strategyA,strategyB,sideA,sideB,type,entryA_ts,entryB_ts,exitA_ts,exitB_ts,exit_first_ts,overlap_start_et,overlap_end_et,overlap_minutes,pnlA,pnlB,joint_pnl,tradeA_id,tradeB_id
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773412980000,1745415600000,1773413160000,1745415600000,2026-03-13 10:43:00,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000847
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773412980000,1745586300000,1773413160000,1745586300000,2026-03-13 10:43:00,2025-04-25 09:05:00,0.00,60,-1030,-970,gex-flip-ivpct:T000041,gex-lt-3m:T000847
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773413520000,1745415600000,1773413760000,1745415600000,2026-03-13 10:52:00,2025-04-23 09:40:00,0.00,255,-1015,-760,gex-flip-ivpct:T000040,gex-lt-3m:T000848
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773413520000,1745586300000,1773413760000,1745586300000,2026-03-13 10:52:00,2025-04-25 09:05:00,0.00,60,-1015,-955,gex-flip-ivpct:T000041,gex-lt-3m:T000848
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773414960000,1745415600000,1773415380000,1745415600000,2026-03-13 11:16:00,2025-04-23 09:40:00,0.00,255,-1025,-770,gex-flip-ivpct:T000040,gex-lt-3m:T000849
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773414960000,1745586300000,1773415380000,1745586300000,2026-03-13 11:16:00,2025-04-25 09:05:00,0.00,60,-1025,-965,gex-flip-ivpct:T000041,gex-lt-3m:T000849
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773665160000,1745415600000,1773667800000,1745415600000,2026-03-16 08:46:00,2025-04-23 09:40:00,0.00,255,-1010,-755,gex-flip-ivpct:T000040,gex-lt-3m:T000850
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773665160000,1745586300000,1773667800000,1745586300000,2026-03-16 08:46:00,2025-04-25 09:05:00,0.00,60,-1010,-950,gex-flip-ivpct:T000041,gex-lt-3m:T000850
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1773666745000,1745415600000,1773667824000,1745415600000,2026-03-16 09:12:25,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001008
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1773666745000,1745586300000,1773667824000,1745586300000,2026-03-16 09:12:25,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001008
gex-level-fade,gex-lt-3m,long,long,confluence,1773666745000,1773665160000,1773667824000,1773667800000,1773667800000,2026-03-16 09:12:25,2026-03-16 09:30:00,17.58,-395,-1010,-1405,gex-level-fade:T001008,gex-lt-3m:T000850
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1773667995000,1745415600000,1773668039000,1745415600000,2026-03-16 09:33:15,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001009
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1773667995000,1745586300000,1773668039000,1745586300000,2026-03-16 09:33:15,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001009
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1773668760000,1745415600000,1773669492000,1745415600000,2026-03-16 09:46:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001010
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1773668760000,1745586300000,1773669492000,1745586300000,2026-03-16 09:46:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001010
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1773670140000,1745415600000,1773670909000,1745415600000,2026-03-16 10:09:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001011
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1773670140000,1745586300000,1773670909000,1745586300000,2026-03-16 10:09:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001011
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773672900000,1745415600000,1773678300000,1745415600000,2026-03-16 10:55:00,2025-04-23 09:40:00,0.00,255,-945,-690,gex-flip-ivpct:T000040,gex-lt-3m:T000851
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773672900000,1745586300000,1773678300000,1745586300000,2026-03-16 10:55:00,2025-04-25 09:05:00,0.00,60,-945,-885,gex-flip-ivpct:T000041,gex-lt-3m:T000851
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773678660000,1745415600000,1773684060000,1745415600000,2026-03-16 12:31:00,2025-04-23 09:40:00,0.00,255,1150,1405,gex-flip-ivpct:T000040,gex-lt-3m:T000852
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773678660000,1745586300000,1773684060000,1745586300000,2026-03-16 12:31:00,2025-04-25 09:05:00,0.00,60,1150,1210,gex-flip-ivpct:T000041,gex-lt-3m:T000852
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1773752460000,1745415600000,1773752822000,1745415600000,2026-03-17 09:01:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001012
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1773752460000,1745586300000,1773752822000,1745586300000,2026-03-17 09:01:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001012
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1773755160000,1745415600000,1773755177000,1745415600000,2026-03-17 09:46:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001013
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1773755160000,1745586300000,1773755177000,1745586300000,2026-03-17 09:46:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001013
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1773836160000,1745415600000,1773837780000,1745415600000,2026-03-18 08:16:00,2025-04-23 09:40:00,0.00,255,2390,2645,gex-flip-ivpct:T000040,gex-lt-3m:T000853
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1773836160000,1745586300000,1773837780000,1745586300000,2026-03-18 08:16:00,2025-04-25 09:05:00,0.00,60,2390,2450,gex-flip-ivpct:T000041,gex-lt-3m:T000853
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1773837960000,1745415600000,1773841020000,1745415600000,2026-03-18 08:46:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000854
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1773837960000,1745586300000,1773841020000,1745586300000,2026-03-18 08:46:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000854
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1773838920000,1745415600000,1773841042000,1745415600000,2026-03-18 09:02:00,2025-04-23 09:40:00,0.00,255,2060,2315,gex-flip-ivpct:T000040,gex-level-fade:T001014
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1773838920000,1745586300000,1773841042000,1745586300000,2026-03-18 09:02:00,2025-04-25 09:05:00,0.00,60,2060,2120,gex-flip-ivpct:T000041,gex-level-fade:T001014
gex-level-fade,gex-lt-3m,long,short,conflict,1773838920000,1773837960000,1773841042000,1773841020000,1773841020000,2026-03-18 09:02:00,2026-03-18 09:37:00,35.00,2060,-1035,1025,gex-level-fade:T001014,gex-lt-3m:T000854
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1773841345000,1745415600000,1773843780000,1745415600000,2026-03-18 09:42:25,2025-04-23 09:40:00,0.00,255,1995,2250,gex-flip-ivpct:T000040,gex-level-fade:T001015
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1773841345000,1745586300000,1773843780000,1745586300000,2026-03-18 09:42:25,2025-04-25 09:05:00,0.00,60,1995,2055,gex-flip-ivpct:T000041,gex-level-fade:T001015
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1773843960000,1745415600000,1773843994000,1745415600000,2026-03-18 10:26:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001016
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1773843960000,1745586300000,1773843994000,1745586300000,2026-03-18 10:26:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001016
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1773947760000,1745415600000,1773948060000,1745415600000,2026-03-19 15:16:00,2025-04-23 09:40:00,0.00,255,-1025,-770,gex-flip-ivpct:T000040,gex-lt-3m:T000855
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1773947760000,1745586300000,1773948060000,1745586300000,2026-03-19 15:16:00,2025-04-25 09:05:00,0.00,60,-1025,-965,gex-flip-ivpct:T000041,gex-lt-3m:T000855
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1774011720000,1745415600000,1774013148000,1745415600000,2026-03-20 09:02:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001017
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1774011720000,1745586300000,1774013148000,1745586300000,2026-03-20 09:02:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001017
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1774013480000,1745415600000,1774013490000,1745415600000,2026-03-20 09:31:20,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001018
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1774013480000,1745586300000,1774013490000,1745586300000,2026-03-20 09:31:20,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001018
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1774014126000,1745415600000,1774014417000,1745415600000,2026-03-20 09:42:06,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001019
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1774014126000,1745586300000,1774014417000,1745586300000,2026-03-20 09:42:06,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001019
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1774014360000,1745415600000,1774014600000,1745415600000,2026-03-20 09:46:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000856
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1774014360000,1745586300000,1774014600000,1745586300000,2026-03-20 09:46:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000856
gex-level-fade,gex-lt-3m,long,long,confluence,1774014126000,1774014360000,1774014417000,1774014600000,1774014417000,2026-03-20 09:46:00,2026-03-20 09:46:57,0.95,-395,-1035,-1430,gex-level-fade:T001019,gex-lt-3m:T000856
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1774014660000,1745415600000,1774014794000,1745415600000,2026-03-20 09:51:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T001020
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1774014660000,1745586300000,1774014794000,1745586300000,2026-03-20 09:51:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T001020
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1774015080000,1745415600000,1774015260000,1745415600000,2026-03-20 09:58:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000857
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1774015080000,1745586300000,1774015260000,1745586300000,2026-03-20 09:58:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000857
