portfolioId,strategyKey,nativeId,side,entryTime_et,exitTime_et,actualEntry,actualExit,netPnL,pointsPnL,exitReason,durationMin,synthetic
604,gex-level-fade,T000418,long,2025-05-29 10:06:00,2025-05-29 10:07:03,21454.75,21435.25,-395,-19.5,stop_loss,1.1,0
605,gex-level-fade,T000419,long,2025-05-29 10:20:13,2025-05-29 10:31:00,21395.25,21457.75,1245,62.5,preempted,10.8,1
606,gex-lt-3m,T000329,short,2025-05-29 10:31:00,2025-05-29 10:54:26,21457.75,21509.25,-1035,-51.5,stop_loss,23.4,0
607,gex-lt-3m,T000330,short,2025-05-29 11:01:01,2025-05-29 11:15:04,21519.25,21459.5,1190,59.75,take_profit,14.1,0
608,gex-lt-3m,T000331,short,2025-05-29 14:28:00,2025-05-29 14:35:21,21318,21369.5,-1035,-51.5,stop_loss,7.4,0
609,gex-lt-3m,T000333,long,2025-05-30 08:46:00,2025-05-30 09:42:19,21352.25,21300.75,-1035,-51.5,stop_loss,56.3,0
610,gex-lt-3m,T000334,long,2025-05-30 10:01:00,2025-05-30 11:30:00,21300.25,21373.75,1465,73.5,max_hold_time,89,0
611,gex-lt-3m,T000335,long,2025-05-30 12:31:00,2025-05-30 12:32:20,21157.5,21106.5,-1025,-51,stop_loss,1.3,0
612,gex-lt-3m,T000336,long,2025-05-30 12:37:01,2025-05-30 12:50:41,21141.5,21090,-1035,-51.5,stop_loss,13.7,0
613,gex-lt-3m,T000337,long,2025-05-30 14:16:00,2025-05-30 15:17:46,21246.25,21366.25,2395,120,take_profit,61.8,0
614,gex-lt-3m,T000338,long,2025-06-02 08:46:01,2025-06-02 09:33:42,21291.75,21412,2400,120.25,take_profit,47.7,0
615,gex-lt-3m,T000339,long,2025-06-02 09:46:00,2025-06-02 09:50:15,21413.25,21363,-1010,-50.25,stop_loss,4.3,0
616,gex-level-fade,T000424,long,2025-06-02 10:01:00,2025-06-02 10:23:02,21237.75,21357.75,2395,120,take_profit,22,0
617,gex-lt-3m,T000340,long,2025-06-02 11:16:00,2025-06-02 12:45:00,21388.5,21413,485,24.5,max_hold_time,89,0
618,gex-lt-3m,T000341,long,2025-06-02 12:46:00,2025-06-02 14:15:00,21413.25,21475.75,1245,62.5,max_hold_time,89,0
619,gex-lt-3m,T000342,short,2025-06-02 14:31:00,2025-06-02 15:55:00,21507.25,21513.5,-130,-6.25,market_close,84,0
620,gex-flip-ivpct,T000062,long,2025-06-03 04:20:00,2025-06-03 10:00:01,21406.75,21606.75,3995,200,take_profit,340,0
621,gex-level-fade,T000428,long,2025-06-03 10:20:00,2025-06-03 10:23:36,21619.25,21599.75,-395,-19.5,stop_loss,3.6,0
622,gex-level-fade,T000429,long,2025-06-03 10:30:00,2025-06-03 10:31:36,21621.25,21601.75,-395,-19.5,stop_loss,1.6,0
623,gex-flip-ivpct,T000063,long,2025-06-03 11:05:00,2025-06-03 14:01:00,21666,21700.75,690,34.75,fib_retrace,176,0
624,gex-lt-3m,T000343,short,2025-06-03 15:46:00,2025-06-03 15:55:00,21691.25,21692.5,-30,-1.25,market_close,9,0
625,gex-level-fade,T000430,short,2025-06-04 09:37:00,2025-06-04 09:39:29,21771.25,21790.75,-395,-19.5,stop_loss,2.5,0
626,gex-lt-3m,T000344,short,2025-06-04 10:31:00,2025-06-04 12:00:00,21739.25,21753.5,-290,-14.25,max_hold_time,89,0
627,gex-lt-3m,T000345,short,2025-06-05 07:07:00,2025-06-05 08:36:00,21762.5,21773.25,-220,-10.75,max_hold_time,89,0
628,gex-lt-3m,T000346,short,2025-06-05 09:04:01,2025-06-05 09:39:33,21816,21755.75,1200,60.25,take_profit,35.5,0
629,gex-level-fade,T000433,long,2025-06-05 09:40:00,2025-06-05 09:45:53,21748,21728.5,-395,-19.5,stop_loss,5.9,0
630,gex-level-fade,T000434,long,2025-06-05 09:47:20,2025-06-05 09:48:18,21712.5,21693,-395,-19.5,stop_loss,1,0
631,gex-level-fade,T000435,long,2025-06-05 09:51:04,2025-06-05 09:52:00,21740.54,21726,-295.8,-14.54,preempted,0.9,1
632,gex-lt-3m,T000347,short,2025-06-05 09:52:00,2025-06-05 10:23:44,21726,21777.5,-1035,-51.5,stop_loss,31.7,0
633,gex-lt-3m,T000348,long,2025-06-05 10:46:00,2025-06-05 12:15:00,21826.5,21861,685,34.5,max_hold_time,89,0
634,gex-flip-ivpct,T000064,long,2025-06-05 12:15:00,2025-06-05 12:40:29,21866.75,21805.5,-1230,-61.25,stop_loss,25.5,0
635,gex-lt-3m,T000349,short,2025-06-05 14:31:00,2025-06-05 15:13:51,21705,21625,1595,80,take_profit,42.9,0
636,gex-lt-3m,T000350,short,2025-06-05 15:58:00,2025-06-05 15:58:01,21575.25,21575.5,-10,-0.25,market_close,0,0
637,gex-level-fade,T000437,short,2025-06-06 09:16:02,2025-06-06 09:20:45,21785.5,21805,-395,-19.5,stop_loss,4.7,0
638,gex-level-fade,T000438,short,2025-06-06 09:26:09,2025-06-06 09:30:10,21785.5,21805,-395,-19.5,stop_loss,4,0
639,gex-level-fade,T000439,short,2025-06-06 09:39:00,2025-06-06 09:42:03,21823.75,21843.25,-395,-19.5,stop_loss,3.1,0
640,gex-lt-3m,T000351,long,2025-06-06 09:46:00,2025-06-06 10:28:51,21845.75,21794.5,-1030,-51.25,stop_loss,42.9,0
641,gex-lt-3m,T000352,short,2025-06-06 10:31:00,2025-06-06 10:43:12,21784.75,21836.25,-1035,-51.5,stop_loss,12.2,0
642,gex-lt-3m,T000353,short,2025-06-06 11:01:00,2025-06-06 11:19:01,21833.5,21773.5,1195,60,take_profit,18,0
643,gex-lt-3m,T000354,short,2025-06-06 11:28:00,2025-06-06 12:11:18,21783.5,21834.75,-1030,-51.25,stop_loss,43.3,0
644,gex-lt-3m,T000355,long,2025-06-06 12:31:00,2025-06-06 12:55:20,21790.75,21739.75,-1025,-51,stop_loss,24.3,0
645,gex-lt-3m,T000356,short,2025-06-06 14:01:00,2025-06-06 15:30:00,21840.25,21811.25,575,29,max_hold_time,89,0
646,gex-lt-3m,T000357,long,2025-06-06 15:46:00,2025-06-06 15:55:00,21816.75,21813.1,-78,-3.65,market_close,9,0
647,gex-level-fade,T000441,long,2025-06-09 09:32:00,2025-06-09 09:35:27,21787.25,21767.75,-395,-19.5,stop_loss,3.5,0
648,gex-level-fade,T000442,long,2025-06-09 09:43:08,2025-06-09 10:16:00,21791,21843,1035,52,preempted,32.9,1
649,gex-lt-3m,T000358,short,2025-06-09 10:16:00,2025-06-09 11:45:00,21843,21832,215,11,max_hold_time,89,0
650,gex-lt-3m,T000359,long,2025-06-09 11:46:00,2025-06-09 13:15:00,21831.5,21858.75,540,27.25,max_hold_time,89,0
651,gex-lt-3m,T000360,long,2025-06-10 08:01:00,2025-06-10 09:30:00,21859.5,21855,-95,-4.5,max_hold_time,89,0
652,gex-level-fade,T000445,short,2025-06-10 09:40:00,2025-06-10 09:50:00,21880.5,21872.25,160,8.25,preempted,10,1
653,gex-flip-ivpct,T000065,long,2025-06-10 09:50:00,2025-06-10 11:32:30,21872.25,21810.75,-1235,-61.5,stop_loss,102.5,0
654,gex-lt-3m,T000362,short,2025-06-10 11:49:00,2025-06-10 12:05:20,21853.5,21905,-1035,-51.5,stop_loss,16.3,0
655,gex-lt-3m,T000363,long,2025-06-10 14:31:00,2025-06-10 15:55:00,21875,21948.6,1467,73.6,market_close,84,0
656,gex-flip-ivpct,T000066,long,2025-06-11 04:50:05,2025-06-11 08:04:00,21940.5,21956,305,15.5,fib_retrace,193.9,0
657,gex-lt-3m,T000365,short,2025-06-11 09:10:00,2025-06-11 09:33:27,22024.25,21964.25,1195,60,take_profit,23.5,0
658,gex-lt-3m,T000366,short,2025-06-11 09:46:00,2025-06-11 10:10:00,21962.75,22000.25,-755,-37.5,preempted,24,1
659,gex-flip-ivpct,T000067,long,2025-06-11 10:10:00,2025-06-11 11:09:00,22000.25,21999,-30,-1.25,fib_retrace,59,0
660,gex-lt-3m,T000367,long,2025-06-11 14:04:00,2025-06-11 14:16:12,21859.25,21808.75,-1015,-50.5,stop_loss,12.2,0
661,gex-lt-3m,T000368,long,2025-06-11 14:19:01,2025-06-11 15:48:00,21816.75,21862.25,905,45.5,max_hold_time,89,0
662,gex-flip-ivpct,T000068,long,2025-06-12 04:05:00,2025-06-12 04:18:00,21727.5,21737.5,195,10,fib_retrace,13,0
663,gex-flip-ivpct,T000069,long,2025-06-12 05:18:04,2025-06-12 05:42:00,21801.75,21816.75,295,15,fib_retrace,23.9,0
664,gex-lt-3m,T000369,long,2025-06-12 08:01:03,2025-06-12 09:02:55,21744.75,21864.5,2390,119.75,take_profit,61.9,0
665,gex-level-fade,T000447,short,2025-06-12 09:03:13,2025-06-12 09:31:26,21848,21867.5,-395,-19.5,stop_loss,28.2,0
666,gex-level-fade,T000448,short,2025-06-12 09:39:16,2025-06-12 09:50:10,21873.25,21892.75,-395,-19.5,stop_loss,10.9,0
667,gex-lt-3m,T000370,short,2025-06-12 09:52:00,2025-06-12 10:15:18,21875,21926,-1025,-51,stop_loss,23.3,0
668,gex-level-fade,T000451,long,2025-06-12 10:18:00,2025-06-12 10:25:38,21920.95,21901.45,-395,-19.5,stop_loss,7.6,0
669,gex-lt-3m,T000371,long,2025-06-12 11:01:14,2025-06-12 11:23:02,21942.75,21891.25,-1035,-51.5,stop_loss,21.8,0
670,gex-lt-3m,T000372,long,2025-06-12 11:28:00,2025-06-12 12:57:00,21893.5,21929.75,720,36.25,max_hold_time,89,0
671,gex-lt-3m,T000373,long,2025-06-12 14:22:00,2025-06-12 15:51:00,21936.5,21902.5,-685,-34,max_hold_time,89,0
672,gex-lt-3m,T000374,long,2025-06-12 15:52:00,2025-06-12 15:55:00,21902.5,21920.75,360,18.25,market_close,3,0
673,gex-flip-ivpct,T000070,long,2025-06-13 04:20:04,2025-06-13 04:45:48,21643.5,21582,-1235,-61.5,stop_loss,25.7,0
674,gex-flip-ivpct,T000071,long,2025-06-13 05:25:01,2025-06-13 07:23:00,21622.25,21646.25,475,24,fib_retrace,118,0
675,gex-lt-3m,T000375,long,2025-06-13 07:46:00,2025-06-13 09:05:00,21687.75,21653,-700,-34.75,preempted,79,1
676,gex-flip-ivpct,T000072,long,2025-06-13 09:05:00,2025-06-13 10:10:00,21653,21689,715,36,fib_retrace,65,0
677,gex-level-fade,T000454,long,2025-06-13 10:28:09,2025-06-13 10:28:47,21642.25,21622.75,-395,-19.5,stop_loss,0.6,0
678,gex-lt-3m,T000378,short,2025-06-13 10:31:00,2025-06-13 10:35:39,21629,21680.25,-1030,-51.25,stop_loss,4.7,0
679,gex-lt-3m,T000379,long,2025-06-13 11:01:00,2025-06-13 12:30:00,21737.25,21824.75,1745,87.5,max_hold_time,89,0
680,gex-lt-3m,T000380,short,2025-06-13 14:31:00,2025-06-13 14:38:00,21671.5,21611.75,1190,59.75,take_profit,7,0
681,gex-lt-3m,T000381,long,2025-06-13 14:43:00,2025-06-13 15:55:00,21626.75,21617.5,-190,-9.25,market_close,72,0
682,gex-lt-3m,T000382,short,2025-06-16 08:01:00,2025-06-16 09:30:00,22033.5,22063,-595,-29.5,max_hold_time,89,0
683,gex-level-fade,T000456,short,2025-06-16 09:31:00,2025-06-16 09:31:16,22062.95,22082.45,-395,-19.5,stop_loss,0.3,0
684,gex-level-fade,T000457,short,2025-06-16 09:46:00,2025-06-16 09:53:50,22101.7,22121.2,-395,-19.5,stop_loss,7.8,0
685,gex-level-fade,T000458,short,2025-06-16 10:01:11,2025-06-16 10:16:00,22172,22179.75,-160,-7.75,preempted,14.8,1
686,gex-lt-3m,T000383,long,2025-06-16 10:16:00,2025-06-16 11:45:00,22179.75,22193.25,265,13.5,max_hold_time,89,0
687,gex-lt-3m,T000384,short,2025-06-16 12:04:00,2025-06-16 13:33:00,22164.05,22189.75,-519,-25.7,max_hold_time,89,0
688,gex-lt-3m,T000385,short,2025-06-16 14:25:00,2025-06-16 15:54:00,22181.25,22166.25,295,15,max_hold_time,89,0
689,gex-level-fade,T000460,long,2025-06-17 09:16:00,2025-06-17 11:16:00,22037.25,22120.75,1665,83.5,preempted,120,1
690,gex-lt-3m,T000386,long,2025-06-17 11:16:00,2025-06-17 12:45:00,22120.75,22087.75,-665,-33,max_hold_time,89,0
691,gex-lt-3m,T000387,long,2025-06-17 14:52:00,2025-06-17 15:55:00,21940.5,21962.2,429,21.7,market_close,63,0
692,gex-lt-3m,T000388,short,2025-06-18 07:01:00,2025-06-18 07:45:03,21960.5,22012,-1035,-51.5,stop_loss,44.1,0
693,gex-lt-3m,T000389,short,2025-06-18 08:01:02,2025-06-18 09:30:00,22002.25,21982.75,385,19.5,max_hold_time,89,0
694,gex-level-fade,T000461,long,2025-06-18 09:31:00,2025-06-18 09:32:03,21980,21960.5,-395,-19.5,stop_loss,1.1,0
695,gex-level-fade,T000462,long,2025-06-18 09:45:00,2025-06-18 10:27:01,21977.5,22080,2045,102.5,take_profit,42,0
696,gex-lt-3m,T000390,long,2025-06-18 14:16:01,2025-06-18 14:54:03,22012.5,21961,-1035,-51.5,stop_loss,38,0
697,gex-level-fade,T000464,long,2025-06-19 09:38:00,2025-06-19 09:39:02,21740,21720.5,-395,-19.5,stop_loss,1,0
698,gex-level-fade,T000465,short,2025-06-20 09:20:00,2025-06-20 09:26:35,22051.25,22070.75,-395,-19.5,stop_loss,6.6,0
699,gex-level-fade,T000466,short,2025-06-20 09:31:00,2025-06-20 09:35:18,22086.5,22106,-395,-19.5,stop_loss,4.3,0
700,gex-level-fade,T000467,short,2025-06-20 09:51:00,2025-06-20 10:24:11,22052,21942.25,2190,109.75,take_profit,33.2,0
701,gex-lt-3m,T000391,short,2025-06-20 11:01:04,2025-06-20 11:10:53,21782,21833.5,-1035,-51.5,stop_loss,9.8,0
702,gex-lt-3m,T000392,short,2025-06-20 12:01:00,2025-06-20 12:55:13,21848.25,21899.5,-1030,-51.25,stop_loss,54.2,0
703,gex-level-fade,T000468,short,2025-06-23 09:02:00,2025-06-23 09:32:31,21886.5,21786.5,1995,100,take_profit,30.5,0
704,gex-lt-3m,T000393,long,2025-06-23 09:49:24,2025-06-23 11:18:00,21907.5,22000.25,1850,92.75,max_hold_time,88.6,0
705,gex-lt-3m,T000394,long,2025-06-23 11:31:00,2025-06-23 12:18:11,21960.75,21910,-1020,-50.75,stop_loss,47.2,0
706,gex-lt-3m,T000395,long,2025-06-23 12:31:00,2025-06-23 12:34:17,21856,21804.5,-1035,-51.5,stop_loss,3.3,0
707,gex-lt-3m,T000396,long,2025-06-24 09:16:04,2025-06-24 10:45:00,22284,22333.5,985,49.5,max_hold_time,88.9,0
708,gex-lt-3m,T000397,short,2025-06-24 12:52:00,2025-06-24 14:21:00,22399.5,22419.5,-405,-20,max_hold_time,89,0
709,gex-lt-3m,T000398,short,2025-06-24 14:31:03,2025-06-24 15:55:00,22415.75,22413.25,45,2.5,market_close,84,0
710,gex-level-fade,T000476,short,2025-06-25 09:31:00,2025-06-25 09:36:36,22517.25,22536.75,-395,-19.5,stop_loss,5.6,0
711,gex-level-fade,T000478,long,2025-06-25 10:12:11,2025-06-25 10:14:27,22485.75,22466.25,-395,-19.5,stop_loss,2.3,0
712,gex-lt-3m,T000399,short,2025-06-25 10:31:00,2025-06-25 11:32:51,22497,22437.25,1190,59.75,take_profit,61.9,0
713,gex-lt-3m,T000400,short,2025-06-25 11:46:02,2025-06-25 13:15:00,22444.5,22445,-15,-0.5,max_hold_time,89,0
714,gex-lt-3m,T000401,short,2025-06-25 14:01:00,2025-06-25 15:12:47,22405,22456.25,-1030,-51.25,stop_loss,71.8,0
715,gex-lt-3m,T000402,short,2025-06-25 15:31:00,2025-06-25 15:55:00,22440.5,22435.25,100,5.25,market_close,24,0
716,gex-level-fade,T000481,long,2025-06-26 09:49:07,2025-06-26 09:50:01,22495.8,22498,39,2.2,preempted,0.9,1
717,gex-flip-ivpct,T000073,long,2025-06-26 09:50:01,2025-06-26 15:55:00,22498,22664,3315,166,market_close,365,0
718,gex-level-fade,T000483,long,2025-06-27 09:18:00,2025-06-27 09:29:47,22722,22702.5,-395,-19.5,stop_loss,11.8,0
719,gex-lt-3m,T000404,long,2025-06-27 09:31:00,2025-06-27 11:00:00,22714.25,22750,710,35.75,max_hold_time,89,0
720,gex-lt-3m,T000405,short,2025-06-27 12:01:00,2025-06-27 13:30:00,22799.5,22774.75,490,24.75,max_hold_time,89,0
721,gex-lt-3m,T000406,short,2025-06-27 14:37:00,2025-06-27 15:40:34,22655.75,22707.25,-1035,-51.5,stop_loss,63.6,0
722,gex-lt-3m,T000407,short,2025-06-27 15:46:00,2025-06-27 15:55:00,22709.75,22741.4,-638,-31.65,market_close,9,0
723,gex-level-fade,T000486,long,2025-06-30 09:31:48,2025-06-30 09:32:37,22853.75,22834.25,-395,-19.5,stop_loss,0.8,0
724,gex-lt-3m,T000408,long,2025-06-30 09:40:00,2025-06-30 11:09:00,22832.5,22839.5,135,7,max_hold_time,89,0
725,gex-lt-3m,T000409,short,2025-06-30 11:31:00,2025-06-30 12:04:12,22811.75,22863.25,-1035,-51.5,stop_loss,33.2,0
726,gex-lt-3m,T000410,short,2025-06-30 14:16:00,2025-06-30 15:21:38,22828,22879,-1025,-51,stop_loss,65.6,0
727,gex-lt-3m,T000411,long,2025-06-30 15:31:00,2025-06-30 15:55:00,22868.5,22924.75,1120,56.25,market_close,24,0
728,gex-lt-3m,T000412,short,2025-07-01 07:01:10,2025-07-01 08:22:07,22843.25,22783.5,1190,59.75,take_profit,81,0
729,gex-lt-3m,T000413,short,2025-07-01 08:34:01,2025-07-01 09:05:00,22792.5,22802.75,-210,-10.25,preempted,31,1
730,gex-flip-ivpct,T000074,short,2025-07-01 09:05:00,2025-07-01 11:13:35,22802.75,22602.5,4000,200.25,take_profit,128.6,0
731,gex-lt-3m,T000415,short,2025-07-01 14:01:00,2025-07-01 15:00:03,22747,22687,1195,60,take_profit,59.1,0
732,gex-flip-ivpct,T000075,long,2025-07-02 04:24:06,2025-07-02 07:48:55,22729,22667.5,-1235,-61.5,stop_loss,204.8,0
733,gex-flip-ivpct,T000076,long,2025-07-02 09:05:00,2025-07-02 15:55:00,22653.5,22841.25,3750,187.75,market_close,410,0
734,gex-level-fade,T000493,short,2025-07-03 09:29:00,2025-07-03 09:30:15,22936.5,22956,-395,-19.5,stop_loss,1.3,0
735,gex-level-fade,T000494,short,2025-07-03 09:42:00,2025-07-03 09:44:10,22939.75,22959.25,-395,-19.5,stop_loss,2.2,0
736,gex-level-fade,T000495,short,2025-07-03 09:52:00,2025-07-03 10:00:01,22992,23011.5,-395,-19.5,stop_loss,8,0
737,gex-level-fade,T000496,short,2025-07-03 10:22:25,2025-07-03 11:25:44,23063.5,23083,-395,-19.5,stop_loss,63.3,0
738,gex-level-fade,T000497,long,2025-07-04 09:15:02,2025-07-04 09:36:08,22910,22890.5,-395,-19.5,stop_loss,21.1,0
739,gex-level-fade,T000498,short,2025-07-04 09:43:00,2025-07-04 10:30:36,22926.5,22946,-395,-19.5,stop_loss,47.6,0
740,gex-level-fade,T000499,long,2025-07-07 09:28:00,2025-07-07 09:33:43,22940,22920.5,-395,-19.5,stop_loss,5.7,0
741,gex-lt-3m,T000418,short,2025-07-07 10:31:00,2025-07-07 12:00:00,22929.25,22943.75,-295,-14.5,max_hold_time,89,0
742,gex-lt-3m,T000419,long,2025-07-07 14:31:00,2025-07-07 15:55:00,22789.25,22874,1690,84.75,market_close,84,0
743,gex-level-fade,T000500,short,2025-07-08 09:09:15,2025-07-08 09:40:00,22955.25,22894.75,1205,60.5,preempted,30.8,1
744,gex-lt-3m,T000420,short,2025-07-08 09:40:00,2025-07-08 11:09:00,22894.75,22906.25,-235,-11.5,max_hold_time,89,0
745,gex-lt-3m,T000421,long,2025-07-08 11:10:00,2025-07-08 11:29:05,22906,22854.5,-1035,-51.5,stop_loss,19.1,0
746,gex-lt-3m,T000422,short,2025-07-08 11:46:00,2025-07-08 12:23:00,22887.25,22938,-1020,-50.75,stop_loss,37,0
747,gex-lt-3m,T000423,long,2025-07-08 12:25:00,2025-07-08 12:35:39,22946.75,22895.5,-1030,-51.25,stop_loss,10.7,0
748,gex-lt-3m,T000424,short,2025-07-08 12:46:00,2025-07-08 14:15:00,22914.75,22933.75,-385,-19,max_hold_time,89,0
749,gex-lt-3m,T000425,long,2025-07-08 15:28:00,2025-07-08 15:55:00,22884.5,22896,225,11.5,market_close,27,0
750,gex-lt-3m,T000426,long,2025-07-09 07:10:10,2025-07-09 08:39:00,22925.25,22935,190,9.75,max_hold_time,88.8,0
751,gex-level-fade,T000501,short,2025-07-09 09:11:00,2025-07-09 09:29:50,22957.75,22977.25,-395,-19.5,stop_loss,18.8,0
752,gex-lt-3m,T000427,long,2025-07-09 09:31:00,2025-07-09 09:40:03,23003.75,23048,880,44.25,preempted,9.1,1
753,gex-flip-ivpct,T000077,long,2025-07-09 09:40:03,2025-07-09 10:24:00,23048,23070.75,450,22.75,fib_retrace,44,0
754,gex-lt-3m,T000428,long,2025-07-09 11:01:00,2025-07-09 12:30:00,22950.5,22979.5,575,29,max_hold_time,89,0
755,gex-lt-3m,T000429,short,2025-07-09 14:40:00,2025-07-09 15:55:00,23019.5,23049.25,-600,-29.75,market_close,75,0
756,gex-level-fade,T000503,short,2025-07-10 09:28:06,2025-07-10 09:46:00,23072.25,23021.75,1005,50.5,preempted,17.9,1
757,gex-lt-3m,T000430,short,2025-07-10 09:46:00,2025-07-10 09:57:16,23021.75,22961.5,1200,60.25,take_profit,11.3,0
758,gex-level-fade,T000504,long,2025-07-10 10:01:00,2025-07-10 10:05:04,22931,22911.5,-395,-19.5,stop_loss,4.1,0
759,gex-level-fade,T000505,long,2025-07-10 10:11:42,2025-07-10 10:25:23,22938.25,22918.75,-395,-19.5,stop_loss,13.7,0
760,gex-lt-3m,T000431,long,2025-07-10 10:31:00,2025-07-10 12:00:00,22944,23017.75,1470,73.75,max_hold_time,89,0
761,gex-lt-3m,T000432,short,2025-07-10 12:18:14,2025-07-10 13:17:00,22975,22996.75,-440,-21.75,max_hold_time,58.8,0
762,gex-lt-3m,T000433,short,2025-07-10 14:01:00,2025-07-10 15:30:00,23034.5,23023.75,210,10.75,max_hold_time,89,0
763,gex-lt-3m,T000434,short,2025-07-10 15:52:00,2025-07-10 15:55:00,23003.25,23011,-160,-7.75,market_close,3,0
764,gex-level-fade,T000507,long,2025-07-11 09:17:01,2025-07-11 09:39:02,22900.36,22880.86,-395,-19.5,stop_loss,22,0
765,gex-level-fade,T000508,long,2025-07-11 09:48:00,2025-07-11 10:26:01,22899.5,23000.83,2021.6,101.33,take_profit,38,0
766,gex-lt-3m,T000435,short,2025-07-11 10:46:00,2025-07-11 11:45:00,22985.25,23001.25,-325,-16,max_hold_time,59,0
767,gex-lt-3m,T000436,short,2025-07-11 11:52:00,2025-07-11 13:21:00,22981,23014,-665,-33,max_hold_time,89,0
768,gex-lt-3m,T000437,short,2025-07-11 14:07:00,2025-07-11 15:05:56,23001.25,22941.25,1195,60,take_profit,58.9,0
769,gex-lt-3m,T000438,short,2025-07-11 15:07:01,2025-07-11 15:18:34,22935.5,22987,-1035,-51.5,stop_loss,11.6,0
770,gex-lt-3m,T000439,short,2025-07-11 15:28:00,2025-07-11 15:55:00,22990.25,22977,260,13.25,market_close,27,0
771,gex-lt-3m,T000440,long,2025-07-14 08:46:01,2025-07-14 09:44:51,22903,22851.75,-1030,-51.25,stop_loss,58.8,0
772,gex-level-fade,T000511,short,2025-07-14 10:22:00,2025-07-14 11:01:05,22980,22999.5,-395,-19.5,stop_loss,39.1,0
773,gex-lt-3m,T000441,short,2025-07-15 08:34:00,2025-07-15 09:40:39,23183.25,23123.25,1195,60,take_profit,66.7,0
774,gex-lt-3m,T000442,short,2025-07-15 10:01:00,2025-07-15 10:11:05,23128,23179.25,-1030,-51.25,stop_loss,10.1,0
775,gex-lt-3m,T000443,short,2025-07-15 10:31:00,2025-07-15 12:00:00,23183.75,23161.5,440,22.25,max_hold_time,89,0
776,gex-lt-3m,T000444,short,2025-07-15 12:16:00,2025-07-15 12:57:42,23144,23084,1195,60,take_profit,41.7,0
777,gex-lt-3m,T000445,short,2025-07-15 14:31:00,2025-07-15 14:57:00,23174,23114,1195,60,take_profit,26,0
778,gex-lt-3m,T000446,short,2025-07-15 15:58:00,2025-07-15 15:58:01,23074.5,23077.25,-60,-2.75,market_close,0,0
779,gex-lt-3m,T000447,long,2025-07-16 08:01:00,2025-07-16 09:30:00,23019,23066.25,940,47.25,max_hold_time,89,0
780,gex-level-fade,T000516,long,2025-07-16 09:50:00,2025-07-16 09:50:38,22997.5,22978,-395,-19.5,stop_loss,0.6,0
781,gex-level-fade,T000517,long,2025-07-16 10:07:00,2025-07-16 11:20:04,22952.25,22932.75,-395,-19.5,stop_loss,73.1,0
782,gex-lt-3m,T000448,long,2025-07-16 12:01:00,2025-07-16 13:30:00,22988.75,23041.75,1055,53,max_hold_time,89,0
783,gex-level-fade,T000518,short,2025-07-17 09:02:00,2025-07-17 10:01:36,23156.5,23176,-395,-19.5,stop_loss,59.6,0
784,gex-level-fade,T000519,short,2025-07-17 10:08:00,2025-07-17 10:48:00,23169,23188.5,-395,-19.5,stop_loss,40,0
785,gex-lt-3m,T000449,short,2025-07-17 11:01:00,2025-07-17 11:58:58,23204.25,23255.75,-1035,-51.5,stop_loss,58,0
786,gex-lt-3m,T000450,short,2025-07-17 14:16:00,2025-07-17 15:45:00,23242,23255.75,-280,-13.75,max_hold_time,89,0
787,gex-level-fade,T000520,short,2025-07-18 09:02:00,2025-07-18 09:27:50,23274.75,23294.25,-395,-19.5,stop_loss,25.8,0
788,gex-lt-3m,T000452,short,2025-07-18 09:31:00,2025-07-18 10:16:16,23276.75,23216.25,1205,60.5,take_profit,45.3,0
789,gex-level-fade,T000524,long,2025-07-18 10:25:03,2025-07-18 10:26:20,23206.75,23187.25,-395,-19.5,stop_loss,1.3,0
790,gex-level-fade,T000525,long,2025-07-21 09:01:00,2025-07-21 09:41:22,23235.75,23336,2000,100.25,take_profit,40.4,0
791,gex-lt-3m,T000453,short,2025-07-21 09:49:00,2025-07-21 11:18:00,23382.75,23387.75,-105,-5,max_hold_time,89,0
792,gex-lt-3m,T000454,short,2025-07-21 14:07:00,2025-07-21 15:36:00,23410.75,23369.75,815,41,max_hold_time,89,0
793,gex-flip-ivpct,T000078,short,2025-07-22 09:05:01,2025-07-22 09:53:23,23335.25,23135.25,3995,200,take_profit,48.4,0
794,gex-lt-3m,T000456,long,2025-07-22 10:07:00,2025-07-22 11:36:00,23151.75,23220.25,1365,68.5,max_hold_time,89,0
795,gex-lt-3m,T000457,long,2025-07-22 11:46:00,2025-07-22 12:28:02,23222,23171,-1025,-51,stop_loss,42,0
796,gex-lt-3m,T000458,long,2025-07-22 12:46:00,2025-07-22 14:15:00,23167.5,23215,945,47.5,max_hold_time,89,0
797,gex-flip-ivpct,T000079,long,2025-07-23 09:05:03,2025-07-23 09:45:15,23242.5,23181.25,-1230,-61.25,stop_loss,40.2,0
798,gex-lt-3m,T000459,long,2025-07-23 09:46:00,2025-07-23 11:15:00,23166.5,23187.5,415,21,max_hold_time,89,0
799,gex-lt-3m,T000460,long,2025-07-23 12:31:00,2025-07-23 14:00:00,23207.75,23266.25,1165,58.5,max_hold_time,89,0
800,gex-lt-3m,T000461,short,2025-07-24 09:01:00,2025-07-24 10:30:00,23353.25,23337.75,305,15.5,max_hold_time,89,0
801,gex-lt-3m,T000462,short,2025-07-24 10:46:00,2025-07-24 12:15:00,23357,23357,-5,0,max_hold_time,89,0
802,gex-lt-3m,T000463,long,2025-07-24 14:16:00,2025-07-24 15:45:00,23410.75,23392,-380,-18.75,max_hold_time,89,0
