date,quarter,kind,dir,entry,pen,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2023-04-03,2023Q2,RND0,-1,4149.5,6.0,-0.5,4150.0,4157.0,4138.25,eod,-4.25,-0.567,7.5,0.0,4.5
2023-04-04,2023Q2,RND0,1,4125.25,5.5,-0.25,4125.0,4118.5,4135.38,stop,-7.25,-1.074,6.75,3.0,6.75
2023-04-04,2023Q2,RND0,1,4126.0,5.0,-1.0,4125.0,4119.0,4136.5,stop,-7.5,-1.071,7.0,2.25,7.5
2023-04-10,2023Q2,RND1,-1,4124.5,4.25,-0.5,4125.0,4130.25,4115.88,stop,-6.25,-1.087,5.75,0.5,5.75
2023-04-10,2023Q2,RND1,-1,4124.75,6.0,-0.25,4125.0,4132.0,4113.88,stop,-7.75,-1.069,7.25,0.5,7.25
2023-04-12,2023Q2,RND1,-1,4148.75,4.5,-1.25,4150.0,4155.5,4138.62,target,10.12,1.5,6.75,12.0,5.75
2023-04-12,2023Q2,RND1,-1,4149.75,4.5,-0.25,4150.0,4155.5,4141.12,timeout,-1.5,-0.261,5.75,7.0,4.75
2023-04-18,2023Q2,RND0,-1,4173.25,4.5,-1.75,4175.0,4180.5,4162.38,stop,-7.75,-1.069,7.25,0.75,7.5
2023-04-18,2023Q2,RND0,-1,4174.75,4.25,-0.25,4175.0,4180.25,4166.5,stop,-6.0,-1.091,5.5,2.25,5.5
2023-04-20,2023Q2,RND0,1,4151.0,4.5,-1.0,4150.0,4144.5,4160.75,stop,-7.0,-1.077,6.5,1.75,6.5
2023-04-21,2023Q2,RND0,1,4151.75,4.75,-1.75,4150.0,4144.25,4163.0,stop,-8.0,-1.067,7.5,0.75,7.5
2023-04-26,2023Q2,RND1,1,4100.25,5.0,-0.25,4100.0,4094.0,4109.62,stop,-6.75,-1.08,6.25,2.0,6.75
2023-04-27,2023Q2,RND0,-1,4098.75,5.5,-1.25,4100.0,4106.5,4087.12,stop,-8.25,-1.065,7.75,0.75,7.75
2023-05-01,2023Q2,RND0,-1,4199.5,6.25,-0.5,4200.0,4207.25,4187.88,timeout,4.5,0.581,7.75,4.75,2.5
2023-05-02,2023Q2,RND0,1,4125.75,4.25,-0.75,4125.0,4119.75,4134.75,stop,-6.5,-1.083,6.0,0.75,6.25
2023-05-03,2023Q2,RND0,1,4126.75,4.25,-1.75,4125.0,4119.75,4137.25,stop,-7.5,-1.071,7.0,8.0,7.0
2023-05-03,2023Q2,RND1,-1,4149.25,6.25,-0.75,4150.0,4157.25,4137.25,target,12.0,1.5,8.0,12.0,4.25
2023-05-03,2023Q2,RND1,-1,4149.75,4.5,-0.25,4150.0,4155.5,4141.12,target,8.62,1.5,5.75,8.75,3.0
2023-05-04,2023Q2,RND0,1,4077.0,4.25,-2.0,4075.0,4069.75,4087.88,target,10.88,1.5,7.25,11.0,1.75
2023-05-08,2023Q2,RND0,-1,4147.75,4.75,-2.25,4150.0,4155.75,4135.75,stop,-8.5,-1.062,8.0,10.25,8.0
2023-05-15,2023Q2,RND1,-1,4149.5,5.25,-0.5,4150.0,4156.25,4139.38,target,10.12,1.5,6.75,10.25,1.25
2023-05-19,2023Q2,RND0,1,4200.25,6.75,-0.25,4200.0,4192.25,4212.25,timeout,5.25,0.656,8.0,8.75,0.5
2023-05-24,2023Q2,RND0,1,4125.25,6.25,-0.25,4125.0,4117.75,4136.5,stop,-8.0,-1.067,7.5,2.25,7.75
2023-05-31,2023Q2,RND1,-1,4198.0,4.5,-2.0,4200.0,4205.5,4186.75,target,11.25,1.5,7.5,11.5,1.5
2023-06-05,2023Q2,RND1,-1,4297.0,4.25,-3.0,4300.0,4305.25,4284.62,timeout,1.5,0.182,8.25,11.25,1.75
2023-06-07,2023Q2,RND0,1,4275.5,5.75,-0.5,4275.0,4268.25,4286.38,timeout,0.25,0.034,7.25,6.75,4.5
2023-06-07,2023Q2,RND1,-1,4298.5,4.75,-1.5,4300.0,4305.75,4287.62,target,10.88,1.5,7.25,11.5,4.0
2023-06-08,2023Q2,RND0,-1,4274.75,4.5,-0.25,4275.0,4280.5,4266.12,stop,-6.25,-1.087,5.75,1.25,5.75
2023-06-09,2023Q2,RND0,1,4300.25,6.0,-0.25,4300.0,4293.0,4311.12,timeout,4.75,0.655,7.25,4.75,6.0
2023-06-09,2023Q2,RND0,1,4301.25,5.75,-1.25,4300.0,4293.25,4313.25,timeout,7.75,0.969,8.0,10.5,1.5
2023-06-16,2023Q2,RND0,1,4475.25,4.5,-0.25,4475.0,4469.5,4483.88,stop,-6.25,-1.087,5.75,6.75,6.75
2023-06-21,2023Q2,RND0,-1,4424.0,5.75,-1.0,4425.0,4431.75,4412.38,target,11.62,1.5,7.75,11.75,4.5
2023-06-28,2023Q2,RND1,-1,4424.5,5.25,-0.5,4425.0,4431.25,4414.38,target,10.12,1.5,6.75,10.25,1.0
2023-07-06,2023Q3,RND0,1,4425.5,4.5,-0.5,4425.0,4419.5,4434.5,stop,-6.5,-1.083,6.0,0.25,6.0
2023-07-11,2023Q3,RND0,1,4450.25,5.75,-0.25,4450.0,4443.25,4460.75,stop,-7.5,-1.071,7.0,1.75,7.0
2023-07-18,2023Q3,RND1,-1,4574.0,4.5,-1.0,4575.0,4580.5,4564.25,timeout,-3.5,-0.538,6.5,4.25,3.5
2023-07-19,2023Q3,RND0,1,4600.25,4.25,-0.25,4600.0,4594.75,4608.5,stop,-6.0,-1.091,5.5,0.5,5.75
2023-07-20,2023Q3,RND0,1,4575.75,4.25,-0.75,4575.0,4569.75,4584.75,target,9.0,1.5,6.0,9.0,1.0
2023-07-24,2023Q3,RND0,1,4575.25,6.25,-0.25,4575.0,4567.75,4586.5,timeout,7.5,1.0,7.5,10.0,4.75
2023-07-24,2023Q3,RND0,1,4575.75,4.5,-0.75,4575.0,4569.5,4585.12,target,9.38,1.5,6.25,9.5,0.25
2023-07-25,2023Q3,RND0,-1,4599.25,4.25,-0.75,4600.0,4605.25,4590.25,eod,-0.25,-0.042,6.0,0.75,3.25
2023-07-27,2023Q3,RND1,1,4600.75,4.5,-0.75,4600.0,4594.5,4610.12,stop,-6.75,-1.08,6.25,0.0,6.25
2023-07-28,2023Q3,RND0,-1,4599.5,4.5,-0.5,4600.0,4605.5,4590.5,stop,-6.5,-1.083,6.0,0.75,6.0
2023-08-03,2023Q3,RND0,-1,4523.75,6.25,-1.25,4525.0,4532.25,4511.0,stop,-9.0,-1.059,8.5,0.0,8.5
2023-08-03,2023Q3,RND0,1,4526.25,5.0,-1.25,4525.0,4519.0,4537.12,eod,-2.25,-0.31,7.25,2.0,3.25
2023-08-10,2023Q3,RND1,1,4500.25,4.25,-0.25,4500.0,4494.75,4508.5,stop,-6.0,-1.091,5.5,1.0,5.5
2023-08-10,2023Q3,RND1,1,4502.5,4.75,-2.5,4500.0,4494.25,4514.88,stop,-8.75,-1.061,8.25,2.0,8.75
2023-08-11,2023Q3,RND0,1,4475.25,4.75,-0.25,4475.0,4469.25,4484.25,target,9.0,1.5,6.0,9.5,1.0
2023-08-11,2023Q3,RND0,1,4475.5,4.25,-0.5,4475.0,4469.75,4484.12,timeout,2.25,0.391,5.75,6.5,5.25
2023-08-16,2023Q3,RND1,-1,4449.75,4.5,-0.25,4450.0,4455.5,4441.12,target,8.62,1.5,5.75,8.75,0.75
2023-08-17,2023Q3,RND1,1,4425.75,5.25,-0.75,4425.0,4418.75,4436.25,stop,-7.5,-1.071,7.0,3.25,7.0
2023-08-18,2023Q3,RND0,-1,4374.25,6.0,-0.75,4375.0,4382.0,4362.62,stop,-8.25,-1.065,7.75,7.0,7.75
2023-08-21,2023Q3,RND1,-1,4398.75,5.75,-1.25,4400.0,4406.75,4386.75,stop,-8.5,-1.062,8.0,5.25,8.0
2023-08-23,2023Q3,RND1,-1,4449.25,5.25,-0.75,4450.0,4456.25,4438.75,timeout,1.0,0.143,7.0,7.0,1.25
2023-08-25,2023Q3,RND1,1,4401.0,5.5,-1.0,4400.0,4393.5,4412.25,stop,-8.0,-1.067,7.5,5.5,8.25
2023-08-29,2023Q3,RND0,-1,4449.75,6.75,-0.25,4450.0,4457.75,4437.75,stop,-8.5,-1.062,8.0,0.0,8.0
2023-08-29,2023Q3,RND2,1,4500.25,4.5,-0.25,4500.0,4494.5,4508.88,eod,7.25,1.261,5.75,8.25,2.25
2023-08-30,2023Q3,RND0,-1,4523.5,5.0,-1.5,4525.0,4531.0,4512.25,timeout,-3.5,-0.467,7.5,0.5,7.25
2023-08-30,2023Q3,RND0,-1,4524.75,5.75,-0.25,4525.0,4531.75,4514.25,timeout,5.5,0.786,7.0,5.25,3.75
2023-08-31,2023Q3,RND0,1,4525.75,5.75,-0.75,4525.0,4518.25,4537.0,eod,1.0,0.133,7.5,1.5,4.5
2023-09-07,2023Q3,RND0,1,4450.5,4.5,-0.5,4450.0,4444.5,4459.5,timeout,3.0,0.5,6.0,8.75,0.5
