ts_event,type,price,confirmed_at,symbol
2025-06-01T22:36:00.000Z,high,21328.5,2025-06-01T22:45:00.000Z,NQM5
2025-06-01T22:46:00.000Z,high,21327,2025-06-01T22:55:00.000Z,NQM5
2025-06-01T23:16:00.000Z,low,21291.75,2025-06-01T23:25:00.000Z,NQM5
2025-06-01T23:20:00.000Z,high,21311.5,2025-06-01T23:29:00.000Z,NQM5
2025-06-01T23:30:00.000Z,low,21277,2025-06-01T23:39:00.000Z,NQM5
2025-06-01T23:42:00.000Z,high,21315,2025-06-01T23:51:00.000Z,NQM5
2025-06-01T23:55:00.000Z,low,21294.25,2025-06-02T00:04:00.000Z,NQM5
2025-06-02T00:03:00.000Z,high,21316,2025-06-02T00:12:00.000Z,NQM5
2025-06-02T00:15:00.000Z,high,21326,2025-06-02T00:24:00.000Z,NQM5
2025-06-02T00:39:00.000Z,low,21284.75,2025-06-02T00:48:00.000Z,NQM5
2025-06-02T00:48:00.000Z,high,21307.5,2025-06-02T00:57:00.000Z,NQM5
2025-06-02T00:50:00.000Z,low,21285.75,2025-06-02T00:59:00.000Z,NQM5
2025-06-02T01:24:00.000Z,high,21313.5,2025-06-02T01:33:00.000Z,NQM5
2025-06-02T01:43:00.000Z,low,21267.25,2025-06-02T01:52:00.000Z,NQM5
2025-06-02T02:02:00.000Z,high,21284.75,2025-06-02T02:11:00.000Z,NQM5
2025-06-02T02:20:00.000Z,low,21256.25,2025-06-02T02:29:00.000Z,NQM5
2025-06-02T02:24:00.000Z,high,21275.75,2025-06-02T02:33:00.000Z,NQM5
2025-06-02T02:47:00.000Z,high,21282.75,2025-06-02T02:56:00.000Z,NQM5
2025-06-02T03:07:00.000Z,low,21237.25,2025-06-02T03:16:00.000Z,NQM5
2025-06-02T03:21:00.000Z,high,21258.75,2025-06-02T03:30:00.000Z,NQM5
2025-06-02T03:27:00.000Z,low,21237.75,2025-06-02T03:36:00.000Z,NQM5
2025-06-02T03:37:00.000Z,high,21249,2025-06-02T03:46:00.000Z,NQM5
2025-06-02T03:50:00.000Z,low,21226.5,2025-06-02T03:59:00.000Z,NQM5
2025-06-02T04:02:00.000Z,low,21227.25,2025-06-02T04:11:00.000Z,NQM5
2025-06-02T04:28:00.000Z,high,21254.5,2025-06-02T04:37:00.000Z,NQM5
2025-06-02T04:51:00.000Z,low,21218.75,2025-06-02T05:00:00.000Z,NQM5
2025-06-02T05:08:00.000Z,low,21233,2025-06-02T05:17:00.000Z,NQM5
2025-06-02T05:11:00.000Z,high,21251,2025-06-02T05:20:00.000Z,NQM5
2025-06-02T05:35:00.000Z,low,21213.25,2025-06-02T05:44:00.000Z,NQM5
2025-06-02T05:49:00.000Z,high,21237,2025-06-02T05:58:00.000Z,NQM5
2025-06-02T06:15:00.000Z,low,21198,2025-06-02T06:24:00.000Z,NQM5
2025-06-02T06:20:00.000Z,high,21232.75,2025-06-02T06:29:00.000Z,NQM5
2025-06-02T06:38:00.000Z,low,21220,2025-06-02T06:47:00.000Z,NQM5
2025-06-02T06:46:00.000Z,high,21248.5,2025-06-02T06:55:00.000Z,NQM5
2025-06-02T07:00:00.000Z,low,21221.5,2025-06-02T07:09:00.000Z,NQM5
2025-06-02T07:14:00.000Z,high,21267.5,2025-06-02T07:23:00.000Z,NQM5
2025-06-02T07:29:00.000Z,low,21163,2025-06-02T07:38:00.000Z,NQM5
2025-06-02T07:39:00.000Z,high,21237.25,2025-06-02T07:48:00.000Z,NQM5
2025-06-02T07:54:00.000Z,high,21233,2025-06-02T08:03:00.000Z,NQM5
2025-06-02T08:00:00.000Z,low,21206.5,2025-06-02T08:09:00.000Z,NQM5
2025-06-02T08:10:00.000Z,high,21252.5,2025-06-02T08:19:00.000Z,NQM5
2025-06-02T08:21:00.000Z,low,21224.75,2025-06-02T08:30:00.000Z,NQM5
2025-06-02T08:30:00.000Z,high,21263.5,2025-06-02T08:39:00.000Z,NQM5
2025-06-02T08:50:00.000Z,low,21226.25,2025-06-02T08:59:00.000Z,NQM5
2025-06-02T09:07:00.000Z,high,21242.5,2025-06-02T09:16:00.000Z,NQM5
2025-06-02T09:14:00.000Z,low,21208.75,2025-06-02T09:23:00.000Z,NQM5
2025-06-02T09:47:00.000Z,low,21201.25,2025-06-02T09:56:00.000Z,NQM5
2025-06-02T10:12:00.000Z,high,21249.75,2025-06-02T10:21:00.000Z,NQM5
2025-06-02T10:24:00.000Z,low,21214.25,2025-06-02T10:33:00.000Z,NQM5
2025-06-02T10:36:00.000Z,low,21218.25,2025-06-02T10:45:00.000Z,NQM5
2025-06-02T11:01:00.000Z,low,21238.75,2025-06-02T11:10:00.000Z,NQM5
2025-06-02T11:12:00.000Z,high,21285.5,2025-06-02T11:21:00.000Z,NQM5
2025-06-02T11:30:00.000Z,low,21264.25,2025-06-02T11:39:00.000Z,NQM5
2025-06-02T11:37:00.000Z,high,21291.5,2025-06-02T11:46:00.000Z,NQM5
2025-06-02T11:43:00.000Z,low,21266.25,2025-06-02T11:52:00.000Z,NQM5
2025-06-02T12:00:00.000Z,low,21253.25,2025-06-02T12:09:00.000Z,NQM5
2025-06-02T12:16:00.000Z,high,21279.75,2025-06-02T12:25:00.000Z,NQM5
2025-06-02T12:25:00.000Z,low,21239.75,2025-06-02T12:34:00.000Z,NQM5
2025-06-02T12:45:00.000Z,high,21294.5,2025-06-02T12:54:00.000Z,NQM5
2025-06-02T12:53:00.000Z,low,21263.75,2025-06-02T13:02:00.000Z,NQM5
2025-06-02T13:01:00.000Z,high,21297.25,2025-06-02T13:10:00.000Z,NQM5
2025-06-02T13:05:00.000Z,low,21257.75,2025-06-02T13:14:00.000Z,NQM5
2025-06-02T13:25:00.000Z,low,21258.25,2025-06-02T13:34:00.000Z,NQM5
2025-06-02T13:39:00.000Z,high,21458,2025-06-02T13:48:00.000Z,NQM5
2025-06-02T14:01:00.000Z,low,21234.75,2025-06-02T14:10:00.000Z,NQM5
2025-06-02T14:08:00.000Z,high,21330,2025-06-02T14:17:00.000Z,NQM5
2025-06-02T14:35:00.000Z,high,21418.75,2025-06-02T14:44:00.000Z,NQM5
2025-06-02T14:43:00.000Z,low,21349,2025-06-02T14:52:00.000Z,NQM5
2025-06-02T14:55:00.000Z,low,21357.25,2025-06-02T15:04:00.000Z,NQM5
2025-06-02T15:01:00.000Z,high,21416,2025-06-02T15:10:00.000Z,NQM5
2025-06-02T15:10:00.000Z,low,21355.25,2025-06-02T15:19:00.000Z,NQM5
2025-06-02T15:13:00.000Z,high,21408,2025-06-02T15:22:00.000Z,NQM5
2025-06-02T15:35:00.000Z,low,21356,2025-06-02T15:44:00.000Z,NQM5
2025-06-02T15:55:00.000Z,high,21444.75,2025-06-02T16:04:00.000Z,NQM5
2025-06-02T16:04:00.000Z,low,21408.75,2025-06-02T16:13:00.000Z,NQM5
2025-06-02T16:23:00.000Z,high,21441.5,2025-06-02T16:32:00.000Z,NQM5
2025-06-02T16:27:00.000Z,low,21408.5,2025-06-02T16:36:00.000Z,NQM5
2025-06-02T16:35:00.000Z,high,21438.5,2025-06-02T16:44:00.000Z,NQM5
2025-06-02T16:44:00.000Z,low,21401.25,2025-06-02T16:53:00.000Z,NQM5
2025-06-02T17:10:00.000Z,high,21474.25,2025-06-02T17:19:00.000Z,NQM5
2025-06-02T17:30:00.000Z,high,21462.25,2025-06-02T17:39:00.000Z,NQM5
2025-06-02T17:51:00.000Z,low,21425.25,2025-06-02T18:00:00.000Z,NQM5
2025-06-02T18:09:00.000Z,low,21426.75,2025-06-02T18:18:00.000Z,NQM5
2025-06-02T18:32:00.000Z,high,21515.25,2025-06-02T18:41:00.000Z,NQM5
2025-06-02T18:40:00.000Z,low,21490,2025-06-02T18:49:00.000Z,NQM5
2025-06-02T19:05:00.000Z,high,21530,2025-06-02T19:14:00.000Z,NQM5
2025-06-02T19:20:00.000Z,low,21506,2025-06-02T19:29:00.000Z,NQM5
2025-06-02T19:24:00.000Z,high,21543.75,2025-06-02T19:33:00.000Z,NQM5
2025-06-02T19:41:00.000Z,low,21504.25,2025-06-02T19:50:00.000Z,NQM5
2025-06-02T19:54:00.000Z,low,21495.25,2025-06-02T20:03:00.000Z,NQM5
2025-06-02T20:18:00.000Z,high,21576.25,2025-06-02T20:27:00.000Z,NQM5
2025-06-02T20:36:00.000Z,low,21549.5,2025-06-02T20:45:00.000Z,NQM5
2025-06-02T22:20:00.000Z,high,21543.5,2025-06-02T22:29:00.000Z,NQM5
2025-06-02T22:28:00.000Z,low,21515,2025-06-02T22:37:00.000Z,NQM5
2025-06-02T22:43:00.000Z,high,21528,2025-06-02T22:52:00.000Z,NQM5
2025-06-02T23:00:00.000Z,low,21513.75,2025-06-02T23:09:00.000Z,NQM5
2025-06-02T23:12:00.000Z,high,21535.5,2025-06-02T23:21:00.000Z,NQM5
2025-06-02T23:26:00.000Z,low,21465.75,2025-06-02T23:35:00.000Z,NQM5
2025-06-02T23:30:00.000Z,high,21544.25,2025-06-02T23:39:00.000Z,NQM5
2025-06-02T23:39:00.000Z,low,21503,2025-06-02T23:48:00.000Z,NQM5
2025-06-02T23:43:00.000Z,high,21524.25,2025-06-02T23:52:00.000Z,NQM5
2025-06-03T00:04:00.000Z,high,21502.5,2025-06-03T00:13:00.000Z,NQM5
2025-06-03T00:10:00.000Z,low,21484.5,2025-06-03T00:19:00.000Z,NQM5
2025-06-03T00:29:00.000Z,low,21474,2025-06-03T00:38:00.000Z,NQM5
2025-06-03T00:43:00.000Z,high,21492.25,2025-06-03T00:52:00.000Z,NQM5
2025-06-03T00:54:00.000Z,low,21475.75,2025-06-03T01:03:00.000Z,NQM5
2025-06-03T01:20:00.000Z,high,21502.25,2025-06-03T01:29:00.000Z,NQM5
2025-06-03T01:40:00.000Z,low,21480,2025-06-03T01:49:00.000Z,NQM5
2025-06-03T01:44:00.000Z,high,21497.5,2025-06-03T01:53:00.000Z,NQM5
2025-06-03T02:32:00.000Z,low,21441.75,2025-06-03T02:41:00.000Z,NQM5
2025-06-03T02:37:00.000Z,high,21475,2025-06-03T02:46:00.000Z,NQM5
2025-06-03T02:56:00.000Z,low,21459.75,2025-06-03T03:05:00.000Z,NQM5
2025-06-03T02:57:00.000Z,high,21471,2025-06-03T03:06:00.000Z,NQM5
2025-06-03T03:31:00.000Z,low,21437,2025-06-03T03:40:00.000Z,NQM5
2025-06-03T03:46:00.000Z,high,21467.75,2025-06-03T03:55:00.000Z,NQM5
2025-06-03T03:51:00.000Z,low,21451,2025-06-03T04:00:00.000Z,NQM5
2025-06-03T04:05:00.000Z,low,21454.75,2025-06-03T04:14:00.000Z,NQM5
2025-06-03T04:16:00.000Z,high,21460.25,2025-06-03T04:25:00.000Z,NQM5
2025-06-03T04:32:00.000Z,low,21445.5,2025-06-03T04:41:00.000Z,NQM5
2025-06-03T04:42:00.000Z,low,21444.75,2025-06-03T04:51:00.000Z,NQM5
2025-06-03T04:47:00.000Z,high,21457.75,2025-06-03T04:56:00.000Z,NQM5
2025-06-03T04:53:00.000Z,low,21445.5,2025-06-03T05:02:00.000Z,NQM5
2025-06-03T05:07:00.000Z,high,21469.5,2025-06-03T05:16:00.000Z,NQM5
2025-06-03T05:31:00.000Z,high,21471.75,2025-06-03T05:40:00.000Z,NQM5
2025-06-03T05:44:00.000Z,low,21453.5,2025-06-03T05:53:00.000Z,NQM5
2025-06-03T05:48:00.000Z,high,21465.75,2025-06-03T05:57:00.000Z,NQM5
2025-06-03T05:55:00.000Z,low,21456.5,2025-06-03T06:04:00.000Z,NQM5
2025-06-03T06:02:00.000Z,high,21468.75,2025-06-03T06:11:00.000Z,NQM5
2025-06-03T06:10:00.000Z,low,21438.25,2025-06-03T06:19:00.000Z,NQM5
2025-06-03T06:21:00.000Z,low,21440.25,2025-06-03T06:30:00.000Z,NQM5
2025-06-03T06:35:00.000Z,high,21468,2025-06-03T06:44:00.000Z,NQM5
2025-06-03T06:50:00.000Z,high,21477,2025-06-03T06:59:00.000Z,NQM5
2025-06-03T07:02:00.000Z,low,21459.5,2025-06-03T07:11:00.000Z,NQM5
2025-06-03T07:08:00.000Z,high,21481.5,2025-06-03T07:17:00.000Z,NQM5
2025-06-03T07:25:00.000Z,low,21404.5,2025-06-03T07:34:00.000Z,NQM5
2025-06-03T07:34:00.000Z,high,21453.5,2025-06-03T07:43:00.000Z,NQM5
2025-06-03T07:44:00.000Z,low,21423.75,2025-06-03T07:53:00.000Z,NQM5
2025-06-03T08:03:00.000Z,high,21444.75,2025-06-03T08:12:00.000Z,NQM5
2025-06-03T08:19:00.000Z,low,21399.25,2025-06-03T08:28:00.000Z,NQM5
2025-06-03T09:03:00.000Z,low,21436,2025-06-03T09:12:00.000Z,NQM5
2025-06-03T09:14:00.000Z,high,21456.5,2025-06-03T09:23:00.000Z,NQM5
2025-06-03T09:22:00.000Z,low,21431,2025-06-03T09:31:00.000Z,NQM5
2025-06-03T09:45:00.000Z,low,21443,2025-06-03T09:54:00.000Z,NQM5
2025-06-03T10:02:00.000Z,high,21463.25,2025-06-03T10:11:00.000Z,NQM5
2025-06-03T10:11:00.000Z,low,21436.25,2025-06-03T10:20:00.000Z,NQM5
2025-06-03T10:17:00.000Z,high,21450.5,2025-06-03T10:26:00.000Z,NQM5
2025-06-03T10:24:00.000Z,low,21440.5,2025-06-03T10:33:00.000Z,NQM5
2025-06-03T10:44:00.000Z,high,21476.5,2025-06-03T10:53:00.000Z,NQM5
2025-06-03T10:49:00.000Z,low,21460,2025-06-03T10:58:00.000Z,NQM5
2025-06-03T11:10:00.000Z,high,21510.25,2025-06-03T11:19:00.000Z,NQM5
2025-06-03T11:19:00.000Z,low,21498.25,2025-06-03T11:28:00.000Z,NQM5
2025-06-03T11:32:00.000Z,low,21503.75,2025-06-03T11:41:00.000Z,NQM5
2025-06-03T11:40:00.000Z,high,21535.75,2025-06-03T11:49:00.000Z,NQM5
2025-06-03T11:50:00.000Z,low,21510,2025-06-03T11:59:00.000Z,NQM5
2025-06-03T12:01:00.000Z,high,21539.5,2025-06-03T12:10:00.000Z,NQM5
2025-06-03T12:09:00.000Z,low,21512,2025-06-03T12:18:00.000Z,NQM5
2025-06-03T12:16:00.000Z,high,21533.25,2025-06-03T12:25:00.000Z,NQM5
2025-06-03T12:22:00.000Z,low,21511.75,2025-06-03T12:31:00.000Z,NQM5
2025-06-03T12:29:00.000Z,high,21543.5,2025-06-03T12:38:00.000Z,NQM5
2025-06-03T12:46:00.000Z,low,21503,2025-06-03T12:55:00.000Z,NQM5
2025-06-03T13:05:00.000Z,high,21546.75,2025-06-03T13:14:00.000Z,NQM5
2025-06-03T13:14:00.000Z,low,21532,2025-06-03T13:23:00.000Z,NQM5
2025-06-03T13:31:00.000Z,high,21595.75,2025-06-03T13:40:00.000Z,NQM5
2025-06-03T13:39:00.000Z,low,21509.75,2025-06-03T13:48:00.000Z,NQM5
2025-06-03T14:03:00.000Z,high,21638.5,2025-06-03T14:12:00.000Z,NQM5
2025-06-03T14:08:00.000Z,low,21557.5,2025-06-03T14:17:00.000Z,NQM5
2025-06-03T14:20:00.000Z,high,21628.75,2025-06-03T14:29:00.000Z,NQM5
2025-06-03T14:35:00.000Z,low,21584,2025-06-03T14:44:00.000Z,NQM5
2025-06-03T15:06:00.000Z,high,21677.25,2025-06-03T15:15:00.000Z,NQM5
2025-06-03T15:09:00.000Z,low,21652.5,2025-06-03T15:18:00.000Z,NQM5
2025-06-03T15:24:00.000Z,high,21686.75,2025-06-03T15:33:00.000Z,NQM5
2025-06-03T15:38:00.000Z,low,21661.5,2025-06-03T15:47:00.000Z,NQM5
2025-06-03T15:46:00.000Z,high,21685,2025-06-03T15:55:00.000Z,NQM5
2025-06-03T15:50:00.000Z,low,21655.25,2025-06-03T15:59:00.000Z,NQM5
2025-06-03T16:09:00.000Z,low,21675.25,2025-06-03T16:18:00.000Z,NQM5
2025-06-03T16:19:00.000Z,high,21714,2025-06-03T16:28:00.000Z,NQM5
2025-06-03T16:37:00.000Z,high,21746.75,2025-06-03T16:46:00.000Z,NQM5
2025-06-03T16:51:00.000Z,high,21747.75,2025-06-03T17:00:00.000Z,NQM5
2025-06-03T17:02:00.000Z,low,21731.5,2025-06-03T17:11:00.000Z,NQM5
2025-06-03T17:40:00.000Z,high,21749,2025-06-03T17:49:00.000Z,NQM5
2025-06-03T18:10:00.000Z,low,21635.75,2025-06-03T18:19:00.000Z,NQM5
2025-06-03T18:32:00.000Z,high,21708.75,2025-06-03T18:41:00.000Z,NQM5
2025-06-03T18:45:00.000Z,high,21710,2025-06-03T18:54:00.000Z,NQM5
2025-06-03T18:52:00.000Z,low,21690.5,2025-06-03T19:01:00.000Z,NQM5
2025-06-03T19:00:00.000Z,high,21718.5,2025-06-03T19:09:00.000Z,NQM5
2025-06-03T19:11:00.000Z,low,21690.75,2025-06-03T19:20:00.000Z,NQM5
2025-06-03T19:28:00.000Z,high,21715.75,2025-06-03T19:37:00.000Z,NQM5
2025-06-03T19:49:00.000Z,low,21665,2025-06-03T19:58:00.000Z,NQM5
2025-06-03T19:57:00.000Z,high,21725.75,2025-06-03T20:06:00.000Z,NQM5
2025-06-03T20:06:00.000Z,low,21666.25,2025-06-03T20:15:00.000Z,NQM5
2025-06-03T20:14:00.000Z,high,21685.25,2025-06-03T20:23:00.000Z,NQM5
2025-06-03T20:19:00.000Z,low,21666.5,2025-06-03T20:28:00.000Z,NQM5
2025-06-03T20:33:00.000Z,low,21668,2025-06-03T20:42:00.000Z,NQM5
2025-06-03T20:43:00.000Z,high,21706.25,2025-06-03T20:52:00.000Z,NQM5
2025-06-03T20:50:00.000Z,low,21685.5,2025-06-03T20:59:00.000Z,NQM5
2025-06-03T22:00:00.000Z,low,21684,2025-06-03T22:09:00.000Z,NQM5
2025-06-03T22:12:00.000Z,high,21708,2025-06-03T22:21:00.000Z,NQM5
2025-06-03T22:20:00.000Z,low,21695.25,2025-06-03T22:29:00.000Z,NQM5
2025-06-03T22:36:00.000Z,high,21721.5,2025-06-03T22:45:00.000Z,NQM5
2025-06-03T22:49:00.000Z,low,21707,2025-06-03T22:58:00.000Z,NQM5
2025-06-03T22:56:00.000Z,high,21717.75,2025-06-03T23:05:00.000Z,NQM5
2025-06-03T23:02:00.000Z,low,21690.25,2025-06-03T23:11:00.000Z,NQM5
2025-06-03T23:10:00.000Z,high,21719.25,2025-06-03T23:19:00.000Z,NQM5
2025-06-03T23:29:00.000Z,high,21718.75,2025-06-03T23:38:00.000Z,NQM5
2025-06-03T23:35:00.000Z,low,21698.25,2025-06-03T23:44:00.000Z,NQM5
2025-06-03T23:50:00.000Z,low,21694,2025-06-03T23:59:00.000Z,NQM5
2025-06-04T00:03:00.000Z,high,21727,2025-06-04T00:12:00.000Z,NQM5
2025-06-04T00:12:00.000Z,low,21691.75,2025-06-04T00:21:00.000Z,NQM5
2025-06-04T00:31:00.000Z,low,21697.5,2025-06-04T00:40:00.000Z,NQM5
2025-06-04T00:34:00.000Z,high,21713.75,2025-06-04T00:43:00.000Z,NQM5
2025-06-04T00:41:00.000Z,low,21696.25,2025-06-04T00:50:00.000Z,NQM5
2025-06-04T00:54:00.000Z,high,21716.25,2025-06-04T01:03:00.000Z,NQM5
2025-06-04T00:59:00.000Z,low,21696.25,2025-06-04T01:08:00.000Z,NQM5
2025-06-04T01:10:00.000Z,low,21697,2025-06-04T01:19:00.000Z,NQM5
2025-06-04T01:16:00.000Z,high,21710.75,2025-06-04T01:25:00.000Z,NQM5
2025-06-04T01:28:00.000Z,high,21710.5,2025-06-04T01:37:00.000Z,NQM5
2025-06-04T01:54:00.000Z,low,21672,2025-06-04T02:03:00.000Z,NQM5
2025-06-04T02:10:00.000Z,high,21680.5,2025-06-04T02:19:00.000Z,NQM5
2025-06-04T02:17:00.000Z,low,21666.75,2025-06-04T02:26:00.000Z,NQM5
2025-06-04T02:35:00.000Z,high,21686,2025-06-04T02:44:00.000Z,NQM5
2025-06-04T02:39:00.000Z,low,21671,2025-06-04T02:48:00.000Z,NQM5
2025-06-04T02:45:00.000Z,high,21687,2025-06-04T02:54:00.000Z,NQM5
2025-06-04T03:04:00.000Z,low,21671.75,2025-06-04T03:13:00.000Z,NQM5
2025-06-04T03:19:00.000Z,high,21683.25,2025-06-04T03:28:00.000Z,NQM5
2025-06-04T04:06:00.000Z,low,21673,2025-06-04T04:15:00.000Z,NQM5
2025-06-04T04:15:00.000Z,high,21696.25,2025-06-04T04:24:00.000Z,NQM5
2025-06-04T04:38:00.000Z,low,21679.25,2025-06-04T04:47:00.000Z,NQM5
2025-06-04T04:53:00.000Z,high,21686.5,2025-06-04T05:02:00.000Z,NQM5
2025-06-04T05:04:00.000Z,low,21673.5,2025-06-04T05:13:00.000Z,NQM5
2025-06-04T05:12:00.000Z,high,21686.75,2025-06-04T05:21:00.000Z,NQM5
2025-06-04T05:19:00.000Z,low,21676,2025-06-04T05:28:00.000Z,NQM5
2025-06-04T05:34:00.000Z,high,21695.5,2025-06-04T05:43:00.000Z,NQM5
2025-06-04T05:47:00.000Z,low,21684.5,2025-06-04T05:56:00.000Z,NQM5
2025-06-04T06:06:00.000Z,high,21715.25,2025-06-04T06:15:00.000Z,NQM5
2025-06-04T06:34:00.000Z,high,21697,2025-06-04T06:43:00.000Z,NQM5
2025-06-04T06:54:00.000Z,high,21702,2025-06-04T07:03:00.000Z,NQM5
2025-06-04T07:14:00.000Z,low,21674.5,2025-06-04T07:23:00.000Z,NQM5
2025-06-04T07:32:00.000Z,high,21705.75,2025-06-04T07:41:00.000Z,NQM5
2025-06-04T08:15:00.000Z,high,21748.75,2025-06-04T08:24:00.000Z,NQM5
2025-06-04T08:32:00.000Z,low,21725.5,2025-06-04T08:41:00.000Z,NQM5
2025-06-04T08:50:00.000Z,high,21736.25,2025-06-04T08:59:00.000Z,NQM5
2025-06-04T08:58:00.000Z,low,21713.75,2025-06-04T09:07:00.000Z,NQM5
2025-06-04T09:14:00.000Z,high,21736.75,2025-06-04T09:23:00.000Z,NQM5
2025-06-04T09:31:00.000Z,low,21724.25,2025-06-04T09:40:00.000Z,NQM5
2025-06-04T09:46:00.000Z,high,21745.75,2025-06-04T09:55:00.000Z,NQM5
2025-06-04T10:01:00.000Z,low,21732.25,2025-06-04T10:10:00.000Z,NQM5
2025-06-04T10:08:00.000Z,high,21763,2025-06-04T10:17:00.000Z,NQM5
2025-06-04T10:32:00.000Z,low,21719.75,2025-06-04T10:41:00.000Z,NQM5
2025-06-04T11:07:00.000Z,high,21753.25,2025-06-04T11:16:00.000Z,NQM5
2025-06-04T11:27:00.000Z,low,21727.25,2025-06-04T11:36:00.000Z,NQM5
2025-06-04T11:37:00.000Z,low,21727.25,2025-06-04T11:46:00.000Z,NQM5
2025-06-04T11:58:00.000Z,low,21745.5,2025-06-04T12:07:00.000Z,NQM5
2025-06-04T12:08:00.000Z,high,21767,2025-06-04T12:17:00.000Z,NQM5
2025-06-04T12:25:00.000Z,low,21655.25,2025-06-04T12:34:00.000Z,NQM5
2025-06-04T12:37:00.000Z,high,21707.5,2025-06-04T12:46:00.000Z,NQM5
2025-06-04T12:44:00.000Z,low,21677.25,2025-06-04T12:53:00.000Z,NQM5
2025-06-04T13:01:00.000Z,high,21716.75,2025-06-04T13:10:00.000Z,NQM5
2025-06-04T13:09:00.000Z,low,21699.5,2025-06-04T13:18:00.000Z,NQM5
2025-06-04T13:42:00.000Z,high,21793.25,2025-06-04T13:51:00.000Z,NQM5
2025-06-04T14:08:00.000Z,low,21641,2025-06-04T14:17:00.000Z,NQM5
2025-06-04T14:35:00.000Z,high,21758.5,2025-06-04T14:44:00.000Z,NQM5
2025-06-04T14:46:00.000Z,low,21705.5,2025-06-04T14:55:00.000Z,NQM5
2025-06-04T15:11:00.000Z,high,21784.5,2025-06-04T15:20:00.000Z,NQM5
2025-06-04T15:43:00.000Z,high,21775,2025-06-04T15:52:00.000Z,NQM5
2025-06-04T15:44:00.000Z,low,21731.5,2025-06-04T15:53:00.000Z,NQM5
2025-06-04T16:13:00.000Z,low,21706,2025-06-04T16:22:00.000Z,NQM5
2025-06-04T16:36:00.000Z,low,21712.75,2025-06-04T16:45:00.000Z,NQM5
2025-06-04T17:35:00.000Z,high,21783.25,2025-06-04T17:44:00.000Z,NQM5
2025-06-04T17:40:00.000Z,low,21754.5,2025-06-04T17:49:00.000Z,NQM5
2025-06-04T18:06:00.000Z,high,21799.5,2025-06-04T18:15:00.000Z,NQM5
2025-06-04T18:11:00.000Z,low,21777.75,2025-06-04T18:20:00.000Z,NQM5
2025-06-04T18:26:00.000Z,low,21777.75,2025-06-04T18:35:00.000Z,NQM5
2025-06-04T18:30:00.000Z,high,21803,2025-06-04T18:39:00.000Z,NQM5
2025-06-04T18:38:00.000Z,low,21785,2025-06-04T18:47:00.000Z,NQM5
2025-06-04T18:44:00.000Z,high,21801,2025-06-04T18:53:00.000Z,NQM5
2025-06-04T18:50:00.000Z,low,21771.75,2025-06-04T18:59:00.000Z,NQM5
2025-06-04T19:02:00.000Z,high,21798.25,2025-06-04T19:11:00.000Z,NQM5
2025-06-04T19:10:00.000Z,low,21775,2025-06-04T19:19:00.000Z,NQM5
2025-06-04T19:14:00.000Z,high,21795.25,2025-06-04T19:23:00.000Z,NQM5
2025-06-04T19:31:00.000Z,high,21793.25,2025-06-04T19:40:00.000Z,NQM5
2025-06-04T19:40:00.000Z,low,21763.5,2025-06-04T19:49:00.000Z,NQM5
2025-06-04T19:45:00.000Z,high,21790.25,2025-06-04T19:54:00.000Z,NQM5
2025-06-04T19:59:00.000Z,high,21776.75,2025-06-04T20:08:00.000Z,NQM5
2025-06-04T20:00:00.000Z,low,21742.75,2025-06-04T20:09:00.000Z,NQM5
2025-06-04T20:24:00.000Z,low,21751.75,2025-06-04T20:33:00.000Z,NQM5
2025-06-04T20:40:00.000Z,low,21751.5,2025-06-04T20:49:00.000Z,NQM5
2025-06-04T22:01:00.000Z,low,21731.75,2025-06-04T22:10:00.000Z,NQM5
2025-06-04T22:40:00.000Z,high,21772.5,2025-06-04T22:49:00.000Z,NQM5
2025-06-04T23:02:00.000Z,high,21759,2025-06-04T23:11:00.000Z,NQM5
2025-06-04T23:17:00.000Z,high,21751,2025-06-04T23:26:00.000Z,NQM5
2025-06-04T23:26:00.000Z,low,21738.25,2025-06-04T23:35:00.000Z,NQM5
2025-06-04T23:43:00.000Z,low,21737,2025-06-04T23:52:00.000Z,NQM5
2025-06-04T23:46:00.000Z,high,21751.75,2025-06-04T23:55:00.000Z,NQM5
2025-06-04T23:57:00.000Z,low,21737.25,2025-06-05T00:06:00.000Z,NQM5
2025-06-05T00:36:00.000Z,high,21766.75,2025-06-05T00:45:00.000Z,NQM5
2025-06-05T00:55:00.000Z,low,21743.5,2025-06-05T01:04:00.000Z,NQM5
2025-06-05T01:03:00.000Z,high,21752,2025-06-05T01:12:00.000Z,NQM5
2025-06-05T01:25:00.000Z,low,21730.75,2025-06-05T01:34:00.000Z,NQM5
2025-06-05T02:00:00.000Z,high,21758.75,2025-06-05T02:09:00.000Z,NQM5
2025-06-05T02:18:00.000Z,high,21751,2025-06-05T02:27:00.000Z,NQM5
2025-06-05T02:30:00.000Z,low,21736.75,2025-06-05T02:39:00.000Z,NQM5
2025-06-05T02:41:00.000Z,low,21736.75,2025-06-05T02:50:00.000Z,NQM5
2025-06-05T02:57:00.000Z,high,21748.25,2025-06-05T03:06:00.000Z,NQM5
2025-06-05T03:11:00.000Z,high,21754,2025-06-05T03:20:00.000Z,NQM5
2025-06-05T03:29:00.000Z,high,21755.25,2025-06-05T03:38:00.000Z,NQM5
2025-06-05T03:35:00.000Z,low,21748,2025-06-05T03:44:00.000Z,NQM5
2025-06-05T03:52:00.000Z,high,21754.5,2025-06-05T04:01:00.000Z,NQM5
