strategy,id,entryTime,exitTime,side,ruleId,netPnL,pointsPnL,mfePoints,maePoints,exitReason,ls_state_at_entry_1m,ls_state_at_exit_1m,ls_favorable_at_entry_1m,bars_since_last_flip_1m,flips_in_prev_60m_1m,flips_during_trade_1m,adverse_flips_during_1m,bars_to_first_adverse_1m,ls_state_at_entry_3m,ls_state_at_exit_3m,ls_favorable_at_entry_3m,bars_since_last_flip_3m,flips_in_prev_60m_3m,flips_during_trade_3m,adverse_flips_during_3m,bars_to_first_adverse_3m,ls_state_at_entry_15m,ls_state_at_exit_15m,ls_favorable_at_entry_15m,bars_since_last_flip_15m,flips_in_prev_60m_15m,flips_during_trade_15m,adverse_flips_during_15m,bars_to_first_adverse_15m
gex-lt-3m-crossover,T000097,1740511140000,1740516480000,long,L_S4,390,19.75,106.5,27.25,max_hold_time,0,0,true,35,2,4,2,15,0,0,true,7,1,6,3,32,0,1,true,289,0,1,1,11
gex-lt-3m-crossover,T000098,1740516900000,1740516901000,long,L_S4,-75,-3.5,0,0,market_close,0,0,true,16,1,0,0,,0,0,true,19,5,0,0,,1,1,false,85,0,0,0,
gex-lt-3m-crossover,T000099,1740517080000,1740517081000,long,L_S4,-5,0,0,0,market_close,0,0,true,19,1,0,0,,0,0,true,22,4,0,0,,1,1,false,88,0,0,0,
gex-lt-3m-crossover,T000100,1740579361000,1740580249000,long,L_S4,-1035,-51.5,12.9,49.5,stop_loss,0,0,true,35,1,0,0,,0,0,true,43,2,0,0,,0,0,true,31,1,0,0,
gex-lt-3m-crossover,T000101,1740598260000,1740603300000,long,L_S4,1725,86.5,101.25,45.75,market_close,1,1,false,14,3,8,4,48,0,1,true,130,0,3,2,14,0,0,true,106,0,0,0,
gex-lt-3m-crossover,T000102,1740667560000,1740667719000,long,L_S4,-1015,-50.5,5.75,45.75,stop_loss,0,0,true,7,3,0,0,,0,0,true,10,4,0,0,,0,0,true,16,1,0,0,
gex-lt-3m-crossover,T000103,1740669411000,1740671846000,long,L_S4,-1035,-51.5,96.75,48.5,stop_loss,0,1,true,37.9,1,1,1,1.1,0,0,true,40.9,2,0,0,,0,0,true,46.9,1,0,0,
gex-lt-3m-crossover,T000104,1740674580000,1740675134000,long,L_S4,-1015,-50.5,13.5,48.75,stop_loss,0,0,true,18,1,0,0,,1,0,false,13,3,1,0,,0,0,true,133,0,0,0,
gex-lt-3m-crossover,T000105,1740675660000,1740681000000,long,L_S4,1935,97,112.75,48.25,max_hold_time,0,1,true,36,1,7,4,25,1,1,false,1,5,2,1,20,0,0,true,151,0,0,0,
gex-lt-3m-crossover,T000106,1740745140000,1740746319000,long,L_S4,-1010,-50.25,9.5,44.75,stop_loss,0,0,true,30,3,2,1,3,0,0,true,91,0,0,0,,1,1,false,409,0,0,0,
gex-lt-3m-crossover,T000107,1740746760000,1740752100000,long,L_S4,450,22.75,63.25,39.5,max_hold_time,0,1,true,21,3,19,10,3,0,0,true,118,0,5,3,11,1,1,false,436,0,0,0,
gex-lt-3m-crossover,T000108,1740753960000,1740756263000,long,L_S4,2395,120,116.25,46.75,take_profit,1,1,false,4,18,4,2,2,0,1,true,31,3,3,2,26,1,1,false,556,0,0,0,
gex-lt-3m-crossover,T000110,1741097760000,1741098601000,long,L_S4,-1020,-50.75,17.5,46.75,stop_loss,1,0,false,18,3,5,2,7,1,0,false,16,1,1,0,,0,0,true,136,0,0,0,
