trade_id,side,levelType,entryTime,exitTime,snap_ts,bars_elapsed,bars_remaining,frac_elapsed,won,pnl_pts,mfe_pts,mae_pts,exit_reason,regime,gamma_flip,gamma_flip_dist,total_gex,gamma_imbalance,in_dir_wall,in_dir_wall_dist,in_dir_wall_strength,opp_wall,opp_wall_dist,opp_wall_strength,regime_changed_since_entry,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,total_gex_change_pct,gamma_imbalance_change,gamma_flip_drift_signed_dir
T000013,short,R4,2025-01-16T19:42:00.000Z,2025-01-16T20:41:00.000Z,2025-01-16T20:30:00.000Z,48.0000,11.0000,0.8136,1.0000,20.2500,39.7500,43.2500,max_hold_time,neutral,21449.9700,-97.4700,657659215.5638,-0.0731,21449.9700,97.4700,460502388.6154,21118.7000,233.8000,766456302.9254,1.0000,-0.2365,0.0510,-0.5282,-0.0713,81.7600
T000014,long,S2,2025-01-17T15:01:00.000Z,2025-01-17T16:00:00.000Z,2025-01-17T15:15:00.000Z,14.0000,45.0000,0.2373,1.0000,54.7500,65.5000,51.2500,max_hold_time,neutral,21939.5600,-407.0600,966010333.8753,0.2686,21111.6500,420.8500,248458974.2910,21939.5600,407.0600,311205015.7783,1.0000,0.0375,-0.1106,-0.2585,-0.0875,28.2700
T000014,long,S2,2025-01-17T15:01:00.000Z,2025-01-17T16:00:00.000Z,2025-01-17T15:30:00.000Z,29.0000,30.0000,0.4915,1.0000,54.7500,65.5000,51.2500,max_hold_time,positive,22018.2000,-485.7000,1256204439.1308,0.3447,21348.4400,184.0600,240649799.9956,22185.6400,653.1400,343978593.6880,0.0000,0.0049,-0.0170,-0.0358,-0.0114,-50.3700
T000014,long,S2,2025-01-17T15:01:00.000Z,2025-01-17T16:00:00.000Z,2025-01-17T15:45:00.000Z,44.0000,15.0000,0.7458,1.0000,54.7500,65.5000,51.2500,max_hold_time,positive,21734.5100,-202.0100,1686029841.7736,0.4366,21113.5200,418.9800,227178679.7799,21941.5000,409.0000,412476670.7827,0.0000,-0.0514,0.1788,0.2941,0.0805,233.3200
T000014,long,S2,2025-01-17T15:01:00.000Z,2025-01-17T16:00:00.000Z,2025-01-17T16:00:00.000Z,59.0000,0.0000,1.0000,1.0000,54.7500,65.5000,51.2500,max_hold_time,positive,21734.4200,-201.9200,1681367750.3700,0.4357,21113.4400,419.0600,227386342.4662,21941.4100,408.9100,411606816.5212,0.0000,-0.0505,0.1763,0.2906,0.0796,233.4100
T000015,long,S3,2025-01-21T15:14:00.000Z,2025-01-21T16:13:00.000Z,2025-01-21T15:15:00.000Z,1.0000,58.0000,0.0169,1.0000,114.2500,118.5000,11.0000,max_hold_time,neutral,19863.5500,1673.2000,943810937.2213,0.2694,21755.4400,-218.6900,283547075.7349,22173.8100,637.0600,387612577.6583,0.0000,-0.5432,0.4702,2.3753,0.3995,
T000015,long,S3,2025-01-21T15:14:00.000Z,2025-01-21T16:13:00.000Z,2025-01-21T15:30:00.000Z,16.0000,43.0000,0.2712,1.0000,114.2500,118.5000,11.0000,max_hold_time,neutral,19864.6300,1672.1200,874771814.8794,0.2468,21756.6100,-219.8600,297030204.2775,22175.0100,638.2600,380924709.3058,0.0000,-0.5214,0.4448,2.2747,0.3769,
T000015,long,S3,2025-01-21T15:14:00.000Z,2025-01-21T16:13:00.000Z,2025-01-21T15:45:00.000Z,31.0000,28.0000,0.5254,1.0000,114.2500,118.5000,11.0000,max_hold_time,neutral,19869.6300,1667.1200,831345667.2924,0.2334,21762.1000,-225.3500,305238899.7423,22180.6000,643.8500,376969392.4597,0.0000,-0.5082,0.4298,2.2115,0.3636,
T000015,long,S3,2025-01-21T15:14:00.000Z,2025-01-21T16:13:00.000Z,2025-01-21T16:00:00.000Z,46.0000,13.0000,0.7797,1.0000,114.2500,118.5000,11.0000,max_hold_time,positive,19651.8100,1884.9400,1152469273.3767,0.3396,21523.5300,13.2200,240748282.0036,21937.4500,400.7000,410432287.4777,1.0000,-0.6121,0.5567,2.6794,0.4697,
T000016,long,S3,2025-01-21T16:47:00.000Z,2025-01-21T17:46:00.000Z,2025-01-21T17:00:00.000Z,13.0000,46.0000,0.2203,1.0000,101.7500,103.0000,0.2500,max_hold_time,positive,19652.2300,1966.2700,1430113218.3305,0.4361,21523.9900,94.5100,185125503.6137,21937.9100,319.4100,443465780.8642,0.0000,0.0523,-0.0126,-0.0313,-0.0161,-1.4200
T000016,long,S3,2025-01-21T16:47:00.000Z,2025-01-21T17:46:00.000Z,2025-01-21T17:15:00.000Z,28.0000,31.0000,0.4746,1.0000,101.7500,103.0000,0.2500,max_hold_time,positive,19652.2100,1966.2900,1735736447.5194,0.5213,21110.0500,508.4500,154295176.9167,21937.8900,319.3900,485680183.3093,0.0000,-0.1229,0.0814,0.1757,0.0691,-1.4000
T000016,long,S3,2025-01-21T16:47:00.000Z,2025-01-21T17:46:00.000Z,2025-01-21T17:30:00.000Z,43.0000,16.0000,0.7288,1.0000,101.7500,103.0000,0.2500,max_hold_time,positive,19652.7900,1965.7100,1972360304.8563,0.5962,21110.6600,507.8400,143246729.8379,21938.5300,320.0300,527246917.7929,0.0000,-0.1857,0.1739,0.3360,0.1440,-1.9800
T000016,long,S3,2025-01-21T16:47:00.000Z,2025-01-21T17:46:00.000Z,2025-01-21T17:45:00.000Z,58.0000,1.0000,0.9831,1.0000,101.7500,103.0000,0.2500,max_hold_time,positive,19652.5600,1965.9400,2248658353.3776,0.6349,21110.4200,508.0800,131672531.4835,21938.2800,319.7800,586247123.0803,0.0000,-0.2515,0.3053,0.5231,0.1828,-1.7500
T000017,long,S3,2025-01-21T18:02:00.000Z,2025-01-21T19:01:00.000Z,2025-01-21T18:15:00.000Z,13.0000,46.0000,0.2203,1.0000,15.5000,32.5000,19.7500,max_hold_time,positive,19652.4700,2087.0300,2358872438.2882,0.6551,21110.3300,629.1700,127858699.6015,21938.1800,198.6800,612073208.4965,0.0000,0.0122,-0.0204,-0.0195,-0.0063,213.1300
T000017,long,S3,2025-01-21T18:02:00.000Z,2025-01-21T19:01:00.000Z,2025-01-21T18:30:00.000Z,28.0000,31.0000,0.4746,1.0000,15.5000,32.5000,19.7500,max_hold_time,positive,19652.1600,2087.3400,2341590494.6365,0.6524,21109.9900,629.5100,128438315.3217,21937.8300,198.3300,607672285.1235,0.0000,0.0168,-0.0274,-0.0266,-0.0091,213.4400
T000017,long,S3,2025-01-21T18:02:00.000Z,2025-01-21T19:01:00.000Z,2025-01-21T18:45:00.000Z,43.0000,16.0000,0.7288,1.0000,15.5000,32.5000,19.7500,max_hold_time,positive,19652.1000,2087.4000,2376057843.9642,0.6577,21109.9300,629.5700,127289841.4561,21937.7700,198.2700,616606916.6182,0.0000,0.0077,-0.0131,-0.0123,-0.0038,213.5000
T000017,long,S3,2025-01-21T18:02:00.000Z,2025-01-21T19:01:00.000Z,2025-01-21T19:00:00.000Z,58.0000,1.0000,0.9831,1.0000,15.5000,32.5000,19.7500,max_hold_time,positive,19651.5400,2087.9600,2306547953.8973,0.6463,21109.3200,630.1800,129631322.0113,21937.1400,197.6400,599242137.8483,0.0000,0.0262,-0.0409,-0.0412,-0.0152,214.0600
T000018,short,R4,2025-01-21T19:44:01.000Z,2025-01-21T20:43:00.000Z,2025-01-21T19:45:00.000Z,0.0000,58.0000,0.0167,0.0000,-4.2500,17.7500,40.7500,max_hold_time,positive,19651.1100,2063.6400,2086327087.9140,0.6288,21936.6700,221.9200,550400593.5588,21108.8700,605.8800,138079018.4628,0.0000,0.0439,-0.0361,0.0578,0.0326,-1.6800
T000018,short,R4,2025-01-21T19:44:01.000Z,2025-01-21T20:43:00.000Z,2025-01-21T20:00:00.000Z,15.0000,43.0000,0.2710,0.0000,-4.2500,17.7500,40.7500,max_hold_time,positive,19649.8400,2064.9100,2104192760.0708,0.6338,21935.2500,220.5000,554218673.6119,21107.5000,607.2500,137308205.7553,0.0000,0.0512,-0.0415,0.0668,0.0376,-2.9500
T000018,short,R4,2025-01-21T19:44:01.000Z,2025-01-21T20:43:00.000Z,2025-01-21T20:15:00.000Z,30.0000,28.0000,0.5253,0.0000,-4.2500,17.7500,40.7500,max_hold_time,positive,19649.5700,2065.1800,2297722046.8975,0.6446,21934.9500,220.2000,597206465.9384,21107.2100,607.5400,129936906.2218,0.0000,0.1327,-0.0929,0.1650,0.0485,-3.2200
T000018,short,R4,2025-01-21T19:44:01.000Z,2025-01-21T20:43:00.000Z,2025-01-21T20:30:00.000Z,45.0000,13.0000,0.7796,0.0000,-4.2500,17.7500,40.7500,max_hold_time,positive,19650.3400,2064.4100,2040776457.5738,0.6170,21935.8000,221.0500,541000190.1481,21108.0300,606.7200,140073624.2046,0.0000,0.0261,-0.0222,0.0347,0.0208,-2.4500
T000019,short,R5,2025-01-22T15:44:00.000Z,2025-01-22T16:43:00.000Z,2025-01-22T15:45:00.000Z,1.0000,58.0000,0.0169,0.0000,-29.2500,47.7500,31.5000,max_hold_time,positive,19856.3200,2180.9300,3343356958.6670,0.7809,22141.6700,104.4200,487907575.6866,21313.9500,723.3000,69905310.5421,0.0000,-0.1768,-0.1775,-0.0611,0.0267,-1955.6200
T000019,short,R5,2025-01-22T15:44:00.000Z,2025-01-22T16:43:00.000Z,2025-01-22T16:00:00.000Z,16.0000,43.0000,0.2712,0.0000,-29.2500,47.7500,31.5000,max_hold_time,positive,19856.3900,2180.8600,3415479278.8713,0.7785,22141.7500,104.5000,510205164.6282,21107.0900,930.1600,72759128.8905,0.0000,-0.1392,-0.1439,-0.0408,0.0243,-1955.5500
T000019,short,R5,2025-01-22T15:44:00.000Z,2025-01-22T16:43:00.000Z,2025-01-22T16:15:00.000Z,31.0000,28.0000,0.5254,0.0000,-29.2500,47.7500,31.5000,max_hold_time,positive,21893.9000,143.3500,3556847835.5108,0.7535,22142.2200,104.9700,638808708.5237,21107.5400,929.7100,89177825.6227,0.0000,0.0778,0.0493,-0.0011,-0.0008,81.9600
T000019,short,R5,2025-01-22T15:44:00.000Z,2025-01-22T16:43:00.000Z,2025-01-22T16:30:00.000Z,46.0000,13.0000,0.7797,0.0000,-29.2500,47.7500,31.5000,max_hold_time,positive,20063.9100,1973.3400,3601627420.5010,0.7464,22142.4000,105.1500,689347706.0925,21107.7100,929.5400,91777333.7183,0.0000,0.1631,0.0799,0.0114,-0.0078,-1748.0300
T000020,short,R5,2025-01-22T18:05:00.000Z,2025-01-22T19:04:00.000Z,2025-01-22T18:15:00.000Z,10.0000,49.0000,0.1695,1.0000,23.0000,41.0000,9.0000,max_hold_time,positive,19856.7500,2194.7500,3456463636.8019,0.7749,22142.1500,90.6500,534121581.6293,21107.4700,944.0300,76892739.2117,0.0000,-0.1007,-0.0968,-0.0294,0.0207,-1953.5400
T000020,short,R5,2025-01-22T18:05:00.000Z,2025-01-22T19:04:00.000Z,2025-01-22T18:30:00.000Z,25.0000,34.0000,0.4237,1.0000,23.0000,41.0000,9.0000,max_hold_time,positive,21810.8100,240.6900,3556618251.5049,0.7525,22141.9100,90.4100,605692486.7487,21107.2400,944.2600,86362622.9165,0.0000,0.0198,0.0145,-0.0013,-0.0018,0.5200
T000020,short,R5,2025-01-22T18:05:00.000Z,2025-01-22T19:04:00.000Z,2025-01-22T18:45:00.000Z,40.0000,19.0000,0.6780,1.0000,23.0000,41.0000,9.0000,max_hold_time,positive,19856.8900,2194.6100,3520782133.7839,0.7550,22142.3100,90.8100,561175398.0429,21107.6200,943.8800,81017229.8297,0.0000,-0.0552,-0.0483,-0.0113,0.0008,-1953.4000
T000020,short,R5,2025-01-22T18:05:00.000Z,2025-01-22T19:04:00.000Z,2025-01-22T19:00:00.000Z,55.0000,4.0000,0.9322,1.0000,23.0000,41.0000,9.0000,max_hold_time,positive,21810.8400,240.6600,3549421575.3076,0.7540,22141.9300,90.4300,580155357.6097,21107.2600,944.2400,83520783.9771,0.0000,-0.0232,-0.0189,-0.0033,-0.0002,0.5500
T000021,short,R5,2025-01-22T19:52:00.000Z,2025-01-22T20:51:00.000Z,2025-01-22T20:00:00.000Z,8.0000,51.0000,0.1356,1.0000,46.7500,50.5000,7.7500,max_hold_time,positive,19857.0200,2177.2300,3504684086.5665,0.7560,22142.4600,108.2100,553279068.0417,21107.7600,926.4900,79880157.5685,0.0000,-0.0805,-0.0707,-0.0155,0.0035,-1953.5400
T000021,short,R5,2025-01-22T19:52:00.000Z,2025-01-22T20:51:00.000Z,2025-01-22T20:15:00.000Z,23.0000,36.0000,0.3898,1.0000,46.7500,50.5000,7.7500,max_hold_time,positive,19857.2700,2176.9800,3452057393.3008,0.7758,22142.7300,108.4800,529088976.7264,21108.0200,926.2300,76057838.1455,0.0000,-0.1207,-0.1152,-0.0303,0.0233,-1953.2900
T000021,short,R5,2025-01-22T19:52:00.000Z,2025-01-22T20:51:00.000Z,2025-01-22T20:30:00.000Z,38.0000,21.0000,0.6441,1.0000,46.7500,50.5000,7.7500,max_hold_time,positive,19856.6400,2177.6100,3441275551.9188,0.7769,22142.0300,107.7800,521296703.5372,21107.3600,926.8900,74726908.5644,0.0000,-0.1337,-0.1307,-0.0333,0.0244,-1953.9200
T000021,short,R5,2025-01-22T19:52:00.000Z,2025-01-22T20:51:00.000Z,2025-01-22T20:45:00.000Z,53.0000,6.0000,0.8983,1.0000,46.7500,50.5000,7.7500,max_hold_time,positive,19856.7900,2177.4600,3361738744.5593,0.7803,22142.1900,107.9400,492541079.1480,21314.4500,719.8000,69834507.3875,0.0000,-0.1815,-0.1876,-0.0557,0.0278,-1953.7700
T000022,long,S1,2025-01-23T14:34:00.000Z,2025-01-23T15:33:00.000Z,2025-01-23T14:45:00.000Z,11.0000,48.0000,0.1864,1.0000,15.5000,23.2500,26.5000,max_hold_time,neutral,19860.9300,2033.8200,476157152.9665,0.2310,21888.4000,6.3500,291183268.7068,22136.6600,241.9100,341276161.6188,0.0000,0.1413,-0.0333,-0.3206,-0.1339,-0.1200
T000022,long,S1,2025-01-23T14:34:00.000Z,2025-01-23T15:33:00.000Z,2025-01-23T15:00:00.000Z,26.0000,33.0000,0.4407,1.0000,15.5000,23.2500,26.5000,max_hold_time,neutral,19860.9600,2033.7900,538377755.0977,0.2707,21888.4300,6.3200,283121303.9492,22136.6900,241.9400,344535534.1922,0.0000,0.1097,-0.0241,-0.2318,-0.0942,-0.1500
T000022,long,S1,2025-01-23T14:34:00.000Z,2025-01-23T15:33:00.000Z,2025-01-23T15:15:00.000Z,41.0000,18.0000,0.6949,1.0000,15.5000,23.2500,26.5000,max_hold_time,neutral,19860.9500,2033.8000,522520558.6887,0.2617,21888.4200,6.3300,285314963.7139,22136.6900,241.9400,343714983.6668,0.0000,0.1183,-0.0264,-0.2544,-0.1032,-0.1400
T000022,long,S1,2025-01-23T14:34:00.000Z,2025-01-23T15:33:00.000Z,2025-01-23T15:30:00.000Z,56.0000,3.0000,0.9492,1.0000,15.5000,23.2500,26.5000,max_hold_time,neutral,19861.1600,2033.5900,886452712.6767,0.4206,21888.6600,6.0900,232464823.0366,22136.9200,242.1700,358851991.8756,0.0000,-0.0889,0.0164,0.2649,0.0557,-0.3500
T000023,long,S2,2025-01-23T15:46:00.000Z,2025-01-23T16:45:00.000Z,2025-01-23T16:00:00.000Z,14.0000,45.0000,0.2373,1.0000,43.5000,45.2500,29.5000,max_hold_time,positive,19859.5400,2066.7100,1287353304.8760,0.4536,21886.8700,39.3800,171396978.1632,22135.1100,208.8600,374235745.5287,0.0000,-0.1597,0.0229,0.1189,0.0706,1.4500
T000023,long,S2,2025-01-23T15:46:00.000Z,2025-01-23T16:45:00.000Z,2025-01-23T16:15:00.000Z,29.0000,30.0000,0.4915,1.0000,43.5000,45.2500,29.5000,max_hold_time,positive,20072.8500,1853.4000,1392341858.4223,0.5128,22121.9500,-195.7000,145094653.4986,22372.8600,446.6100,382042969.2333,0.0000,-0.2886,0.0443,0.2101,0.1298,-211.8600
T000023,long,S2,2025-01-23T15:46:00.000Z,2025-01-23T16:45:00.000Z,2025-01-23T16:30:00.000Z,44.0000,15.0000,0.7458,1.0000,43.5000,45.2500,29.5000,max_hold_time,positive,19862.4100,2063.8400,1503859295.1930,0.5648,21517.6100,408.6400,125320704.2449,22138.3100,212.0600,389289128.7441,0.0000,-0.3856,0.0641,0.3071,0.1818,-1.4200
T000023,long,S2,2025-01-23T15:46:00.000Z,2025-01-23T16:45:00.000Z,2025-01-23T16:45:00.000Z,59.0000,0.0000,1.0000,1.0000,43.5000,45.2500,29.5000,max_hold_time,positive,19862.2200,2064.0300,1373942659.9633,0.5021,21889.8200,36.4300,149779677.9551,22138.1000,211.8500,380591712.2736,0.0000,-0.2657,0.0403,0.1942,0.1190,-1.2300
T000024,long,S2,2025-01-23T17:03:00.000Z,2025-01-23T18:02:00.000Z,2025-01-23T17:15:00.000Z,12.0000,47.0000,0.2034,1.0000,5.2500,15.0000,31.2500,max_hold_time,neutral,19861.4800,2070.0200,992048376.8014,0.4411,21889.0100,42.4900,223317717.6819,22137.2800,205.7800,361095185.5278,1.0000,0.2373,-0.0287,-0.2068,0.0074,-0.1400
T000024,long,S2,2025-01-23T17:03:00.000Z,2025-01-23T18:02:00.000Z,2025-01-23T17:30:00.000Z,27.0000,32.0000,0.4576,1.0000,5.2500,15.0000,31.2500,max_hold_time,neutral,19860.1400,2071.3600,719618749.2391,0.3746,21887.5300,43.9700,251790921.7416,22135.7800,204.2800,353939523.5408,1.0000,0.3951,-0.0479,-0.4246,-0.0591,1.2000
T000024,long,S2,2025-01-23T17:03:00.000Z,2025-01-23T18:02:00.000Z,2025-01-23T17:45:00.000Z,42.0000,17.0000,0.7119,1.0000,5.2500,15.0000,31.2500,max_hold_time,positive,19862.0800,2069.4200,1238446914.8114,0.4271,21889.6700,41.8300,183486354.1490,22137.9500,206.4500,370955106.9962,0.0000,0.0166,-0.0021,-0.0098,-0.0065,-0.7400
T000024,long,S2,2025-01-23T17:03:00.000Z,2025-01-23T18:02:00.000Z,2025-01-23T18:00:00.000Z,57.0000,2.0000,0.9661,1.0000,5.2500,15.0000,31.2500,max_hold_time,positive,19861.9600,2069.5400,1503864578.8453,0.5648,21517.1200,414.3800,125320704.2449,22137.8100,206.3100,389291505.5397,0.0000,-0.3057,0.0472,0.2024,0.1311,-0.6200
T000025,long,S3,2025-01-23T19:34:00.000Z,2025-01-23T20:33:00.000Z,2025-01-23T19:45:00.000Z,11.0000,48.0000,0.1864,1.0000,15.5000,24.2500,11.0000,max_hold_time,positive,19861.8800,2092.6200,1495147946.1915,0.5610,21517.0400,437.4600,125278227.6153,22137.7200,183.2200,388746305.0555,0.0000,-0.0014,-0.0056,-0.0225,-0.0153,-0.8200
T000025,long,S3,2025-01-23T19:34:00.000Z,2025-01-23T20:33:00.000Z,2025-01-23T20:00:00.000Z,26.0000,33.0000,0.4407,1.0000,15.5000,24.2500,11.0000,max_hold_time,positive,19861.4500,2093.0500,1760003216.4416,0.6870,21516.5700,437.9300,127230985.2590,22137.2400,182.7400,410057797.1312,0.0000,0.0141,0.0489,0.1507,0.1107,-0.3900
T000025,long,S3,2025-01-23T19:34:00.000Z,2025-01-23T20:33:00.000Z,2025-01-23T20:15:00.000Z,41.0000,18.0000,0.6949,1.0000,15.5000,24.2500,11.0000,max_hold_time,positive,19860.5600,2093.9400,1800055442.2935,0.6953,21515.6000,438.9000,127536481.1490,22136.2500,181.7500,414198401.6912,0.0000,0.0166,0.0595,0.1769,0.1190,0.5000
T000025,long,S3,2025-01-23T19:34:00.000Z,2025-01-23T20:33:00.000Z,2025-01-23T20:30:00.000Z,56.0000,3.0000,0.9492,1.0000,15.5000,24.2500,11.0000,max_hold_time,positive,19861.0200,2093.4800,1640883796.7070,0.6321,21516.1100,438.3900,126232684.5119,22136.7700,182.2700,399107051.7986,0.0000,0.0062,0.0209,0.0728,0.0557,0.0400
T000026,short,R5,2025-01-24T16:42:00.000Z,2025-01-24T17:41:00.000Z,2025-01-24T16:45:00.000Z,3.0000,56.0000,0.0508,1.0000,49.2500,53.5000,13.7500,max_hold_time,positive,19844.3700,2177.6300,2377295832.4101,0.5570,22128.3400,106.3400,621795299.1359,21507.9200,514.0800,161674138.7539,0.0000,-0.1079,-0.0672,-0.1926,-0.0374,-2160.0500
T000026,short,R5,2025-01-24T16:42:00.000Z,2025-01-24T17:41:00.000Z,2025-01-24T17:00:00.000Z,18.0000,41.0000,0.3051,1.0000,49.2500,53.5000,13.7500,max_hold_time,positive,19843.3700,2178.6300,2466479119.9890,0.5671,22127.2300,105.2300,635499347.5955,21506.8400,515.1600,161253395.3196,0.0000,-0.0882,-0.0697,-0.1623,-0.0274,-2161.0500
T000026,short,R5,2025-01-24T16:42:00.000Z,2025-01-24T17:41:00.000Z,2025-01-24T17:15:00.000Z,33.0000,26.0000,0.5593,1.0000,49.2500,53.5000,13.7500,max_hold_time,positive,19843.2800,2178.7200,2332435243.9350,0.5499,22127.1300,105.1300,613834526.7225,21506.7500,515.2500,162386043.9616,0.0000,-0.1193,-0.0631,-0.2078,-0.0446,-2161.1400
T000026,short,R5,2025-01-24T16:42:00.000Z,2025-01-24T17:41:00.000Z,2025-01-24T17:30:00.000Z,48.0000,11.0000,0.8136,1.0000,49.2500,53.5000,13.7500,max_hold_time,positive,19845.2200,2176.7800,2303050646.1777,0.5452,22129.2900,107.2900,608770655.9993,21508.8500,513.1500,163015908.1124,0.0000,-0.1265,-0.0595,-0.2178,-0.0493,-2159.2000
T000027,short,R3,2025-01-24T18:50:00.000Z,2025-01-24T19:49:00.000Z,2025-01-24T19:00:00.000Z,10.0000,49.0000,0.1695,1.0000,27.7500,64.0000,1.0000,max_hold_time,neutral,19843.6800,2064.3200,565785256.4550,0.2532,22127.5700,219.5700,437546349.6627,21507.1700,400.8300,207219434.8174,0.0000,-0.0275,0.0443,-0.2378,-0.0553,-0.6700
T000027,short,R3,2025-01-24T18:50:00.000Z,2025-01-24T19:49:00.000Z,2025-01-24T19:15:00.000Z,25.0000,34.0000,0.4237,1.0000,27.7500,64.0000,1.0000,max_hold_time,neutral,19843.3000,2064.7000,768094643.4216,0.3167,22127.1600,219.1600,451763267.7239,21506.7700,401.2300,197275438.7205,0.0000,0.0041,-0.0058,0.0347,0.0083,-1.0500
T000027,short,R3,2025-01-24T18:50:00.000Z,2025-01-24T19:49:00.000Z,2025-01-24T19:30:00.000Z,40.0000,19.0000,0.6780,1.0000,27.7500,64.0000,1.0000,max_hold_time,neutral,19843.9100,2064.0900,761664870.5509,0.3147,22127.8300,219.8300,451294413.8633,21507.4200,400.5800,197556151.4895,0.0000,0.0031,-0.0044,0.0261,0.0062,-0.4400
T000027,short,R3,2025-01-24T18:50:00.000Z,2025-01-24T19:49:00.000Z,2025-01-24T19:45:00.000Z,55.0000,4.0000,0.9322,1.0000,27.7500,64.0000,1.0000,max_hold_time,neutral,19844.2000,2063.8000,748763641.8150,0.3105,22128.1600,220.1600,450364411.3673,21507.7500,400.2500,198129117.5570,0.0000,0.0010,-0.0015,0.0087,0.0021,-0.1500
T000028,long,S4,2025-01-27T15:25:00.000Z,2025-01-27T15:57:23.000Z,2025-01-27T15:30:00.000Z,5.0000,27.0000,0.1544,1.0000,4.7500,104.5000,16.7500,trailing_stop,negative,,,-2350132388.6313,-0.7039,21087.4400,226.5600,458800798.4824,21914.4000,600.4000,126390358.4912,0.0000,-0.0450,-0.0348,0.0759,0.0195,
T000028,long,S4,2025-01-27T15:25:00.000Z,2025-01-27T15:57:23.000Z,2025-01-27T15:45:00.000Z,20.0000,12.0000,0.6176,1.0000,4.7500,104.5000,16.7500,trailing_stop,negative,,,-2868439410.3651,-0.7434,21312.0900,1.9100,544635404.6674,22147.8500,833.8500,132017981.9456,0.0000,0.1337,0.0082,-0.1279,-0.0200,
T000029,long,S1,2025-01-27T19:52:00.000Z,2025-01-27T20:44:24.000Z,2025-01-27T20:00:00.000Z,8.0000,44.0000,0.1527,1.0000,120.2500,119.7500,9.5000,take_profit,negative,19106.0500,2003.4500,-3793444265.4097,-0.7514,21091.0900,18.4100,744655563.8892,21918.1900,808.6900,103715585.2562,0.0000,-0.0289,0.0715,0.0493,0.0166,
T000029,long,S1,2025-01-27T19:52:00.000Z,2025-01-27T20:44:24.000Z,2025-01-27T20:15:00.000Z,23.0000,29.0000,0.4389,1.0000,120.2500,119.7500,9.5000,take_profit,negative,19108.6400,2000.8600,-3672690012.8180,-0.7479,21093.9500,15.5500,727734338.6565,21921.1700,811.6700,108122339.3641,0.0000,-0.0510,0.1170,0.0796,0.0201,
T000029,long,S1,2025-01-27T19:52:00.000Z,2025-01-27T20:44:24.000Z,2025-01-27T20:30:00.000Z,38.0000,14.0000,0.7252,1.0000,120.2500,119.7500,9.5000,take_profit,negative,,,-3343099001.4999,-0.7246,21091.9700,17.5300,655867871.2994,21919.1100,809.6100,120123559.0572,0.0000,-0.1447,0.2410,0.1622,0.0434,
T000030,long,S5,2025-01-28T14:51:06.000Z,2025-01-28T15:01:06.000Z,2025-01-28T15:00:00.000Z,8.0000,1.0000,0.8900,1.0000,119.7500,115.7500,0.0000,take_profit,negative,19553.4100,1638.8400,-2199009008.2869,-0.4263,21308.2000,-115.9500,571016481.7898,21934.9100,742.6600,204137808.9105,0.0000,-0.3011,0.0392,0.3156,0.0766,
T000031,long,S5,2025-01-28T15:25:01.000Z,2025-01-28T16:24:00.000Z,2025-01-28T15:30:00.000Z,4.0000,54.0000,0.0845,0.0000,-16.0000,44.5000,42.2500,max_hold_time,negative,19348.5400,2088.7100,-1468010718.0208,-0.2890,21084.9500,352.3000,469868953.1341,21705.0900,267.8400,254101191.8505,1.0000,0.1211,-0.0855,-0.5735,-0.1165,
T000031,long,S5,2025-01-28T15:25:01.000Z,2025-01-28T16:24:00.000Z,2025-01-28T15:45:00.000Z,19.0000,39.0000,0.3388,0.0000,-16.0000,44.5000,42.2500,max_hold_time,negative,,,-1114852721.6660,-0.2086,21314.6200,122.6300,435385289.9670,21941.5200,504.2700,272430529.7425,1.0000,0.0388,-0.0195,-0.1950,-0.0361,
T000031,long,S5,2025-01-28T15:25:01.000Z,2025-01-28T16:24:00.000Z,2025-01-28T16:00:00.000Z,34.0000,24.0000,0.5931,0.0000,-16.0000,44.5000,42.2500,max_hold_time,negative,19350.3200,2086.9300,-1202586580.8125,-0.2281,21086.8900,350.3600,443429936.6105,21707.0900,269.8400,268942441.9325,1.0000,0.0580,-0.0321,-0.2890,-0.0557,
T000031,long,S5,2025-01-28T15:25:01.000Z,2025-01-28T16:24:00.000Z,2025-01-28T16:15:00.000Z,49.0000,9.0000,0.8474,0.0000,-16.0000,44.5000,42.2500,max_hold_time,negative,19557.1100,1880.1400,-1899714156.7946,-0.3665,21312.2300,125.0200,518619771.2730,21939.0600,501.8100,225399407.9850,1.0000,0.2374,-0.1888,-1.0363,-0.1941,
T000032,long,S5,2025-01-28T16:31:00.000Z,2025-01-28T17:09:25.000Z,2025-01-28T16:45:00.000Z,14.0000,24.0000,0.3644,1.0000,121.2500,121.2500,17.5000,take_profit,neutral,,,-857988817.6915,-0.1574,21315.8800,89.8700,412483861.2740,21942.8100,537.0600,273874196.4204,1.0000,-0.1556,0.1252,0.4759,0.1724,
T000032,long,S5,2025-01-28T16:31:00.000Z,2025-01-28T17:09:25.000Z,2025-01-28T17:00:00.000Z,29.0000,9.0000,0.7549,1.0000,121.2500,121.2500,17.5000,take_profit,neutral,,,-242751253.8382,-0.0697,21087.5300,318.2200,356471269.9971,21914.4900,508.7400,312961869.9019,1.0000,-0.2703,0.2858,0.8517,0.2602,
