t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol,p_adj,regime,flip_dist_pct,gamma_imb,total_gex,up_conf_res,dn_conf_sup,up_is_wall,dn_is_wall,gex_res_between,gex_sup_between,snap_age_min
2023-11-29 10:15:00,16105.5,16114.02,16032.4,0.053,0.454,0.8956,3,4,BEARISH,10,up,0,,NQZ3,0.9018,positive,2.984,0,4116269341.6965904,0.026636863183378684,0.23252926019061135,False,False,False,False,0
2023-11-29 11:15:00,16066.5,16141.54,16047.18,0.467,0.12,0.2047,3,4,BEARISH,11,down,4,,NQZ3,0.2176,positive,3.772,0,3263361813.8710303,0.11141194410730175,0.5808981420969093,False,False,True,False,0
2023-11-29 12:15:00,16076.0,16130.96,16037.92,0.342,0.237,0.4093,3,4,BEARISH,12,down,140,,NQZ3,0.4284,positive,3.577,0,3397525779.503756,0.08223438666334502,0.5264991291365975,False,False,True,False,0
2023-11-29 13:15:00,16071.0,16122.09,16040.89,0.318,0.187,0.3708,1,4,BEARISH,13,down,80,,NQZ3,0.3864,positive,2.581,0,3365374743.3297133,0.98774189533943,0.45659884263580996,False,False,False,False,0
2023-11-29 14:15:00,16079.25,16093.59,16043.51,0.089,0.222,0.7137,1,4,BEARISH,14,down,20,,NQZ3,0.7224,positive,3.592,0,3420642085.5399666,0.10075096786231154,0.5564314255950952,False,False,False,False,0
2023-11-29 16:15:00,16044.0,16106.37,16034.72,0.389,0.058,0.1295,2,5,BEARISH,16,down,630,,NQZ3,0.1367,positive,4.402,0,2770752009.767222,0.0792819745699286,0.24301919720767753,False,False,True,False,0
2023-11-29 19:15:00,16042.75,16056.76,16022.46,0.087,0.126,0.5915,2,1,BEARISH,19,up,31,,NQZ3,0.5985,positive,4.383,0,2789216424.9408517,0.14423960979258182,0.15464929641114827,False,False,False,False,15
2023-11-30 15:15:00,15893.75,15934.84,15867.87,0.259,0.163,0.3864,2,1,BEARISH,15,up,34,,NQZ3,0.3999,neutral,,0,-80021887.83348122,0.5860165159260678,0.026928824223362357,False,True,False,False,0
2023-11-30 16:15:00,15973.0,16039.97,15889.65,0.419,0.522,0.5545,5,2,BULLISH,16,down,978,,NQZ3,0.5861,positive,-1.117,0,1396203407.3420448,0.07368684655355048,0.09547361171977713,False,False,False,True,0
2023-11-30 18:15:00,15960.75,16028.03,15949.71,0.422,0.069,0.141,5,3,BULLISH,18,down,267,,NQZ3,0.1487,positive,-1.716,0,1155627004.1235511,0.0069545604059882095,0.01735507416630558,False,False,False,False,0
2023-11-30 19:15:00,15962.0,16035.52,15902.41,0.461,0.373,0.4477,5,1,BULLISH,19,down,856,,NQZ3,0.4754,positive,-1.717,0,1200234638.0323598,0.030885853903021496,0.030509961157754673,False,False,False,True,15
2023-12-01 04:15:00,15987.25,16000.94,15966.29,0.086,0.131,0.6049,5,2,BULLISH,04,down,104,,NQZ3,0.6107,positive,9.5,0,1236573348.738994,0.9551986739432932,0.3706703779574362,False,False,False,False,0
2023-12-01 05:15:00,15984.5,16010.48,15949.94,0.163,0.216,0.5709,5,1,BULLISH,05,down,112,,NQZ3,0.5825,positive,9.514,0,1270530820.7039793,0.863148675279184,0.30047858863274207,False,False,False,False,0
2023-12-01 06:15:00,15971.25,16008.18,15949.52,0.231,0.136,0.3704,5,1,BULLISH,06,down,52,,NQZ3,0.3823,neutral,-2.175,0,908378674.8287061,0.913954762463798,0.005572513109501367,False,False,False,False,0
2023-12-01 11:15:00,15981.25,15998.65,15965.32,0.109,0.1,0.4779,4,1,BEARISH,11,down,0,,NQZ3,0.4856,positive,-1.567,0,1094964655.6827466,0.9439186546734477,0.1331560422369892,False,False,False,False,0
2023-12-04 16:15:00,15859.25,15887.8,15816.61,0.18,0.269,0.599,2,1,BEARISH,16,down,487,,NQZ3,0.6137,neutral,,0,-44779832.563755766,0.8610117124075923,0.014502577360211058,False,False,False,False,0
2023-12-04 18:15:00,15857.0,15928.48,15801.54,0.451,0.35,0.4369,4,1,BEARISH,18,down,450,,NQZ3,0.4639,neutral,,0,-110434509.8710725,0.6112127136280512,0.11610014504635086,False,False,False,False,0
2023-12-05 04:15:00,15809.25,15822.33,15797.48,0.083,0.074,0.4736,3,1,BULLISH,04,down,19,,NQZ3,0.4767,neutral,,0,-780953164.7511903,1.0095355567152167,0.13264386356088584,False,False,False,False,0
2023-12-05 07:15:00,15792.25,15801.3,15784.23,0.057,0.051,0.4698,3,1,BEARISH,07,down,7,,NQZ3,0.4759,negative,,0,-1339589931.6371586,1.1346704871060205,0.05787649005049576,False,False,False,False,0
2023-12-05 08:15:00,15795.0,15846.42,15784.76,0.326,0.065,0.1661,4,2,BEARISH,08,down,63,,NQZ3,0.1737,negative,,0,-1059131740.6044987,0.8531180753402976,0.056980056980056974,False,False,False,False,0
2023-12-05 09:15:00,15788.0,15841.45,15774.08,0.339,0.088,0.2066,4,2,BEARISH,09,down,4,,NQZ3,0.2157,negative,,0,-1309179183.754272,0.8792120597922441,0.004877121864710138,False,False,False,False,0
2023-12-05 10:15:00,15901.25,15917.93,15844.34,0.105,0.358,0.7733,5,4,BULLISH,10,up,4,,NQZ3,0.7841,positive,-3.362,0,1022611711.2203588,1.425045200848992,0.20558132222309888,False,False,False,True,0
2023-12-05 12:15:00,15889.75,15910.57,15855.71,0.131,0.214,0.6205,5,1,BULLISH,12,down,25,,NQZ3,0.6313,neutral,-2.125,0,767461566.9079975,0.18382919806794282,0.24651111565630834,False,False,False,False,0
2023-12-05 13:15:00,15871.0,15898.19,15847.09,0.171,0.151,0.4679,5,1,BEARISH,13,up,62,,NQZ3,0.4799,neutral,-4.319,0,304029641.4339837,0.26457060046625785,0.19003213408102737,False,False,False,False,0
2023-12-05 14:15:00,15890.25,15902.25,15847.26,0.076,0.271,0.7818,5,2,BULLISH,14,up,3,,NQZ3,0.789,neutral,-3.936,0,670049994.911561,1.5043186859866953,0.24404902377244317,False,False,False,False,0
2023-12-05 15:15:00,15900.0,15925.7,15872.23,0.162,0.175,0.5194,1,2,BULLISH,15,up,45,,NQZ3,0.5307,positive,-2.059,0,1004689983.8835449,0.0889937106918216,0.8666037735848998,False,False,False,False,0
2023-12-06 04:15:00,15966.0,16003.17,15899.28,0.233,0.418,0.6422,1,5,BEARISH,04,up,275,,NQZ3,0.6623,positive,-1.084,0,3545467465.42431,1.112175873731678,0.060816735563077456,False,False,False,True,0
2023-12-06 05:15:00,15953.75,15967.76,15896.94,0.088,0.356,0.8022,3,5,BEARISH,05,up,26,,NQZ3,0.8113,positive,0.367,0,3408433557.463176,0.060487346235208884,1.0403196740578307,False,False,False,False,0
2023-12-06 06:15:00,15954.5,15975.65,15897.84,0.133,0.355,0.7282,3,5,BEARISH,06,up,135,,NQZ3,0.7405,positive,-0.896,0,3403375627.195531,1.2847785891127868,0.05252436616629176,False,False,False,True,0
2023-12-06 07:15:00,15925.75,15960.28,15896.69,0.217,0.182,0.457,1,5,BEARISH,07,up,74,,NQZ3,0.4696,positive,0.206,0,3046225166.7279763,0.09305684190697272,1.0548325824529443,False,False,True,False,0
2023-12-06 08:15:00,15954.5,15967.11,15931.0,0.079,0.147,0.6508,2,1,BEARISH,08,up,14,,NQZ3,0.6574,positive,0.385,0,3291356280.2673016,0.05076937541131683,1.267291359804447,False,False,False,False,0
2023-12-06 10:15:00,15968.75,16028.98,15931.65,0.377,0.232,0.3812,2,5,BEARISH,10,down,6,,NQZ3,0.4006,positive,0.193,0,3439364225.8537426,0.05548336594911162,1.2466223091976498,True,False,True,False,0
2023-12-06 11:15:00,15935.0,15979.79,15902.24,0.281,0.206,0.4224,2,4,BEARISH,11,down,8,,NQZ3,0.4392,positive,-1.058,0,3216105729.19322,1.299027298399749,0.04223407593347703,False,False,False,False,0
2023-12-06 18:15:00,15813.5,15855.53,15783.0,0.266,0.193,0.4205,2,1,BEARISH,18,up,734,,NQZ3,0.4357,neutral,5.961,0,194210204.74197438,1.0466373668068436,0.3131501565118439,False,False,False,False,0
2023-12-06 19:15:00,15815.5,15838.36,15776.72,0.145,0.245,0.6291,2,1,BEARISH,19,up,554,,NQZ3,0.6405,neutral,4.767,0,233692700.91153044,1.9287407922607507,0.049192248111022956,False,False,False,True,15
2023-12-07 04:15:00,15811.75,15839.97,15793.2,0.178,0.117,0.3966,5,2,BULLISH,04,up,14,,NQZ3,0.4062,negative,7.814,0,-2016090324.7071433,1.3560168861764186,0.0937277657438279,False,True,False,False,0
2023-12-07 05:15:00,15837.75,15850.52,15811.64,0.081,0.165,0.6716,4,1,BULLISH,05,up,5,,NQZ3,0.6781,negative,2.86,0,-1269825060.43374,2.5727139271676793,0.06977001152309685,False,False,False,False,0
2023-12-07 15:15:00,16042.25,16063.38,16026.52,0.132,0.098,0.4267,1,2,BULLISH,15,down,19,,NQZ3,0.4337,positive,-0.836,0,2982457834.999283,1.4820863656905996,0.88030045660678,False,False,False,False,0
2023-12-07 16:15:00,16028.5,16053.1,15892.58,0.153,0.848,0.8467,2,3,BULLISH,16,down,914,,NQZ3,0.8642,positive,0.614,0,2754084403.5394573,0.25760364350999193,1.3024300464797094,False,False,False,False,0
2023-12-07 18:15:00,16023.75,16062.25,15909.17,0.24,0.715,0.7485,1,3,BULLISH,18,down,854,,NQZ3,0.7726,positive,0.838,0,2727650104.3914323,0.2030111553163314,1.4039784694593922,False,False,False,False,0
2023-12-07 19:15:00,16022.5,16045.88,15925.38,0.146,0.606,0.806,1,3,BEARISH,19,down,794,,NQZ3,0.8215,positive,0.821,0,2634523824.505955,0.3146200655328549,1.2398190045248847,False,False,False,False,15
2023-12-08 04:15:00,16021.0,16050.88,16005.92,0.187,0.094,0.3354,3,2,BEARISH,04,down,142,,NQZ3,0.3431,positive,0.337,0,1938109492.0433643,2.3315648211722055,0.5358591848199261,False,False,False,False,0
2023-12-08 05:15:00,16033.75,16059.5,16007.3,0.161,0.165,0.5067,3,1,BEARISH,05,down,82,,NQZ3,0.5172,positive,0.412,0,2182897189.019093,2.280314960629915,0.5311296483979098,False,False,False,False,0
2023-12-08 06:15:00,16024.5,16068.52,16014.14,0.275,0.065,0.1905,3,2,BEARISH,06,down,12,,NQZ3,0.1984,positive,0.367,0,2135119697.6282535,2.2121751068675963,0.7353115541826574,False,False,False,False,0
2023-12-08 07:15:00,15972.0,16013.0,15956.04,0.257,0.1,0.2802,1,4,BEARISH,07,down,74,,NQZ3,0.29,positive,2.852,0,1050437522.4979966,0.7461808164287521,0.0747558226896988,False,False,False,False,0
2023-12-08 08:15:00,15981.5,16044.02,15970.86,0.391,0.067,0.1454,2,4,BEARISH,08,down,13,,NQZ3,0.1542,positive,1.382,0,1165337427.564905,2.390326314801479,0.506210305665924,False,False,False,False,0
2023-12-08 09:15:00,15957.25,15968.76,15905.94,0.072,0.322,0.8168,4,5,BEARISH,09,up,14,,NQZ3,0.8252,neutral,4.032,0,531876294.6420759,1.0415955130113217,0.10847733788717548,False,True,False,False,0
2023-12-08 11:15:00,16058.25,16090.94,16050.16,0.204,0.05,0.1984,3,1,BULLISH,11,down,0,,NQZ3,0.2023,positive,0.295,0,2683665536.747063,1.8319555368735603,0.5320629582924696,False,False,False,False,0
2023-12-08 12:15:00,16009.25,16029.94,15994.05,0.129,0.095,0.4235,2,4,BULLISH,12,up,2,,NQZ3,0.4316,positive,1.04,0,1689926943.989615,2.4670737230038946,0.3536080703343416,False,False,False,False,0
2023-12-12 04:15:00,16469.0,16544.88,16456.27,0.461,0.077,0.1437,2,3,BEARISH,04,up,254,,NQH4,0.1523,positive,5.309,0,3680502156.0499864,0.4598943469548726,1.9922885421094212,False,False,False,False,0
2023-12-12 05:15:00,16475.25,16539.9,16318.58,0.392,0.951,0.7079,2,4,BEARISH,05,up,194,,NQH4,0.7448,positive,4.125,0,3728453661.387862,0.02433953961243926,0.10621993596455288,False,False,True,False,0
2023-12-12 06:15:00,16471.5,16480.18,16334.47,0.053,0.832,0.9404,1,4,BEARISH,06,up,70,,NQH4,0.9466,positive,5.32,0,3692070366.363643,0.38994627083143346,1.249430835078768,False,False,False,False,0
2023-12-12 07:15:00,16466.25,16494.27,16344.99,0.17,0.736,0.8123,2,4,BEARISH,07,up,27,,NQH4,0.8306,positive,4.072,0,3660688505.4106164,0.04894860699917291,0.05423214150155799,False,False,False,False,0
2023-12-12 08:15:00,16494.75,16521.65,16468.24,0.163,0.161,0.4963,3,2,BEARISH,08,up,13,,NQH4,0.5079,positive,4.443,0,3836587233.6410446,0.12222070658845909,3.4111459706876532,False,False,False,False,0
2023-12-12 09:15:00,16457.0,16528.0,16401.75,0.431,0.336,0.4376,2,4,BEARISH,09,down,27,,NQH4,0.4638,positive,5.247,0,3610952882.2529416,0.5549006501792533,1.4207935832776308,False,False,False,False,0
2023-12-12 10:15:00,16467.25,16514.17,16397.81,0.285,0.422,0.5968,2,4,BEARISH,10,up,67,,NQH4,0.6199,positive,5.298,0,3631864734.729379,0.5985820340372541,1.387238306335305,False,False,False,False,0
2023-12-12 11:15:00,16496.5,16573.11,16473.45,0.464,0.14,0.2313,3,2,BEARISH,11,down,50,,NQH4,0.2466,positive,10.937,0,3899702230.726385,0.20640741975570137,3.4583699572636637,False,False,True,False,0
2023-12-12 12:15:00,16483.25,16580.28,16473.19,0.589,0.061,0.0939,3,2,BEARISH,12,up,225,,NQH4,0.1015,positive,3.916,0,3797461874.6591496,0.21743284849771827,0.8287200643076975,False,False,True,False,0
2023-12-12 13:15:00,16512.0,16591.62,16482.76,0.482,0.177,0.2686,3,2,BEARISH,13,up,165,,NQH4,0.2864,positive,11.022,0,3996440489.2444477,0.177688953488373,3.5125363372092897,False,False,True,False,0
2023-12-12 14:15:00,16526.5,16593.9,16477.44,0.408,0.297,0.4213,3,2,BULLISH,14,up,105,,NQH4,0.4448,positive,3.899,0,4171559679.305415,0.16295041297310556,3.4779898950170884,False,False,True,False,0
2023-12-12 15:15:00,16561.25,16598.98,16485.74,0.228,0.456,0.6668,3,1,BULLISH,15,up,57,,NQH4,0.6871,positive,3.358,0,4407580200.565987,0.13102875688731666,3.8933655370216673,False,False,False,False,0
2023-12-12 16:15:00,16598.0,16613.46,16509.26,0.093,0.535,0.8516,3,1,BULLISH,16,up,570,,NQH4,0.8625,positive,1.308,0,4580781096.365216,0.1016989998795097,2.025846487528607,True,False,False,False,0
2023-12-12 18:15:00,16607.25,16626.08,16562.34,0.113,0.27,0.7046,3,1,BULLISH,18,up,875,,NQH4,0.7157,positive,2.385,0,4503605654.847367,0.027096599376778215,2.855921359647147,False,False,False,False,0
2023-12-12 19:15:00,16607.5,16630.8,16566.17,0.14,0.249,0.6395,1,2,BULLISH,19,up,818,,NQH4,0.6522,positive,1.114,0,4508409565.691312,0.0030709017010290486,1.616679211199747,True,False,False,False,15
2023-12-13 04:15:00,16600.75,16629.3,16466.64,0.172,0.808,0.8245,2,5,BEARISH,04,up,275,,NQH4,0.8432,positive,8.538,0,4191545668.6117196,0.05776847431592034,0.5610589882987179,True,False,False,False,0
2023-12-13 05:15:00,16602.75,16625.21,16490.0,0.135,0.679,0.8339,4,5,BEARISH,05,up,215,,NQH4,0.8491,positive,8.543,0,4196337613.765153,0.026441402779656488,0.695186038457485,True,False,False,False,0
2023-12-13 06:15:00,16605.25,16620.48,16487.3,0.092,0.71,0.8856,4,5,BEARISH,06,up,134,,NQH4,0.896,positive,8.571,0,4243043371.9438553,0.013851041086399016,0.6944791556887111,True,False,False,False,0
2023-12-13 07:15:00,16614.5,16630.43,16501.67,0.096,0.679,0.8763,3,5,BEARISH,07,up,96,,NQH4,0.8873,positive,7.875,0,4329815420.313922,0.0673508080291233,0.7742634445815257,True,False,False,False,0
2023-12-13 08:15:00,16607.75,16628.7,16510.97,0.126,0.583,0.8221,3,5,BEARISH,08,up,35,,NQH4,0.8361,positive,6.903,0,4283253014.5570035,0.022037903990605918,0.06117625807228465,False,False,False,True,0
2023-12-13 09:15:00,16627.5,16645.82,16602.9,0.11,0.148,0.5732,4,2,BEARISH,09,down,13,,NQH4,0.5822,positive,9.514,0,4529191059.491024,0.37474064050519507,0.11703503232598265,False,True,False,False,0
2023-12-13 10:15:00,16627.5,16647.5,16596.45,0.12,0.187,0.6082,4,2,BULLISH,10,up,30,,NQH4,0.619,positive,7.459,0,4476401845.548128,0.17615396181025936,1.3497519170049634,False,False,False,False,0
2023-12-13 11:15:00,16617.0,16638.93,16607.38,0.132,0.058,0.3049,3,2,BEARISH,11,down,7,,NQH4,0.3108,positive,6.458,0,4414720515.787167,0.08695913823193553,0.1471986519829257,False,True,False,False,0
2023-12-13 12:15:00,16607.0,16640.69,16547.72,0.203,0.357,0.6376,3,5,BEARISH,12,up,104,,NQH4,0.655,positive,8.574,0,4247596340.15723,0.12892153911001297,1.0516649605588093,True,False,False,False,0
2023-12-13 13:15:00,16586.0,16599.69,16555.14,0.083,0.186,0.6927,1,5,BEARISH,13,up,38,,NQH4,0.6992,positive,8.465,0,4017594756.5865173,0.1112383938261228,1.10448571084046,True,False,False,False,0
2023-12-14 04:15:00,16833.25,16847.92,16730.62,0.087,0.61,0.8749,3,5,BEARISH,04,up,75,,NQH4,0.8853,strong_positive,8.159,0,5642587126.825544,0.20655547799739682,2.189476185525668,False,False,False,False,0
2023-12-14 05:15:00,16839.0,16854.43,16740.22,0.092,0.587,0.8649,3,5,BEARISH,05,up,28,,NQH4,0.8751,strong_positive,8.178,0,5788952902.684763,0.23237721954986057,2.2332680087891283,False,False,False,False,0
2023-12-14 06:15:00,16849.5,16869.88,16760.19,0.121,0.53,0.8142,3,5,BEARISH,06,up,211,,NQH4,0.8273,strong_positive,8.054,0,5816211855.832456,0.040119884863064406,1.1146918306181175,False,False,False,False,0
2023-12-14 07:15:00,16846.25,16865.81,16833.31,0.116,0.077,0.3982,2,1,BEARISH,07,down,47,,NQH4,0.4053,strong_positive,7.977,0,5882217885.393432,0.30309416042146653,2.7880982414483966,False,False,False,False,0
2023-12-14 08:15:00,16831.25,16852.25,16772.15,0.125,0.351,0.7378,2,5,BEARISH,08,up,39,,NQH4,0.7498,strong_positive,8.141,0,5442297459.70277,0.22529520980318307,2.4296472335685246,False,False,False,False,0
2023-12-14 09:15:00,16841.25,16872.99,16801.71,0.188,0.235,0.5547,2,5,BEARISH,09,up,41,,NQH4,0.5697,strong_positive,7.473,0,5791029491.135393,0.35638684776961593,2.6115638684776945,False,False,False,False,0
2023-12-14 10:15:00,16812.0,16835.89,16793.76,0.142,0.108,0.4329,1,5,BEARISH,10,down,1,,NQH4,0.4404,strong_positive,8.025,0,5298589012.422104,0.11658339281464755,2.0616821318105933,False,False,False,False,0
2023-12-14 12:15:00,16798.25,16808.51,16784.92,0.061,0.079,0.5651,5,1,BEARISH,12,down,2,,NQH4,0.569,strong_positive,,0,5510724617.233174,0.03905168693168223,2.0178292381646847,False,False,False,False,0
2023-12-14 15:15:00,16736.75,16831.73,16707.35,0.567,0.176,0.2364,5,1,BEARISH,15,up,1046,,NQH4,0.2555,strong_positive,,0,5293648382.714249,0.048336743991516544,1.1666542190090574,True,False,True,False,0
2023-12-14 16:15:00,16747.0,16838.86,16715.24,0.549,0.19,0.2569,5,2,BEARISH,16,up,986,,NQH4,0.2766,strong_positive,9.716,0,5333228236.950492,0.09571863617363609,1.2177703469278218,True,False,True,False,0
2023-12-14 18:15:00,16740.75,16840.69,16694.79,0.597,0.275,0.315,5,2,BEARISH,18,up,927,,NQH4,0.3413,strong_positive,9.676,0,5306982278.419312,0.09874109582903297,1.088302495407926,True,False,True,False,0
2023-12-14 19:15:00,16773.75,16846.94,16708.39,0.436,0.39,0.4717,3,2,BULLISH,19,up,899,,NQH4,0.5002,strong_positive,9.605,0,5398366132.07582,0.11273567329905271,1.1663462255011516,True,False,True,False,15
2023-12-15 04:15:00,16802.75,16921.54,16792.82,0.707,0.059,0.0771,5,1,BULLISH,04,down,216,,NQH4,0.0846,positive,,0,3390912705.3668647,0.5822261236999783,1.580574608323031,False,False,True,False,0
2023-12-15 05:15:00,16805.25,16920.65,16792.2,0.687,0.078,0.1016,4,2,BULLISH,05,down,161,,NQH4,0.1117,positive,,0,3428624384.9570837,0.5841626872554604,1.5798039303194038,False,False,True,False,0
2023-12-15 06:15:00,16809.5,16924.99,16798.47,0.687,0.066,0.0872,4,1,BULLISH,06,down,94,,NQH4,0.0961,positive,,0,3455554599.720614,0.5539129658823697,1.620869151372752,False,False,True,False,0
2023-12-15 07:15:00,16804.25,16920.61,16746.1,0.692,0.346,0.3332,4,3,BULLISH,07,up,1673,,NQH4,0.3651,positive,,0,3385950905.8605127,0.5886606066917491,1.3014564767841295,False,False,True,False,0
2023-12-15 08:15:00,16799.5,16808.15,16747.6,0.051,0.309,0.8571,2,3,BULLISH,08,up,14,,NQH4,0.8642,positive,,0,3344587931.143193,0.031846185898381174,1.3164677520164283,True,False,False,False,0
2023-12-15 09:15:00,16812.0,16831.45,16761.68,0.116,0.299,0.7212,2,3,BEARISH,09,down,12,,NQH4,0.7318,positive,,0,3451145219.3532486,0.07375684035213809,0.1528075184392023,False,False,False,False,0
2023-12-15 10:15:00,16846.75,16919.85,16834.84,0.434,0.071,0.1401,4,1,BULLISH,10,down,141,,NQH4,0.149,positive,,0,3767032319.522349,0.15919984566756026,0.5689524685770166,False,False,True,False,0
2023-12-15 11:15:00,16854.5,16918.35,16844.3,0.379,0.061,0.1377,4,2,BULLISH,11,down,0,,NQH4,0.1459,positive,9.309,0,3833230073.105362,0.1696876205167889,1.978581387759943,False,False,True,False,0
2023-12-15 12:15:00,16851.75,16865.37,16782.42,0.081,0.411,0.8358,1,3,BULLISH,12,up,9,,NQH4,0.8444,positive,9.288,0,3839111053.6498485,0.0014241844318718397,1.604403103535235,False,False,False,False,0
2023-12-15 13:15:00,16808.0,16857.05,16790.41,0.292,0.105,0.264,2,3,BEARISH,13,down,25,,NQH4,0.2751,positive,,0,3503299409.0659103,0.041706330318907886,0.3031889576392142,False,False,True,False,0
2023-12-15 15:15:00,16819.75,16845.18,16800.63,0.151,0.114,0.4292,2,3,BEARISH,15,up,34,,NQH4,0.439,positive,,0,3527488382.2185593,0.10909793546276578,0.3668901143001695,False,False,False,False,0
2023-12-15 16:15:00,16823.0,16839.93,16807.74,0.101,0.091,0.4741,2,3,BEARISH,16,up,44,,NQH4,0.4805,positive,,0,3552715379.9047384,0.14034357724544125,0.4090233608750004,False,False,False,False,0
2023-12-18 09:15:00,16836.5,16894.83,16769.37,0.346,0.399,0.5351,4,2,BULLISH,09,up,47,,NQH4,0.5607,positive,-0.821,0,1631089560.999972,0.721587028182805,0.01591779764202947,False,False,False,True,0
2023-12-18 10:15:00,16887.0,17011.22,16827.58,0.736,0.352,0.3236,5,3,BULLISH,10,up,1429,,NQH4,0.3564,positive,,0,2713211904.674244,0.030615266181075705,0.1138153609285318,False,True,True,False,0
2023-12-18 11:15:00,16892.5,17014.0,16828.79,0.719,0.377,0.344,5,3,BULLISH,11,up,1659,,NQH4,0.3781,positive,,0,2642466797.7387447,0.015095456563559404,0.1199940802131149,False,True,True,False,0
2023-12-18 12:15:00,16930.0,17012.08,16892.46,0.485,0.222,0.3138,5,4,BULLISH,12,up,1312,,NQH4,0.3349,positive,,0,3464241693.7868824,0.023331364441802064,0.8674542232723012,False,False,True,False,0
2023-12-18 13:15:00,16931.75,17021.68,16897.35,0.531,0.203,0.2767,5,4,BULLISH,13,up,1543,,NQH4,0.2968,positive,,0,3592460847.281441,0.03626323327476143,0.8990801305240129,False,False,True,False,0
