t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2021-01-26 23:00:00,3838.75,3843.69,3760.07,0.129,2.05,0.9409,2,3,BEARISH,23,up,190,,ESH1
2021-01-27 23:00:00,3737.5,3799.24,3716.72,1.652,0.556,0.2518,2,3,BEARISH,23,down,319,,ESH1
2021-01-28 23:00:00,3740.75,3880.72,3668.05,3.742,1.943,0.3418,3,4,BEARISH,23,down,1890,,ESH1
2021-01-31 23:00:00,3717.5,3768.09,3558.61,1.361,4.274,0.7585,3,4,BEARISH,23,up,1192,,ESH1
2021-02-01 23:00:00,3787.25,3900.99,3779.7,3.003,0.199,0.0622,2,3,BEARISH,23,up,7415,,ESH1
2021-02-02 23:00:00,3827.75,3909.35,3788.1,2.132,1.036,0.327,2,3,BEARISH,23,up,6181,,ESH1
2021-02-03 23:00:00,3813.5,3888.33,3768.9,1.962,1.17,0.3734,2,3,BULLISH,23,up,2950,,ESH1
2021-02-04 23:00:00,3869.0,3897.02,3781.03,0.724,2.274,0.7584,2,3,BULLISH,23,up,1441,,ESH1
2021-02-07 23:00:00,3897.5,3943.92,3780.49,1.191,3.002,0.716,1,3,BULLISH,23,up,7987,,ESH1
2021-02-08 23:00:00,3907.75,3919.25,3795.43,0.294,2.874,0.9071,2,3,BULLISH,23,up,1530,,ESH1
2021-02-09 23:00:00,3919.5,3925.6,3801.28,0.156,3.016,0.9509,2,3,BULLISH,23,up,619,,ESH1
2021-02-10 23:00:00,3905.0,3933.23,3805.97,0.723,2.536,0.7782,2,3,BULLISH,23,up,2829,,ESH1
2021-02-11 23:00:00,3905.25,3939.36,3810.5,0.873,2.426,0.7353,2,3,BULLISH,23,up,1270,,ESH1
2021-02-14 23:00:00,3947.25,3982.75,3819.2,0.899,3.244,0.7829,1,3,BULLISH,23,down,11044,,ESH1
2021-02-16 23:00:00,3927.75,3957.54,3825.6,0.758,2.601,0.7742,2,3,BULLISH,23,down,8100,,ESH1
2021-02-17 23:00:00,3922.5,3965.63,3833.63,1.1,2.266,0.6733,2,3,BULLISH,23,down,6335,,ESH1
2021-02-18 23:00:00,3893.75,3973.65,3838.5,2.052,1.419,0.4088,2,3,BULLISH,23,down,4527,,ESH1
2021-02-21 23:00:00,3896.0,3926.6,3715.0,0.785,4.646,0.8554,3,4,BEARISH,23,up,5944,,ESH1
2021-02-22 23:00:00,3886.25,4048.35,3871.44,4.171,0.381,0.0837,2,3,BEARISH,23,down,345,,ESH1
2021-02-23 23:00:00,3872.75,4019.85,3855.09,3.798,0.456,0.1072,2,3,BULLISH,23,down,166,,ESH1
2021-02-24 23:00:00,3930.25,4113.75,3923.91,4.669,0.161,0.0334,2,3,BEARISH,23,down,249,,ESH1
2021-02-25 23:00:00,3827.5,3895.77,3682.16,1.784,3.797,0.6804,3,4,BEARISH,23,up,4226,,ESH1
2021-02-28 23:00:00,3840.75,3873.14,3665.53,0.843,4.562,0.844,3,4,BEARISH,23,up,1009,,ESH1
2021-03-01 23:00:00,3887.75,3898.79,3690.69,0.284,5.069,0.9469,3,4,BEARISH,23,up,1930,,ESH1
2021-03-02 23:00:00,3881.25,4024.52,3790.54,3.691,2.337,0.3877,3,4,BEARISH,23,down,6628,,ESH1
2021-03-03 23:00:00,3787.5,3968.59,3730.49,4.781,1.505,0.2394,3,4,BEARISH,23,down,6834,,ESH1
2021-03-04 23:00:00,3762.25,3946.77,3700.31,4.905,1.646,0.2513,3,4,BEARISH,23,censored,,horizon,ESH1
2021-03-07 23:00:00,3830.5,3956.89,3711.99,3.3,3.094,0.4839,3,4,BEARISH,23,up,49204,,ESH1
2021-03-08 23:00:00,3851.75,3957.8,3712.67,2.753,3.611,0.5674,3,4,BEARISH,23,up,37120,,ESH1
2021-03-09 23:00:00,3864.0,3964.2,3720.59,2.593,3.711,0.5887,3,4,BEARISH,23,censored,,roll,ESH1
2021-03-10 23:00:00,3912.5,3968.82,3723.53,1.439,4.83,0.7704,3,4,BEARISH,23,censored,,roll,ESH1
2021-03-11 23:00:00,3942.5,3976.91,3731.5,0.873,5.352,0.8598,3,4,BEARISH,23,censored,,roll,ESH1
2021-03-14 22:00:00,3945.5,3949.38,3729.81,0.098,5.467,0.9823,1,4,BEARISH,22,up,19775,,ESM1
2021-03-15 22:00:00,3959.75,3986.75,3946.3,0.682,0.34,0.3325,3,1,BEARISH,22,down,15177,,ESM1
2021-03-16 22:00:00,3950.75,3981.66,3939.83,0.782,0.276,0.2611,3,1,BEARISH,22,down,4443,,ESM1
2021-03-17 22:00:00,3977.75,4000.05,3935.14,0.561,1.071,0.6564,3,1,BEARISH,22,down,6771,,ESM1
2021-03-18 22:00:00,3917.75,4001.68,3755.86,2.142,4.132,0.6586,3,4,BEARISH,22,up,18361,,ESM1
2021-03-21 22:00:00,3898.5,4001.09,3757.86,2.632,3.608,0.5782,1,4,BEARISH,22,up,14079,,ESM1
2021-03-22 22:00:00,3929.5,3991.64,3765.5,1.581,4.174,0.7252,1,4,BEARISH,22,up,12364,,ESM1
2021-03-23 22:00:00,3895.5,3975.85,3768.33,2.063,3.265,0.6128,1,4,BEARISH,22,up,9260,,ESM1
2021-03-24 22:00:00,3885.5,3945.01,3770.52,1.532,2.959,0.6589,1,4,BEARISH,22,up,3054,,ESM1
2021-03-25 22:00:00,3910.25,3934.17,3887.4,0.612,0.584,0.4886,3,2,BEARISH,22,up,1303,,ESM1
2021-03-28 22:00:00,3943.25,4004.02,3809.15,1.541,3.401,0.6882,3,1,BEARISH,22,up,6083,,ESM1
2021-03-29 22:00:00,3957.0,3993.8,3943.38,0.93,0.344,0.2701,3,2,BEARISH,22,down,624,,ESM1
2021-03-30 22:00:00,3952.75,3983.18,3920.09,0.77,0.826,0.5177,3,2,BEARISH,22,up,1068,,ESM1
2021-03-31 22:00:00,3969.75,3981.75,3899.26,0.302,1.776,0.8545,3,2,BEARISH,22,up,413,,ESM1
2021-05-10 22:00:00,4154.5,4165.03,4067.19,0.253,2.102,0.8924,3,2,BEARISH,22,up,262,,ESM1
2021-05-11 22:00:00,4131.25,4163.73,4058.21,0.786,1.768,0.6922,3,2,BEARISH,22,down,1637,,ESM1
2021-05-12 22:00:00,4072.75,4150.08,3937.39,1.899,3.324,0.6364,1,4,BEARISH,22,up,2978,,ESM1
2021-05-13 22:00:00,4120.25,4154.2,4075.95,0.824,1.075,0.5661,1,2,BULLISH,22,up,930,,ESM1
2021-05-16 22:00:00,4162.25,4174.47,4079.45,0.294,1.989,0.8714,1,2,BEARISH,22,up,1951,,ESM1
2021-05-17 22:00:00,4169.75,4188.66,4102.43,0.454,1.614,0.7807,3,2,BEARISH,22,down,1921,,ESM1
2021-05-18 22:00:00,4113.75,4163.79,3969.38,1.216,3.509,0.7426,2,4,BEARISH,22,up,3208,,ESM1
2021-05-19 22:00:00,4107.5,4173.83,3970.72,1.615,3.33,0.6734,2,4,BEARISH,22,up,2531,,ESM1
2021-05-20 22:00:00,4160.0,4169.24,3980.45,0.222,4.316,0.9511,1,4,BEARISH,22,up,549,,ESM1
2021-06-16 22:00:00,4195.75,4200.3,4182.22,0.108,0.322,0.7483,3,1,BEARISH,22,up,1076,,ESU1
2021-06-20 22:00:00,4138.0,4181.36,4082.03,1.048,1.353,0.5635,1,4,BEARISH,22,up,826,,ESU1
2021-06-22 22:00:00,4241.25,4252.27,4236.28,0.26,0.117,0.3108,1,2,BULLISH,22,down,451,,ESU1
2021-07-07 22:00:00,4342.5,4352.7,4288.11,0.235,1.253,0.8421,1,2,BULLISH,22,down,594,,ESU1
2021-07-08 22:00:00,4298.0,4355.34,4284.87,1.334,0.305,0.1863,1,2,BULLISH,22,up,973,,ESU1
2021-07-11 22:00:00,4355.5,4375.91,4302.77,0.469,1.211,0.7209,1,2,BULLISH,22,up,1105,,ESU1
2021-07-15 22:00:00,4342.0,4366.2,4338.09,0.557,0.09,0.1391,1,2,BULLISH,22,up,732,,ESU1
2021-07-18 22:00:00,4297.25,4318.92,4246.49,0.504,1.181,0.7008,3,4,BEARISH,22,down,904,,ESU1
2021-07-19 22:00:00,4274.25,4293.43,4226.22,0.449,1.124,0.7146,3,4,BEARISH,22,up,932,,ESU1
2021-07-20 22:00:00,4319.75,4360.98,4300.03,0.954,0.457,0.3235,2,3,BULLISH,22,up,2256,,ESU1
2021-07-29 22:00:00,4375.25,4393.67,4367.17,0.421,0.185,0.3049,2,1,BULLISH,22,up,849,,ESU1
2021-08-04 22:00:00,4403.0,4410.23,4372.09,0.164,0.702,0.8104,2,1,BULLISH,22,up,804,,ESU1
2021-08-05 22:00:00,4417.5,4423.05,4382.89,0.126,0.783,0.8618,2,1,BULLISH,22,up,429,,ESU1
2021-08-08 22:00:00,4417.5,4431.16,4385.48,0.309,0.725,0.701,2,1,BULLISH,22,up,759,,ESU1
2021-08-09 22:00:00,4417.0,4439.87,4389.62,0.518,0.62,0.5449,2,1,BULLISH,22,up,2395,,ESU1
2021-08-25 22:00:00,4487.25,4496.42,4463.43,0.204,0.531,0.722,2,4,BEARISH,22,down,1713,,ESU1
2021-09-01 22:00:00,4518.5,4527.34,4492.07,0.196,0.585,0.7494,1,2,BULLISH,22,up,452,,ESU1
2021-09-02 22:00:00,4536.25,4564.35,4501.44,0.619,0.767,0.5533,1,2,BULLISH,22,down,15852,,ESU1
2021-09-05 22:00:00,4529.5,4570.26,4509.6,0.9,0.439,0.3281,1,2,BEARISH,22,down,11246,,ESU1
2021-09-07 22:00:00,4523.0,4576.79,4510.86,1.189,0.268,0.1841,1,2,BEARISH,22,down,868,,ESU1
2021-09-08 22:00:00,4505.75,4515.37,4474.42,0.214,0.695,0.7651,2,3,BEARISH,22,up,6568,,ESU1
2021-09-09 22:00:00,4498.5,4527.81,4479.49,0.652,0.423,0.3934,2,3,BEARISH,22,censored,,roll,ESU1
2021-09-12 22:00:00,4454.75,4481.11,4213.9,0.592,5.407,0.9014,3,5,BEARISH,22,up,6570,,ESZ1
2021-09-13 22:00:00,4469.0,4501.64,4231.17,0.73,5.322,0.8793,3,5,BEARISH,22,censored,,horizon,ESZ1
2021-09-14 22:00:00,4435.5,4505.92,4222.78,1.588,4.796,0.7513,3,5,BEARISH,22,censored,,horizon,ESZ1
2021-09-15 22:00:00,4470.25,4512.65,4231.36,0.948,5.344,0.8493,3,5,BEARISH,22,censored,,horizon,ESZ1
2021-09-16 22:00:00,4459.5,4512.7,4236.52,1.193,5.0,0.8074,3,5,BEARISH,22,up,43240,,ESZ1
2021-09-19 22:00:00,4402.5,4523.04,4239.91,2.738,3.693,0.5743,3,5,BEARISH,22,up,40433,,ESZ1
2021-09-20 22:00:00,4362.25,4523.72,4241.1,3.702,2.777,0.4287,3,5,BEARISH,22,up,38168,,ESZ1
2021-09-21 22:00:00,4351.5,4513.38,4240.36,3.72,2.554,0.4071,3,5,BEARISH,22,up,35182,,ESZ1
2021-09-22 22:00:00,4398.0,4507.93,4246.59,2.5,3.443,0.5794,2,5,BEARISH,22,up,33101,,ESZ1
2021-09-23 22:00:00,4437.0,4509.93,4253.42,1.644,4.137,0.7157,2,5,BEARISH,22,up,31357,,ESZ1
2021-09-26 22:00:00,4466.0,4510.22,4259.89,0.99,4.615,0.8234,2,5,BEARISH,22,up,29706,,ESZ1
2021-09-27 22:00:00,4431.75,4542.09,4279.21,2.49,3.442,0.5803,2,5,BEARISH,22,down,5690,,ESZ1
2021-09-28 22:00:00,4356.0,4504.22,4260.46,3.403,2.193,0.3919,1,5,BEARISH,22,down,4192,,ESZ1
2021-09-29 22:00:00,4369.0,4465.21,4274.19,2.202,2.17,0.4963,1,5,BEARISH,22,down,1991,,ESZ1
2021-09-30 22:00:00,4272.25,4434.53,4268.96,3.798,0.077,0.0199,1,5,BEARISH,22,down,336,,ESZ1
2021-10-03 22:00:00,4329.25,4453.81,4288.47,2.877,0.942,0.2466,1,5,BEARISH,22,down,917,,ESZ1
2021-10-04 22:00:00,4281.75,4412.81,4274.36,3.061,0.173,0.0534,1,5,BEARISH,22,down,2392,,ESZ1
2021-10-05 22:00:00,4313.75,4403.73,4284.34,2.086,0.682,0.2463,1,5,BULLISH,22,down,540,,ESZ1
2021-10-06 22:00:00,4376.5,4481.84,4370.2,2.407,0.144,0.0564,2,1,BULLISH,22,down,218,,ESZ1
2021-10-07 22:00:00,4399.0,4466.47,4360.82,1.534,0.868,0.3614,2,1,BULLISH,22,down,1526,,ESZ1
2021-10-10 22:00:00,4374.25,4448.82,4348.07,1.705,0.599,0.2599,2,1,BULLISH,22,down,1354,,ESZ1
2021-10-11 22:00:00,4331.0,4441.48,4323.42,2.551,0.175,0.0642,2,1,BULLISH,22,down,335,,ESZ1
2021-10-12 22:00:00,4332.25,4436.68,4304.38,2.411,0.643,0.2107,2,1,BULLISH,22,up,3005,,ESZ1
2021-10-13 22:00:00,4365.5,4427.78,4337.93,1.427,0.632,0.3068,2,1,BULLISH,22,up,1134,,ESZ1
2021-10-14 22:00:00,4436.75,4547.54,4426.67,2.497,0.227,0.0834,3,2,BULLISH,22,up,8553,,ESZ1
2021-10-17 22:00:00,4460.0,4539.9,4416.56,1.791,0.974,0.3522,3,2,BULLISH,22,up,6034,,ESZ1
2021-10-18 22:00:00,4480.5,4526.54,4415.28,1.028,1.456,0.5862,3,2,BULLISH,22,up,2436,,ESZ1
2021-10-19 22:00:00,4510.5,4531.73,4413.38,0.471,2.153,0.8206,3,2,BULLISH,22,up,850,,ESZ1
2021-10-20 22:00:00,4526.0,4543.73,4493.24,0.392,0.724,0.6488,4,3,BULLISH,22,up,2097,,ESZ1
2021-10-21 22:00:00,4537.25,4581.21,4529.01,0.969,0.182,0.1579,4,3,BULLISH,22,down,916,,ESZ1
2021-10-24 22:00:00,4532.0,4578.06,4522.85,1.016,0.202,0.1657,4,3,BULLISH,22,up,1981,,ESZ1
2021-10-25 22:00:00,4569.25,4587.12,4529.05,0.391,0.88,0.6923,4,3,BULLISH,22,up,850,,ESZ1
2021-10-26 22:00:00,4563.25,4591.77,4530.16,0.625,0.725,0.5371,4,3,BULLISH,22,up,4202,,ESZ1
2021-10-27 22:00:00,4552.0,4591.88,4531.53,0.876,0.45,0.3392,4,3,BULLISH,22,up,2580,,ESZ1
2021-10-28 22:00:00,4571.0,4597.28,4539.33,0.575,0.693,0.5465,4,3,BULLISH,22,up,1270,,ESZ1
2021-11-01 22:00:00,4599.0,4605.47,4548.77,0.141,1.092,0.8859,4,3,BULLISH,22,up,363,,ESZ1
2021-11-16 23:00:00,4692.5,4695.62,4650.82,0.066,0.888,0.9304,1,4,BULLISH,23,up,64,,ESZ1
2021-11-17 23:00:00,4689.5,4698.01,4646.75,0.181,0.912,0.834,1,4,BULLISH,23,up,293,,ESZ1
2021-11-18 23:00:00,4719.5,4788.27,4675.7,1.457,0.928,0.3891,1,4,BULLISH,23,down,3318,,ESZ1
2021-11-21 23:00:00,4708.5,4768.97,4659.46,1.284,1.042,0.4478,1,4,BULLISH,23,down,2332,,ESZ1
2021-11-22 23:00:00,4679.75,4774.12,4663.12,2.017,0.355,0.1498,1,4,BULLISH,23,down,223,,ESZ1
2021-11-23 23:00:00,4680.5,4779.6,4667.28,2.117,0.282,0.1177,1,4,BULLISH,23,down,682,,ESZ1
2021-11-24 23:00:00,4712.0,4796.15,4680.12,1.786,0.677,0.2748,1,2,BULLISH,23,down,1105,,ESZ1
2021-11-28 23:00:00,4637.75,4667.21,4463.62,0.635,3.755,0.8553,4,5,BULLISH,23,up,1513,,ESZ1
2021-11-29 23:00:00,4657.75,4684.48,4654.88,0.574,0.062,0.097,4,3,BULLISH,23,down,58,,ESZ1
2021-11-30 23:00:00,4599.25,4644.83,4474.9,0.991,2.704,0.7318,3,5,BULLISH,23,up,3336,,ESZ1
2021-12-01 23:00:00,4539.0,4640.41,4473.7,2.234,1.439,0.3917,3,5,BULLISH,23,up,43916,,ESZ1
2021-12-02 23:00:00,4570.0,4651.61,4484.35,1.786,1.874,0.5121,3,5,BULLISH,23,up,33841,,ESZ1
2021-12-05 23:00:00,4561.25,4647.9,4484.15,1.9,1.69,0.4708,3,5,BULLISH,23,up,17235,,ESZ1
2021-12-06 23:00:00,4601.5,4649.31,4490.3,1.039,2.417,0.6993,3,5,BULLISH,23,up,3533,,ESZ1
2021-12-07 23:00:00,4703.75,4706.56,4700.35,0.06,0.072,0.5475,2,4,BULLISH,23,down,219,,ESZ1
2021-12-08 23:00:00,4690.25,4708.9,4681.01,0.398,0.197,0.3313,4,1,BULLISH,23,down,3132,,ESZ1
2021-12-09 23:00:00,4673.25,4704.77,4667.67,0.674,0.119,0.1504,4,1,BULLISH,23,down,437,,ESZ1
2021-12-12 23:00:00,4720.25,4726.23,4716.7,0.127,0.075,0.3725,2,4,BULLISH,23,down,392,,ESH2
2021-12-13 23:00:00,4667.0,4675.11,4522.39,0.174,3.099,0.9469,3,5,BULLISH,23,up,1511,,ESH2
2021-12-14 23:00:00,4634.5,4664.69,4519.93,0.651,2.472,0.7914,1,5,BULLISH,23,up,18106,,ESH2
2021-12-15 23:00:00,4707.0,4726.07,4673.68,0.405,0.708,0.636,4,1,BULLISH,23,up,1440,,ESH2
2021-12-16 23:00:00,4645.0,4670.52,4534.63,0.549,2.376,0.8122,3,5,BULLISH,23,down,5086,,ESH2
2021-12-19 23:00:00,4564.75,4662.6,4537.79,2.144,0.591,0.216,1,5,BEARISH,23,down,264,,ESH2
2021-12-20 23:00:00,4586.0,4638.8,4535.38,1.151,1.104,0.4895,1,5,BULLISH,23,up,1306,,ESH2
2021-12-21 23:00:00,4634.75,4666.1,4628.99,0.676,0.124,0.1552,3,1,BULLISH,23,down,275,,ESH2
2021-12-22 23:00:00,4690.0,4727.97,4674.49,0.81,0.331,0.29,2,3,BULLISH,23,up,1225,,ESH2
2022-01-05 23:00:00,4675.75,4701.77,4601.15,0.556,1.595,0.7414,3,5,BULLISH,23,up,452,,ESH2
2022-01-06 23:00:00,4697.0,4712.96,4611.68,0.34,1.816,0.8424,3,5,BULLISH,23,down,2487,,ESH2
2022-01-09 23:00:00,4667.5,4710.85,4611.76,0.929,1.194,0.5625,3,5,BEARISH,23,down,766,,ESH2
2022-01-10 23:00:00,4663.5,4708.81,4612.85,0.972,1.086,0.5278,3,5,BULLISH,23,up,1579,,ESH2
2022-01-11 23:00:00,4709.0,4711.79,4621.44,0.059,1.859,0.9691,2,5,BULLISH,23,up,104,,ESH2
2022-01-12 23:00:00,4707.5,4727.69,4634.32,0.429,1.555,0.7838,3,5,BEARISH,23,up,613,,ESH2
2022-01-13 23:00:00,4648.5,4711.2,4624.51,1.349,0.516,0.2767,2,5,BEARISH,23,down,603,,ESH2
2022-01-16 23:00:00,4649.0,4713.54,4633.32,1.388,0.337,0.1955,2,5,BEARISH,23,down,1256,,ESH2
2022-02-01 23:00:00,4555.5,4615.56,4506.21,1.318,1.082,0.4508,5,2,BEARISH,23,down,2738,,ESH2
2022-02-02 23:00:00,4535.5,4557.6,4494.2,0.487,0.911,0.6514,2,1,BEARISH,23,down,1340,,ESH2
2022-02-03 23:00:00,4516.5,4532.56,4469.03,0.356,1.051,0.7472,2,1,BEARISH,23,down,516,,ESH2
2022-02-07 23:00:00,4478.5,4529.31,4461.42,1.135,0.381,0.2516,2,1,BEARISH,23,down,779,,ESH2
2022-02-08 23:00:00,4528.5,4537.29,4443.33,0.194,1.881,0.9064,2,1,BEARISH,23,up,332,,ESH2
2022-02-09 23:00:00,4568.0,4673.23,4545.42,2.304,0.494,0.1767,5,2,BEARISH,23,down,656,,ESH2
2022-02-10 23:00:00,4479.25,4537.01,4436.53,1.29,0.954,0.4252,2,1,BEARISH,23,down,1341,,ESH2
2022-02-13 23:00:00,4421.75,4532.68,4413.73,2.509,0.181,0.0674,2,1,BEARISH,23,down,176,,ESH2
2022-02-14 23:00:00,4400.5,4511.26,4388.68,2.517,0.269,0.0964,2,1,BEARISH,23,down,72,,ESH2
2022-02-15 23:00:00,4451.5,4505.36,4386.31,1.21,1.464,0.5476,2,1,BEARISH,23,down,3474,,ESH2
2022-02-16 23:00:00,4441.0,4508.07,4390.76,1.51,1.131,0.4283,2,1,BEARISH,23,down,1439,,ESH2
2022-02-17 23:00:00,4405.25,4492.71,4385.18,1.985,0.456,0.1866,2,1,BEARISH,23,down,669,,ESH2
2022-03-16 22:00:00,4340.75,4489.93,4286.48,3.437,1.25,0.2667,3,1,BULLISH,22,up,34443,,ESM2
2022-03-17 22:00:00,4375.25,4507.17,4302.14,3.015,1.671,0.3566,3,1,BULLISH,22,up,7541,,ESM2
2022-03-20 22:00:00,4440.25,4504.32,4310.66,1.443,2.919,0.6692,3,1,BULLISH,22,up,2740,,ESM2
2022-03-21 22:00:00,4438.5,4498.92,4317.4,1.361,2.728,0.6671,3,1,BULLISH,22,up,901,,ESM2
2022-03-22 22:00:00,4509.25,4515.28,4295.14,0.134,4.748,0.9726,3,1,BULLISH,22,up,3189,,ESM2
2022-03-23 22:00:00,4451.75,4504.84,4301.94,1.193,3.365,0.7383,3,1,BULLISH,22,up,1357,,ESM2
2022-03-24 22:00:00,4518.25,4722.46,4508.46,4.52,0.217,0.0457,5,3,BULLISH,22,down,415,,ESM2
2022-03-27 22:00:00,4521.5,4722.15,4505.0,4.438,0.365,0.076,5,3,BULLISH,22,down,8146,,ESM2
2022-03-28 22:00:00,4572.75,4728.46,4509.6,3.405,1.381,0.2885,5,3,BULLISH,22,down,6349,,ESM2
2022-03-29 22:00:00,4621.75,4736.23,4517.16,2.477,2.263,0.4774,5,3,BULLISH,22,down,4390,,ESM2
2022-03-30 22:00:00,4609.75,4738.08,4519.05,2.784,1.968,0.4141,5,3,BULLISH,22,down,2534,,ESM2
2022-03-31 22:00:00,4541.75,4735.58,4513.97,4.268,0.612,0.1254,5,3,BULLISH,22,down,953,,ESM2
2022-04-03 22:00:00,4533.0,4719.49,4489.25,4.114,0.965,0.19,5,3,BULLISH,22,down,3883,,ESM2
2022-04-04 22:00:00,4574.25,4743.13,4512.65,3.692,1.347,0.2673,5,3,BULLISH,22,down,1391,,ESM2
2022-05-16 22:00:00,4023.0,4260.47,3978.96,5.903,1.095,0.1564,2,1,BULLISH,22,down,4601,,ESM2
2022-05-26 22:00:00,4050.25,4138.15,3995.58,2.17,1.35,0.3835,2,1,BULLISH,22,up,2152,,ESM2
2022-05-29 22:00:00,4169.75,4185.05,4078.48,0.367,2.189,0.8564,2,1,BULLISH,22,up,297,,ESM2
2022-05-31 22:00:00,4152.0,4161.61,4065.03,0.231,2.095,0.9005,2,1,BULLISH,22,up,2141,,ESM2
2022-06-01 22:00:00,4100.25,4126.52,4042.82,0.641,1.401,0.6861,2,1,BULLISH,22,up,3502,,ESM2
2022-06-02 22:00:00,4180.5,4255.12,4115.93,1.785,1.545,0.4639,3,2,BULLISH,22,down,2207,,ESM2
2022-06-05 22:00:00,4120.5,4225.31,4050.14,2.544,1.708,0.4017,3,2,BULLISH,22,down,51122,,ESM2
2022-06-06 22:00:00,4101.75,4229.38,4043.3,3.112,1.425,0.3141,3,2,BULLISH,22,down,44155,,ESM2
2022-06-07 22:00:00,4154.5,4226.96,4035.58,1.744,2.862,0.6214,3,2,BULLISH,22,down,36176,,ESM2
2022-06-08 22:00:00,4105.25,4234.4,4057.45,3.146,1.164,0.2701,3,1,BULLISH,22,down,21536,,ESM2
2022-07-06 22:00:00,3841.75,3974.64,3807.66,3.459,0.887,0.2042,2,1,BEARISH,22,down,6406,,ESU2
2022-07-07 22:00:00,3900.25,3962.58,3893.32,1.598,0.178,0.1001,2,1,BEARISH,22,down,49,,ESU2
2022-07-14 22:00:00,3805.25,3913.19,3778.77,2.837,0.696,0.197,2,1,BEARISH,22,up,4304,,ESU2
2022-07-17 22:00:00,3873.25,3902.35,3756.48,0.751,3.015,0.8005,2,1,BEARISH,22,up,413,,ESU2
2022-07-18 22:00:00,3840.5,3873.42,3673.86,0.857,4.339,0.835,2,1,BEARISH,22,up,717,,ESU2
2022-07-19 22:00:00,3955.5,4005.8,3876.0,1.272,2.01,0.6125,3,2,BEARISH,22,up,4277,,ESU2
2022-07-20 22:00:00,3950.25,4001.61,3848.73,1.3,2.57,0.6641,3,2,BULLISH,22,up,1412,,ESU2
2022-07-21 22:00:00,3989.0,4090.23,3838.91,2.538,3.763,0.5972,3,1,BEARISH,22,up,8481,,ESU2
2022-07-24 22:00:00,3953.75,4013.5,3906.15,1.511,1.204,0.4434,3,2,BULLISH,22,up,4661,,ESU2
2022-07-25 22:00:00,3955.5,4014.26,3909.55,1.486,1.162,0.4388,3,2,BULLISH,22,up,2991,,ESU2
2022-07-26 22:00:00,3952.0,4000.12,3896.57,1.218,1.403,0.5353,3,2,BULLISH,22,up,1196,,ESU2
2022-07-28 22:00:00,4100.75,4274.77,3774.86,4.244,7.947,0.6519,4,3,BULLISH,22,up,18768,,ESU2
2022-07-31 22:00:00,4119.5,4430.97,3936.09,7.561,4.452,0.3706,4,3,BULLISH,22,down,51106,,ESU2
2022-08-01 22:00:00,4102.75,4418.46,3928.72,7.695,4.242,0.3554,4,3,BULLISH,22,down,49600,,ESU2
