date,label,move,rel_bucket,cx_bid_behind,cx_ask_behind,cx_at_bbo,add_sz
2026-01-02,ct13,-9.25,-13,76,48,472,0
2026-01-02,ct13,-9.25,-12,94,115,890,0
2026-01-02,ct13,-9.25,-11,71,79,489,0
2026-01-02,ct13,-9.25,-10,95,50,649,0
2026-01-02,ct13,-9.25,-9,94,112,725,0
2026-01-02,ct13,-9.25,-8,62,85,535,0
2026-01-02,ct13,-9.25,-7,102,97,837,0
2026-01-02,ct13,-9.25,-6,1309,1287,8262,0
2026-01-02,ct13,-9.25,-5,673,714,5360,0
2026-01-02,ct13,-9.25,-4,680,878,5662,0
2026-01-02,ct13,-9.25,-3,432,493,4481,0
2026-01-02,ct13,-9.25,-2,361,444,4476,0
2026-01-02,ct13,-9.25,-1,390,405,4203,0
2026-01-02,ct13,-9.25,0,685,894,6186,0
2026-01-02,ct13,-9.25,1,613,499,5500,0
2026-01-02,ct13,-9.25,2,698,509,6439,0
2026-01-02,ct13,-9.25,3,436,545,5409,0
2026-01-02,ct13,-9.25,4,419,360,3586,0
2026-01-02,ct13,-9.25,5,384,418,3229,0
2026-01-02,ct13,-9.25,6,680,773,5193,0
2026-01-02,ct13,-9.25,7,453,478,3979,0
2026-01-02,ct13,-9.25,8,607,688,4319,0
2026-01-02,ct13,-9.25,9,497,506,4197,0
2026-01-02,ct13,-9.25,10,573,498,4270,0
2026-01-02,ct13,-9.25,11,401,355,3490,0
2026-01-02,ct13,-9.25,12,465,591,5017,0
2026-01-02,ct13,-9.25,13,384,338,3883,0
2026-01-02,ct13,-9.25,14,526,431,4271,0
2026-01-02,ct13,-9.25,15,453,413,3982,0
2026-01-02,ct13,-9.25,16,449,349,2993,0
2026-01-02,ct13,-9.25,17,348,428,3080,0
2026-01-02,ct14,-0.25,-36,189,140,1362,0
2026-01-02,ct14,-0.25,-35,164,173,1301,0
2026-01-02,ct14,-0.25,-34,256,184,1219,0
2026-01-02,ct14,-0.25,-33,292,180,1415,0
2026-01-02,ct14,-0.25,-32,199,147,879,0
2026-01-02,ct14,-0.25,-31,164,109,864,0
2026-01-02,ct14,-0.25,-30,190,103,1046,0
2026-01-02,ct14,-0.25,-29,150,121,822,0
2026-01-02,ct14,-0.25,-28,212,191,1176,0
2026-01-02,ct14,-0.25,-27,157,103,807,0
2026-01-02,ct14,-0.25,-26,105,109,774,0
2026-01-02,ct14,-0.25,-25,171,201,1119,0
2026-01-02,ct14,-0.25,-24,109,139,832,0
2026-01-02,ct14,-0.25,-23,128,172,1022,0
2026-01-02,ct14,-0.25,-22,107,115,735,0
2026-01-02,ct14,-0.25,-21,95,103,755,0
2026-01-02,ct14,-0.25,-20,105,111,877,0
2026-01-02,ct14,-0.25,-19,173,142,1142,0
2026-01-02,ct14,-0.25,-18,143,154,1039,0
2026-01-02,ct14,-0.25,-17,196,159,1030,0
2026-01-02,ct14,-0.25,-16,157,161,1039,0
2026-01-02,ct14,-0.25,-15,171,136,802,0
2026-01-02,ct14,-0.25,-14,260,180,936,0
2026-01-02,ct14,-0.25,-13,273,174,985,0
2026-01-02,ct14,-0.25,-12,364,308,2037,0
2026-01-02,ct14,-0.25,-11,195,204,1259,0
2026-01-02,ct14,-0.25,-10,252,229,1221,0
2026-01-02,ct14,-0.25,-9,298,225,1327,0
2026-01-02,ct14,-0.25,-8,233,220,1214,0
2026-01-02,ct14,-0.25,-7,272,191,870,0
2026-01-02,ct14,-0.25,-6,1545,195,1411,0
2026-01-02,ct14,-0.25,-5,338,253,1438,0
2026-01-02,ct14,-0.25,-4,194,163,975,0
2026-01-02,ct14,-0.25,-3,273,154,1319,0
2026-01-02,ct14,-0.25,-2,128,105,1093,0
2026-01-02,ct14,-0.25,-1,143,153,1015,0
2026-01-02,ct14,-0.25,0,191,142,1199,0
2026-01-02,ct14,-0.25,1,110,77,831,0
2026-01-02,ct14,-0.25,2,152,132,872,0
2026-01-02,ct14,-0.25,3,196,199,1359,0
2026-01-02,ct14,-0.25,4,279,312,1587,0
2026-01-02,ct14,-0.25,5,205,140,1254,0
2026-01-02,ct14,-0.25,6,138,132,1188,0
2026-01-02,ct14,-0.25,7,237,163,1274,0
2026-01-02,ct14,-0.25,8,96,106,826,0
2026-01-02,ct14,-0.25,9,93,120,744,0
2026-01-02,ct14,-0.25,10,92,144,729,0
2026-01-02,ct14,-0.25,11,95,109,801,0
2026-01-02,ct14,-0.25,12,259,207,1005,0
2026-01-02,ct14,-0.25,13,154,147,1228,0
2026-01-02,ct14,-0.25,14,120,142,1060,0
2026-01-02,ct14,-0.25,15,126,163,1105,0
2026-01-02,ct14,-0.25,16,140,137,941,0
2026-01-02,ct14,-0.25,17,197,137,911,0
2026-01-02,ct15,0.5,-36,283,292,1296,0
2026-01-02,ct15,0.5,-35,151,146,789,0
2026-01-02,ct15,0.5,-34,188,250,1091,0
2026-01-02,ct15,0.5,-33,235,312,1400,0
2026-01-02,ct15,0.5,-32,201,162,916,0
2026-01-02,ct15,0.5,-31,133,161,680,0
2026-01-02,ct15,0.5,-30,176,189,1049,0
2026-01-02,ct15,0.5,-29,148,188,787,0
2026-01-02,ct15,0.5,-28,232,242,1089,0
2026-01-02,ct15,0.5,-27,122,152,808,0
2026-01-02,ct15,0.5,-26,147,150,725,0
2026-01-02,ct15,0.5,-25,145,203,956,0
2026-01-02,ct15,0.5,-24,155,244,981,0
2026-01-02,ct15,0.5,-23,217,285,1044,0
2026-01-02,ct15,0.5,-22,173,213,795,0
2026-01-02,ct15,0.5,-21,168,165,841,0
2026-01-02,ct15,0.5,-20,114,158,702,0
2026-01-02,ct15,0.5,-19,110,155,517,0
2026-01-02,ct15,0.5,-18,329,350,1415,0
2026-01-02,ct15,0.5,-17,278,269,1258,0
2026-01-02,ct15,0.5,-16,241,250,1177,0
2026-01-02,ct15,0.5,-15,166,220,1075,0
2026-01-02,ct15,0.5,-14,420,429,1774,0
2026-01-02,ct15,0.5,-13,233,222,951,0
2026-01-02,ct15,0.5,-12,238,275,1186,0
2026-01-02,ct15,0.5,-11,162,161,978,0
2026-01-02,ct15,0.5,-10,231,217,982,0
2026-01-02,ct15,0.5,-9,166,127,877,0
2026-01-02,ct15,0.5,-8,150,161,1031,0
2026-01-02,ct15,0.5,-7,172,160,1071,0
2026-01-02,ct15,0.5,-6,391,390,2529,0
2026-01-02,ct15,0.5,-5,271,321,1670,0
2026-01-02,ct15,0.5,-4,229,232,1400,0
2026-01-02,ct15,0.5,-3,188,199,1058,0
2026-01-02,ct15,0.5,-2,260,169,824,0
2026-01-02,ct15,0.5,-1,208,221,1165,0
2026-01-02,ct15,0.5,0,251,256,1432,0
2026-01-02,ct15,0.5,1,158,184,1183,0
2026-01-02,ct15,0.5,2,195,147,1014,0
2026-01-02,ct15,0.5,3,182,188,1084,0
2026-01-02,ct15,0.5,4,184,198,1051,0
2026-01-02,ct15,0.5,5,196,207,968,0
2026-01-02,ct15,0.5,6,138,182,994,0
2026-01-02,ct15,0.5,7,117,162,830,0
2026-01-02,ct15,0.5,8,184,219,849,0
2026-01-02,ct15,0.5,9,179,208,1175,0
2026-01-02,ct15,0.5,10,175,201,945,0
2026-01-02,ct15,0.5,11,112,134,613,0
2026-01-02,ct15,0.5,12,145,194,933,0
2026-01-02,ct15,0.5,13,257,225,978,0
2026-01-02,ct15,0.5,14,352,311,1364,0
2026-01-02,ct15,0.5,15,165,154,901,0
2026-01-02,ct15,0.5,16,116,131,575,0
2026-01-02,ct15,0.5,17,130,124,695,0
2026-01-02,ct16,3.25,-36,282,251,1989,0
2026-01-02,ct16,3.25,-35,250,211,1874,0
2026-01-02,ct16,3.25,-34,166,159,1329,0
2026-01-02,ct16,3.25,-33,168,176,1282,0
2026-01-02,ct16,3.25,-32,270,347,1784,0
2026-01-02,ct16,3.25,-31,217,202,1588,0
2026-01-02,ct16,3.25,-30,173,184,1638,0
2026-01-02,ct16,3.25,-29,291,288,1582,0
2026-01-02,ct16,3.25,-28,163,155,1492,0
2026-01-02,ct16,3.25,-27,191,149,1505,0
2026-01-02,ct16,3.25,-26,157,123,1332,0
2026-01-02,ct16,3.25,-25,184,211,1286,0
2026-01-02,ct16,3.25,-24,148,204,1430,0
2026-01-02,ct16,3.25,-23,128,156,1145,0
2026-01-02,ct16,3.25,-22,178,161,1218,0
2026-01-02,ct16,3.25,-21,187,162,1291,0
2026-01-02,ct16,3.25,-20,197,283,1662,0
2026-01-02,ct16,3.25,-19,144,167,1459,0
2026-01-02,ct16,3.25,-18,189,165,1506,0
2026-01-02,ct16,3.25,-17,128,157,1333,0
2026-01-02,ct16,3.25,-16,216,215,1729,0
2026-01-02,ct16,3.25,-15,210,191,1623,0
2026-01-02,ct16,3.25,-14,137,163,1251,0
2026-01-02,ct16,3.25,-13,168,161,1457,0
2026-01-02,ct16,3.25,-12,201,198,1756,0
2026-01-02,ct16,3.25,-11,318,341,2393,0
2026-01-02,ct16,3.25,-10,198,202,1778,0
2026-01-02,ct16,3.25,-9,143,182,1393,0
2026-01-02,ct16,3.25,-8,174,211,1342,0
2026-01-02,ct16,3.25,-7,117,117,1137,0
2026-01-02,ct16,3.25,-6,129,203,1550,0
2026-01-02,ct16,3.25,-5,95,154,1133,0
2026-01-02,ct16,3.25,-4,206,227,1524,0
2026-01-02,ct16,3.25,-3,94,84,977,0
2026-01-02,ct16,3.25,-2,140,164,1316,0
2026-01-02,ct16,3.25,-1,237,273,1542,0
2026-01-02,ct16,3.25,0,159,128,932,0
2026-01-02,ct16,3.25,1,164,161,1091,0
2026-01-02,ct16,3.25,2,331,401,1956,0
2026-01-02,ct16,3.25,3,888,224,1720,0
2026-01-02,ct16,3.25,4,197,188,1170,0
2026-01-02,ct16,3.25,5,257,280,1281,0
2026-01-02,ct16,3.25,6,240,147,1282,0
2026-01-02,ct16,3.25,7,182,105,1136,0
2026-01-02,ct16,3.25,8,169,138,1386,0
2026-01-02,ct16,3.25,9,164,141,1061,0
2026-01-02,ct16,3.25,10,182,145,1094,0
2026-01-02,ct16,3.25,11,120,136,938,0
2026-01-02,ct16,3.25,12,187,154,1312,0
2026-01-02,ct16,3.25,13,120,131,970,0
2026-01-02,ct16,3.25,14,136,176,1212,0
2026-01-02,ct16,3.25,15,91,124,995,0
2026-01-02,ct16,3.25,16,103,130,966,0
2026-01-02,ct16,3.25,17,160,148,977,0
2026-01-02,ct17,-6.5,-36,176,189,1049,0
2026-01-02,ct17,-6.5,-35,148,188,787,0
2026-01-02,ct17,-6.5,-34,232,242,1089,0
2026-01-02,ct17,-6.5,-33,122,152,808,0
2026-01-02,ct17,-6.5,-32,147,150,725,0
2026-01-02,ct17,-6.5,-31,145,203,956,0
2026-01-02,ct17,-6.5,-30,155,244,981,0
2026-01-02,ct17,-6.5,-29,217,285,1044,0
2026-01-02,ct17,-6.5,-28,173,213,795,0
2026-01-02,ct17,-6.5,-27,168,165,841,0
2026-01-02,ct17,-6.5,-26,114,158,702,0
2026-01-02,ct17,-6.5,-25,110,155,517,0
2026-01-02,ct17,-6.5,-24,329,350,1415,0
2026-01-02,ct17,-6.5,-23,278,269,1258,0
2026-01-02,ct17,-6.5,-22,241,250,1177,0
2026-01-02,ct17,-6.5,-21,166,220,1075,0
2026-01-02,ct17,-6.5,-20,420,429,1774,0
2026-01-02,ct17,-6.5,-19,233,222,951,0
2026-01-02,ct17,-6.5,-18,238,275,1186,0
2026-01-02,ct17,-6.5,-17,162,161,978,0
2026-01-02,ct17,-6.5,-16,231,217,982,0
2026-01-02,ct17,-6.5,-15,166,127,877,0
2026-01-02,ct17,-6.5,-14,150,161,1031,0
2026-01-02,ct17,-6.5,-13,172,160,1071,0
2026-01-02,ct17,-6.5,-12,391,390,2529,0
2026-01-02,ct17,-6.5,-11,271,321,1670,0
2026-01-02,ct17,-6.5,-10,229,232,1400,0
2026-01-02,ct17,-6.5,-9,188,199,1058,0
2026-01-02,ct17,-6.5,-8,260,169,824,0
2026-01-02,ct17,-6.5,-7,208,221,1165,0
2026-01-02,ct17,-6.5,-6,251,256,1432,0
2026-01-02,ct17,-6.5,-5,158,184,1183,0
2026-01-02,ct17,-6.5,-4,195,147,1014,0
2026-01-02,ct17,-6.5,-3,182,188,1084,0
2026-01-02,ct17,-6.5,-2,184,198,1051,0
2026-01-02,ct17,-6.5,-1,196,207,968,0
2026-01-02,ct17,-6.5,0,138,182,994,0
2026-01-02,ct17,-6.5,1,117,162,830,0
2026-01-02,ct17,-6.5,2,184,219,849,0
2026-01-02,ct17,-6.5,3,179,208,1175,0
2026-01-02,ct17,-6.5,4,175,201,945,0
2026-01-02,ct17,-6.5,5,112,134,613,0
2026-01-02,ct17,-6.5,6,145,194,933,0
2026-01-02,ct17,-6.5,7,257,225,978,0
2026-01-02,ct17,-6.5,8,352,311,1364,0
2026-01-02,ct17,-6.5,9,165,154,901,0
2026-01-02,ct17,-6.5,10,116,131,575,0
2026-01-02,ct17,-6.5,11,130,124,695,0
2026-01-02,ct17,-6.5,12,160,162,859,0
2026-01-02,ct17,-6.5,13,193,180,851,0
2026-01-02,ct17,-6.5,14,207,179,1054,0
2026-01-02,ct17,-6.5,15,144,169,771,0
2026-01-02,ct17,-6.5,16,142,159,851,0
2026-01-02,ct17,-6.5,17,134,193,752,0
2026-01-02,ct6,-9.25,-36,410,534,4489,0
2026-01-02,ct6,-9.25,-35,743,532,4219,0
2026-01-02,ct6,-9.25,-34,529,432,3596,0
2026-01-02,ct6,-9.25,-33,442,475,3808,0
2026-01-02,ct6,-9.25,-32,363,398,3091,0
2026-01-02,ct6,-9.25,-31,394,509,3138,0
2026-01-02,ct6,-9.25,-30,346,327,3696,0
2026-01-02,ct6,-9.25,-29,341,278,3202,0
2026-01-02,ct6,-9.25,-28,291,290,2598,0
2026-01-02,ct6,-9.25,-27,234,291,2520,0
2026-01-02,ct6,-9.25,-26,286,232,2405,0
2026-01-02,ct6,-9.25,-25,452,460,2479,0
2026-01-02,ct6,-9.25,-24,304,372,2855,0
2026-01-02,ct6,-9.25,-23,591,502,3124,0
2026-01-02,ct6,-9.25,-22,359,447,3582,0
2026-01-02,ct6,-9.25,-21,424,345,2847,0
2026-01-02,ct6,-9.25,-20,368,455,2948,0
2026-01-02,ct6,-9.25,-19,295,209,2058,0
2026-01-02,ct6,-9.25,-18,453,362,3378,0
2026-01-02,ct6,-9.25,-17,384,439,3548,0
2026-01-02,ct6,-9.25,-16,270,294,2764,0
2026-01-02,ct6,-9.25,-15,322,313,2895,0
2026-01-02,ct6,-9.25,-14,391,342,2606,0
2026-01-02,ct6,-9.25,-13,227,199,2657,0
2026-01-02,ct6,-9.25,-12,485,539,4230,0
2026-01-02,ct6,-9.25,-11,420,281,3342,0
2026-01-02,ct6,-9.25,-10,251,195,2320,0
2026-01-02,ct6,-9.25,-9,195,213,2468,0
2026-01-02,ct6,-9.25,-8,212,195,2157,0
2026-01-02,ct6,-9.25,-7,281,256,2475,0
2026-01-02,ct6,-9.25,-6,604,442,3936,0
2026-01-02,ct6,-9.25,-5,451,350,3450,0
2026-01-02,ct6,-9.25,-4,481,534,3554,0
2026-01-02,ct6,-9.25,-3,242,278,2642,0
2026-01-02,ct6,-9.25,-2,321,363,2470,0
2026-01-02,ct6,-9.25,-1,272,319,2813,0
2026-01-02,ct6,-9.25,0,502,596,5300,0
2026-01-02,ct6,-9.25,1,253,227,3233,0
2026-01-02,ct6,-9.25,2,350,338,3037,0
2026-01-02,ct6,-9.25,3,225,210,2295,0
2026-01-02,ct6,-9.25,4,438,472,3491,0
2026-01-02,ct6,-9.25,5,324,288,2949,0
2026-01-02,ct6,-9.25,6,504,633,4556,0
2026-01-02,ct6,-9.25,7,365,297,3290,0
2026-01-02,ct6,-9.25,8,269,230,3150,0
2026-01-02,ct6,-9.25,9,475,354,3248,0
2026-01-02,ct6,-9.25,10,323,240,3102,0
2026-01-02,ct6,-9.25,11,486,377,2766,0
2026-01-02,ct6,-9.25,12,712,906,4716,0
2026-01-02,ct6,-9.25,13,430,544,3453,0
2026-01-02,ct6,-9.25,14,337,410,3065,0
2026-01-02,ct6,-9.25,15,322,403,2746,0
2026-01-02,ct6,-9.25,16,461,531,3133,0
2026-01-02,ct6,-9.25,17,301,281,2204,0
2026-01-02,ct7,8.5,-36,633,461,3526,0
2026-01-02,ct7,8.5,-35,335,323,2573,0
2026-01-02,ct7,8.5,-34,211,302,2129,0
2026-01-02,ct7,8.5,-33,170,230,1604,0
2026-01-02,ct7,8.5,-32,319,291,2024,0
2026-01-02,ct7,8.5,-31,182,235,1530,0
2026-01-02,ct7,8.5,-30,253,315,2299,0
2026-01-02,ct7,8.5,-29,240,195,1950,0
2026-01-02,ct7,8.5,-28,303,293,1790,0
2026-01-02,ct7,8.5,-27,226,230,2037,0
2026-01-02,ct7,8.5,-26,360,427,2332,0
2026-01-02,ct7,8.5,-25,209,186,1117,0
2026-01-02,ct7,8.5,-24,169,156,1643,0
2026-01-02,ct7,8.5,-23,229,245,1958,0
2026-01-02,ct7,8.5,-22,201,250,1447,0
2026-01-02,ct7,8.5,-21,320,316,2090,0
2026-01-02,ct7,8.5,-20,196,186,1305,0
2026-01-02,ct7,8.5,-19,277,195,1509,0
2026-01-02,ct7,8.5,-18,308,317,2241,0
2026-01-02,ct7,8.5,-17,136,117,1295,0
2026-01-02,ct7,8.5,-16,266,239,1636,0
2026-01-02,ct7,8.5,-15,222,211,1419,0
2026-01-02,ct7,8.5,-14,232,237,1559,0
2026-01-02,ct7,8.5,-13,125,140,1218,0
2026-01-02,ct7,8.5,-12,188,241,1701,0
2026-01-02,ct7,8.5,-11,158,139,1418,0
2026-01-02,ct7,8.5,-10,162,161,1121,0
2026-01-02,ct7,8.5,-9,144,150,1177,0
2026-01-02,ct7,8.5,-8,189,186,1162,0
2026-01-02,ct7,8.5,-7,156,237,1332,0
2026-01-02,ct7,8.5,-6,387,372,2593,0
2026-01-02,ct7,8.5,-5,200,174,1734,0
2026-01-02,ct7,8.5,-4,152,193,1552,0
2026-01-02,ct7,8.5,-3,197,135,1429,0
2026-01-02,ct7,8.5,-2,165,170,1690,0
2026-01-02,ct7,8.5,-1,162,184,1854,0
2026-01-02,ct7,8.5,0,237,246,1903,0
2026-01-02,ct7,8.5,1,185,236,1778,0
2026-01-02,ct7,8.5,2,280,239,1787,0
2026-01-02,ct7,8.5,3,199,255,1686,0
2026-01-02,ct7,8.5,4,299,324,1903,0
2026-01-02,ct7,8.5,5,321,269,1932,0
2026-01-02,ct7,8.5,6,299,372,1873,0
2026-01-02,ct7,8.5,7,420,324,1815,0
2026-01-02,ct7,8.5,8,380,345,1321,0
2026-01-02,ct7,8.5,9,291,207,990,0
2026-01-02,ct7,8.5,10,156,212,1026,0
2026-01-02,ct7,8.5,11,141,185,846,0
2026-01-02,ct7,8.5,12,382,310,1566,0
2026-01-02,ct7,8.5,13,341,290,1465,0
2026-01-02,ct7,8.5,14,165,186,1247,0
2026-01-02,ct7,8.5,15,170,153,1269,0
2026-01-02,ct7,8.5,16,228,200,1516,0
2026-01-02,ct7,8.5,17,161,161,1323,0
2026-01-02,ct8,-8.5,-36,175,218,1343,0
2026-01-02,ct8,-8.5,-35,181,212,1524,0
2026-01-02,ct8,-8.5,-34,121,95,1089,0
2026-01-02,ct8,-8.5,-33,96,102,844,0
2026-01-02,ct8,-8.5,-32,140,122,1078,0
2026-01-02,ct8,-8.5,-31,182,146,1109,0
2026-01-02,ct8,-8.5,-30,243,243,2036,0
2026-01-02,ct8,-8.5,-29,236,208,1478,0
2026-01-02,ct8,-8.5,-28,177,178,1693,0
2026-01-02,ct8,-8.5,-27,158,144,1097,0
2026-01-02,ct8,-8.5,-26,135,151,986,0
2026-01-02,ct8,-8.5,-25,331,312,901,0
2026-01-02,ct8,-8.5,-24,880,903,3839,0
2026-01-02,ct8,-8.5,-23,386,377,3631,0
2026-01-02,ct8,-8.5,-22,268,209,2634,0
2026-01-02,ct8,-8.5,-21,316,236,2060,0
2026-01-02,ct8,-8.5,-20,405,256,2443,0
2026-01-02,ct8,-8.5,-19,314,223,2302,0
2026-01-02,ct8,-8.5,-18,392,242,2906,0
2026-01-02,ct8,-8.5,-17,224,159,2069,0
2026-01-02,ct8,-8.5,-16,226,200,2123,0
2026-01-02,ct8,-8.5,-15,243,173,1954,0
2026-01-02,ct8,-8.5,-14,327,376,2021,0
2026-01-02,ct8,-8.5,-13,186,207,1623,0
2026-01-02,ct8,-8.5,-12,435,345,3009,0
2026-01-02,ct8,-8.5,-11,282,167,2163,0
2026-01-02,ct8,-8.5,-10,231,188,1784,0
2026-01-02,ct8,-8.5,-9,170,314,1431,0
2026-01-02,ct8,-8.5,-8,138,252,1088,0
2026-01-02,ct8,-8.5,-7,171,164,1243,0
2026-01-02,ct8,-8.5,-6,276,314,1899,0
2026-01-02,ct8,-8.5,-5,430,316,2146,0
2026-01-02,ct8,-8.5,-4,154,151,1498,0
2026-01-02,ct8,-8.5,-3,259,222,1601,0
2026-01-02,ct8,-8.5,-2,164,145,1231,0
2026-01-02,ct8,-8.5,-1,135,118,1087,0
2026-01-02,ct8,-8.5,0,264,274,2013,0
2026-01-02,ct8,-8.5,1,357,350,1882,0
2026-01-02,ct8,-8.5,2,170,176,1650,0
2026-01-02,ct8,-8.5,3,350,302,1421,0
2026-01-02,ct8,-8.5,4,347,434,1918,0
2026-01-02,ct8,-8.5,5,252,343,1636,0
2026-01-02,ct8,-8.5,6,416,462,3412,0
2026-01-02,ct8,-8.5,7,261,363,2175,0
2026-01-02,ct8,-8.5,8,265,362,2334,0
2026-01-02,ct8,-8.5,9,196,148,1382,0
2026-01-02,ct8,-8.5,10,189,166,1342,0
2026-01-02,ct8,-8.5,11,442,328,2835,0
2026-01-02,ct8,-8.5,12,300,236,2265,0
2026-01-02,ct8,-8.5,13,216,215,1882,0
2026-01-02,ct8,-8.5,14,199,177,1445,0
2026-01-02,ct8,-8.5,15,193,152,1413,0
2026-01-02,ct8,-8.5,16,180,163,1381,0
2026-01-02,ct8,-8.5,17,155,150,1112,0
2026-01-02,ct9,5.5,-36,191,197,1658,0
2026-01-02,ct9,5.5,-35,367,382,2465,0
2026-01-02,ct9,5.5,-34,255,281,1967,0
2026-01-02,ct9,5.5,-33,329,310,1868,0
2026-01-02,ct9,5.5,-32,245,196,1847,0
2026-01-02,ct9,5.5,-31,199,146,1240,0
2026-01-02,ct9,5.5,-30,185,163,1315,0
2026-01-02,ct9,5.5,-29,249,209,1716,0
2026-01-02,ct9,5.5,-28,194,160,1526,0
2026-01-02,ct9,5.5,-27,136,125,1305,0
2026-01-02,ct9,5.5,-26,182,188,1399,0
2026-01-02,ct9,5.5,-25,123,175,1254,0
2026-01-02,ct9,5.5,-24,633,461,3526,0
2026-01-02,ct9,5.5,-23,335,323,2573,0
2026-01-02,ct9,5.5,-22,211,302,2129,0
2026-01-02,ct9,5.5,-21,170,230,1604,0
2026-01-02,ct9,5.5,-20,319,291,2024,0
2026-01-02,ct9,5.5,-19,182,235,1530,0
2026-01-02,ct9,5.5,-18,253,315,2299,0
2026-01-02,ct9,5.5,-17,240,195,1950,0
2026-01-02,ct9,5.5,-16,303,293,1790,0
2026-01-02,ct9,5.5,-15,226,230,2037,0
2026-01-02,ct9,5.5,-14,360,427,2332,0
2026-01-02,ct9,5.5,-13,209,186,1117,0
2026-01-02,ct9,5.5,-12,169,156,1643,0
2026-01-02,ct9,5.5,-11,229,245,1958,0
2026-01-02,ct9,5.5,-10,201,250,1447,0
2026-01-02,ct9,5.5,-9,320,316,2090,0
2026-01-02,ct9,5.5,-8,196,186,1305,0
2026-01-02,ct9,5.5,-7,277,195,1509,0
2026-01-02,ct9,5.5,-6,308,317,2241,0
2026-01-02,ct9,5.5,-5,136,117,1295,0
2026-01-02,ct9,5.5,-4,266,239,1636,0
2026-01-02,ct9,5.5,-3,222,211,1419,0
2026-01-02,ct9,5.5,-2,232,237,1559,0
2026-01-02,ct9,5.5,-1,125,140,1218,0
2026-01-02,ct9,5.5,0,188,241,1701,0
2026-01-02,ct9,5.5,1,158,139,1418,0
2026-01-02,ct9,5.5,2,162,161,1121,0
2026-01-02,ct9,5.5,3,144,150,1177,0
2026-01-02,ct9,5.5,4,189,186,1162,0
2026-01-02,ct9,5.5,5,156,237,1332,0
2026-01-02,ct9,5.5,6,387,372,2593,0
2026-01-02,ct9,5.5,7,200,174,1734,0
2026-01-02,ct9,5.5,8,152,193,1552,0
2026-01-02,ct9,5.5,9,197,135,1429,0
2026-01-02,ct9,5.5,10,165,170,1690,0
2026-01-02,ct9,5.5,11,162,184,1854,0
2026-01-02,ct9,5.5,12,237,246,1903,0
2026-01-02,ct9,5.5,13,185,236,1778,0
2026-01-02,ct9,5.5,14,280,239,1787,0
2026-01-02,ct9,5.5,15,199,255,1686,0
2026-01-02,ct9,5.5,16,299,324,1903,0
2026-01-02,ct9,5.5,17,321,269,1932,0
2026-01-02,ev0,-41.75,-36,43,101,323,0
2026-01-02,ev0,-41.75,-35,37,59,262,0
2026-01-02,ev0,-41.75,-34,64,39,299,0
2026-01-02,ev0,-41.75,-33,47,35,283,0
2026-01-02,ev0,-41.75,-32,89,44,451,0
2026-01-02,ev0,-41.75,-31,82,72,474,0
2026-01-02,ev0,-41.75,-30,192,133,616,0
2026-01-02,ev0,-41.75,-29,26,55,350,0
2026-01-02,ev0,-41.75,-28,59,78,472,0
2026-01-02,ev0,-41.75,-27,36,61,369,0
2026-01-02,ev0,-41.75,-26,90,114,552,0
2026-01-02,ev0,-41.75,-25,136,94,658,0
2026-01-02,ev0,-41.75,-24,287,197,1463,0
2026-01-02,ev0,-41.75,-23,70,111,633,0
2026-01-02,ev0,-41.75,-22,66,50,508,0
2026-01-02,ev0,-41.75,-21,88,119,562,0
2026-01-02,ev0,-41.75,-20,56,43,436,0
2026-01-02,ev0,-41.75,-19,76,48,472,0
2026-01-02,ev0,-41.75,-18,94,115,890,0
2026-01-02,ev0,-41.75,-17,71,79,489,0
2026-01-02,ev0,-41.75,-16,95,50,649,0
2026-01-02,ev0,-41.75,-15,94,112,725,0
2026-01-02,ev0,-41.75,-14,62,85,535,0
2026-01-02,ev0,-41.75,-13,102,97,837,0
2026-01-02,ev0,-41.75,-12,1309,1287,8262,0
2026-01-02,ev0,-41.75,-11,673,714,5360,0
2026-01-02,ev0,-41.75,-10,680,878,5662,0
2026-01-02,ev0,-41.75,-9,432,493,4481,0
2026-01-02,ev0,-41.75,-8,361,444,4476,0
2026-01-02,ev0,-41.75,-7,390,405,4203,0
2026-01-02,ev0,-41.75,-6,685,894,6186,0
2026-01-02,ev0,-41.75,-5,613,499,5500,0
2026-01-02,ev0,-41.75,-4,698,509,6439,0
2026-01-02,ev0,-41.75,-3,436,545,5409,0
2026-01-02,ev0,-41.75,-2,419,360,3586,0
2026-01-02,ev0,-41.75,-1,384,418,3229,0
2026-01-02,ev0,-41.75,0,680,773,5193,0
2026-01-02,ev0,-41.75,1,453,478,3979,0
2026-01-02,ev0,-41.75,2,607,688,4319,0
2026-01-02,ev0,-41.75,3,497,506,4197,0
2026-01-02,ev0,-41.75,4,573,498,4270,0
2026-01-02,ev0,-41.75,5,401,355,3490,0
2026-01-02,ev0,-41.75,6,465,591,5017,0
2026-01-02,ev0,-41.75,7,384,338,3883,0
2026-01-02,ev0,-41.75,8,526,431,4271,0
2026-01-02,ev0,-41.75,9,453,413,3982,0
2026-01-02,ev0,-41.75,10,449,349,2993,0
2026-01-02,ev0,-41.75,11,348,428,3080,0
2026-01-02,ev0,-41.75,12,664,454,5048,0
2026-01-02,ev0,-41.75,13,521,407,3658,0
2026-01-02,ev0,-41.75,14,563,464,3681,0
2026-01-02,ev0,-41.75,15,634,496,3795,0
2026-01-02,ev0,-41.75,16,423,408,3622,0
