date,label,move,rel_s,mid,bid10,ask10,bid25,ask25,n_ord,spread
2026-01-07,ct2,-2.5,-275,25815.25,55,54,139,163,3514,0.5
2026-01-07,ct2,-2.5,-270,25813.88,50,51,132,170,3518,0.75
2026-01-07,ct2,-2.5,-265,25813.62,53,55,126,172,3530,0.75
2026-01-07,ct2,-2.5,-260,25817.5,47,66,138,142,3500,0.5
2026-01-07,ct2,-2.5,-255,25825.0,66,42,154,123,3462,0.5
2026-01-07,ct2,-2.5,-250,25823.25,57,63,152,164,3492,0.5
2026-01-07,ct2,-2.5,-245,25821.75,63,60,142,174,3513,0.5
2026-01-07,ct2,-2.5,-240,25819.25,57,63,134,170,3520,0.5
2026-01-07,ct2,-2.5,-235,25819.38,55,51,131,158,3517,0.75
2026-01-07,ct2,-2.5,-230,25818.75,49,54,127,165,3523,0.5
2026-01-07,ct2,-2.5,-225,25824.0,54,63,142,170,3529,0.5
2026-01-07,ct2,-2.5,-220,25826.0,54,62,137,154,3494,0.5
2026-01-07,ct2,-2.5,-215,25830.0,70,72,167,173,3497,0.5
2026-01-07,ct2,-2.5,-210,25829.5,59,71,159,173,3506,0.5
2026-01-07,ct2,-2.5,-205,25829.25,69,62,168,179,3516,0.5
2026-01-07,ct2,-2.5,-200,25827.88,65,57,160,183,3522,0.75
2026-01-07,ct2,-2.5,-195,25828.38,59,56,142,198,3525,0.75
2026-01-07,ct2,-2.5,-190,25832.5,60,88,161,224,3516,0.5
2026-01-07,ct2,-2.5,-185,25835.25,67,83,164,176,3527,0.5
2026-01-07,ct2,-2.5,-180,25835.12,60,74,159,185,3548,0.25
2026-01-07,ct2,-2.5,-175,25833.25,64,46,156,150,3530,0.5
2026-01-07,ct2,-2.5,-170,25836.25,57,69,161,207,3564,0.5
2026-01-07,ct2,-2.5,-165,25830.88,52,54,151,143,3579,0.75
2026-01-07,ct2,-2.5,-160,25828.5,63,53,123,148,3576,0.5
2026-01-07,ct2,-2.5,-155,25825.5,64,60,142,149,3555,0.5
2026-01-07,ct2,-2.5,-150,25826.88,53,59,148,146,3557,0.75
2026-01-07,ct2,-2.5,-145,25827.88,59,53,152,133,3556,0.75
2026-01-07,ct2,-2.5,-140,25825.5,54,57,146,156,3569,0.5
2026-01-07,ct2,-2.5,-135,25828.25,52,57,153,132,3573,0.5
2026-01-07,ct2,-2.5,-130,25828.5,56,59,153,133,3596,0.5
2026-01-07,ct2,-2.5,-125,25826.0,64,52,162,154,3607,0.5
2026-01-07,ct2,-2.5,-120,25827.88,58,66,160,155,3614,0.25
2026-01-07,ct2,-2.5,-115,25830.75,62,53,154,127,3609,0.5
2026-01-07,ct2,-2.5,-110,25838.0,49,69,136,258,3581,0.5
2026-01-07,ct2,-2.5,-105,25848.12,55,48,158,123,3415,0.25
2026-01-07,ct2,-2.5,-100,25854.75,49,34,134,120,3389,0.5
2026-01-07,ct2,-2.5,-95,25855.75,61,68,129,172,3433,0.5
2026-01-07,ct2,-2.5,-90,25858.62,55,50,162,107,3446,0.75
2026-01-07,ct2,-2.5,-85,25857.0,59,60,151,156,3475,0.5
2026-01-07,ct2,-2.5,-80,25856.0,65,53,160,160,3481,0.5
2026-01-07,ct2,-2.5,-75,25855.25,57,54,160,186,3516,0.5
2026-01-07,ct2,-2.5,-70,25858.0,61,87,168,170,3522,0.5
2026-01-07,ct2,-2.5,-65,25863.0,66,61,132,130,3469,0.5
2026-01-07,ct2,-2.5,-60,25861.25,52,56,163,180,3515,0.5
2026-01-07,ct2,-2.5,-55,25852.5,67,58,146,161,3494,0.5
2026-01-07,ct2,-2.5,-50,25853.12,58,48,191,137,3505,0.75
2026-01-07,ct2,-2.5,-45,25851.25,79,56,175,146,3521,0.5
2026-01-07,ct2,-2.5,-40,25848.62,63,47,149,130,3506,0.75
2026-01-07,ct2,-2.5,-35,25853.75,51,49,168,127,3519,0.5
2026-01-07,ct2,-2.5,-30,25848.25,65,57,140,139,3521,0.5
2026-01-07,ct2,-2.5,-25,25843.75,89,57,162,149,3507,0.5
2026-01-07,ct2,-2.5,-20,25842.88,73,50,150,148,3518,0.75
2026-01-07,ct2,-2.5,-15,25843.5,85,54,163,154,3533,0.5
2026-01-07,ct2,-2.5,-10,25842.75,85,54,166,155,3537,0.5
2026-01-07,ct2,-2.5,-5,25840.75,54,64,130,154,3521,0.5
2026-01-07,ct2,-2.5,0,25844.0,47,59,144,141,3499,0.5
2026-01-07,ct2,-2.5,5,25853.75,51,43,151,102,3510,0.5
2026-01-07,ct2,-2.5,10,25855.0,53,48,138,141,3531,0.5
2026-01-07,ct2,-2.5,15,25854.38,50,47,133,164,3539,0.75
2026-01-07,ct2,-2.5,20,25851.0,54,49,128,142,3548,0.5
2026-01-07,ct2,-2.5,25,25851.25,53,58,134,150,3553,0.5
2026-01-07,ct2,-2.5,30,25849.25,60,56,134,155,3574,0.5
2026-01-07,ct2,-2.5,35,25849.0,56,57,144,152,3586,0.5
2026-01-07,ct2,-2.5,40,25847.75,59,54,140,140,3596,0.5
2026-01-07,ct2,-2.5,45,25845.88,51,52,157,153,3609,0.25
2026-01-07,ct2,-2.5,50,25846.0,65,56,171,146,3608,0.5
2026-01-07,ct2,-2.5,55,25843.75,57,61,173,164,3627,0.5
2026-01-07,ct2,-2.5,60,25841.0,66,53,162,138,3591,0.5
2026-01-07,ct2,-2.5,65,25841.62,47,55,137,144,3580,0.25
2026-01-07,ct2,-2.5,70,25842.5,56,57,158,170,3611,0.5
2026-01-07,ct2,-2.5,75,25846.25,57,55,154,141,3599,0.5
2026-01-07,ct2,-2.5,80,25848.12,47,62,137,139,3599,0.75
2026-01-07,ct2,-2.5,85,25851.88,41,52,181,133,3573,0.75
2026-01-07,ct2,-2.5,90,25851.75,51,52,146,137,3590,0.5
2026-01-07,ct2,-2.5,95,25851.75,49,55,149,152,3603,0.5
2026-01-07,ct2,-2.5,100,25849.5,62,56,140,158,3615,0.5
2026-01-07,ct2,-2.5,105,25852.0,51,57,136,161,3615,0.5
2026-01-07,ct2,-2.5,110,25854.25,56,64,140,195,3596,0.5
2026-01-07,ct2,-2.5,115,25852.88,52,56,131,182,3600,0.75
2026-01-07,ct2,-2.5,120,25854.75,57,71,140,203,3618,0.5
2026-01-07,ct2,-2.5,125,25853.5,52,52,127,150,3606,0.5
2026-01-07,ct2,-2.5,130,25855.25,48,55,134,184,3618,0.5
2026-01-07,ct2,-2.5,135,25852.38,56,45,139,127,3611,0.75
2026-01-07,ct2,-2.5,140,25851.75,58,50,142,122,3623,0.5
2026-01-07,ct2,-2.5,145,25853.5,43,50,133,154,3632,0.5
2026-01-07,ct2,-2.5,150,25852.75,52,51,132,157,3652,0.5
2026-01-07,ct2,-2.5,155,25853.0,49,33,117,120,3585,0.5
2026-01-07,ct2,-2.5,160,25853.12,42,39,115,134,3604,0.75
2026-01-07,ct2,-2.5,165,25853.38,41,52,112,152,3625,0.75
2026-01-07,ct2,-2.5,170,25846.12,49,57,144,134,3609,0.75
2026-01-07,ct2,-2.5,175,25850.25,44,44,122,92,3595,0.5
2026-01-07,ct2,-2.5,180,25845.5,48,54,142,136,3621,0.5
2026-01-07,ct1,-3.75,-360,25866.38,73,76,178,199,3410,0.25
2026-01-07,ct1,-3.75,-355,25871.0,63,75,162,180,3399,0.5
2026-01-07,ct1,-3.75,-350,25867.75,67,69,171,187,3433,0.5
2026-01-07,ct1,-3.75,-345,25869.38,56,72,163,183,3425,0.75
2026-01-07,ct1,-3.75,-340,25869.0,70,67,180,187,3699,0.5
2026-01-07,ct1,-3.75,-335,25868.75,62,77,173,187,3740,0.5
2026-01-07,ct1,-3.75,-330,25867.5,64,57,175,168,3746,0.5
2026-01-07,ct1,-3.75,-325,25864.75,61,61,162,165,3746,0.5
2026-01-07,ct1,-3.75,-320,25865.0,66,61,175,156,3748,0.5
2026-01-07,ct1,-3.75,-315,25865.38,58,65,162,162,3756,0.75
2026-01-07,ct1,-3.75,-310,25867.5,68,55,180,154,3778,0.5
2026-01-07,ct1,-3.75,-305,25863.62,61,60,173,162,3773,0.25
2026-01-07,ct1,-3.75,-300,25866.0,70,76,192,167,3793,0.5
2026-01-07,ct1,-3.75,-295,25865.75,73,65,203,165,3813,0.5
2026-01-07,ct1,-3.75,-290,25862.25,85,75,204,178,3805,0.5
2026-01-07,ct1,-3.75,-285,25860.75,79,70,181,200,3807,0.5
2026-01-07,ct1,-3.75,-280,25861.25,74,76,193,184,3767,0.5
2026-01-07,ct1,-3.75,-275,25859.0,82,80,180,213,3800,0.5
2026-01-07,ct1,-3.75,-270,25865.75,70,51,186,129,3762,0.5
2026-01-07,ct1,-3.75,-265,25864.25,66,72,170,177,3783,0.5
2026-01-07,ct1,-3.75,-260,25866.75,77,63,204,149,3798,0.5
2026-01-07,ct1,-3.75,-255,25865.38,67,58,179,162,3790,0.75
2026-01-07,ct1,-3.75,-250,25864.0,73,66,186,164,3798,0.5
2026-01-07,ct1,-3.75,-245,25864.25,66,63,190,155,3791,0.5
2026-01-07,ct1,-3.75,-240,25861.0,61,72,176,174,3810,0.5
2026-01-07,ev0,-62.5,-360,25861.0,61,72,176,174,3810,0.5
2026-01-07,ct1,-3.75,-235,25864.25,67,59,175,168,3808,0.5
2026-01-07,ev0,-62.5,-355,25864.25,67,59,175,168,3808,0.5
2026-01-07,ct1,-3.75,-230,25866.12,64,70,186,182,3815,0.25
2026-01-07,ev0,-62.5,-350,25866.12,64,70,186,182,3815,0.25
2026-01-07,ct1,-3.75,-225,25863.25,56,74,161,190,3814,0.5
2026-01-07,ev0,-62.5,-345,25863.25,56,74,161,190,3814,0.5
2026-01-07,ct1,-3.75,-220,25867.75,73,70,202,164,3810,0.5
2026-01-07,ev0,-62.5,-340,25867.75,73,70,202,164,3810,0.5
2026-01-07,ct1,-3.75,-215,25869.5,74,77,191,181,3809,0.5
2026-01-07,ev0,-62.5,-335,25869.5,74,77,191,181,3809,0.5
2026-01-07,ct1,-3.75,-210,25872.5,75,92,211,190,3800,0.5
2026-01-07,ev0,-62.5,-330,25872.5,75,92,211,190,3800,0.5
2026-01-07,ct1,-3.75,-205,25871.5,77,78,208,203,3812,0.5
2026-01-07,ev0,-62.5,-325,25871.5,77,78,208,203,3812,0.5
2026-01-07,ct1,-3.75,-200,25873.62,73,71,186,193,3787,0.75
2026-01-07,ev0,-62.5,-320,25873.62,73,71,186,193,3787,0.75
2026-01-07,ct1,-3.75,-195,25873.25,82,74,196,213,3806,0.5
2026-01-07,ev0,-62.5,-315,25873.25,82,74,196,213,3806,0.5
2026-01-07,ct1,-3.75,-190,25873.5,80,84,203,208,3816,0.5
2026-01-07,ev0,-62.5,-310,25873.5,80,84,203,208,3816,0.5
2026-01-07,ct1,-3.75,-185,25873.75,80,81,209,239,3817,0.5
2026-01-07,ev0,-62.5,-305,25873.75,80,81,209,239,3817,0.5
2026-01-07,ct1,-3.75,-180,25884.0,75,108,179,224,3633,0.5
2026-01-07,ev0,-62.5,-300,25884.0,75,108,179,224,3633,0.5
2026-01-07,ct1,-3.75,-175,25881.0,67,83,186,237,3727,0.5
2026-01-07,ev0,-62.5,-295,25881.0,67,83,186,237,3727,0.5
2026-01-07,ct1,-3.75,-170,25880.5,73,60,172,222,3696,0.5
2026-01-07,ev0,-62.5,-290,25880.5,73,60,172,222,3696,0.5
2026-01-07,ct1,-3.75,-165,25881.25,68,66,173,213,3723,0.5
2026-01-07,ev0,-62.5,-285,25881.25,68,66,173,213,3723,0.5
2026-01-07,ct1,-3.75,-160,25886.38,66,72,165,180,3721,0.75
2026-01-07,ev0,-62.5,-280,25886.38,66,72,165,180,3721,0.75
2026-01-07,ct1,-3.75,-155,25886.0,73,77,170,193,3735,0.5
2026-01-07,ev0,-62.5,-275,25886.0,73,77,170,193,3735,0.5
2026-01-07,ct1,-3.75,-150,25884.25,62,59,156,210,3727,0.5
2026-01-07,ev0,-62.5,-270,25884.25,62,59,156,210,3727,0.5
2026-01-07,ct1,-3.75,-145,25884.0,60,60,159,194,3725,0.5
2026-01-07,ev0,-62.5,-265,25884.0,60,60,159,194,3725,0.5
2026-01-07,ct1,-3.75,-140,25884.25,63,59,171,203,3736,0.5
2026-01-07,ev0,-62.5,-260,25884.25,63,59,171,203,3736,0.5
2026-01-07,ct1,-3.75,-135,25883.25,61,72,172,197,3766,0.5
2026-01-07,ev0,-62.5,-255,25883.25,61,72,172,197,3766,0.5
2026-01-07,ct1,-3.75,-130,25883.0,68,72,184,206,3790,0.5
2026-01-07,ev0,-62.5,-250,25883.0,68,72,184,206,3790,0.5
2026-01-07,ct1,-3.75,-125,25882.5,70,72,184,199,3782,0.5
2026-01-07,ev0,-62.5,-245,25882.5,70,72,184,199,3782,0.5
2026-01-07,ct1,-3.75,-120,25882.5,73,74,195,194,3798,0.5
2026-01-07,ev0,-62.5,-240,25882.5,73,74,195,194,3798,0.5
2026-01-07,ct1,-3.75,-115,25883.0,65,77,193,205,3800,0.5
2026-01-07,ev0,-62.5,-235,25883.0,65,77,193,205,3800,0.5
2026-01-07,ct1,-3.75,-110,25881.5,73,72,185,194,3811,0.5
2026-01-07,ev0,-62.5,-230,25881.5,73,72,185,194,3811,0.5
2026-01-07,ct1,-3.75,-105,25880.75,76,69,189,185,3810,0.5
2026-01-07,ev0,-62.5,-225,25880.75,76,69,189,185,3810,0.5
2026-01-07,ct1,-3.75,-100,25884.62,69,62,238,196,3815,0.25
2026-01-07,ev0,-62.5,-220,25884.62,69,62,238,196,3815,0.25
2026-01-07,ct1,-3.75,-95,25878.75,76,69,171,176,3807,0.5
2026-01-07,ev0,-62.5,-215,25878.75,76,69,171,176,3807,0.5
2026-01-07,ct1,-3.75,-90,25880.62,64,61,183,165,3798,0.75
2026-01-07,ev0,-62.5,-210,25880.62,64,61,183,165,3798,0.75
2026-01-07,ct1,-3.75,-85,25880.0,71,67,180,172,3799,0.5
2026-01-07,ev0,-62.5,-205,25880.0,71,67,180,172,3799,0.5
2026-01-07,ct1,-3.75,-80,25879.5,71,73,179,180,3812,0.5
2026-01-07,ev0,-62.5,-200,25879.5,71,73,179,180,3812,0.5
2026-01-07,ct1,-3.75,-75,25881.0,71,65,200,165,3816,0.5
2026-01-07,ev0,-62.5,-195,25881.0,71,65,200,165,3816,0.5
2026-01-07,ct1,-3.75,-70,25880.5,68,66,187,173,3820,0.5
2026-01-07,ev0,-62.5,-190,25880.5,68,66,187,173,3820,0.5
2026-01-07,ct1,-3.75,-65,25882.5,71,73,188,184,3832,0.5
2026-01-07,ev0,-62.5,-185,25882.5,71,73,188,184,3832,0.5
2026-01-07,ct1,-3.75,-60,25882.25,77,65,201,170,3847,0.5
2026-01-07,ev0,-62.5,-180,25882.25,77,65,201,170,3847,0.5
2026-01-07,ct1,-3.75,-55,25884.38,66,57,187,205,3840,0.25
2026-01-07,ev0,-62.5,-175,25884.38,66,57,187,205,3840,0.25
2026-01-07,ct1,-3.75,-50,25886.12,78,65,219,186,3858,0.75
2026-01-07,ev0,-62.5,-170,25886.12,78,65,219,186,3858,0.75
2026-01-07,ct1,-3.75,-45,25884.25,72,67,195,209,3835,0.5
2026-01-07,ev0,-62.5,-165,25884.25,72,67,195,209,3835,0.5
2026-01-07,ct1,-3.75,-40,25889.0,80,78,206,194,3824,0.5
2026-01-07,ev0,-62.5,-160,25889.0,80,78,206,194,3824,0.5
2026-01-07,ct1,-3.75,-35,25893.0,69,68,200,194,3745,0.5
2026-01-07,ev0,-62.5,-155,25893.0,69,68,200,194,3745,0.5
2026-01-07,ct1,-3.75,-30,25895.25,75,62,212,348,3737,0.5
2026-01-07,ev0,-62.5,-150,25895.25,75,62,212,348,3737,0.5
2026-01-07,ct1,-3.75,-25,25894.75,71,79,196,374,3730,0.5
2026-01-07,ev0,-62.5,-145,25894.75,71,79,196,374,3730,0.5
2026-01-07,ct1,-3.75,-20,25896.75,59,87,201,353,3726,0.5
2026-01-07,ev0,-62.5,-140,25896.75,59,87,201,353,3726,0.5
2026-01-07,ct1,-3.75,-15,25895.75,68,70,190,326,3697,0.5
2026-01-07,ev0,-62.5,-135,25895.75,68,70,190,326,3697,0.5
2026-01-07,ct1,-3.75,-10,25895.25,68,60,187,316,3700,0.5
2026-01-07,ev0,-62.5,-130,25895.25,68,60,187,316,3700,0.5
2026-01-07,ct1,-3.75,-5,25897.0,75,64,215,304,3708,0.5
2026-01-07,ev0,-62.5,-125,25897.0,75,64,215,304,3708,0.5
2026-01-07,ct1,-3.75,0,25898.0,74,222,209,327,3730,0.5
2026-01-07,ev0,-62.5,-120,25898.0,74,222,209,327,3730,0.5
2026-01-07,ct1,-3.75,5,25896.5,68,72,188,222,3708,0.5
2026-01-07,ev0,-62.5,-115,25896.5,68,72,188,222,3708,0.5
2026-01-07,ct1,-3.75,10,25896.75,84,82,213,219,3716,0.5
2026-01-07,ev0,-62.5,-110,25896.75,84,82,213,219,3716,0.5
2026-01-07,ct1,-3.75,15,25899.88,75,79,207,167,3719,0.25
2026-01-07,ev0,-62.5,-105,25899.88,75,79,207,167,3719,0.25
2026-01-07,ct1,-3.75,20,25901.62,63,64,204,140,3737,0.25
2026-01-07,ev0,-62.5,-100,25901.62,63,64,204,140,3737,0.25
2026-01-07,ct1,-3.75,25,25898.5,78,76,198,194,3743,0.5
2026-01-07,ev0,-62.5,-95,25898.5,78,76,198,194,3743,0.5
2026-01-07,ct1,-3.75,30,25897.12,81,66,210,172,3741,0.25
2026-01-07,ev0,-62.5,-90,25897.12,81,66,210,172,3741,0.25
2026-01-07,ct1,-3.75,35,25896.25,68,75,185,189,3744,0.5
2026-01-07,ev0,-62.5,-85,25896.25,68,75,185,189,3744,0.5
2026-01-07,ct1,-3.75,40,25894.0,70,84,185,178,3747,0.5
2026-01-07,ev0,-62.5,-80,25894.0,70,84,185,178,3747,0.5
2026-01-07,ct1,-3.75,45,25895.5,69,62,206,146,3745,0.5
2026-01-07,ev0,-62.5,-75,25895.5,69,62,206,146,3745,0.5
2026-01-07,ct1,-3.75,50,25892.75,73,72,164,187,3753,0.5
2026-01-07,ev0,-62.5,-70,25892.75,73,72,164,187,3753,0.5
2026-01-07,ct1,-3.75,55,25893.75,98,66,203,179,3757,0.5
2026-01-07,ev0,-62.5,-65,25893.75,98,66,203,179,3757,0.5
2026-01-07,ct1,-3.75,60,25894.25,83,68,211,175,3761,0.5
2026-01-07,ev0,-62.5,-60,25894.25,83,68,211,175,3761,0.5
2026-01-07,ct1,-3.75,65,25894.75,72,70,207,173,3768,0.5
2026-01-07,ev0,-62.5,-55,25894.75,72,70,207,173,3768,0.5
2026-01-07,ct1,-3.75,70,25894.25,86,66,202,183,3773,0.5
2026-01-07,ev0,-62.5,-50,25894.25,86,66,202,183,3773,0.5
2026-01-07,ct1,-3.75,75,25893.75,97,69,198,194,3777,0.5
2026-01-07,ev0,-62.5,-45,25893.75,97,69,198,194,3777,0.5
2026-01-07,ct1,-3.75,80,25892.75,87,68,183,181,3777,0.5
2026-01-07,ev0,-62.5,-40,25892.75,87,68,183,181,3777,0.5
2026-01-07,ct1,-3.75,85,25890.38,70,72,173,191,3766,0.25
2026-01-07,ev0,-62.5,-35,25890.38,70,72,173,191,3766,0.25
2026-01-07,ct1,-3.75,90,25889.75,88,73,201,190,3763,0.5
2026-01-07,ev0,-62.5,-30,25889.75,88,73,201,190,3763,0.5
2026-01-07,ct1,-3.75,95,25893.0,69,60,211,162,3757,0.5
2026-01-07,ev0,-62.5,-25,25893.0,69,60,211,162,3757,0.5
2026-01-07,ct1,-3.75,100,25892.0,77,73,237,169,3767,0.5
2026-01-07,ev0,-62.5,-20,25892.0,77,73,237,169,3767,0.5
2026-01-07,ct1,-3.75,105,25892.75,79,63,239,162,3780,0.5
2026-01-07,ev0,-62.5,-15,25892.75,79,63,239,162,3780,0.5
2026-01-07,ct1,-3.75,110,25896.0,69,74,207,146,3793,0.5
2026-01-07,ev0,-62.5,-10,25896.0,69,74,207,146,3793,0.5
2026-01-07,ct1,-3.75,115,25894.5,88,72,216,179,3808,0.5
2026-01-07,ev0,-62.5,-5,25894.5,88,72,216,179,3808,0.5
2026-01-07,ct1,-3.75,120,25895.0,81,69,201,178,3806,0.5
2026-01-07,ev0,-62.5,0,25895.0,81,69,201,178,3806,0.5
2026-01-07,ct1,-3.75,125,25895.0,82,61,208,175,3811,0.5
2026-01-07,ev0,-62.5,5,25895.0,82,61,208,175,3811,0.5
2026-01-07,ct1,-3.75,130,25893.5,73,68,216,188,3812,0.5
2026-01-07,ev0,-62.5,10,25893.5,73,68,216,188,3812,0.5
2026-01-07,ct1,-3.75,135,25893.25,68,60,218,190,3813,0.5
2026-01-07,ev0,-62.5,15,25893.25,68,60,218,190,3813,0.5
2026-01-07,ct1,-3.75,140,25892.75,63,60,205,185,3788,0.5
2026-01-07,ev0,-62.5,20,25892.75,63,60,205,185,3788,0.5
2026-01-07,ct1,-3.75,145,25891.75,70,70,207,196,3830,0.5
2026-01-07,ev0,-62.5,25,25891.75,70,70,207,196,3830,0.5
2026-01-07,ct1,-3.75,150,25889.0,83,75,195,178,3808,0.5
2026-01-07,ev0,-62.5,30,25889.0,83,75,195,178,3808,0.5
2026-01-07,ct1,-3.75,155,25889.0,77,74,231,157,3797,0.5
2026-01-07,ev0,-62.5,35,25889.0,77,74,231,157,3797,0.5
2026-01-07,ct1,-3.75,160,25890.25,69,67,231,160,3779,0.5
2026-01-07,ev0,-62.5,40,25890.25,69,67,231,160,3779,0.5
2026-01-07,ct1,-3.75,165,25889.5,76,74,204,178,3797,0.5
2026-01-07,ev0,-62.5,45,25889.5,76,74,204,178,3797,0.5
2026-01-07,ct1,-3.75,170,25889.5,85,66,214,169,3785,0.5
2026-01-07,ev0,-62.5,50,25889.5,85,66,214,169,3785,0.5
2026-01-07,ct1,-3.75,175,25859.12,31,46,90,132,3430,0.75
2026-01-07,ev0,-62.5,55,25859.12,31,46,90,132,3430,0.75
2026-01-07,ct1,-3.75,180,25832.75,36,46,114,129,3218,0.5
2026-01-07,ev0,-62.5,60,25832.75,36,46,114,129,3218,0.5
2026-01-07,ev0,-62.5,65,25819.88,36,34,91,70,3099,0.75
2026-01-07,ev0,-62.5,70,25826.88,32,47,99,109,3161,0.75
2026-01-07,ev0,-62.5,75,25839.88,44,47,112,124,3297,0.75
2026-01-07,ev0,-62.5,80,25844.0,55,50,145,112,3377,0.5
2026-01-07,ev0,-62.5,85,25838.62,39,44,95,112,3358,0.75
2026-01-07,ev0,-62.5,90,25845.0,45,43,117,117,3385,0.5
2026-01-07,ev0,-62.5,95,25832.75,46,37,97,103,3337,0.5
2026-01-07,ev0,-62.5,100,25832.75,25,45,93,109,3372,1.0
2026-01-07,ev0,-62.5,105,25838.62,30,37,60,101,3193,0.75
2026-01-07,ev0,-62.5,110,25842.62,37,48,79,105,3229,0.75
2026-01-07,ev0,-62.5,115,25844.12,28,35,74,108,3247,0.75
2026-01-07,ev0,-62.5,120,25851.12,41,47,104,125,3295,0.75
2026-01-07,ev0,-62.5,125,25853.88,41,37,118,110,3426,0.75
2026-01-07,ev0,-62.5,130,25858.38,42,41,136,108,3432,0.75
2026-01-07,ev0,-62.5,135,25856.62,71,35,130,107,3431,0.75
2026-01-07,ev0,-62.5,140,25857.88,47,39,128,104,3461,0.75
2026-01-07,ev0,-62.5,145,25867.62,51,45,127,101,3421,0.75
2026-01-07,ev0,-62.5,150,25860.62,43,33,111,109,3447,0.75
2026-01-07,ev0,-62.5,155,25864.38,40,53,114,135,3476,0.75
2026-01-07,ev0,-62.5,160,25868.12,42,52,127,121,3474,0.75
2026-01-07,ev0,-62.5,165,25867.62,36,44,99,111,3449,0.75
2026-01-07,ev0,-62.5,170,25870.5,51,40,136,114,3478,0.5
2026-01-07,ev0,-62.5,175,25870.88,43,48,133,127,3497,0.75
2026-01-07,ev0,-62.5,180,25870.88,33,42,110,117,3438,0.75
2026-01-09,ev0,-74.5,-360,25752.12,34,38,101,120,3260,0.75
2026-01-09,ev0,-74.5,-355,25763.12,27,46,78,103,3200,0.75
2026-01-09,ev0,-74.5,-350,25763.5,41,49,88,120,3256,0.5
2026-01-09,ev0,-74.5,-345,25759.88,36,42,93,99,3265,0.75
2026-01-09,ev0,-74.5,-340,25746.75,34,44,95,115,3267,0.5
2026-01-09,ev0,-74.5,-335,25758.88,41,36,109,70,3270,0.75
2026-01-09,ev0,-74.5,-330,25760.12,43,43,119,94,3301,0.75
2026-01-09,ev0,-74.5,-325,25760.62,44,38,122,86,3305,0.75
2026-01-09,ev0,-74.5,-320,25751.5,47,48,105,118,3305,0.5
2026-01-09,ev0,-74.5,-315,25753.62,39,49,104,117,3319,0.75
2026-01-09,ev0,-74.5,-310,25751.25,50,46,129,122,3341,0.5
2026-01-09,ev0,-74.5,-305,25760.88,37,52,108,115,3339,0.75
2026-01-09,ev0,-74.5,-300,25763.12,37,48,112,115,3349,0.75
2026-01-09,ev0,-74.5,-295,25771.5,50,50,112,101,3317,0.5
2026-01-09,ev0,-74.5,-290,25768.88,42,44,117,103,3334,0.75
2026-01-09,ev0,-74.5,-285,25767.75,58,37,125,107,3364,0.5
2026-01-09,ev0,-74.5,-280,25766.75,41,41,92,114,3332,0.5
2026-01-09,ev0,-74.5,-275,25768.38,44,40,113,112,3346,0.75
2026-01-09,ev0,-74.5,-270,25768.38,38,36,101,97,3320,0.75
2026-01-09,ev0,-74.5,-265,25770.12,40,43,114,107,3357,0.75
2026-01-09,ev0,-74.5,-260,25773.12,44,49,116,133,3350,0.75
2026-01-09,ev0,-74.5,-255,25766.62,47,38,106,109,3351,0.75
2026-01-09,ev0,-74.5,-250,25759.88,41,45,109,119,3356,0.75
2026-01-09,ev0,-74.5,-245,25755.88,45,50,114,124,3383,0.75
2026-01-09,ev0,-74.5,-240,25753.0,96,41,169,102,3352,0.5
2026-01-09,ev0,-74.5,-235,25751.88,35,32,94,87,3297,0.75
2026-01-09,ev0,-74.5,-230,25755.5,31,36,83,77,3294,0.5
2026-01-09,ev0,-74.5,-225,25762.38,34,42,70,95,3294,0.75
2026-01-09,ev0,-74.5,-220,25762.25,34,50,71,122,3356,0.5
2026-01-09,ev0,-74.5,-215,25755.88,30,44,74,102,3380,0.75
2026-01-09,ev0,-74.5,-210,25744.38,44,39,87,97,3359,0.75
2026-01-09,ev0,-74.5,-205,25738.0,38,43,89,120,3368,0.5
2026-01-09,ev0,-74.5,-200,25734.38,40,65,91,149,3378,0.75
2026-01-09,ev0,-74.5,-195,25743.75,34,37,95,76,3329,0.5
2026-01-09,ev0,-74.5,-190,25755.5,43,25,88,35,3280,1.0
2026-01-09,ev0,-74.5,-185,25748.38,35,31,93,68,3322,0.75
2026-01-09,ev0,-74.5,-180,25751.12,29,35,83,114,3362,0.75
2026-01-09,ev0,-74.5,-175,25761.88,39,30,70,66,3280,0.75
2026-01-09,ev0,-74.5,-170,25754.12,35,29,71,65,3318,0.75
2026-01-09,ev0,-74.5,-165,25743.88,37,34,67,66,3312,0.75
2026-01-09,ev0,-74.5,-160,25742.25,35,38,85,85,3364,1.0
2026-01-09,ev0,-74.5,-155,25746.38,36,35,92,70,3377,0.75
2026-01-09,ev0,-74.5,-150,25752.0,29,51,65,106,3366,0.5
2026-01-09,ev0,-74.5,-145,25752.88,39,22,100,71,3394,0.75
2026-01-09,ev0,-74.5,-140,25762.38,34,34,75,88,3360,0.75
2026-01-09,ev0,-74.5,-135,25753.88,26,26,46,62,3304,1.25
2026-01-09,ev0,-74.5,-130,25756.25,33,26,67,71,3340,1.0
2026-01-09,ev0,-74.5,-125,25750.75,29,29,54,67,3337,1.0
2026-01-09,ev0,-74.5,-120,25752.62,33,28,89,65,3377,0.75
2026-01-09,ev0,-74.5,-115,25745.62,30,35,88,83,3349,0.75
