date,tod,session,sym,move,dir,tier,ev_vol,ev_path,ev_range,ev_net,impact,pre_vol,pre_path,pre_net,impact_pre,fwd60,fwd300,fwd900
2025-06-04,1080,overnight,NQM5,-8.75,0,0,266.0,55.5,10.25,-8.75,208.647,0,0,0,,1.75,8.5,21.75
2026-01-08,1080,overnight,NQH6,-6.5,0,0,272.0,60.5,11.25,-6.5,222.426,0,0,0,,-0.5,-4.75,-10.5
2025-06-16,1080,overnight,NQU5,-6.0,0,0,174.0,42.0,11.75,-6.0,241.379,0,0,0,,-0.75,-10.0,-11.75
2026-01-07,1080,overnight,NQH6,5.25,0,0,523.0,38.75,11.5,5.25,74.092,0,0,0,,-1.0,-0.5,-12.0
2025-01-30,1080,overnight,NQH5,9.75,0,0,684.0,96.75,30.75,9.75,141.447,0,0,0,,-7.75,23.25,20.25
2025-06-26,571,rth,NQU5,1.25,0,0,3387.0,87.25,24.25,1.25,25.76,3690.0,122.25,0.5,33.13,-18.75,-39.25,-46.25
2025-10-22,571,rth,NQZ5,6.5,0,0,2878.0,105.0,13.25,6.5,36.484,5487.0,144.75,-50.0,26.381,-6.75,-36.0,29.5
2025-11-25,571,rth,NQZ5,6.25,0,0,3199.0,167.75,31.0,6.25,52.438,7756.0,222.0,-28.75,28.623,8.5,27.25,-150.5
2025-10-06,571,rth,NQZ5,-5.25,0,0,2721.0,96.25,25.5,-5.25,35.373,6118.0,152.75,-14.25,24.967,-19.0,-16.5,-26.25
2025-08-29,571,rth,NQU5,4.0,0,0,3566.0,127.0,23.5,4.0,35.614,6865.0,146.25,-12.5,21.304,-12.5,-18.5,-99.25
2025-09-22,572,rth,NQZ5,8.75,0,0,2786.0,67.5,14.25,8.75,24.228,7884.0,155.75,25.5,19.755,-2.75,5.5,1.25
2025-07-29,572,rth,NQU5,7.0,0,0,4345.0,85.0,24.75,7.0,19.563,10084.0,178.75,20.75,17.726,7.0,18.25,-10.5
2025-12-11,572,rth,NQZ5,-3.75,0,0,4827.0,127.5,31.75,-3.75,26.414,11674.0,291.5,-36.5,24.97,-20.25,-3.25,-72.75
2026-01-09,572,rth,NQH6,2.25,0,0,3362.0,131.5,31.25,2.25,39.114,10655.0,342.5,-46.25,32.145,13.75,90.0,91.25
2025-10-15,572,rth,NQZ5,-1.75,0,0,2066.0,90.25,19.0,-1.75,43.683,8435.0,260.25,-34.75,30.854,8.75,7.5,-39.5
2025-04-30,632,rth,NQM5,-8.5,0,0,1793.0,78.5,27.0,-8.5,43.781,5021.0,183.25,20.75,36.497,6.25,-25.0,-2.25
2025-02-20,632,rth,NQH5,3.0,0,0,1178.0,42.25,9.0,3.0,35.866,3843.0,132.25,6.75,34.413,-6.0,-27.75,-65.75
2025-07-25,632,rth,NQU5,0.5,0,0,929.0,27.5,5.25,0.5,29.602,2380.0,60.0,-10.25,25.21,4.5,15.0,17.0
2025-10-08,632,rth,NQZ5,9.5,0,0,1190.0,35.0,11.25,9.5,29.412,3044.0,84.5,-0.75,27.76,-8.25,-10.75,-35.5
2025-02-04,632,rth,NQH5,-9.75,0,0,1218.0,82.5,17.75,-9.75,67.734,3409.0,138.25,8.75,40.554,13.25,13.0,6.0
2025-08-18,955,rth,NQU5,-3.25,0,0,1186.0,29.25,9.25,-3.25,24.663,2143.0,55.0,14.25,25.665,2.75,-20.0,-9.5
2025-10-31,955,rth,NQZ5,-2.0,0,0,3369.0,74.75,21.0,-2.0,22.188,4778.0,148.75,-31.75,31.132,-9.0,-44.0,-38.0
2025-10-13,955,rth,NQZ5,-6.5,0,0,2291.0,57.5,15.75,-6.5,25.098,3390.0,82.25,12.75,24.263,-3.75,-20.25,-16.0
2025-10-08,955,rth,NQZ5,3.25,0,0,2454.0,32.5,7.75,3.25,13.244,3452.0,66.25,5.25,19.192,4.75,-11.75,-2.0
2025-07-22,955,rth,NQU5,-2.0,0,0,2091.0,39.5,13.5,-2.0,18.89,1982.0,55.25,-6.75,27.876,3.25,-12.0,-29.0
2025-07-02,571,rth,NQU5,-6.25,0,0,2458.0,101.25,19.25,-6.25,41.192,4276.0,146.25,9.25,34.203,26.0,39.25,68.25
2025-01-21,571,rth,NQH5,-6.75,0,0,2865.0,112.75,18.0,-6.75,39.354,5006.0,181.5,6.0,36.256,-5.5,-28.5,-73.25
2025-10-06,571,rth,NQZ5,-5.25,0,0,2721.0,96.25,25.5,-5.25,35.373,6118.0,152.75,-14.25,24.967,-19.0,-16.5,-26.25
2025-05-05,571,rth,NQM5,-8.0,0,0,2854.0,146.75,36.75,-8.0,51.419,3582.0,159.5,9.75,44.528,-4.25,26.25,23.0
2025-03-18,571,rth,NQM5,-2.25,0,0,1841.0,106.0,20.0,-2.25,57.577,4643.0,175.5,-34.25,37.799,13.5,-57.75,-151.25
2025-01-15,572,rth,NQH5,4.0,0,0,2992.0,113.25,24.0,4.0,37.851,7273.0,274.5,8.75,37.742,4.0,-59.25,59.5
2025-07-21,572,rth,NQU5,4.75,0,0,2247.0,69.0,16.5,4.75,30.708,6938.0,143.0,33.75,20.611,1.0,21.0,80.25
2025-09-08,572,rth,NQU5,-5.0,0,0,3566.0,104.25,32.25,-5.0,29.234,9111.0,243.25,12.25,26.698,9.75,47.0,25.5
2025-03-28,572,rth,NQM5,7.5,0,0,2600.0,105.5,24.5,7.5,40.577,6103.0,224.0,-50.0,36.703,-20.75,25.5,41.5
2025-06-04,572,rth,NQM5,-2.5,0,0,1792.0,91.25,17.25,-2.5,50.921,5633.0,183.0,18.0,32.487,7.5,43.5,30.75
2025-07-10,574,rth,NQU5,-3.0,0,0,1903.0,59.0,14.75,-3.0,31.004,5114.0,165.25,-22.75,32.313,7.25,4.25,-38.5
2025-07-09,574,rth,NQU5,2.5,0,0,1816.0,39.75,11.5,2.5,21.889,4409.0,116.0,12.25,26.31,2.5,23.5,61.0
2025-09-05,574,rth,NQU5,-0.25,0,0,2082.0,95.25,19.75,-0.25,45.749,6093.0,238.75,-26.0,39.184,-1.0,-11.5,32.25
2025-02-07,574,rth,NQH5,-4.75,0,0,2098.0,68.75,13.25,-4.75,32.769,5218.0,138.5,22.25,26.543,0.25,1.75,7.25
2025-03-17,574,rth,NQH5,4.25,0,0,1559.0,110.0,20.0,4.25,70.558,4921.0,251.5,36.25,51.107,11.5,65.5,-5.0
2025-11-12,585,rth,NQZ5,2.75,0,0,2130.0,69.5,17.75,2.75,32.629,3983.0,156.0,-4.5,39.166,-51.75,-48.0,-34.0
2025-12-02,585,rth,NQZ5,6.0,0,0,1809.0,86.5,12.5,6.0,47.816,3073.0,167.5,2.75,54.507,-23.25,-7.0,16.25
2025-05-09,585,rth,NQM5,-2.25,0,0,1582.0,75.5,16.0,-2.25,47.724,3162.0,150.75,-17.25,47.676,18.0,14.75,29.75
2025-05-01,585,rth,NQM5,8.5,0,0,2013.0,110.5,26.0,8.5,54.893,3313.0,234.75,20.75,70.857,22.75,39.0,-36.75
2025-03-10,585,rth,NQH5,-2.0,0,0,1527.0,125.5,29.5,-2.0,82.187,3466.0,274.0,8.75,79.054,-19.5,-29.25,-114.75
2025-09-12,586,rth,NQU5,-0.25,0,0,1357.0,58.5,8.5,-0.25,43.11,2986.0,106.25,12.75,35.583,-0.5,-9.0,11.5
2025-05-08,586,rth,NQM5,2.75,0,0,894.0,69.75,14.0,2.75,78.02,2221.0,162.0,-15.25,72.94,-6.75,-22.5,6.75
2025-04-01,586,rth,NQM5,-5.25,0,0,2419.0,116.75,25.25,-5.25,48.264,3894.0,215.5,6.75,55.342,35.75,50.0,-37.5
2025-07-21,586,rth,NQU5,7.0,0,0,2657.0,53.5,15.0,7.0,20.135,5410.0,91.75,28.25,16.959,0.5,-1.0,14.0
2025-05-13,586,rth,NQM5,6.5,0,0,1352.0,81.75,19.5,6.5,60.466,2863.0,151.5,-0.5,52.917,-1.0,33.5,68.5
2025-03-19,587,rth,NQM5,2.0,0,0,1487.0,88.5,25.0,2.0,59.516,5556.0,245.25,56.75,44.141,-7.75,4.5,64.75
2025-02-05,587,rth,NQH5,6.75,0,0,1324.0,68.5,17.25,6.75,51.737,3241.0,118.75,1.25,36.64,9.75,-20.5,-6.0
2025-08-04,587,rth,NQU5,2.0,0,0,2285.0,51.0,9.5,2.0,22.319,6560.0,135.75,29.25,20.694,-4.5,-13.5,34.75
2025-02-12,587,rth,NQH5,-9.25,0,0,2337.0,60.0,18.5,-9.25,25.674,6906.0,132.0,13.75,19.114,-4.0,24.25,-31.5
2025-10-02,587,rth,NQZ5,-1.75,0,0,1560.0,62.75,12.25,-1.75,40.224,5876.0,163.75,21.25,27.868,-9.0,-32.25,-13.25
2025-11-27,588,rth,NQZ5,2.25,0,0,78.0,7.75,2.5,2.25,99.359,163.0,19.75,-1.75,121.166,0.0,-7.25,-2.75
2025-06-25,588,rth,NQU5,-8.75,0,0,1334.0,49.5,11.25,-8.75,37.106,3124.0,85.75,-8.25,27.449,-8.75,-13.5,-24.0
2025-04-29,588,rth,NQM5,3.75,0,0,1501.0,71.25,21.0,3.75,47.468,3870.0,180.5,21.5,46.641,-3.75,-7.25,18.0
2025-09-01,588,rth,NQU5,5.25,0,0,117.0,16.25,5.25,5.25,138.889,464.0,33.75,-5.75,72.737,3.5,10.0,6.25
2025-08-20,588,rth,NQU5,5.5,0,0,2434.0,91.25,16.0,5.5,37.49,6131.0,175.5,-22.75,28.625,-21.75,-99.25,-87.25
2025-05-20,589,rth,NQM5,-8.75,0,0,1239.0,72.25,17.75,-8.75,58.313,6053.0,199.75,-16.75,33.0,-7.25,47.75,26.5
2025-04-25,589,rth,NQM5,-6.0,0,0,1348.0,106.75,25.75,-6.0,79.191,3763.0,205.25,-6.75,54.544,18.75,-20.0,25.5
2025-02-07,589,rth,NQH5,4.75,0,0,1145.0,44.5,8.5,4.75,38.865,2090.0,120.5,-2.0,57.656,-6.75,-6.25,-200.0
2025-10-24,589,rth,NQZ5,-1.25,0,0,1435.0,75.0,12.0,-1.25,52.265,5156.0,167.75,-28.75,32.535,-14.25,-1.5,29.25
2025-03-21,589,rth,NQM5,0.75,0,0,1536.0,85.5,15.5,0.75,55.664,3424.0,221.0,12.0,64.544,16.25,14.5,17.25
2025-07-08,606,rth,NQU5,-6.5,0,0,1449.0,57.25,17.0,-6.5,39.51,3193.0,120.25,-18.0,37.661,5.0,8.5,16.0
2025-07-24,606,rth,NQU5,6.0,0,0,1448.0,44.75,10.25,6.0,30.905,2159.0,108.25,8.25,50.139,1.25,-24.25,-22.0
2025-02-21,606,rth,NQH5,-5.25,0,0,2094.0,80.75,26.75,-5.25,38.563,3451.0,159.25,-9.25,46.146,-13.75,29.5,-29.75
2025-08-26,606,rth,NQU5,-7.25,0,0,1395.0,65.0,12.0,-7.25,46.595,3021.0,110.75,1.25,36.66,-0.25,-0.25,37.75
2025-11-17,606,rth,NQZ5,8.0,0,0,1629.0,104.5,17.5,8.0,64.15,5966.0,263.25,1.5,44.125,-35.75,-21.25,-65.0
2025-08-11,611,rth,NQU5,4.75,0,0,1510.0,25.75,5.75,4.75,17.053,2405.0,68.75,11.25,28.586,-6.75,-12.75,-2.25
2025-03-19,611,rth,NQM5,-0.5,0,0,984.0,73.5,19.5,-0.5,74.695,2079.0,134.25,11.5,64.574,-13.25,-13.25,-33.25
2025-02-19,611,rth,NQH5,-1.0,0,0,1251.0,44.75,10.0,-1.0,35.771,4009.0,113.0,3.75,28.187,8.0,25.5,18.5
2025-11-28,611,rth,NQZ5,1.0,0,0,292.0,45.0,9.25,1.0,154.11,639.0,118.75,-4.5,185.837,-1.75,22.75,0.75
2025-06-19,611,rth,NQU5,-1.25,0,0,115.0,17.75,4.0,-1.25,154.348,411.0,65.25,5.25,158.759,2.5,3.25,12.0
2025-06-09,613,rth,NQM5,-2.25,0,0,783.0,35.5,6.75,-2.25,45.338,2384.0,84.5,15.5,35.445,6.0,8.5,10.5
2025-07-08,613,rth,NQU5,0.5,0,0,547.0,45.25,6.75,0.5,82.724,1635.0,92.5,-2.5,56.575,-1.5,3.0,-9.25
2025-05-22,613,rth,NQM5,0.25,0,0,2184.0,93.25,20.0,0.25,42.697,3223.0,154.5,-15.0,47.937,-9.0,-20.0,-41.0
2025-10-01,613,rth,NQZ5,4.0,0,0,781.0,48.5,11.5,4.0,62.1,2004.0,94.75,3.25,47.28,2.75,17.25,63.5
2025-08-28,613,rth,NQU5,0.75,0,0,1199.0,63.25,16.75,0.75,52.752,1881.0,119.75,9.25,63.663,-5.0,-21.0,-39.0
2025-11-28,616,rth,NQZ5,3.75,0,0,369.0,47.5,12.0,3.75,128.726,874.0,126.0,11.5,144.165,-4.5,-9.75,-25.75
2025-04-04,616,rth,NQM5,9.5,0,0,2876.0,181.25,38.0,9.5,63.022,4396.0,295.0,-17.25,67.106,18.25,71.75,-62.5
2025-10-02,616,rth,NQZ5,8.25,0,0,1146.0,57.25,17.5,8.25,49.956,1799.0,128.25,6.0,71.29,-0.25,-10.75,-2.5
2025-11-07,616,rth,NQZ5,-7.75,0,0,2489.0,115.75,26.5,-7.75,46.505,4166.0,216.5,22.75,51.968,-12.75,-19.75,-57.5
2026-01-12,616,rth,NQH6,-9.0,0,0,1390.0,67.25,21.25,-9.0,48.381,2192.0,132.75,14.75,60.561,1.0,16.0,9.75
2025-12-05,620,rth,NQZ5,0.5,0,0,1675.0,75.5,16.0,0.5,45.075,3288.0,116.5,-24.75,35.432,8.25,13.5,7.0
2025-02-24,620,rth,NQH5,7.5,0,0,2545.0,109.5,29.0,7.5,43.026,5357.0,168.75,-30.0,31.501,-1.25,10.75,-20.25
2025-03-28,620,rth,NQM5,-7.0,0,0,1782.0,84.5,21.75,-7.0,47.419,4634.0,157.0,-21.75,33.88,12.5,-11.5,-67.75
2025-06-16,620,rth,NQU5,-0.75,0,0,602.0,38.25,8.75,-0.75,63.538,1787.0,74.0,7.0,41.41,2.0,-5.0,12.75
2025-09-08,620,rth,NQU5,-2.0,0,0,1107.0,53.75,9.25,-2.0,48.555,3903.0,119.5,-11.25,30.617,-6.0,8.75,43.75
2025-04-29,631,rth,NQM5,-4.75,0,0,1323.0,98.75,20.25,-4.75,74.641,3182.0,186.25,20.0,58.532,13.0,56.5,66.0
2025-03-31,631,rth,NQM5,-4.25,0,0,1528.0,86.5,14.75,-4.25,56.61,4583.0,204.25,12.25,44.567,19.0,61.5,62.75
2025-11-28,631,rth,NQZ5,3.5,0,0,523.0,50.0,11.5,3.5,95.602,1002.0,102.0,-8.0,101.796,4.75,21.75,21.25
2026-01-05,631,rth,NQH6,6.25,0,0,1047.0,63.0,11.75,6.25,60.172,2290.0,131.75,-1.75,57.533,3.75,-9.0,-24.0
2025-09-10,631,rth,NQU5,4.25,0,0,856.0,49.0,8.75,4.25,57.243,2661.0,100.0,5.25,37.58,2.5,-8.5,4.5
2025-09-08,632,rth,NQU5,-5.0,0,0,2270.0,48.0,15.5,-5.0,21.145,3238.0,84.25,8.0,26.019,-6.0,-0.5,14.0
2025-11-13,632,rth,NQZ5,-2.0,0,0,1368.0,81.5,18.0,-2.0,59.576,3221.0,202.25,-12.5,62.791,-14.5,-76.5,-132.75
2025-07-25,632,rth,NQU5,0.5,0,0,929.0,27.5,5.25,0.5,29.602,2380.0,60.0,-10.25,25.21,4.5,15.0,17.0
2025-12-05,632,rth,NQZ5,9.75,0,0,1527.0,45.25,12.5,9.75,29.633,2158.0,108.5,12.5,50.278,-3.0,-14.75,-34.0
2025-07-18,632,rth,NQU5,9.75,0,0,1545.0,35.25,15.5,9.75,22.816,2244.0,98.0,3.5,43.672,0.0,-11.0,5.5
2025-08-25,635,rth,NQU5,5.25,0,0,937.0,47.75,12.25,5.25,50.961,1911.0,100.5,-4.5,52.59,3.25,-7.75,21.75
2025-11-04,635,rth,NQZ5,-4.25,0,0,840.0,49.75,10.0,-4.25,59.226,2165.0,138.0,19.25,63.741,-10.5,21.0,-36.25
2025-03-18,635,rth,NQM5,-8.25,0,0,1137.0,71.0,20.5,-8.25,62.445,2210.0,161.0,22.5,72.851,0.75,21.75,-13.5
2025-04-11,635,rth,NQM5,9.5,0,0,1302.0,197.25,34.0,9.5,151.498,4115.0,408.0,63.5,99.149,19.75,5.75,35.25
2025-07-24,635,rth,NQU5,5.0,0,0,626.0,34.0,8.0,5.0,54.313,1300.0,75.5,-0.75,58.077,9.75,15.0,25.75
2026-01-23,641,rth,NQH6,6.0,0,0,800.0,51.75,10.5,6.0,64.688,2086.0,85.25,-6.0,40.868,5.25,6.25,46.0
2025-10-30,641,rth,NQZ5,4.0,0,0,1194.0,71.25,22.75,4.0,59.673,2398.0,156.75,24.25,65.367,10.75,-3.0,-84.0
2025-11-03,641,rth,NQZ5,3.5,0,0,1293.0,60.0,10.25,3.5,46.404,3472.0,126.75,23.5,36.506,-15.75,-16.5,2.75
2025-02-18,641,rth,NQH5,-9.0,0,0,897.0,59.5,15.25,-9.0,66.332,2023.0,106.75,-2.5,52.768,6.75,-12.25,29.75
2025-10-02,641,rth,NQZ5,-9.0,0,0,681.0,41.75,16.25,-9.0,61.307,1779.0,76.0,-3.25,42.721,0.5,-44.0,-41.75
2025-10-03,642,rth,NQZ5,-5.5,0,0,1009.0,37.0,10.75,-5.5,36.67,3478.0,87.25,13.0,25.086,-9.25,-4.5,0.5
2025-08-04,642,rth,NQU5,0.0,0,0,804.0,49.25,8.25,0.0,61.256,1720.0,85.0,-18.75,49.419,-4.75,7.5,-15.25
2025-06-12,642,rth,NQM5,-1.5,0,0,758.0,39.25,6.5,-1.5,51.781,1870.0,84.0,4.75,44.92,5.0,7.75,-5.25
2025-03-17,642,rth,NQH5,-5.25,0,0,812.0,74.0,20.0,-5.25,91.133,1450.0,134.5,-6.75,92.759,18.75,18.0,-38.0
2025-10-24,642,rth,NQZ5,5.0,0,0,919.0,37.0,7.75,5.0,40.261,1961.0,66.75,9.25,34.039,7.25,-2.5,-66.5
2025-02-07,651,rth,NQH5,1.75,0,0,1070.0,60.25,12.75,1.75,56.308,1905.0,154.25,18.5,80.971,8.25,-105.75,-101.0
2025-10-07,651,rth,NQZ5,-2.0,0,0,763.0,39.5,8.5,-2.0,51.769,3637.0,82.0,-10.0,22.546,-2.5,-8.75,-99.25
2025-08-05,651,rth,NQU5,7.75,0,0,1564.0,79.0,22.5,7.75,50.512,3628.0,143.5,5.25,39.553,8.5,14.75,44.5
2025-08-26,651,rth,NQU5,-3.5,0,0,596.0,41.75,11.75,-3.5,70.05,1175.0,83.75,-5.0,71.277,1.75,-3.75,-12.5
2025-02-06,651,rth,NQH5,2.5,0,0,851.0,52.75,10.0,2.5,61.986,2786.0,143.5,8.75,51.508,4.5,0.75,11.0
2025-01-14,656,rth,NQH5,1.0,0,0,1303.0,68.0,15.75,1.0,52.187,2630.0,153.0,-18.25,58.175,-13.25,-27.25,-49.0
2025-09-17,656,rth,NQZ5,-5.0,0,0,1498.0,42.0,11.25,-5.0,28.037,2114.0,62.0,5.25,29.328,3.75,-3.5,-4.0
2025-09-25,656,rth,NQZ5,0.5,0,0,1449.0,39.5,10.0,0.5,27.26,2612.0,97.0,21.25,37.136,2.75,-21.5,-7.25
2026-01-12,656,rth,NQH6,-3.25,0,0,902.0,42.75,12.5,-3.25,47.395,1601.0,85.0,5.0,53.092,3.75,9.0,25.75
2025-04-24,656,rth,NQM5,0.75,0,0,926.0,59.0,11.75,0.75,63.715,2371.0,128.25,22.5,54.091,0.25,-5.5,58.5
2025-08-29,661,rth,NQU5,-5.0,0,0,1213.0,57.5,14.75,-5.0,47.403,3083.0,141.25,30.25,45.816,-2.25,6.0,27.75
2025-09-24,661,rth,NQZ5,-5.75,0,0,894.0,37.25,9.5,-5.75,41.667,2347.0,83.5,-4.75,35.577,-1.0,3.5,-10.5
2025-10-20,661,rth,NQZ5,5.5,0,0,793.0,44.75,9.5,5.5,56.431,2775.0,74.75,-12.75,26.937,4.25,5.0,-8.0
2025-10-06,661,rth,NQZ5,-2.0,0,0,765.0,36.75,7.25,-2.0,48.039,2056.0,76.0,1.75,36.965,1.0,19.75,18.25
2025-02-14,661,rth,NQH5,1.75,0,0,1587.0,49.0,12.25,1.75,30.876,3233.0,75.75,-16.0,23.43,1.0,2.25,-4.0
2025-03-03,667,rth,NQH5,0.75,0,0,1240.0,108.25,24.75,0.75,87.298,2692.0,213.25,-2.75,79.216,1.0,-1.5,76.75
2025-03-20,667,rth,NQM5,0.25,0,0,1530.0,77.5,17.25,0.25,50.654,2249.0,130.75,16.5,58.137,1.75,9.5,-9.25
2025-12-02,667,rth,NQZ5,3.0,0,0,1873.0,86.25,16.75,3.0,46.049,5418.0,181.75,-33.75,33.546,1.5,-62.0,-116.5
2025-04-15,667,rth,NQM5,-1.5,0,0,1064.0,99.0,18.25,-1.5,93.045,2058.0,180.75,-24.25,87.828,-1.25,30.75,51.0
2025-07-10,667,rth,NQU5,1.25,0,0,461.0,37.0,6.75,1.25,80.26,1473.0,83.0,-2.5,56.348,0.75,-6.0,-2.25
2025-07-08,699,rth,NQU5,-0.75,0,0,499.0,34.25,5.5,-0.75,68.637,1397.0,83.75,2.0,59.95,-0.25,-7.25,5.75
2025-04-21,699,rth,NQM5,-2.5,0,0,652.0,55.5,14.75,-2.5,85.123,1354.0,109.75,8.25,81.056,1.5,-21.25,-42.75
2025-01-20,699,rth,NQH5,2.75,0,0,147.0,21.25,5.25,2.75,144.558,262.0,40.25,-0.25,153.626,-0.25,-9.0,-4.5
2025-07-25,699,rth,NQU5,-1.0,0,0,378.0,20.0,3.0,-1.0,52.91,1904.0,53.25,2.5,27.967,6.0,-3.5,12.75
2025-05-21,699,rth,NQM5,6.5,0,0,649.0,51.25,10.5,6.5,78.968,1764.0,87.5,5.75,49.603,7.0,9.5,17.0
2025-03-27,708,rth,NQM5,1.25,0,0,1232.0,62.0,14.5,1.25,50.325,2489.0,132.5,-10.75,53.234,-2.25,15.0,11.25
2026-01-19,708,rth,NQH6,-0.25,0,0,145.0,21.75,5.5,-0.25,150.0,582.0,51.25,0.5,88.058,-1.5,4.0,2.0
2025-07-10,708,rth,NQU5,1.25,0,0,447.0,18.5,4.0,1.25,41.387,996.0,42.0,-0.25,42.169,3.5,7.75,0.25
2025-01-21,708,rth,NQH5,-2.25,0,0,718.0,31.75,6.0,-2.25,44.22,1122.0,86.25,17.75,76.872,6.0,34.75,36.25
2025-04-11,708,rth,NQM5,3.25,0,0,909.0,107.25,20.0,3.25,117.987,1561.0,302.0,21.75,193.466,-7.25,-8.5,-3.0
2025-08-04,734,rth,NQU5,-4.25,0,0,692.0,31.75,9.25,-4.25,45.882,943.0,60.0,0.75,63.627,1.25,9.25,5.25
2025-03-14,734,rth,NQH5,3.5,0,0,1124.0,54.5,13.0,3.5,48.488,1928.0,107.0,-7.5,55.498,0.75,-3.25,-23.0
2025-06-04,734,rth,NQM5,-3.5,0,0,697.0,36.25,8.5,-3.5,52.009,1643.0,98.0,-8.0,59.647,9.0,29.25,9.5
2025-05-30,734,rth,NQM5,0.75,0,0,353.0,41.75,9.25,0.75,118.272,1175.0,103.25,-8.25,87.872,-5.25,-44.0,-148.5
2026-01-05,734,rth,NQH6,7.25,0,0,724.0,36.25,10.0,7.25,50.069,1476.0,72.75,7.0,49.289,-19.0,-23.0,-41.75
2025-08-21,747,rth,NQU5,-3.0,0,0,1379.0,50.0,13.25,-3.0,36.258,1781.0,88.25,-28.75,49.551,-1.75,11.5,21.75
2025-11-11,747,rth,NQZ5,-4.0,0,0,933.0,69.25,12.5,-4.0,74.223,2889.0,133.25,-26.5,46.123,12.0,17.75,16.0
2025-09-10,747,rth,NQU5,-1.5,0,0,451.0,36.25,6.5,-1.5,80.377,1433.0,65.5,-1.75,45.708,-1.75,7.25,-8.75
2025-09-23,747,rth,NQZ5,-1.75,0,0,515.0,21.5,6.25,-1.75,41.748,1443.0,52.5,-6.25,36.383,-2.0,-2.5,5.5
2026-01-13,747,rth,NQH6,5.0,0,0,502.0,40.5,8.75,5.0,80.677,1721.0,86.25,-25.75,50.116,5.25,4.5,-10.25
2025-07-04,758,rth,NQU5,-1.5,0,0,128.0,20.25,7.5,-1.5,158.203,276.0,39.75,-10.25,144.022,0.0,-9.25,-10.5
2025-02-06,758,rth,NQH5,3.5,0,0,316.0,24.5,7.0,3.5,77.532,853.0,64.5,1.0,75.615,-4.0,1.5,30.25
2025-04-09,758,rth,NQM5,-0.5,0,0,526.0,92.75,23.0,-0.5,176.331,1614.0,235.5,-31.25,145.911,13.75,-9.5,31.75
2025-04-21,758,rth,NQM5,0.25,0,0,532.0,38.0,9.25,0.25,71.429,1414.0,87.75,15.25,62.058,1.0,14.25,-44.0
2025-06-26,758,rth,NQU5,3.25,0,0,527.0,23.0,6.0,3.25,43.643,1676.0,45.75,-7.75,27.297,-4.5,-3.75,-3.5
2025-02-06,800,rth,NQH5,-0.25,0,0,222.0,28.75,5.75,-0.25,129.505,1345.0,83.0,5.5,61.71,5.5,9.25,10.25
2025-07-28,800,rth,NQU5,2.75,0,0,1114.0,39.0,8.5,2.75,35.009,2676.0,78.25,-5.75,29.241,5.0,-2.25,14.5
2025-04-25,800,rth,NQM5,6.75,0,0,1246.0,44.25,9.25,6.75,35.514,1688.0,76.75,1.75,45.468,1.25,10.75,-2.75
2025-05-05,800,rth,NQM5,1.75,0,0,310.0,34.5,5.0,1.75,111.29,932.0,65.0,-2.75,69.742,1.25,0.0,20.5
2025-02-21,800,rth,NQH5,-1.0,0,0,1044.0,55.75,12.75,-1.0,53.4,3053.0,123.0,-25.75,40.288,-3.25,15.25,-9.5
2026-01-13,820,rth,NQH6,-6.5,0,0,616.0,34.0,8.75,-6.5,55.195,712.0,57.25,-0.5,80.407,-12.25,-14.5,-52.25
2025-02-14,820,rth,NQH5,6.25,0,0,635.0,19.75,7.75,6.25,31.102,574.0,37.75,0.5,65.767,-2.75,1.5,6.5
2025-10-01,820,rth,NQZ5,0.75,0,0,227.0,16.75,4.25,0.75,73.789,658.0,40.75,0.5,61.93,-4.0,-8.75,-6.25
2025-09-29,820,rth,NQZ5,7.75,0,0,865.0,25.75,9.25,7.75,29.769,911.0,47.75,7.25,52.415,-1.25,-11.75,4.5
2025-08-06,820,rth,NQU5,-0.75,0,0,286.0,23.75,7.25,-0.75,83.042,756.0,44.25,1.0,58.532,8.75,-0.5,-18.25
2025-11-05,950,rth,NQZ5,2.5,0,0,2095.0,67.25,17.0,2.5,32.1,2227.0,80.0,-2.0,35.923,-2.0,-21.0,-44.25
2025-08-14,950,rth,NQU5,2.5,0,0,1571.0,46.25,13.75,2.5,29.44,1782.0,61.5,-8.75,34.512,5.0,5.5,-61.5
2025-08-21,950,rth,NQU5,2.25,0,0,1660.0,64.0,13.75,2.25,38.554,1280.0,65.0,11.5,50.781,7.25,8.25,-19.25
2025-09-24,950,rth,NQZ5,1.25,0,0,2613.0,44.25,12.5,1.25,16.935,2225.0,65.0,5.75,29.213,3.5,6.75,28.0
2025-04-01,950,rth,NQM5,7.75,0,0,2920.0,83.75,25.75,7.75,28.682,2659.0,121.25,-3.75,45.6,-1.25,19.25,30.5
2025-04-16,1220,overnight,NQM5,7.75,0,0,105.0,34.25,12.0,7.75,326.19,195.0,65.25,-2.75,334.615,2.25,10.5,2.25
2026-01-04,1220,overnight,NQH6,-2.75,0,0,46.0,14.25,5.0,-2.75,309.783,98.0,25.25,2.25,257.653,-3.75,6.25,13.5
2025-04-09,1220,overnight,NQM5,-6.5,0,0,245.0,49.75,10.0,-6.5,203.061,575.0,125.75,-7.25,218.696,2.25,-5.5,-92.25
2025-10-12,1220,overnight,NQZ5,2.5,0,0,316.0,44.75,8.75,2.5,141.614,887.0,66.75,16.5,75.254,-9.75,-15.0,-7.5
