universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,target_level,tp_tag,stop45,rr45,rr40,rr50,sb40_r,sb40_p,sb40_x,sb45_r,sb45_p,sb45_x,sb50_r,sb50_p,sb50_x,g20_50_20_r,g20_50_20_p,g20_50_20_x,g20_50_25_r,g20_50_25_p,g20_50_25_x,g20_50_30_r,g20_50_30_p,g20_50_30_x,g20_100_20_r,g20_100_20_p,g20_100_20_x,g20_100_25_r,g20_100_25_p,g20_100_25_x,g20_100_30_r,g20_100_30_p,g20_100_30_x,g20_150_20_r,g20_150_20_p,g20_150_20_x,g20_150_25_r,g20_150_25_p,g20_150_25_x,g20_150_30_r,g20_150_30_p,g20_150_30_x,g20_200_20_r,g20_200_20_p,g20_200_20_x,g20_200_25_r,g20_200_25_p,g20_200_25_x,g20_200_30_r,g20_200_30_p,g20_200_30_x,g25_50_20_r,g25_50_20_p,g25_50_20_x,g25_50_25_r,g25_50_25_p,g25_50_25_x,g25_50_30_r,g25_50_30_p,g25_50_30_x,g25_100_20_r,g25_100_20_p,g25_100_20_x,g25_100_25_r,g25_100_25_p,g25_100_25_x,g25_100_30_r,g25_100_30_p,g25_100_30_x,g25_150_20_r,g25_150_20_p,g25_150_20_x,g25_150_25_r,g25_150_25_p,g25_150_25_x,g25_150_30_r,g25_150_30_p,g25_150_30_x,g25_200_20_r,g25_200_20_p,g25_200_20_x,g25_200_25_r,g25_200_25_p,g25_200_25_x,g25_200_30_r,g25_200_30_p,g25_200_30_x,g30_50_20_r,g30_50_20_p,g30_50_20_x,g30_50_25_r,g30_50_25_p,g30_50_25_x,g30_50_30_r,g30_50_30_p,g30_50_30_x,g30_100_20_r,g30_100_20_p,g30_100_20_x,g30_100_25_r,g30_100_25_p,g30_100_25_x,g30_100_30_r,g30_100_30_p,g30_100_30_x,g30_150_20_r,g30_150_20_p,g30_150_20_x,g30_150_25_r,g30_150_25_p,g30_150_25_x,g30_150_30_r,g30_150_30_p,g30_150_30_x,g30_200_20_r,g30_200_20_p,g30_200_20_x,g30_200_25_r,g30_200_25_p,g30_200_25_x,g30_200_30_r,g30_200_30_p,g30_200_30_x,z25_50_25_r,z25_50_25_p,z25_50_25_x,z25_100_25_r,z25_100_25_p,z25_100_25_x,z25_150_25_r,z25_150_25_p,z25_150_25_x,z25_200_25_r,z25_200_25_p,z25_200_25_x,ms_r,ms_p,ms_x
real,2023-11-29T08:30:00.000Z,2023-11-29,sell,18246,true,,2023-11-29T08:35:50.000Z,18228.75,external,18258,1.4375,1.5000,1.3800,S,-12.00,1701247158000,S,-12.50,1701247158000,S,-13.00,1701247158000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-20.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-30.50,1701247560000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-25.50,1701247223000,S,-12.50,1701247158000
p3,2023-11-29T08:30:00.000Z,2023-11-29,sell,18288.75,true,,2023-11-29T09:27:11.000Z,18187,external,18323.25,2.9493,2.9926,2.9071,S,-34.50,1701262800000,S,-35.00,1701262801000,S,-35.50,1701262801000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-20.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-30.50,1701262720000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-25.50,1701258917000,S,-30.50,1701262720000
real,2023-11-29T08:45:00.000Z,2023-11-29,buy,18247.25,false,close_beyond_leg_terminus,,18248.75,external,18228.5,0.0800,0.0822,0.0779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-11-29T08:45:00.000Z,2023-11-29,sell,18310.25,true,,2023-11-29T11:55:17.000Z,18243,external,18336,2.6117,2.6634,2.5619,S,-25.75,1701264472000,S,-26.25,1701264472000,S,-26.75,1701264542000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-20.50,1701263196000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-30.50,1701264622000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-25.50,1701264472000,S,-26.25,1701264472000
p2,2023-11-29T11:45:00.000Z,2023-11-29,buy,18262.75,false,close_beyond_leg_terminus,,18292.25,external,18234.25,1.0351,1.0536,1.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-11-29T13:30:00.000Z,2023-11-29,buy,18300.75,false,close_beyond_leg_terminus,,18346.5,legLow,18273.5,1.6789,1.7103,1.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-11-29T13:45:00.000Z,2023-11-29,buy,18306.5,false,close_beyond_leg_terminus,,18330,external,18287.5,1.2368,1.2703,1.2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-11-29T14:00:00.000Z,2023-11-29,sell,18346.75,true,,2023-11-29T14:31:17.000Z,18309.75,external,18372.25,1.4510,1.4800,1.4231,S,-25.50,1701268561000,S,-26.00,1701268563000,S,-26.50,1701268563000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-20.50,1701268503000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-30.50,1701268586000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-25.50,1701268561000,S,-26.00,1701268563000
p3,2023-11-29T15:00:00.000Z,2023-11-29,sell,18403,false,close_beyond_leg_terminus,,18323.75,external,18441.5,2.0584,2.0855,2.0321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2023-11-29T15:15:00.000Z,2023-11-29,sell,18346.5,false,close_beyond_leg_terminus,,18286.25,external,18390.25,1.3771,1.3931,1.3616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2023-11-29T15:45:00.000Z,2023-11-29,sell,18284.25,true,,2023-11-29T15:50:42.000Z,18252.75,external,18306,1.4483,1.4824,1.4157,S,-21.75,1701273380000,S,-22.25,1701273380000,S,-22.75,1701273380000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-20.50,1701273367000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,T,50.00,1701274661000,T,50.00,1701274661000,T,50.00,1701274661000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,F,80.50,1701291600000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-25.50,1701273471000,S,-22.25,1701273380000
p5,2023-11-29T15:45:00.000Z,2023-11-29,buy,18262.25,true,,2023-11-29T16:10:34.000Z,18311.5,external,18219.75,1.1588,1.1726,1.1453,S,-42.50,1701275377000,S,-43.00,1701275377000,S,-43.50,1701275380000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-20.50,1701274424000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-30.50,1701274661000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-25.50,1701274654000,S,-30.50,1701274661000
real,2023-11-29T16:15:00.000Z,2023-11-29,sell,18281.75,false,close_beyond_leg_terminus,,18239.75,external,18314.5,1.2824,1.3023,1.2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2023-11-29T16:45:00.000Z,2023-11-29,sell,18238.25,true,,2023-11-29T16:45:07.000Z,18203.5,external,18253.75,2.2419,2.3167,2.1719,S,-15.50,1701277961000,S,-16.00,1701277961000,S,-16.50,1701278147000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-20.50,1701278483000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-30.50,1701279144000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-25.50,1701278927000,S,-16.00,1701277961000
p2,2023-11-29T16:45:00.000Z,2023-11-29,buy,18202.25,false,close_beyond_leg_terminus,,18254.75,external,18150,1.0048,1.0145,0.9953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-11-29T19:00:00.000Z,2023-11-29,sell,18320.5,false,close_beyond_leg_terminus,,18281.75,external,18370,0.7828,0.7908,0.7750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-11-29T19:30:00.000Z,2023-11-29,buy,18213.25,true,,2023-11-29T19:36:44.000Z,18248,legLow,18174,0.8854,0.8968,0.8742,F,-10.50,1701291600000,F,-10.50,1701291600000,F,-10.50,1701291600000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,1.50,1701288990000,L,-0.50,1701288992000,L,-0.50,1701288992000,L,-0.50,1701288992000,L,-0.50,1701288992000,L,1.50,1701288990000
real,2023-11-29T20:30:00.000Z,2023-11-29,sell,18248,false,cutoff_1600_unfilled,,18189.5,external,18281.5,1.7463,1.7727,1.7206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-11-29T21:15:00.000Z,2023-11-29,sell,18275,false,post_cutoff_emission,,18201,external,18312.25,1.9866,2.0136,1.9603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-11-29T23:15:00.000Z,2023-11-30,buy,18179.75,false,close_beyond_leg_terminus,,18207.5,external,18148.75,0.8952,0.9098,0.8810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-11-29T23:15:00.000Z,2023-11-30,sell,18220.25,true,,2023-11-29T23:19:37.000Z,18213.75,external,18228.75,0.7647,0.8125,0.7222,S,-8.50,1701304584000,S,-9.00,1701304584000,S,-9.50,1701304590000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-20.50,1701323909000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-30.50,1701347386000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-25.50,1701324575000,S,-9.00,1701304584000
p1,2023-11-30T03:30:00.000Z,2023-11-30,buy,18217.25,false,close_beyond_leg_terminus,,18235,external,18201,1.0923,1.1270,1.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-11-30T06:30:00.000Z,2023-11-30,buy,18226,false,close_beyond_leg_terminus,,18242.25,external,18213.25,1.2745,1.3265,1.2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-11-30T07:00:00.000Z,2023-11-30,buy,18221.5,false,close_beyond_leg_terminus,,18257.75,external,18205.25,2.2308,2.3016,2.1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2023-11-30T08:15:00.000Z,2023-11-30,buy,18226.5,true,,2023-11-30T08:40:08.000Z,18295.5,external,18206,3.3659,3.4500,3.2857,S,-20.50,1701354582000,S,-21.00,1701354583000,S,-21.50,1701354583000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,1.50,1701352522000,L,-0.50,1701352682000,L,-0.50,1701352682000,L,-0.50,1701352682000,L,-0.50,1701352682000,L,1.50,1701352522000
real,2023-11-30T08:45:00.000Z,2023-11-30,sell,18237,false,close_beyond_leg_terminus,,18215.75,external,18252.75,1.3492,1.3934,1.3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-11-30T09:45:00.000Z,2023-11-30,sell,18248,true,,2023-11-30T12:14:14.000Z,18222.25,external,18271,1.1196,1.1444,1.0957,S,-23.00,1701351022000,S,-23.50,1701351022000,S,-24.00,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-20.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,T,50.00,1701354610000,T,50.00,1701354610000,T,50.00,1701354610000,T,100.00,1701355320000,T,100.00,1701355320000,T,100.00,1701355320000,T,150.00,1701356696000,T,150.00,1701356696000,T,150.00,1701356696000,T,200.00,1701363390000,T,200.00,1701363390000,T,200.00,1701363390000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-25.50,1701351022000,S,-23.50,1701351022000
p2,2023-11-30T11:45:00.000Z,2023-11-30,sell,18256,false,close_beyond_leg_terminus,,18231.25,external,18271.25,1.6230,1.6780,1.5714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2023-11-30T12:30:00.000Z,2023-11-30,buy,18224.25,false,close_beyond_leg_terminus,,18251.5,external,18204,1.3457,1.3797,1.3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-11-30T13:15:00.000Z,2023-11-30,sell,18257.75,true,,2023-11-30T13:15:00.000Z,18253.25,external,18267.25,0.4737,0.5000,0.4500,T,4.50,1701350135000,T,4.50,1701350135000,T,4.50,1701350135000,L,1.50,1701351539000,T,50.00,1701354564000,T,50.00,1701354564000,L,1.50,1701351539000,T,100.00,1701355204000,T,100.00,1701355204000,L,1.50,1701351539000,T,150.00,1701356541000,T,150.00,1701356541000,L,1.50,1701351539000,T,200.00,1701362049000,T,200.00,1701362049000,L,1.50,1701351539000,T,50.00,1701354564000,T,50.00,1701354564000,L,1.50,1701351539000,T,100.00,1701355204000,T,100.00,1701355204000,L,1.50,1701351539000,T,150.00,1701356541000,T,150.00,1701356541000,L,1.50,1701351539000,T,200.00,1701362049000,T,200.00,1701362049000,L,1.50,1701351539000,T,50.00,1701354564000,T,50.00,1701354564000,L,1.50,1701351539000,T,100.00,1701355204000,T,100.00,1701355204000,L,1.50,1701351539000,T,150.00,1701356541000,T,150.00,1701356541000,L,1.50,1701351539000,T,200.00,1701362049000,T,200.00,1701362049000,T,50.00,1701354564000,T,100.00,1701355204000,T,150.00,1701356541000,T,200.00,1701362049000,T,4.50,1701350135000
real,2023-11-30T14:15:00.000Z,2023-11-30,sell,18249,false,close_beyond_leg_terminus,,18211.75,external,18280.25,1.1920,1.2114,1.1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-11-30T14:45:00.000Z,2023-11-30,sell,18196,false,close_beyond_leg_terminus,,18124.25,external,18243.75,1.5026,1.5185,1.4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-11-30T16:15:00.000Z,2023-11-30,buy,18048.75,true,,2023-11-30T16:56:27.000Z,18100.25,external,18006.75,1.2262,1.2410,1.2118,T,51.50,1701373744000,T,51.50,1701373744000,T,51.50,1701373744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,1.50,1701367744000,L,-0.50,1701367916000,L,-0.50,1701367916000,L,-0.50,1701367916000,L,-0.50,1701367916000,L,1.50,1701367744000
p1,2023-11-30T17:45:00.000Z,2023-11-30,buy,18029.5,false,close_beyond_leg_terminus,,18077.75,external,17996,1.4403,1.4621,1.4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
