date,quarter,tod,dir,exc,entry,stop,target,outcome,pnl,R,risk,mfe,mae
2026-03-26,2026Q1,793,1,117.8,23975.0,23966.0,23988.5,stop,-10.5,-1.167,9.0,4.25,10.0
2026-03-26,2026Q1,797,1,106.0,23981.5,23960.75,24012.62,stop,-22.25,-1.072,20.75,2.25,23.75
2026-03-26,2026Q1,811,1,85.2,23940.5,23928.75,23958.12,target,17.62,1.5,11.75,19.25,4.0
2026-03-26,2026Q1,813,1,85.2,23966.0,23928.75,24021.88,stop,-38.75,-1.04,37.25,6.5,37.5
2026-03-26,2026Q1,862,1,121.0,23874.0,23847.5,23913.75,stop,-28.0,-1.057,26.5,12.75,28.0
2026-03-26,2026Q1,871,1,128.0,23863.5,23840.5,23898.0,stop,-24.5,-1.065,23.0,26.25,24.0
2026-03-26,2026Q1,916,1,66.8,23851.75,23819.0,23900.88,stop,-34.25,-1.046,32.75,6.25,44.75
2026-03-27,2026Q1,855,1,140.2,23349.5,23324.0,23387.75,target,38.25,1.5,25.5,41.5,11.5
2026-03-27,2026Q1,898,1,71.0,23336.75,23321.25,23360.0,stop,-17.0,-1.097,15.5,16.5,18.75
2026-03-27,2026Q1,900,1,71.0,23340.0,23321.25,23368.12,stop,-20.25,-1.08,18.75,2.25,22.0
2026-03-27,2026Q1,914,1,87.0,23334.25,23305.25,23377.75,stop,-30.5,-1.052,29.0,26.25,29.25
2026-03-27,2026Q1,928,-1,51.2,23334.5,23364.5,23289.5,eod,23.0,0.767,30.0,32.5,14.5
2026-03-27,2026Q1,929,1,87.0,23331.25,23305.25,23370.25,stop,-27.5,-1.058,26.0,17.75,26.25
2026-03-27,2026Q1,930,-1,51.2,23337.5,23364.5,23297.0,eod,26.0,0.963,27.0,35.5,11.5
2026-03-27,2026Q1,931,1,87.0,23340.0,23305.25,23392.12,stop,-36.25,-1.043,34.75,9.0,35.0
2026-03-27,2026Q1,933,-1,51.2,23336.75,23364.5,23295.12,eod,25.25,0.91,27.75,34.75,12.25
2026-03-27,2026Q1,938,-1,51.2,23338.25,23364.5,23298.88,eod,26.75,1.019,26.25,36.25,0.25
2026-03-27,2026Q1,939,1,87.0,23329.5,23305.25,23365.88,stop,-25.75,-1.062,24.25,2.0,24.5
2026-03-30,2026Q1,572,1,50.5,23504.25,23481.25,23538.75,stop,-24.5,-1.065,23.0,11.25,27.25
2026-03-30,2026Q1,611,-1,70.8,23355.25,23367.5,23336.88,stop,-13.75,-1.122,12.25,3.5,14.25
2026-03-30,2026Q1,643,1,133.5,23275.5,23267.5,23287.5,stop,-9.5,-1.188,8.0,0.5,10.0
2026-03-30,2026Q1,679,1,154.2,23308.75,23278.0,23354.88,target,46.12,1.5,30.75,48.25,4.25
2026-03-30,2026Q1,772,1,167.5,23303.0,23263.0,23363.0,stop,-41.5,-1.038,40.0,3.25,43.5
2026-03-30,2026Q1,774,-1,48.5,23287.5,23319.5,23239.5,target,48.0,1.5,32.0,50.25,18.75
2026-03-30,2026Q1,781,1,97.8,23292.75,23263.0,23337.38,stop,-31.25,-1.05,29.75,1.0,33.25
2026-03-30,2026Q1,787,1,87.5,23286.75,23255.5,23333.62,stop,-32.75,-1.048,31.25,1.25,31.75
2026-03-30,2026Q1,789,-1,48.5,23281.25,23319.5,23223.88,target,57.38,1.5,38.25,58.75,4.75
2026-03-30,2026Q1,790,1,87.5,23261.25,23255.5,23269.88,stop,-7.25,-1.261,5.75,7.75,6.25
2026-03-31,2026Q1,573,-1,86.2,23423.75,23447.25,23388.5,stop,-25.0,-1.064,23.5,9.0,26.25
2026-03-31,2026Q1,628,-1,205.0,23567.5,23584.75,23541.62,stop,-18.75,-1.087,17.25,25.25,20.25
2026-03-31,2026Q1,631,-1,198.8,23553.5,23584.75,23506.62,stop,-32.75,-1.048,31.25,11.25,34.25
2026-03-31,2026Q1,928,-1,108.5,23885.5,23916.5,23839.0,stop,-32.5,-1.048,31.0,10.5,32.0
2026-03-31,2026Q1,930,-1,108.5,23898.5,23916.5,23871.5,stop,-19.5,-1.083,18.0,23.5,19.0
2026-03-31,2026Q1,932,-1,108.5,23883.0,23916.5,23832.75,stop,-35.0,-1.045,33.5,8.0,34.5
2026-03-31,2026Q1,943,-1,94.8,23894.75,23925.25,23849.0,eod,-8.25,-0.27,30.5,3.5,16.5
2026-04-01,2026Q2,587,1,131.0,24065.25,24059.75,24073.5,target,8.25,1.5,5.5,10.0,0.0
2026-04-01,2026Q2,676,-1,155.8,24265.5,24290.75,24227.62,stop,-26.75,-1.059,25.25,35.75,26.5
2026-04-01,2026Q2,681,-1,155.8,24268.25,24290.75,24234.5,target,33.75,1.5,22.5,33.75,16.5
2026-04-01,2026Q2,685,-1,155.8,24268.25,24290.75,24234.5,target,33.75,1.5,22.5,33.75,11.0
2026-04-01,2026Q2,698,-1,140.8,24277.75,24294.5,24252.62,stop,-18.25,-1.09,16.75,12.75,21.5
2026-04-01,2026Q2,724,-1,97.2,24314.25,24331.0,24289.12,target,25.12,1.5,16.75,25.5,15.5
2026-04-01,2026Q2,732,-1,97.2,24303.0,24331.0,24261.0,stop,-29.5,-1.054,28.0,14.75,30.75
2026-04-01,2026Q2,741,-1,100.0,24315.75,24333.75,24288.75,target,27.0,1.5,18.0,27.0,5.25
2026-04-01,2026Q2,745,-1,100.0,24310.5,24333.75,24275.62,stop,-24.75,-1.065,23.25,22.25,23.25
2026-04-01,2026Q2,749,-1,100.0,24304.75,24333.75,24261.25,stop,-30.5,-1.052,29.0,16.5,29.0
2026-04-01,2026Q2,756,1,41.5,24319.75,24284.25,24373.0,timeout,-4.5,-0.127,35.5,28.5,13.75
2026-04-01,2026Q2,759,-1,64.8,24311.25,24333.75,24277.5,stop,-24.0,-1.067,22.5,1.25,22.5
2026-04-01,2026Q2,762,1,41.5,24319.0,24284.25,24371.12,timeout,2.0,0.058,34.75,29.25,13.0
2026-04-01,2026Q2,779,-1,42.5,24318.75,24334.75,24294.75,stop,-17.5,-1.094,16.0,4.5,18.25
2026-04-01,2026Q2,807,-1,60.0,24336.0,24352.25,24311.62,target,24.38,1.5,16.25,28.75,5.0
2026-04-01,2026Q2,810,-1,60.0,24331.75,24352.25,24301.0,target,30.75,1.5,20.5,32.25,6.5
2026-04-01,2026Q2,812,1,24.2,24325.25,24320.0,24333.12,stop,-6.75,-1.286,5.25,0.5,6.75
2026-04-01,2026Q2,813,-1,56.5,24319.5,24352.25,24270.38,target,49.12,1.5,32.75,50.0,9.75
2026-04-02,2026Q2,578,1,103.2,23717.25,23711.5,23725.88,stop,-7.25,-1.261,5.75,1.75,8.75
2026-04-02,2026Q2,653,1,182.0,24118.5,24080.75,24175.12,target,56.62,1.5,37.75,57.25,0.0
2026-04-02,2026Q2,757,-1,80.2,24104.75,24141.75,24049.25,stop,-38.5,-1.041,37.0,35.75,42.25
2026-04-02,2026Q2,884,-1,84.5,24138.25,24152.0,24117.62,stop,-15.25,-1.109,13.75,6.5,14.0
2026-04-02,2026Q2,900,-1,74.0,24147.5,24169.0,24115.25,stop,-23.0,-1.07,21.5,5.5,24.25
2026-04-02,2026Q2,917,-1,82.8,24147.25,24186.0,24089.12,eod,3.5,0.09,38.75,12.25,21.25
2026-04-02,2026Q2,924,1,47.0,24148.75,24131.0,24175.38,eod,-5.0,-0.282,17.75,19.75,13.75
2026-04-02,2026Q2,937,1,47.0,24150.5,24131.0,24179.75,eod,-6.75,-0.346,19.5,18.0,9.0
2026-04-02,2026Q2,938,-1,80.8,24154.25,24186.0,24106.62,eod,10.5,0.331,31.75,12.75,14.25
2026-04-02,2026Q2,939,1,47.0,24159.75,24131.0,24202.88,eod,-16.0,-0.557,28.75,8.75,18.25
2026-04-02,2026Q2,943,-1,61.8,24151.0,24186.0,24098.5,eod,7.25,0.207,35.0,9.5,0.25
2026-04-06,2026Q2,573,-1,113.0,24366.75,24374.25,24355.5,target,11.25,1.5,7.5,16.75,0.0
2026-04-06,2026Q2,703,1,85.2,24286.25,24248.25,24343.25,target,57.0,1.5,38.0,58.0,4.25
2026-04-06,2026Q2,736,-1,80.5,24305.25,24336.75,24258.0,stop,-33.0,-1.048,31.5,11.25,33.25
2026-04-06,2026Q2,738,-1,80.5,24301.0,24336.75,24247.38,stop,-37.25,-1.042,35.75,7.0,37.5
2026-04-06,2026Q2,743,-1,80.5,24300.0,24336.75,24244.88,stop,-38.25,-1.041,36.75,0.0,38.5
2026-04-06,2026Q2,744,1,49.5,24307.25,24279.25,24349.25,stop,-29.5,-1.054,28.0,39.5,28.25
2026-04-06,2026Q2,818,-1,131.5,24304.5,24338.25,24253.88,target,50.62,1.5,33.75,51.0,4.25
2026-04-06,2026Q2,848,1,88.8,24262.25,24241.5,24293.38,target,31.12,1.5,20.75,33.0,0.5
2026-04-06,2026Q2,907,-1,108.8,24345.0,24368.25,24310.12,eod,3.5,0.151,23.25,18.75,5.0
2026-04-07,2026Q2,578,1,110.0,24230.75,24194.0,24285.88,stop,-38.25,-1.041,36.75,8.25,38.25
2026-04-07,2026Q2,631,-1,138.0,24096.25,24136.0,24036.62,stop,-41.25,-1.038,39.75,11.25,48.25
2026-04-07,2026Q2,770,-1,184.8,24229.0,24245.75,24203.88,target,25.12,1.5,16.75,25.25,4.75
2026-04-07,2026Q2,827,1,82.8,24234.75,24213.0,24267.38,stop,-23.25,-1.069,21.75,19.75,23.25
2026-04-07,2026Q2,854,1,102.2,24210.0,24193.5,24234.75,stop,-18.0,-1.091,16.5,16.0,16.5
2026-04-07,2026Q2,857,1,102.2,24209.25,24193.5,24232.88,stop,-17.25,-1.095,15.75,16.75,15.75
2026-04-07,2026Q2,859,1,102.2,24222.5,24193.5,24266.0,stop,-30.5,-1.052,29.0,3.25,29.0
2026-04-08,2026Q2,623,1,207.2,25073.5,25038.5,25126.0,stop,-36.5,-1.043,35.0,9.75,37.25
2026-04-08,2026Q2,625,1,207.2,25062.25,25038.5,25097.88,stop,-25.25,-1.063,23.75,16.25,26.0
2026-04-08,2026Q2,627,1,207.2,25075.5,25038.5,25131.0,stop,-38.5,-1.041,37.0,3.0,39.25
2026-04-08,2026Q2,634,1,152.2,25050.5,25024.5,25089.5,stop,-27.5,-1.058,26.0,11.5,26.25
2026-04-08,2026Q2,661,-1,94.0,25020.0,25024.5,25013.25,stop,-6.0,-1.333,4.5,6.25,5.5
2026-04-08,2026Q2,756,-1,86.0,25111.0,25120.0,25097.5,stop,-10.5,-1.167,9.0,5.25,12.75
2026-04-08,2026Q2,759,-1,84.8,25117.75,25122.5,25110.62,stop,-6.25,-1.316,4.75,1.5,6.0
2026-04-08,2026Q2,780,-1,95.8,25145.5,25161.5,25121.5,target,24.0,1.5,16.0,24.0,11.25
2026-04-08,2026Q2,785,-1,95.8,25134.25,25161.5,25093.38,target,40.88,1.5,27.25,41.75,2.5
2026-04-08,2026Q2,840,1,91.8,25093.0,25061.0,25141.0,stop,-33.5,-1.047,32.0,38.75,37.0
2026-04-08,2026Q2,841,-1,48.0,25107.75,25117.0,25093.88,stop,-10.75,-1.162,9.25,3.5,10.5
2026-04-09,2026Q2,577,1,84.5,25049.5,25015.0,25101.25,target,51.75,1.5,34.5,56.0,6.5
2026-04-09,2026Q2,606,1,106.0,25030.5,25001.5,25074.0,stop,-30.5,-1.052,29.0,6.25,29.5
2026-04-09,2026Q2,613,1,110.5,25018.5,24997.0,25050.75,stop,-23.0,-1.07,21.5,1.0,22.5
2026-04-09,2026Q2,790,-1,73.8,25226.0,25239.5,25205.75,stop,-15.0,-1.111,13.5,0.5,16.0
2026-04-09,2026Q2,794,-1,80.2,25228.25,25246.0,25201.62,stop,-19.25,-1.085,17.75,4.0,17.75
2026-04-09,2026Q2,880,1,112.0,25179.25,25141.0,25236.62,target,57.38,1.5,38.25,57.75,17.5
2026-04-09,2026Q2,884,-1,46.5,25171.75,25195.5,25136.12,stop,-25.25,-1.063,23.75,10.0,27.5
2026-04-09,2026Q2,885,1,99.8,25179.25,25141.0,25236.62,target,57.38,1.5,38.25,57.75,17.5
2026-04-09,2026Q2,942,-1,92.5,25242.5,25258.25,25218.88,eod,-1.5,-0.095,15.75,2.25,6.0
2026-04-09,2026Q2,944,-1,92.5,25246.75,25258.25,25229.5,eod,2.75,0.239,11.5,2.75,0.0
2026-04-10,2026Q2,578,1,57.0,25328.0,25308.25,25357.62,stop,-21.25,-1.076,19.75,2.0,21.0
2026-04-10,2026Q2,687,-1,86.8,25362.5,25397.0,25310.75,target,51.75,1.5,34.5,52.0,4.25
2026-04-10,2026Q2,741,-1,56.8,25273.0,25305.5,25224.25,target,48.75,1.5,32.5,50.75,21.0
2026-04-10,2026Q2,755,1,94.0,25260.75,25240.75,25290.75,stop,-21.5,-1.075,20.0,1.25,21.75
2026-04-10,2026Q2,799,1,71.8,25252.0,25218.25,25302.62,timeout,18.0,0.533,33.75,24.0,28.75
2026-04-10,2026Q2,800,-1,49.5,25242.75,25275.75,25193.25,stop,-34.5,-1.045,33.0,19.5,33.25
2026-04-10,2026Q2,813,1,48.5,25240.0,25219.25,25271.12,target,31.12,1.5,20.75,31.75,11.75
2026-04-10,2026Q2,814,-1,49.5,25237.25,25275.75,25179.5,stop,-40.0,-1.039,38.5,9.0,38.75
2026-04-10,2026Q2,819,1,48.5,25241.75,25219.25,25275.5,target,33.75,1.5,22.5,34.25,7.5
2026-04-10,2026Q2,848,-1,52.8,25252.25,25280.0,25210.62,stop,-29.25,-1.054,27.75,7.5,27.75
2026-04-10,2026Q2,849,1,35.8,25247.5,25236.25,25264.38,target,16.88,1.5,11.25,18.0,2.75
2026-04-10,2026Q2,850,-1,52.8,25251.25,25280.0,25208.12,stop,-30.25,-1.052,28.75,2.0,28.75
2026-04-10,2026Q2,852,1,35.8,25255.25,25236.25,25283.75,target,28.5,1.5,19.0,28.5,16.75
2026-04-10,2026Q2,854,-1,52.8,25254.75,25280.0,25216.88,stop,-26.75,-1.059,25.25,0.25,25.25
2026-04-10,2026Q2,856,1,35.8,25263.0,25236.25,25303.12,timeout,28.25,1.056,26.75,31.25,24.5
2026-04-10,2026Q2,872,-1,53.0,25260.5,25285.25,25223.38,stop,-26.25,-1.061,24.75,22.0,25.75
2026-04-10,2026Q2,901,1,42.8,25271.25,25234.5,25326.38,eod,7.75,0.211,36.75,30.75,11.75
2026-04-10,2026Q2,931,-1,63.5,25286.25,25306.0,25256.62,eod,7.25,0.367,19.75,26.75,3.0
2026-04-10,2026Q2,933,-1,63.5,25284.5,25306.0,25252.25,eod,5.5,0.256,21.5,25.0,2.0
2026-04-13,2026Q2,573,-1,111.8,25220.75,25242.25,25188.5,target,32.25,1.5,21.5,34.0,11.75
2026-04-13,2026Q2,574,1,41.8,25221.0,25192.5,25263.75,stop,-30.0,-1.053,28.5,1.0,28.75
2026-04-13,2026Q2,622,1,81.0,25286.5,25248.0,25344.25,stop,-40.0,-1.039,38.5,9.0,39.75
2026-04-13,2026Q2,633,-1,173.0,25297.75,25337.0,25238.88,stop,-40.75,-1.038,39.25,20.75,41.0
2026-04-13,2026Q2,694,1,64.2,25311.75,25292.5,25340.62,target,28.88,1.5,19.25,36.25,5.75
2026-04-13,2026Q2,697,1,64.2,25331.0,25292.5,25388.75,stop,-40.0,-1.039,38.5,24.0,40.0
2026-04-13,2026Q2,727,1,72.5,25311.0,25278.5,25359.75,target,48.75,1.5,32.5,48.75,6.0
2026-04-13,2026Q2,728,-1,61.8,25308.5,25348.25,25248.88,stop,-41.25,-1.038,39.75,3.5,51.25
2026-04-13,2026Q2,733,-1,61.8,25315.0,25348.25,25265.12,stop,-34.75,-1.045,33.25,10.0,44.75
2026-04-13,2026Q2,814,-1,94.2,25424.75,25443.5,25396.62,target,28.12,1.5,18.75,28.75,7.0
2026-04-13,2026Q2,820,-1,94.2,25424.5,25443.5,25396.0,target,28.5,1.5,19.0,28.5,7.25
2026-04-13,2026Q2,877,1,35.8,25418.0,25392.0,25457.0,target,39.0,1.5,26.0,39.0,4.25
2026-04-13,2026Q2,907,-1,58.5,25438.5,25458.5,25408.5,stop,-21.5,-1.075,20.0,7.5,20.0
2026-04-13,2026Q2,912,-1,58.5,25434.0,25458.5,25397.25,stop,-26.0,-1.061,24.5,3.0,24.5
2026-04-13,2026Q2,918,1,23.5,25452.5,25427.0,25490.75,eod,10.25,0.402,25.5,32.75,4.75
2026-04-13,2026Q2,921,-1,58.5,25452.25,25458.5,25442.88,stop,-7.75,-1.24,6.25,1.75,6.25
2026-04-13,2026Q2,922,1,23.5,25456.0,25427.0,25499.5,eod,6.75,0.233,29.0,29.25,5.25
2026-04-13,2026Q2,931,-1,71.8,25470.5,25478.25,25458.88,stop,-9.25,-1.194,7.75,0.5,7.75
2026-04-13,2026Q2,942,-1,70.5,25461.75,25489.25,25420.5,eod,-1.0,-0.036,27.5,2.75,5.75
2026-04-14,2026Q2,639,-1,114.2,25789.5,25821.75,25741.12,stop,-33.75,-1.047,32.25,27.0,33.25
2026-04-14,2026Q2,657,-1,108.2,25808.5,25824.25,25784.88,target,23.62,1.5,15.75,24.0,4.0
2026-04-14,2026Q2,683,-1,68.0,25827.5,25834.5,25817.0,stop,-8.5,-1.214,7.0,7.25,10.5
2026-04-14,2026Q2,734,-1,117.0,25890.5,25903.75,25870.62,stop,-14.75,-1.113,13.25,0.25,14.0
2026-04-14,2026Q2,735,1,27.8,25891.5,25868.0,25926.75,target,35.25,1.5,23.5,35.25,1.25
2026-04-14,2026Q2,754,-1,94.8,25915.25,25939.0,25879.62,stop,-25.25,-1.063,23.75,11.25,24.25
2026-04-14,2026Q2,807,-1,55.5,25948.0,25963.5,25924.75,stop,-17.0,-1.097,15.5,7.0,15.5
2026-04-14,2026Q2,816,-1,55.5,25954.5,25963.5,25941.0,stop,-10.5,-1.167,9.0,4.75,9.0
2026-04-14,2026Q2,838,-1,65.2,25956.0,25973.25,25930.12,target,25.88,1.5,17.25,26.5,8.75
2026-04-14,2026Q2,840,1,18.5,25961.75,25937.0,25998.88,stop,-26.25,-1.061,24.75,3.0,25.0
2026-04-14,2026Q2,843,-1,57.5,25957.5,25973.25,25933.88,target,23.62,1.5,15.75,24.5,3.0
2026-04-15,2026Q2,572,-1,68.2,26023.25,26044.5,25991.38,stop,-22.75,-1.071,21.25,14.0,24.5
2026-04-15,2026Q2,640,-1,170.5,26130.25,26156.75,26090.5,stop,-28.0,-1.057,26.5,1.25,26.75
2026-04-15,2026Q2,648,-1,127.2,26149.5,26156.75,26138.62,stop,-8.75,-1.207,7.25,2.5,7.5
2026-04-15,2026Q2,652,-1,142.0,26159.0,26171.5,26140.25,stop,-14.0,-1.12,12.5,5.5,14.25
2026-04-15,2026Q2,658,-1,127.8,26172.75,26180.25,26161.5,target,11.25,1.5,7.5,12.5,0.5
2026-04-15,2026Q2,690,-1,95.5,26177.5,26206.0,26134.75,stop,-30.0,-1.053,28.5,10.5,29.5
2026-04-15,2026Q2,704,-1,72.5,26202.5,26213.75,26185.62,stop,-12.75,-1.133,11.25,1.5,11.25
2026-04-15,2026Q2,843,1,52.2,26210.25,26183.75,26250.0,target,39.75,1.5,26.5,40.25,7.25
2026-04-15,2026Q2,866,-1,84.8,26245.25,26262.0,26220.12,stop,-18.25,-1.09,16.75,2.25,24.75
2026-04-15,2026Q2,915,-1,96.8,26308.25,26331.0,26274.12,stop,-24.25,-1.066,22.75,4.5,23.75
2026-04-15,2026Q2,918,-1,96.8,26312.5,26331.0,26284.75,stop,-20.0,-1.081,18.5,5.5,19.5
2026-04-15,2026Q2,919,1,25.0,26315.25,26298.0,26341.12,target,25.88,1.5,17.25,26.25,6.0
2026-04-15,2026Q2,922,-1,93.2,26317.5,26331.0,26297.25,stop,-15.0,-1.111,13.5,1.75,14.5
2026-04-15,2026Q2,923,1,25.0,26320.75,26298.0,26354.88,target,34.12,1.5,22.75,34.5,0.75
2026-04-16,2026Q2,581,1,108.0,26353.25,26341.25,26371.25,target,18.0,1.5,12.0,20.25,0.25
2026-04-16,2026Q2,630,-1,111.0,26369.25,26390.5,26337.38,stop,-22.75,-1.071,21.25,20.75,21.25
2026-04-16,2026Q2,641,-1,115.0,26367.5,26394.5,26327.0,stop,-28.5,-1.056,27.0,5.0,31.0
2026-04-16,2026Q2,704,1,68.0,26498.75,26471.0,26540.38,target,41.62,1.5,27.75,42.0,26.5
2026-04-16,2026Q2,722,-1,133.8,26534.5,26551.0,26509.75,stop,-18.0,-1.091,16.5,8.5,17.0
2026-04-16,2026Q2,726,-1,113.0,26533.25,26551.0,26506.62,stop,-19.25,-1.085,17.75,3.25,18.25
2026-04-16,2026Q2,741,-1,111.8,26545.5,26568.0,26511.75,target,33.75,1.5,22.5,35.0,1.75
2026-04-17,2026Q2,621,-1,146.5,26750.5,26780.0,26706.25,stop,-31.0,-1.051,29.5,28.0,33.0
2026-04-17,2026Q2,672,-1,141.2,26823.75,26859.75,26769.75,stop,-37.5,-1.042,36.0,16.75,37.25
2026-04-17,2026Q2,679,-1,141.2,26822.5,26859.75,26766.62,stop,-38.75,-1.04,37.25,15.5,38.5
2026-04-17,2026Q2,685,-1,133.2,26834.75,26859.75,26797.25,stop,-26.5,-1.06,25.0,2.75,26.25
2026-04-17,2026Q2,687,1,53.8,26838.0,26798.0,26898.0,stop,-41.5,-1.038,40.0,39.0,40.5
2026-04-17,2026Q2,688,-1,122.2,26842.5,26859.75,26816.62,stop,-18.75,-1.087,17.25,6.5,18.5
2026-04-17,2026Q2,698,-1,90.2,26865.0,26881.0,26841.0,target,24.0,1.5,16.0,24.5,3.5
2026-04-17,2026Q2,701,-1,75.0,26857.25,26881.0,26821.62,target,35.62,1.5,23.75,36.0,0.25
2026-04-17,2026Q2,738,-1,71.0,26841.25,26866.5,26803.38,stop,-26.75,-1.059,25.25,10.0,26.0
2026-04-17,2026Q2,776,-1,93.2,26856.25,26888.75,26807.5,target,48.75,1.5,32.5,49.75,21.0
2026-04-17,2026Q2,853,1,111.2,26767.75,26731.5,26822.12,timeout,-7.5,-0.207,36.25,46.25,12.25
2026-04-17,2026Q2,883,-1,58.5,26797.75,26818.0,26767.38,target,30.38,1.5,20.25,31.5,16.0
2026-04-17,2026Q2,890,-1,58.5,26795.0,26818.0,26760.5,target,34.5,1.5,23.0,35.25,5.5
2026-04-20,2026Q2,747,-1,53.5,26676.5,26691.75,26653.62,stop,-16.75,-1.098,15.25,3.75,15.75
2026-04-20,2026Q2,758,-1,62.5,26675.75,26700.75,26638.25,stop,-26.5,-1.06,25.0,15.25,25.75
2026-04-20,2026Q2,776,-1,60.5,26676.0,26703.75,26634.38,stop,-29.25,-1.054,27.75,15.5,28.0
2026-04-20,2026Q2,777,1,32.5,26671.5,26646.75,26708.62,target,37.12,1.5,24.75,37.5,11.0
2026-04-20,2026Q2,778,-1,60.5,26675.5,26703.75,26633.12,stop,-29.75,-1.053,28.25,15.0,28.5
2026-04-20,2026Q2,779,1,32.5,26679.25,26646.75,26728.0,timeout,29.0,0.892,32.5,47.75,18.75
2026-04-20,2026Q2,782,-1,60.5,26684.0,26703.75,26654.38,stop,-21.25,-1.076,19.75,15.25,20.0
2026-04-20,2026Q2,783,1,39.2,26676.75,26656.5,26707.12,target,30.38,1.5,20.25,30.75,8.0
2026-04-20,2026Q2,784,-1,60.5,26672.75,26703.75,26626.25,stop,-32.5,-1.048,31.0,4.0,31.25
2026-04-20,2026Q2,787,1,39.2,26685.0,26656.5,26727.75,timeout,36.0,1.263,28.5,42.0,2.75
2026-04-20,2026Q2,811,-1,56.8,26691.75,26721.25,26647.5,stop,-31.0,-1.051,29.5,7.0,30.5
2026-04-20,2026Q2,823,-1,60.2,26702.25,26724.75,26668.5,stop,-24.0,-1.067,22.5,0.0,23.5
2026-04-20,2026Q2,839,-1,66.5,26707.5,26731.0,26672.25,stop,-25.0,-1.064,23.5,5.75,24.25
2026-04-20,2026Q2,841,1,32.5,26708.25,26680.75,26749.5,timeout,25.0,0.909,27.5,40.25,11.5
2026-04-20,2026Q2,842,-1,66.5,26711.75,26731.0,26682.88,stop,-20.75,-1.078,19.25,7.0,20.0
2026-04-20,2026Q2,843,1,32.5,26711.75,26680.75,26758.25,timeout,18.25,0.589,31.0,36.75,15.0
2026-04-20,2026Q2,845,-1,58.2,26721.0,26731.0,26706.0,stop,-11.5,-1.15,10.0,4.75,10.75
2026-04-20,2026Q2,852,-1,47.0,26716.25,26735.75,26687.0,stop,-21.0,-1.077,19.5,2.75,21.5
2026-04-20,2026Q2,854,1,35.0,26723.75,26692.75,26770.25,timeout,15.25,0.492,31.0,24.75,13.75
2026-04-20,2026Q2,856,-1,47.0,26725.0,26735.75,26708.88,stop,-12.25,-1.14,10.75,2.5,12.75
2026-04-20,2026Q2,857,1,35.0,26727.75,26692.75,26780.25,timeout,6.5,0.186,35.0,20.75,17.75
2026-04-20,2026Q2,862,-1,53.0,26729.0,26741.75,26709.88,stop,-14.25,-1.118,12.75,0.75,12.75
2026-04-20,2026Q2,871,-1,58.2,26726.25,26747.0,26695.12,stop,-22.25,-1.072,20.75,16.25,20.75
2026-04-20,2026Q2,900,-1,51.8,26739.25,26752.5,26719.38,target,19.88,1.5,13.25,20.0,3.25
2026-04-20,2026Q2,904,-1,51.8,26730.75,26752.5,26698.12,eod,10.5,0.483,21.75,15.5,11.75
2026-04-20,2026Q2,911,-1,51.8,26733.75,26752.5,26705.62,eod,13.5,0.72,18.75,18.5,8.75
2026-04-20,2026Q2,912,1,33.0,26737.25,26706.0,26784.12,eod,-17.0,-0.544,31.25,5.25,22.0
2026-04-20,2026Q2,917,-1,38.5,26735.0,26752.5,26708.75,eod,14.75,0.843,17.5,19.75,5.25
2026-04-20,2026Q2,918,1,33.0,26735.0,26706.0,26778.5,eod,-14.75,-0.509,29.0,5.25,19.75
2026-04-20,2026Q2,921,-1,38.5,26737.25,26752.5,26714.38,eod,17.0,1.115,15.25,22.0,1.5
2026-04-20,2026Q2,922,1,33.0,26735.0,26706.0,26778.5,eod,-14.75,-0.509,29.0,3.25,19.75
2026-04-20,2026Q2,924,-1,38.5,26730.25,26752.5,26696.88,eod,10.0,0.449,22.25,15.0,8.0
2026-04-20,2026Q2,940,1,28.8,26729.0,26715.75,26748.88,stop,-14.75,-1.113,13.25,1.5,13.5
2026-04-20,2026Q2,941,-1,31.0,26724.75,26752.5,26683.12,eod,4.5,0.162,27.75,9.5,2.75
2026-04-21,2026Q2,590,-1,63.2,26766.0,26794.0,26724.0,stop,-29.5,-1.054,28.0,8.5,30.0
2026-04-21,2026Q2,743,1,88.2,26720.5,26688.5,26768.5,stop,-33.5,-1.047,32.0,26.25,32.25
2026-04-21,2026Q2,756,1,80.8,26728.25,26698.0,26773.62,stop,-31.75,-1.05,30.25,0.0,31.25
2026-04-21,2026Q2,897,-1,86.8,26717.5,26750.25,26668.38,stop,-34.25,-1.046,32.75,12.25,34.5
2026-04-22,2026Q2,593,1,81.2,26844.75,26807.5,26900.62,target,55.88,1.5,37.25,63.25,9.5
2026-04-22,2026Q2,711,-1,68.5,26992.25,27012.75,26961.5,target,30.75,1.5,20.5,33.5,12.75
2026-04-22,2026Q2,719,-1,68.5,26980.5,27012.75,26932.12,timeout,13.75,0.426,32.25,23.25,24.5
2026-04-22,2026Q2,739,-1,42.0,26974.0,27009.0,26921.5,stop,-36.5,-1.043,35.0,16.75,43.25
2026-04-22,2026Q2,742,1,45.8,26991.0,26959.0,27039.0,stop,-33.5,-1.047,32.0,5.5,32.25
2026-04-22,2026Q2,745,-1,42.0,26983.75,27009.0,26945.88,stop,-26.75,-1.059,25.25,26.5,33.5
2026-04-22,2026Q2,762,1,46.2,26969.25,26954.75,26991.0,target,21.75,1.5,14.5,24.25,12.0
2026-04-22,2026Q2,763,-1,42.0,26969.25,27009.0,26909.62,stop,-41.25,-1.038,39.75,12.0,48.0
