date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-02-26,2025Q1,N2,-1,21247.75,9.1,21238.64,21278.0,21202.38,target,45.38,1.5,30.25,48.75,1.0
2025-02-26,2025Q1,N3,-1,21311.75,6.5,21305.24,21331.5,21282.12,stop,-21.25,-1.076,19.75,9.5,21.75
2025-02-26,2025Q1,N4,1,21349.75,20.8,21370.56,21335.75,21370.75,stop,-15.5,-1.107,14.0,4.0,14.75
2025-02-26,2025Q1,N1,1,21351.5,5.1,21356.57,21329.75,21384.12,target,32.62,1.5,21.75,33.25,1.5
2025-02-26,2025Q1,N1,-1,21373.25,16.7,21356.57,21405.25,21325.25,stop,-33.5,-1.047,32.0,5.0,33.0
2025-02-26,2025Q1,N4,-1,21373.25,2.7,21370.56,21405.25,21325.25,stop,-33.5,-1.047,32.0,5.0,33.0
2025-02-26,2025Q1,N1,-1,21378.0,21.4,21356.57,21382.5,21371.25,target,6.75,1.5,4.5,8.0,1.75
2025-02-26,2025Q1,N4,-1,21388.5,17.9,21370.56,21395.75,21377.62,target,10.88,1.5,7.25,12.0,0.75
2025-02-27,2025Q1,N4,1,20794.75,11.4,20806.16,20778.25,20819.5,stop,-18.0,-1.091,16.5,7.75,27.5
2025-02-28,2025Q1,N4,-1,20617.5,-7.4,20624.87,20649.0,20570.25,target,47.25,1.5,31.5,57.75,12.5
2025-02-28,2025Q1,N1,1,20638.0,39.5,20677.49,20633.25,20645.12,target,7.12,1.5,4.75,7.25,1.75
2025-03-04,2025Q1,N1,-1,20472.75,55.2,20417.55,20483.0,20457.38,target,15.38,1.5,10.25,16.75,0.0
2025-03-05,2025Q1,N4,-1,20534.5,29.2,20505.3,20545.75,20517.62,stop,-12.75,-1.133,11.25,14.5,12.75
2025-03-05,2025Q1,N1,-1,20576.25,12.6,20563.66,20588.25,20558.25,target,18.0,1.5,12.0,33.0,9.25
2025-03-05,2025Q1,N2,1,20623.25,32.3,20655.52,20611.75,20640.5,target,17.25,1.5,11.5,18.5,2.0
2025-03-05,2025Q1,N2,-1,20673.5,18.0,20655.52,20686.75,20653.62,target,19.88,1.5,13.25,23.5,7.0
2025-03-06,2025Q1,N0,1,20392.0,4.4,20396.36,20372.25,20421.62,target,29.62,1.5,19.75,30.5,2.5
2025-03-06,2025Q1,N0,-1,20441.75,45.4,20396.36,20481.5,20382.12,target,59.62,1.5,39.75,63.5,5.75
2025-03-06,2025Q1,N2,-1,20487.75,42.6,20445.14,20500.0,20469.38,target,18.38,1.5,12.25,19.75,2.5
