Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
69,Entry long,2021-02-02 06:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210202T1100,16766.25,1,335325,1800,0.54,2070,0.62,-260,-0.08,18425,0.00,1
70,Exit short,2021-02-02 14:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210202T1900,16882.75,1,337125,-530,-0.16,1270,0.38,-765,-0.23,17895,0.00,1
70,Entry short,2021-02-02 10:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210202T1500,16856.25,1,337125,-530,-0.16,1270,0.38,-765,-0.23,17895,0.00,1
71,Exit long,2021-02-02 18:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210202T2300,16896.75,1,337655,280,0.08,715,0.21,-445,-0.13,18175,0.00,1
71,Entry long,2021-02-02 14:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210202T1900,16882.75,1,337655,280,0.08,715,0.21,-445,-0.13,18175,0.00,1
72,Exit short,2021-02-02 22:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T0300,16931.75,1,337935,-700,-0.21,230,0.07,-740,-0.22,17475,0.00,1
72,Entry short,2021-02-02 18:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210202T2300,16896.75,1,337935,-700,-0.21,230,0.07,-740,-0.22,17475,0.00,1
73,Exit long,2021-02-03 02:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T0700,16927.5,1,338635,-85,-0.03,750,0.22,-670,-0.20,17390,0.00,1
73,Entry long,2021-02-02 22:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T0300,16931.75,1,338635,-85,-0.03,750,0.22,-670,-0.20,17390,0.00,1
74,Exit short,2021-02-03 06:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T1100,16911.25,1,338550,325,0.10,1625,0.48,-255,-0.08,17715,0.00,1
74,Entry short,2021-02-03 02:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T0700,16927.5,1,338550,325,0.10,1625,0.48,-255,-0.08,17715,0.00,1
75,Exit long,2021-02-03 10:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T1500,16872.75,1,338225,-770,-0.23,140,0.04,-2710,-0.80,16945,0.00,1
75,Entry long,2021-02-03 06:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T1100,16911.25,1,338225,-770,-0.23,140,0.04,-2710,-0.80,16945,0.00,1
76,Exit short,2021-02-03 14:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T1900,16800.75,1,337455,1440,0.43,2025,0.60,-100,-0.03,18385,0.00,1
76,Entry short,2021-02-03 10:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T1500,16872.75,1,337455,1440,0.43,2025,0.60,-100,-0.03,18385,0.00,1
77,Exit long,2021-02-03 18:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T2300,16819.5,1,336015,375,0.11,725,0.22,-60,-0.02,18760,0.00,1
77,Entry long,2021-02-03 14:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T1900,16800.75,1,336015,375,0.11,725,0.22,-60,-0.02,18760,0.00,1
78,Exit short,2021-02-03 22:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T0300,16809.25,1,336390,205,0.06,1790,0.53,-95,-0.03,18965,0.00,1
78,Entry short,2021-02-03 18:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210203T2300,16819.5,1,336390,205,0.06,1790,0.53,-95,-0.03,18965,0.00,1
79,Exit long,2021-02-04 02:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T0700,16833,1,336185,475,0.14,655,0.19,-315,-0.09,19440,0.00,1
79,Entry long,2021-02-03 22:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T0300,16809.25,1,336185,475,0.14,655,0.19,-315,-0.09,19440,0.00,1
80,Exit short,2021-02-04 06:00,1=17601.63|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T1100,16822.25,1,336660,215,0.06,720,0.21,-640,-0.19,19655,0.00,1
80,Entry short,2021-02-04 02:00,1=NaN|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T0700,16833,1,336660,215,0.06,720,0.21,-640,-0.19,19655,0.00,1
81,Exit long,2021-02-04 10:00,1=16726.08|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T1500,16880,1,336445,1155,0.34,1340,0.40,-915,-0.27,20810,0.00,1
81,Entry long,2021-02-04 06:00,1=17601.63|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T1100,16822.25,1,336445,1155,0.34,1340,0.40,-915,-0.27,20810,0.00,1
82,Exit short,2021-02-04 14:00,1=16787.44|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T1900,16948,1,337600,-1360,-0.40,150,0.04,-1470,-0.44,19450,0.00,1
82,Entry short,2021-02-04 10:00,1=16726.08|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T1500,16880,1,337600,-1360,-0.40,150,0.04,-1470,-0.44,19450,0.00,1
83,Exit long,2021-02-04 18:00,1=16831.28|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T2300,16961,1,338960,260,0.08,605,0.18,-700,-0.21,19710,0.00,1
83,Entry long,2021-02-04 14:00,1=16787.44|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T1900,16948,1,338960,260,0.08,605,0.18,-700,-0.21,19710,0.00,1
84,Exit short,2021-02-04 22:00,1=16853.22|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T0300,16987.5,1,339220,-530,-0.16,285,0.08,-850,-0.25,19180,0.00,1
84,Entry short,2021-02-04 18:00,1=16831.28|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210204T2300,16961,1,339220,-530,-0.16,285,0.08,-850,-0.25,19180,0.00,1
85,Exit long,2021-02-05 02:00,1=16888.88|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T0700,16976,1,339750,-230,-0.07,135,0.04,-735,-0.22,18950,0.00,1
85,Entry long,2021-02-04 22:00,1=16853.22|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T0300,16987.5,1,339750,-230,-0.07,135,0.04,-735,-0.22,18950,0.00,1
86,Exit short,2021-02-05 06:00,1=16942.11|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T1100,16923.5,1,339520,1050,0.31,1120,0.33,-345,-0.10,20000,0.00,1
86,Entry short,2021-02-05 02:00,1=16888.88|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T0700,16976,1,339520,1050,0.31,1120,0.33,-345,-0.10,20000,0.00,1
87,Exit long,2021-02-05 10:00,1=16954.82|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T1500,16973,1,338470,990,0.29,1995,0.59,-385,-0.11,20990,0.00,1
87,Entry long,2021-02-05 06:00,1=16942.11|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T1100,16923.5,1,338470,990,0.29,1995,0.59,-385,-0.11,20990,0.00,1
88,Exit short,2021-02-05 14:00,1=16982.95|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T1900,16988.25,1,339460,-305,-0.09,395,0.12,-525,-0.15,20685,0.00,1
88,Entry short,2021-02-05 10:00,1=16954.82|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T1500,16973,1,339460,-305,-0.09,395,0.12,-525,-0.15,20685,0.00,1
89,Exit long,2021-02-07 18:00,1=17009.56|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210207T2300,17061,1,339765,1455,0.43,1675,0.49,0,0.00,22140,0.00,1
89,Entry long,2021-02-05 14:00,1=16982.95|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210205T1900,16988.25,1,339765,1455,0.43,1675,0.49,0,0.00,22140,0.00,1
90,Exit short,2021-02-07 22:00,1=17043.16|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T0300,17057.5,1,341220,70,0.02,210,0.06,-145,-0.04,22210,0.00,1
90,Entry short,2021-02-07 18:00,1=17009.56|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210207T2300,17061,1,341220,70,0.02,210,0.06,-145,-0.04,22210,0.00,1
91,Exit long,2021-02-08 02:00,1=17181.07|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T0700,17027.5,1,341150,-600,-0.18,55,0.02,-895,-0.26,21610,0.00,1
91,Entry long,2021-02-07 22:00,1=17043.16|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T0300,17057.5,1,341150,-600,-0.18,55,0.02,-895,-0.26,21610,0.00,1
92,Exit short,2021-02-08 06:00,1=17159.71|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T1100,17048.25,1,340550,-415,-0.12,290,0.09,-625,-0.18,21195,0.00,1
92,Entry short,2021-02-08 02:00,1=17181.07|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T0700,17027.5,1,340550,-415,-0.12,290,0.09,-625,-0.18,21195,0.00,1
93,Exit long,2021-02-08 10:00,1=17318.05|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T1500,17010,1,340965,-765,-0.22,590,0.17,-1350,-0.40,20430,0.00,1
93,Entry long,2021-02-08 06:00,1=17159.71|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T1100,17048.25,1,340965,-765,-0.22,590,0.17,-1350,-0.40,20430,0.00,1
94,Exit short,2021-02-08 14:00,1=17235.29|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T1900,17070.25,1,340200,-1205,-0.35,95,0.03,-1295,-0.38,19225,0.00,1
94,Entry short,2021-02-08 10:00,1=17318.05|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T1500,17010,1,340200,-1205,-0.35,95,0.03,-1295,-0.38,19225,0.00,1
95,Exit long,2021-02-08 18:00,1=17248.17|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T2300,17059.25,1,341405,-220,-0.06,250,0.07,-570,-0.17,19005,0.00,1
95,Entry long,2021-02-08 14:00,1=17235.29|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T1900,17070.25,1,341405,-220,-0.06,250,0.07,-570,-0.17,19005,0.00,1
96,Exit short,2021-02-08 22:00,1=17250.58|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T0300,17058,1,341185,25,0.01,155,0.05,-280,-0.08,19030,0.00,1
96,Entry short,2021-02-08 18:00,1=17248.17|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210208T2300,17059.25,1,341185,25,0.01,155,0.05,-280,-0.08,19030,0.00,1
97,Exit long,2021-02-09 02:00,1=17314.51|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T0700,17049.75,1,341160,-165,-0.05,65,0.02,-220,-0.06,18865,0.00,1
97,Entry long,2021-02-08 22:00,1=17250.58|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T0300,17058,1,341160,-165,-0.05,65,0.02,-220,-0.06,18865,0.00,1
98,Exit short,2021-02-09 06:00,1=17300.24|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T1100,17088.75,1,340995,-780,-0.23,620,0.18,-865,-0.25,18085,0.00,1
98,Entry short,2021-02-09 02:00,1=17314.51|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T0700,17049.75,1,340995,-780,-0.23,620,0.18,-865,-0.25,18085,0.00,1
99,Exit long,2021-02-09 10:00,1=17386.94|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T1500,17056.5,1,341775,-645,-0.19,625,0.18,-845,-0.25,17440,0.00,1
99,Entry long,2021-02-09 06:00,1=17300.24|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T1100,17088.75,1,341775,-645,-0.19,625,0.18,-845,-0.25,17440,0.00,1
100,Exit short,2021-02-09 14:00,1=17361.37|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T1900,17082.25,1,341130,-515,-0.15,150,0.04,-780,-0.23,16925,0.00,1
100,Entry short,2021-02-09 10:00,1=17386.94|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T1500,17056.5,1,341130,-515,-0.15,150,0.04,-780,-0.23,16925,0.00,1
101,Exit long,2021-02-09 18:00,1=17285.45|2=18078.28|3=NaN|4=NaN|5=NaN|S=0|T=20210209T2300,17117.75,1,341645,710,0.21,730,0.21,-370,-0.11,17635,0.00,1
101,Entry long,2021-02-09 14:00,1=17361.37|2=NaN|3=NaN|4=NaN|5=NaN|S=0|T=20210209T1900,17082.25,1,341645,710,0.21,730,0.21,-370,-0.11,17635,0.00,1
102,Exit short,2021-02-09 22:00,1=17284.43|2=17187.08|3=NaN|4=NaN|5=NaN|S=0|T=20210210T0300,17123.75,1,342355,-120,-0.04,40,0.01,-370,-0.11,17515,0.00,1
102,Entry short,2021-02-09 18:00,1=17285.45|2=18078.28|3=NaN|4=NaN|5=NaN|S=0|T=20210209T2300,17117.75,1,342355,-120,-0.04,40,0.01,-370,-0.11,17515,0.00,1
103,Exit long,2021-02-10 02:00,1=17284.25|2=17251.42|3=NaN|4=NaN|5=NaN|S=0|T=20210210T0700,17125.5,1,342475,35,0.01,605,0.18,-110,-0.03,17550,0.00,1
103,Entry long,2021-02-09 22:00,1=17284.43|2=17187.08|3=NaN|4=NaN|5=NaN|S=0|T=20210210T0300,17123.75,1,342475,35,0.01,605,0.18,-110,-0.03,17550,0.00,1
104,Exit short,2021-02-10 06:00,1=17291.49|2=17273.55|3=NaN|4=NaN|5=NaN|S=0|T=20210210T1100,17120.25,1,342510,105,0.03,540,0.16,-425,-0.12,17655,0.00,1
104,Entry short,2021-02-10 02:00,1=17284.25|2=17251.42|3=NaN|4=NaN|5=NaN|S=0|T=20210210T0700,17125.5,1,342510,105,0.03,540,0.16,-425,-0.12,17655,0.00,1
105,Exit long,2021-02-10 10:00,1=17306.9|2=17282.02|3=NaN|4=NaN|5=NaN|S=0|T=20210210T1500,17008,1,342405,-2245,-0.66,355,0.10,-4355,-1.27,15410,0.00,1
105,Entry long,2021-02-10 06:00,1=17291.49|2=17273.55|3=NaN|4=NaN|5=NaN|S=0|T=20210210T1100,17120.25,1,342405,-2245,-0.66,355,0.10,-4355,-1.27,15410,0.00,1
106,Exit short,2021-02-10 14:00,1=17199.08|2=17265.96|3=NaN|4=NaN|5=NaN|S=0|T=20210210T1900,17049,1,340160,-820,-0.24,105,0.03,-1425,-0.42,14590,0.00,1
106,Entry short,2021-02-10 10:00,1=17306.9|2=17282.02|3=NaN|4=NaN|5=NaN|S=0|T=20210210T1500,17008,1,340160,-820,-0.24,105,0.03,-1425,-0.42,14590,0.00,1
107,Exit long,2021-02-10 18:00,1=17205.05|2=17289.66|3=NaN|4=NaN|5=NaN|S=0|T=20210210T2300,17048,1,340980,-20,-0.01,75,0.02,-1035,-0.30,14570,0.00,1
107,Entry long,2021-02-10 14:00,1=17199.08|2=17265.96|3=NaN|4=NaN|5=NaN|S=0|T=20210210T1900,17049,1,340980,-20,-0.01,75,0.02,-1035,-0.30,14570,0.00,1
108,Exit short,2021-02-10 22:00,1=17197.96|2=17302.61|3=NaN|4=NaN|5=NaN|S=0|T=20210211T0300,17039.75,1,340960,165,0.05,430,0.13,-155,-0.05,14735,0.00,1
108,Entry short,2021-02-10 18:00,1=17205.05|2=17289.66|3=NaN|4=NaN|5=NaN|S=0|T=20210210T2300,17048,1,340960,165,0.05,430,0.13,-155,-0.05,14735,0.00,1
109,Exit long,2021-02-11 02:00,1=17195.6|2=17301.6|3=NaN|4=NaN|5=NaN|S=0|T=20210211T0700,17090.25,1,340795,1010,0.30,1230,0.36,0,0.00,15745,0.00,1
109,Entry long,2021-02-10 22:00,1=17197.96|2=17302.61|3=NaN|4=NaN|5=NaN|S=0|T=20210211T0300,17039.75,1,340795,1010,0.30,1230,0.36,0,0.00,15745,0.00,1
110,Exit short,2021-02-11 06:00,1=17195.61|2=17313.83|3=NaN|4=NaN|5=NaN|S=0|T=20210211T1100,17072,1,341805,365,0.11,470,0.14,-665,-0.19,16110,0.00,1
110,Entry short,2021-02-11 02:00,1=17195.6|2=17301.6|3=NaN|4=NaN|5=NaN|S=0|T=20210211T0700,17090.25,1,341805,365,0.11,470,0.14,-665,-0.19,16110,0.00,1
111,Exit long,2021-02-11 10:00,1=17134.17|2=17275.22|3=NaN|4=NaN|5=NaN|S=0|T=20210211T1500,17080.75,1,341440,175,0.05,1130,0.33,-1255,-0.37,16285,0.00,1
111,Entry long,2021-02-11 06:00,1=17195.61|2=17313.83|3=NaN|4=NaN|5=NaN|S=0|T=20210211T1100,17072,1,341440,175,0.05,1130,0.33,-1255,-0.37,16285,0.00,1
112,Exit short,2021-02-11 14:00,1=17162.56|2=17316.11|3=NaN|4=NaN|5=NaN|S=0|T=20210211T1900,17095,1,341615,-285,-0.08,1120,0.33,-785,-0.23,16000,0.00,1
112,Entry short,2021-02-11 10:00,1=17134.17|2=17275.22|3=NaN|4=NaN|5=NaN|S=0|T=20210211T1500,17080.75,1,341615,-285,-0.08,1120,0.33,-785,-0.23,16000,0.00,1
113,Exit long,2021-02-11 18:00,1=17151.42|2=17313.97|3=NaN|4=NaN|5=NaN|S=0|T=20210211T2300,17091.75,1,341900,-65,-0.02,635,0.19,-275,-0.08,15935,0.00,1
113,Entry long,2021-02-11 14:00,1=17162.56|2=17316.11|3=NaN|4=NaN|5=NaN|S=0|T=20210211T1900,17095,1,341900,-65,-0.02,635,0.19,-275,-0.08,15935,0.00,1
114,Exit short,2021-02-11 22:00,1=17140.87|2=17283.61|3=NaN|4=NaN|5=NaN|S=0|T=20210212T0300,17096,1,341835,-85,-0.02,55,0.02,-255,-0.07,15850,0.00,1
114,Entry short,2021-02-11 18:00,1=17151.42|2=17313.97|3=NaN|4=NaN|5=NaN|S=0|T=20210211T2300,17091.75,1,341835,-85,-0.02,55,0.02,-255,-0.07,15850,0.00,1
115,Exit long,2021-02-12 02:00,1=17125.11|2=17275.05|3=NaN|4=NaN|5=NaN|S=0|T=20210212T0700,17089.75,1,341920,-125,-0.04,90,0.03,-960,-0.28,15725,0.00,1
115,Entry long,2021-02-11 22:00,1=17140.87|2=17283.61|3=NaN|4=NaN|5=NaN|S=0|T=20210212T0300,17096,1,341920,-125,-0.04,90,0.03,-960,-0.28,15725,0.00,1
116,Exit short,2021-02-12 06:00,1=17105.28|2=17266.08|3=NaN|4=NaN|5=NaN|S=0|T=20210212T1100,17078.5,1,341795,225,0.07,1175,0.34,-345,-0.10,15950,0.00,1
116,Entry short,2021-02-12 02:00,1=17125.11|2=17275.05|3=NaN|4=NaN|5=NaN|S=0|T=20210212T0700,17089.75,1,341795,225,0.07,1175,0.34,-345,-0.10,15950,0.00,1
117,Exit long,2021-02-12 10:00,1=17086.64|2=17256.85|3=NaN|4=NaN|5=NaN|S=0|T=20210212T1500,17106.5,1,341570,560,0.16,1215,0.36,-590,-0.17,16510,0.00,1
117,Entry long,2021-02-12 06:00,1=17105.28|2=17266.08|3=NaN|4=NaN|5=NaN|S=0|T=20210212T1100,17078.5,1,341570,560,0.16,1215,0.36,-590,-0.17,16510,0.00,1
118,Exit short,2021-02-12 14:00,1=16942.73|2=17144.63|3=NaN|4=NaN|5=NaN|S=0|T=20210212T1900,17205.5,1,342130,-1980,-0.58,245,0.07,-1980,-0.58,14530,0.00,1
118,Entry short,2021-02-12 10:00,1=17086.64|2=17256.85|3=NaN|4=NaN|5=NaN|S=0|T=20210212T1500,17106.5,1,342130,-1980,-0.58,245,0.07,-1980,-0.58,14530,0.00,1
119,Exit long,2021-02-14 18:00,1=16958.64|2=17175.85|3=NaN|4=NaN|5=NaN|S=0|T=20210214T2300,17232.5,1,344110,540,0.16,920,0.27,-215,-0.06,15070,0.00,1
119,Entry long,2021-02-12 14:00,1=16942.73|2=17144.63|3=NaN|4=NaN|5=NaN|S=0|T=20210212T1900,17205.5,1,344110,540,0.16,920,0.27,-215,-0.06,15070,0.00,1
120,Exit short,2021-02-14 22:00,1=16987.11|2=17193.54|3=NaN|4=NaN|5=NaN|S=0|T=20210215T0300,17222.75,1,344650,195,0.06,235,0.07,-185,-0.05,15265,0.00,1
120,Entry short,2021-02-14 18:00,1=16958.64|2=17175.85|3=NaN|4=NaN|5=NaN|S=0|T=20210214T2300,17232.5,1,344650,195,0.06,235,0.07,-185,-0.05,15265,0.00,1
121,Exit long,2021-02-15 02:00,1=16979.75|2=17207.52|3=NaN|4=NaN|5=NaN|S=0|T=20210215T0700,17228.25,1,344455,110,0.03,230,0.07,-110,-0.03,15375,0.00,1
121,Entry long,2021-02-14 22:00,1=16987.11|2=17193.54|3=NaN|4=NaN|5=NaN|S=0|T=20210215T0300,17222.75,1,344455,110,0.03,230,0.07,-110,-0.03,15375,0.00,1
122,Exit short,2021-02-15 06:00,1=16973.06|2=17160.95|3=NaN|4=NaN|5=NaN|S=0|T=20210215T1100,17241.75,1,344565,-270,-0.08,130,0.04,-380,-0.11,15105,0.00,1
122,Entry short,2021-02-15 02:00,1=16979.75|2=17207.52|3=NaN|4=NaN|5=NaN|S=0|T=20210215T0700,17228.25,1,344565,-270,-0.08,130,0.04,-380,-0.11,15105,0.00,1
123,Exit long,2021-02-15 10:00,1=16975.01|2=17165.96|3=NaN|4=NaN|5=NaN|S=0|T=20210215T1500,17256.75,1,344835,300,0.09,425,0.12,-90,-0.03,15405,0.00,1
123,Entry long,2021-02-15 06:00,1=16973.06|2=17160.95|3=NaN|4=NaN|5=NaN|S=0|T=20210215T1100,17241.75,1,344835,300,0.09,425,0.12,-90,-0.03,15405,0.00,1
124,Exit short,2021-02-15 18:00,1=16989.87|2=17175.24|3=NaN|4=NaN|5=NaN|S=0|T=20210215T2300,17277.25,1,345135,-410,-0.12,300,0.09,-570,-0.17,14995,0.00,1
124,Entry short,2021-02-15 10:00,1=16975.01|2=17165.96|3=NaN|4=NaN|5=NaN|S=0|T=20210215T1500,17256.75,1,345135,-410,-0.12,300,0.09,-570,-0.17,14995,0.00,1
125,Exit long,2021-02-15 22:00,1=17031.2|2=17189.16|3=NaN|4=NaN|5=NaN|S=0|T=20210216T0300,17267.25,1,345545,-200,-0.06,160,0.05,-405,-0.12,14795,0.00,1
125,Entry long,2021-02-15 18:00,1=16989.87|2=17175.24|3=NaN|4=NaN|5=NaN|S=0|T=20210215T2300,17277.25,1,345545,-200,-0.06,160,0.05,-405,-0.12,14795,0.00,1
126,Exit short,2021-02-16 02:00,1=17041.21|2=17202.75|3=NaN|4=NaN|5=NaN|S=0|T=20210216T0700,17254.25,1,345345,260,0.08,730,0.21,-70,-0.02,15055,0.00,1
126,Entry short,2021-02-15 22:00,1=17031.2|2=17189.16|3=NaN|4=NaN|5=NaN|S=0|T=20210216T0300,17267.25,1,345345,260,0.08,730,0.21,-70,-0.02,15055,0.00,1
127,Exit long,2021-02-16 06:00,1=17154.44|2=17191.87|3=NaN|4=NaN|5=NaN|S=0|T=20210216T1100,17237.75,1,345085,-330,-0.10,235,0.07,-1160,-0.34,14725,0.00,1
127,Entry long,2021-02-16 02:00,1=17041.21|2=17202.75|3=NaN|4=NaN|5=NaN|S=0|T=20210216T0700,17254.25,1,345085,-330,-0.10,235,0.07,-1160,-0.34,14725,0.00,1
128,Exit short,2021-02-16 10:00,1=17224.78|2=17249.8|3=NaN|4=NaN|5=NaN|S=0|T=20210216T1500,17139.5,1,344755,1965,0.57,2740,0.79,-450,-0.13,16690,0.00,1
128,Entry short,2021-02-16 06:00,1=17154.44|2=17191.87|3=NaN|4=NaN|5=NaN|S=0|T=20210216T1100,17237.75,1,344755,1965,0.57,2740,0.79,-450,-0.13,16690,0.00,1
129,Exit long,2021-02-16 14:00,1=17188.44|2=17214.77|3=NaN|4=NaN|5=NaN|S=0|T=20210216T1900,17140,1,342790,10,0.00,855,0.25,-185,-0.05,16700,0.00,1
129,Entry long,2021-02-16 10:00,1=17224.78|2=17249.8|3=NaN|4=NaN|5=NaN|S=0|T=20210216T1500,17139.5,1,342790,10,0.00,855,0.25,-185,-0.05,16700,0.00,1
130,Exit short,2021-02-16 18:00,1=17187.13|2=17221.92|3=NaN|4=NaN|5=NaN|S=0|T=20210216T2300,17140.5,1,342800,-10,0.00,1225,0.36,-210,-0.06,16690,0.00,1
130,Entry short,2021-02-16 14:00,1=17188.44|2=17214.77|3=NaN|4=NaN|5=NaN|S=0|T=20210216T1900,17140,1,342800,-10,0.00,1225,0.36,-210,-0.06,16690,0.00,1
131,Exit long,2021-02-16 22:00,1=17209.02|2=17218.29|3=NaN|4=NaN|5=NaN|S=0|T=20210217T0300,17157,1,342810,330,0.10,405,0.12,-160,-0.05,17020,0.00,1
131,Entry long,2021-02-16 18:00,1=17187.13|2=17221.92|3=NaN|4=NaN|5=NaN|S=0|T=20210216T2300,17140.5,1,342810,330,0.10,405,0.12,-160,-0.05,17020,0.00,1
132,Exit short,2021-02-17 02:00,1=17237.36|2=17235.52|3=NaN|4=NaN|5=NaN|S=0|T=20210217T0700,17124.75,1,343140,645,0.19,870,0.25,-255,-0.07,17665,0.00,1
132,Entry short,2021-02-16 22:00,1=17209.02|2=17218.29|3=NaN|4=NaN|5=NaN|S=0|T=20210217T0300,17157,1,343140,645,0.19,870,0.25,-255,-0.07,17665,0.00,1
133,Exit long,2021-02-17 06:00,1=17258.36|2=17234.4|3=NaN|4=NaN|5=NaN|S=0|T=20210217T1100,17055.5,1,342495,-1385,-0.40,385,0.11,-2585,-0.75,16280,0.00,1
133,Entry long,2021-02-17 02:00,1=17237.36|2=17235.52|3=NaN|4=NaN|5=NaN|S=0|T=20210217T0700,17124.75,1,342495,-1385,-0.40,385,0.11,-2585,-0.75,16280,0.00,1
134,Exit short,2021-02-17 10:00,1=17239.65|2=17216.57|3=NaN|4=NaN|5=NaN|S=0|T=20210217T1500,17038.5,1,341110,340,0.10,2555,0.75,-345,-0.10,16620,0.00,1
134,Entry short,2021-02-17 06:00,1=17258.36|2=17234.4|3=NaN|4=NaN|5=NaN|S=0|T=20210217T1100,17055.5,1,341110,340,0.10,2555,0.75,-345,-0.10,16620,0.00,1
135,Exit long,2021-02-17 14:00,1=17215.2|2=17194.84|3=NaN|4=NaN|5=NaN|S=0|T=20210217T1900,17084,1,340770,910,0.27,1135,0.33,-300,-0.09,17530,0.00,1
135,Entry long,2021-02-17 10:00,1=17239.65|2=17216.57|3=NaN|4=NaN|5=NaN|S=0|T=20210217T1500,17038.5,1,340770,910,0.27,1135,0.33,-300,-0.09,17530,0.00,1
136,Exit short,2021-02-17 18:00,1=17217.79|2=17187.81|3=NaN|4=NaN|5=NaN|S=0|T=20210217T2300,17081.75,1,341680,45,0.01,785,0.23,-480,-0.14,17575,0.00,1
136,Entry short,2021-02-17 14:00,1=17215.2|2=17194.84|3=NaN|4=NaN|5=NaN|S=0|T=20210217T1900,17084,1,341680,45,0.01,785,0.23,-480,-0.14,17575,0.00,1
