Date and time,Type,Signal
2026-06-10 14:15:00,Entry short,1=29416.29|2=29270.19|3=29062.07|4=29137.71|5=29205.68|S=29005.75|T=20260610T1815
2026-06-10 14:45:00,Exit long,1=29470.26|2=29299.37|3=29069.51|4=29132.35|5=29190.49|S=28900.25|T=20260610T1845
2026-06-10 14:30:00,Entry long,1=29329.11|2=29188.4|3=28993.3|4=29072.58|5=29137.88|S=28954|T=20260610T1830
2026-06-10 15:00:00,Exit short,1=29367.05|2=29215.9|3=29003.89|4=29070.33|5=29125.81|S=28886.25|T=20260610T1900
2026-06-10 14:45:00,Entry short,1=29470.26|2=29299.37|3=29069.51|4=29132.35|5=29190.49|S=28900.25|T=20260610T1845
2026-06-10 15:15:00,Exit long,1=29348.4|2=29212.81|3=29007.05|4=29073.48|5=29125.67|S=28839.5|T=20260610T1915
2026-06-10 15:00:00,Entry long,1=29367.05|2=29215.9|3=29003.89|4=29070.33|5=29125.81|S=28886.25|T=20260610T1900
2026-06-10 15:30:00,Exit short,1=29301.78|2=29165.21|3=28981.97|4=29053.38|5=29104.18|S=28914|T=20260610T1930
2026-06-10 15:15:00,Entry short,1=29348.4|2=29212.81|3=29007.05|4=29073.48|5=29125.67|S=28839.5|T=20260610T1915
2026-06-10 15:45:00,Exit long,1=29384.75|2=29222.19|3=29028.19|4=29091.43|5=29138.19|S=28818.75|T=20260610T1945
2026-06-10 15:30:00,Entry long,1=29301.78|2=29165.21|3=28981.97|4=29053.38|5=29104.18|S=28914|T=20260610T1930
2026-06-10 16:00:00,Exit short,1=29323.74|2=29180.81|3=28996.77|4=29059.85|5=29106.51|S=28792.25|T=20260610T2000
2026-06-10 15:45:00,Entry short,1=29384.75|2=29222.19|3=29028.19|4=29091.43|5=29138.19|S=28818.75|T=20260610T1945
2026-06-10 16:15:00,Exit long,1=29409.41|2=29259.28|3=29052.21|4=29102.67|5=29143.94|S=28778.25|T=20260610T2015
2026-06-10 16:00:00,Entry long,1=29323.74|2=29180.81|3=28996.77|4=29059.85|5=29106.51|S=28792.25|T=20260610T2000
2026-06-10 16:30:00,Exit short,1=29303.62|2=29185.71|3=28994.94|4=29051.21|5=29088.87|S=28743.5|T=20260610T2030
2026-06-10 16:15:00,Entry short,1=29409.41|2=29259.28|3=29052.21|4=29102.67|5=29143.94|S=28778.25|T=20260610T2015
2026-06-10 16:45:00,Exit long,1=29243.42|2=29157.29|3=28985.34|4=29046.38|5=29081.15|S=28764.75|T=20260610T2045
2026-06-10 16:30:00,Entry long,1=29303.62|2=29185.71|3=28994.94|4=29051.21|5=29088.87|S=28743.5|T=20260610T2030
2026-06-10 18:00:00,Exit short,1=29215.91|2=29188.31|3=29006.34|4=29070.16|5=29100.22|S=28693.5|T=20260610T2200
2026-06-10 16:45:00,Entry short,1=29243.42|2=29157.29|3=28985.34|4=29046.38|5=29081.15|S=28764.75|T=20260610T2045
2026-06-10 18:15:00,Exit long,1=29137.09|2=29128.83|3=28969.8|4=29038.13|5=29065.67|S=28704.75|T=20260610T2215
2026-06-10 18:00:00,Entry long,1=29215.91|2=29188.31|3=29006.34|4=29070.16|5=29100.22|S=28693.5|T=20260610T2200
2026-06-10 18:30:00,Exit short,1=29069.04|2=29101.76|3=28962.31|4=29034.11|5=29059.91|S=28724.5|T=20260610T2230
2026-06-10 18:15:00,Entry short,1=29137.09|2=29128.83|3=28969.8|4=29038.13|5=29065.67|S=28704.75|T=20260610T2215
2026-06-10 18:45:00,Exit long,1=29027.84|2=29098.47|3=28959.38|4=29033.74|5=29056.76|S=28635.25|T=20260610T2245
2026-06-10 18:30:00,Entry long,1=29069.04|2=29101.76|3=28962.31|4=29034.11|5=29059.91|S=28724.5|T=20260610T2230
2026-06-10 19:00:00,Exit short,1=28933.34|2=29094.46|3=28965.48|4=29040.94|5=29059.63|S=28582.75|T=20260610T2300
2026-06-10 18:45:00,Entry short,1=29027.84|2=29098.47|3=28959.38|4=29033.74|5=29056.76|S=28635.25|T=20260610T2245
2026-06-10 19:15:00,Exit long,1=28854.94|2=29057.98|3=28923.75|4=29015.51|5=29031.02|S=28691|T=20260610T2315
2026-06-10 19:00:00,Entry long,1=28933.34|2=29094.46|3=28965.48|4=29040.94|5=29059.63|S=28582.75|T=20260610T2300
2026-06-10 19:30:00,Exit short,1=28798.85|2=29038.36|3=28924.78|4=29018.63|5=29031.91|S=28717.75|T=20260610T2330
2026-06-10 19:15:00,Entry short,1=28854.94|2=29057.98|3=28923.75|4=29015.51|5=29031.02|S=28691|T=20260610T2315
2026-06-10 19:45:00,Exit long,1=28768.54|2=29016.82|3=28921.78|4=29016.89|5=29028.6|S=28656.75|T=20260610T2345
2026-06-10 19:30:00,Entry long,1=28798.85|2=29038.36|3=28924.78|4=29018.63|5=29031.91|S=28717.75|T=20260610T2330
2026-06-10 20:00:00,Exit short,1=28712.35|2=28964.14|3=28900.21|4=29000.84|5=29010.24|S=28684|T=20260611T0000
2026-06-10 19:45:00,Entry short,1=28768.54|2=29016.82|3=28921.78|4=29016.89|5=29028.6|S=28656.75|T=20260610T2345
2026-06-10 20:15:00,Exit long,1=28686.84|2=28943.26|3=28898.59|4=29001.1|5=29008.87|S=28773.25|T=20260611T0015
2026-06-10 20:00:00,Entry long,1=28712.35|2=28964.14|3=28900.21|4=29000.84|5=29010.24|S=28684|T=20260611T0000
2026-06-10 20:30:00,Exit short,1=28670.8|2=28927.81|3=28902.09|4=29004.06|5=29009.69|S=28736.5|T=20260611T0030
2026-06-10 20:15:00,Entry short,1=28686.84|2=28943.26|3=28898.59|4=29001.1|5=29008.87|S=28773.25|T=20260611T0015
2026-06-10 20:45:00,Exit long,1=28619.1|2=28896.65|3=28870.68|4=28993.4|5=28997.46|S=28842.25|T=20260611T0045
2026-06-10 20:30:00,Entry long,1=28670.8|2=28927.81|3=28902.09|4=29004.06|5=29009.69|S=28736.5|T=20260611T0030
2026-06-10 21:00:00,Exit short,1=28590.71|2=28879.88|3=28872.11|4=28983.78|5=28995.31|S=29006.5|T=20260611T0100
2026-06-10 20:45:00,Entry short,1=28619.1|2=28896.65|3=28870.68|4=28993.4|5=28997.46|S=28842.25|T=20260611T0045
2026-06-10 21:15:00,Exit long,1=28554.65|2=28852.2|3=28864.14|4=28977.49|5=28985.72|S=29044|T=20260611T0115
2026-06-10 21:00:00,Entry long,1=28590.71|2=28879.88|3=28872.11|4=28983.78|5=28995.31|S=29006.5|T=20260611T0100
2026-06-10 21:30:00,Exit short,1=28761.78|2=28907.37|3=28908.18|4=29016.05|5=29014.92|S=28998.5|T=20260611T0130
2026-06-10 21:15:00,Entry short,1=28554.65|2=28852.2|3=28864.14|4=28977.49|5=28985.72|S=29044|T=20260611T0115
2026-06-10 21:45:00,Exit long,1=28741.89|2=28903.19|3=28894.97|4=28996.74|5=28993.06|S=28934|T=20260611T0145
2026-06-10 21:30:00,Entry long,1=28761.78|2=28907.37|3=28908.18|4=29016.05|5=29014.92|S=28998.5|T=20260611T0130
2026-06-10 22:00:00,Exit short,1=28733.51|2=28904.09|3=28893.23|4=28990.64|5=28984.57|S=28917|T=20260611T0200
2026-06-10 21:45:00,Entry short,1=28741.89|2=28903.19|3=28894.97|4=28996.74|5=28993.06|S=28934|T=20260611T0145
2026-06-10 22:15:00,Exit long,1=28733.92|2=28895.32|3=28898.53|4=28988.53|5=28979.9|S=28851.75|T=20260611T0215
2026-06-10 22:00:00,Entry long,1=28733.51|2=28904.09|3=28893.23|4=28990.64|5=28984.57|S=28917|T=20260611T0200
2026-06-10 22:30:00,Exit short,1=28721.44|2=28872.04|3=28890.04|4=28979.51|5=28969.12|S=28864.75|T=20260611T0230
2026-06-10 22:15:00,Entry short,1=28733.92|2=28895.32|3=28898.53|4=28988.53|5=28979.9|S=28851.75|T=20260611T0215
2026-06-10 22:45:00,Exit long,1=28700.36|2=28855.56|3=28872.83|4=28975.32|5=28963.18|S=28929.5|T=20260611T0245
2026-06-10 22:30:00,Entry long,1=28721.44|2=28872.04|3=28890.04|4=28979.51|5=28969.12|S=28864.75|T=20260611T0230
2026-06-10 23:00:00,Exit short,1=28730.25|2=28852.36|3=28883.25|4=28982.32|5=28963.58|S=28897.75|T=20260611T0300
2026-06-10 22:45:00,Entry short,1=28700.36|2=28855.56|3=28872.83|4=28975.32|5=28963.18|S=28929.5|T=20260611T0245
2026-06-10 23:15:00,Exit long,1=28711.56|2=28808.83|3=28878.37|4=28975.63|5=28955.4|S=28914.25|T=20260611T0315
2026-06-10 23:00:00,Entry long,1=28730.25|2=28852.36|3=28883.25|4=28982.32|5=28963.58|S=28897.75|T=20260611T0300
2026-06-10 23:30:00,Exit short,1=28710.1|2=28806.46|3=28878.53|4=28973.21|5=28950|S=28978|T=20260611T0330
2026-06-10 23:15:00,Entry short,1=28711.56|2=28808.83|3=28878.37|4=28975.63|5=28955.4|S=28914.25|T=20260611T0315
2026-06-10 23:45:00,Exit long,1=28786.84|2=28797.94|3=28887.61|4=28973.39|5=28948.55|S=29031.5|T=20260611T0345
2026-06-10 23:30:00,Entry long,1=28710.1|2=28806.46|3=28878.53|4=28973.21|5=28950|S=28978|T=20260611T0330
2026-06-11 00:00:00,Exit short,1=28807.16|2=28806.06|3=28917.34|4=28975.54|5=28948.36|S=29016|T=20260611T0400
2026-06-10 23:45:00,Entry short,1=28786.84|2=28797.94|3=28887.61|4=28973.39|5=28948.55|S=29031.5|T=20260611T0345
2026-06-11 00:15:00,Exit long,1=28829.62|2=28720.81|3=28902.74|4=28953.63|5=28925.17|S=29034.75|T=20260611T0415
2026-06-11 00:00:00,Entry long,1=28807.16|2=28806.06|3=28917.34|4=28975.54|5=28948.36|S=29016|T=20260611T0400
2026-06-11 00:30:00,Exit short,1=28858.36|2=28748.14|3=28935.04|4=28967.59|5=28937.02|S=29083.25|T=20260611T0430
2026-06-11 00:15:00,Entry short,1=28829.62|2=28720.81|3=28902.74|4=28953.63|5=28925.17|S=29034.75|T=20260611T0415
2026-06-11 00:45:00,Exit long,1=28890.16|2=28751.18|3=28942.24|4=28970.6|5=28936.53|S=29069.25|T=20260611T0445
2026-06-11 00:30:00,Entry long,1=28858.36|2=28748.14|3=28935.04|4=28967.59|5=28937.02|S=29083.25|T=20260611T0430
2026-06-11 01:00:00,Exit short,1=28932.27|2=28787.64|3=28960.16|4=28981.41|5=28944.15|S=29021.5|T=20260611T0500
2026-06-11 00:45:00,Entry short,1=28890.16|2=28751.18|3=28942.24|4=28970.6|5=28936.53|S=29069.25|T=20260611T0445
2026-06-11 01:15:00,Exit long,1=28956.15|2=28783.18|3=28948|4=28964.46|5=28924.21|S=29026.75|T=20260611T0515
2026-06-11 01:00:00,Entry long,1=28932.27|2=28787.64|3=28960.16|4=28981.41|5=28944.15|S=29021.5|T=20260611T0500
2026-06-11 01:30:00,Exit short,1=28967.51|2=28792.83|3=28941.38|4=28962.69|5=28917.71|S=29036.5|T=20260611T0530
2026-06-11 01:15:00,Entry short,1=28956.15|2=28783.18|3=28948|4=28964.46|5=28924.21|S=29026.75|T=20260611T0515
2026-06-11 01:45:00,Exit long,1=29031.25|2=28802.02|3=28942.67|4=28963.88|5=28916.38|S=29039.25|T=20260611T0545
2026-06-11 01:30:00,Entry long,1=28967.51|2=28792.83|3=28941.38|4=28962.69|5=28917.71|S=29036.5|T=20260611T0530
2026-06-11 02:00:00,Exit short,1=29043.76|2=28803.25|3=28939.21|4=28963.7|5=28913.06|S=29038.75|T=20260611T0600
2026-06-11 01:45:00,Entry short,1=29031.25|2=28802.02|3=28942.67|4=28963.88|5=28916.38|S=29039.25|T=20260611T0545
2026-06-11 02:15:00,Exit long,1=29049.84|2=28802.58|3=28932.56|4=28961.22|5=28907.87|S=29042.25|T=20260611T0615
2026-06-11 02:00:00,Entry long,1=29043.76|2=28803.25|3=28939.21|4=28963.7|5=28913.06|S=29038.75|T=20260611T0600
2026-06-11 02:30:00,Exit short,1=29085.48|2=28808.04|3=28987.11|4=28960.92|5=28904.54|S=29055.5|T=20260611T0630
2026-06-11 02:15:00,Entry short,1=29049.84|2=28802.58|3=28932.56|4=28961.22|5=28907.87|S=29042.25|T=20260611T0615
2026-06-11 02:45:00,Exit long,1=29090.63|2=28897.28|3=28975.89|4=28960.13|5=28901.28|S=29084.75|T=20260611T0645
2026-06-11 02:30:00,Entry long,1=29085.48|2=28808.04|3=28987.11|4=28960.92|5=28904.54|S=29055.5|T=20260611T0630
2026-06-11 03:00:00,Exit short,1=29104.5|2=28904.71|3=28972.79|4=28962.54|5=28900.76|S=29082|T=20260611T0700
2026-06-11 02:45:00,Entry short,1=29090.63|2=28897.28|3=28975.89|4=28960.13|5=28901.28|S=29084.75|T=20260611T0645
2026-06-11 03:15:00,Exit long,1=29067.59|2=28875.59|3=28945.64|4=28943.94|5=28879.83|S=29142.5|T=20260611T0715
2026-06-11 03:00:00,Entry long,1=29104.5|2=28904.71|3=28972.79|4=28962.54|5=28900.76|S=29082|T=20260611T0700
2026-06-11 03:30:00,Exit short,1=29104.48|2=28900.71|3=28958.06|4=28958.59|5=28891.5|S=29153.5|T=20260611T0730
2026-06-11 03:15:00,Entry short,1=29067.59|2=28875.59|3=28945.64|4=28943.94|5=28879.83|S=29142.5|T=20260611T0715
2026-06-11 03:45:00,Exit long,1=29113.17|2=28921.43|3=28963.61|4=28962.88|5=28892.53|S=29137|T=20260611T0745
2026-06-11 03:30:00,Entry long,1=29104.48|2=28900.71|3=28958.06|4=28958.59|5=28891.5|S=29153.5|T=20260611T0730
2026-06-11 04:00:00,Exit short,1=29093.47|2=28906.42|3=28949.67|4=28952.37|5=28878.95|S=29209|T=20260611T0800
2026-06-11 03:45:00,Entry short,1=29113.17|2=28921.43|3=28963.61|4=28962.88|5=28892.53|S=29137|T=20260611T0745
2026-06-11 04:15:00,Exit long,1=29158.74|2=28975.7|3=28957.4|4=28978.1|5=28900.25|S=29200|T=20260611T0815
2026-06-11 04:00:00,Entry long,1=29093.47|2=28906.42|3=28949.67|4=28952.37|5=28878.95|S=29209|T=20260611T0800
2026-06-11 04:30:00,Exit short,1=29147.47|2=28971.62|3=28951.87|4=28969.53|5=28885.96|S=29205.25|T=20260611T0830
2026-06-11 04:15:00,Entry short,1=29158.74|2=28975.7|3=28957.4|4=28978.1|5=28900.25|S=29200|T=20260611T0815
2026-06-11 04:45:00,Exit long,1=29154.93|2=28990.33|3=28941.21|4=28972.45|5=28884.83|S=29203.5|T=20260611T0845
2026-06-11 04:30:00,Entry long,1=29147.47|2=28971.62|3=28951.87|4=28969.53|5=28885.96|S=29205.25|T=20260611T0830
2026-06-11 05:00:00,Exit short,1=29168.36|2=29049.71|3=28948.07|4=28973.72|5=28882.98|S=29175.75|T=20260611T0900
2026-06-11 04:45:00,Entry short,1=29154.93|2=28990.33|3=28941.21|4=28972.45|5=28884.83|S=29203.5|T=20260611T0845
2026-06-11 05:15:00,Exit long,1=29167.03|2=29061.39|3=28948.86|4=28973.87|5=28878.8|S=29167.25|T=20260611T0915
2026-06-11 05:00:00,Entry long,1=29168.36|2=29049.71|3=28948.07|4=28973.72|5=28882.98|S=29175.75|T=20260611T0900
2026-06-11 05:30:00,Exit short,1=29158.42|2=29103.67|3=28946|4=28969.86|5=28872.14|S=29176|T=20260611T0930
2026-06-11 05:15:00,Entry short,1=29167.03|2=29061.39|3=28948.86|4=28973.87|5=28878.8|S=29167.25|T=20260611T0915
2026-06-11 05:45:00,Exit long,1=29167.66|2=29123.79|3=28943.67|4=28977|5=28876.01|S=29171|T=20260611T0945
2026-06-11 05:30:00,Entry long,1=29158.42|2=29103.67|3=28946|4=28969.86|5=28872.14|S=29176|T=20260611T0930
2026-06-11 06:00:00,Exit short,1=29195.09|2=29134.19|3=28946.22|4=28974.39|5=28873.61|S=29189.25|T=20260611T1000
2026-06-11 05:45:00,Entry short,1=29167.66|2=29123.79|3=28943.67|4=28977|5=28876.01|S=29171|T=20260611T0945
2026-06-11 06:15:00,Exit long,1=29212.78|2=29142.05|3=28952.96|4=28977.6|5=28873.02|S=29169.25|T=20260611T1015
2026-06-11 06:00:00,Entry long,1=29195.09|2=29134.19|3=28946.22|4=28974.39|5=28873.61|S=29189.25|T=20260611T1000
2026-06-11 06:30:00,Exit short,1=29217.45|2=29169.19|3=28955.23|4=28973.34|5=28868.61|S=29185|T=20260611T1030
2026-06-11 06:15:00,Entry short,1=29212.78|2=29142.05|3=28952.96|4=28977.6|5=28873.02|S=29169.25|T=20260611T1015
2026-06-11 06:45:00,Exit long,1=29228.47|2=29184.05|3=28962.36|4=28976.76|5=28868.04|S=29170.5|T=20260611T1045
2026-06-11 06:30:00,Entry long,1=29217.45|2=29169.19|3=28955.23|4=28973.34|5=28868.61|S=29185|T=20260611T1030
2026-06-11 07:00:00,Exit short,1=29229.92|2=29223.97|3=28970.12|4=28977.79|5=28865.55|S=29132.75|T=20260611T1100
2026-06-11 06:45:00,Entry short,1=29228.47|2=29184.05|3=28962.36|4=28976.76|5=28868.04|S=29170.5|T=20260611T1045
2026-06-11 07:15:00,Exit long,1=29217.01|2=29221.59|3=28968.78|4=28972.97|5=28858.59|S=29147|T=20260611T1115
2026-06-11 07:00:00,Entry long,1=29229.92|2=29223.97|3=28970.12|4=28977.79|5=28865.55|S=29132.75|T=20260611T1100
2026-06-11 07:30:00,Exit short,1=29217.52|2=29225.28|3=28973.68|4=28975.66|5=28857.12|S=29179.25|T=20260611T1130
2026-06-11 07:15:00,Entry short,1=29217.01|2=29221.59|3=28968.78|4=28972.97|5=28858.59|S=29147|T=20260611T1115
2026-06-11 07:45:00,Exit long,1=29206.41|2=29239.48|3=28973.33|4=28974.47|5=28853.04|S=29193.75|T=20260611T1145
2026-06-11 07:30:00,Entry long,1=29217.52|2=29225.28|3=28973.68|4=28975.66|5=28857.12|S=29179.25|T=20260611T1130
2026-06-11 08:00:00,Exit short,1=29212.21|2=29248.27|3=28982.72|4=28980.78|5=28856.13|S=29190|T=20260611T1200
2026-06-11 07:45:00,Entry short,1=29206.41|2=29239.48|3=28973.33|4=28974.47|5=28853.04|S=29193.75|T=20260611T1145
2026-06-11 08:15:00,Exit long,1=29267.87|2=29291.19|3=29012.44|4=29002.13|5=28872.61|S=29047.25|T=20260611T1215
2026-06-11 08:00:00,Entry long,1=29212.21|2=29248.27|3=28982.72|4=28980.78|5=28856.13|S=29190|T=20260611T1200
2026-06-11 08:30:00,Exit short,1=29230.92|2=29260.59|3=28987.63|4=28978.19|5=28845.78|S=29046.25|T=20260611T1230
2026-06-11 08:15:00,Entry short,1=29267.87|2=29291.19|3=29012.44|4=29002.13|5=28872.61|S=29047.25|T=20260611T1215
2026-06-11 08:45:00,Exit long,1=29196.48|2=29258.33|3=28986.44|4=28977.94|5=28842.35|S=29105.25|T=20260611T1245
2026-06-11 08:30:00,Entry long,1=29230.92|2=29260.59|3=28987.63|4=28978.19|5=28845.78|S=29046.25|T=20260611T1230
2026-06-11 09:00:00,Exit short,1=29197.77|2=29255.28|3=28995.05|4=28985.2|5=28846.04|S=29069.25|T=20260611T1300
2026-06-11 08:45:00,Entry short,1=29196.48|2=29258.33|3=28986.44|4=28977.94|5=28842.35|S=29105.25|T=20260611T1245
2026-06-11 09:15:00,Exit long,1=29192.49|2=29248|3=28997.38|4=28984.93|5=28842.47|S=29045.75|T=20260611T1315
2026-06-11 09:00:00,Entry long,1=29197.77|2=29255.28|3=28995.05|4=28985.2|5=28846.04|S=29069.25|T=20260611T1300
2026-06-11 09:30:00,Exit short,1=29216.4|2=29255.86|3=29009.63|4=28992.29|5=28846.58|S=29030.5|T=20260611T1330
2026-06-11 09:15:00,Entry short,1=29192.49|2=29248|3=28997.38|4=28984.93|5=28842.47|S=29045.75|T=20260611T1315
2026-06-11 09:45:00,Exit long,1=29175.78|2=29218.96|3=28993.92|4=28979.12|5=28830.38|S=29193.25|T=20260611T1345
2026-06-11 09:30:00,Entry long,1=29216.4|2=29255.86|3=29009.63|4=28992.29|5=28846.58|S=29030.5|T=20260611T1330
2026-06-11 10:00:00,Exit short,1=29192.71|2=29231.44|3=29013.83|4=28996.49|5=28842.23|S=29136.25|T=20260611T1400
2026-06-11 09:45:00,Entry short,1=29175.78|2=29218.96|3=28993.92|4=28979.12|5=28830.38|S=29193.25|T=20260611T1345
2026-06-11 10:15:00,Exit long,1=29180.04|2=29221.29|3=29012.01|4=28993.25|5=28834.67|S=29161|T=20260611T1415
2026-06-11 10:00:00,Entry long,1=29192.71|2=29231.44|3=29013.83|4=28996.49|5=28842.23|S=29136.25|T=20260611T1400
2026-06-11 10:30:00,Exit short,1=29183.7|2=29219.67|3=29020.75|4=28998.13|5=28836.25|S=29110.75|T=20260611T1430
2026-06-11 10:15:00,Entry short,1=29180.04|2=29221.29|3=29012.01|4=28993.25|5=28834.67|S=29161|T=20260611T1415
2026-06-11 10:45:00,Exit long,1=29193.95|2=29225.71|3=29030.83|4=29004.09|5=28838.57|S=28941|T=20260611T1445
2026-06-11 10:30:00,Entry long,1=29183.7|2=29219.67|3=29020.75|4=28998.13|5=28836.25|S=29110.75|T=20260611T1430
2026-06-11 11:00:00,Exit short,1=29139.65|2=29179.93|3=29008.94|4=28985.96|5=28816.26|S=29058|T=20260611T1500
2026-06-11 10:45:00,Entry short,1=29193.95|2=29225.71|3=29030.83|4=29004.09|5=28838.57|S=28941|T=20260611T1445
2026-06-11 11:15:00,Exit long,1=29153.32|2=29211.27|3=29027.58|4=29002.32|5=28829.5|S=29050.5|T=20260611T1515
2026-06-11 11:00:00,Entry long,1=29139.65|2=29179.93|3=29008.94|4=28985.96|5=28816.26|S=29058|T=20260611T1500
2026-06-11 11:30:00,Exit short,1=29129.1|2=29196.62|3=29020.09|4=28994.73|5=28819.13|S=29110|T=20260611T1530
2026-06-11 11:15:00,Entry short,1=29153.32|2=29211.27|3=29027.58|4=29002.32|5=28829.5|S=29050.5|T=20260611T1515
2026-06-11 11:45:00,Exit long,1=29104.16|2=29194.11|3=29024.86|4=28998.31|5=28819.61|S=29150.75|T=20260611T1545
2026-06-11 11:30:00,Entry long,1=29129.1|2=29196.62|3=29020.09|4=28994.73|5=28819.13|S=29110|T=20260611T1530
2026-06-11 12:00:00,Exit short,1=29062.43|2=29166.45|3=29011.58|4=28987.51|5=28807.9|S=29244.5|T=20260611T1600
2026-06-11 11:45:00,Entry short,1=29104.16|2=29194.11|3=29024.86|4=28998.31|5=28819.61|S=29150.75|T=20260611T1545
2026-06-11 12:15:00,Exit long,1=29102.01|2=29194.2|3=29040.41|4=29009.52|5=28827.6|S=29138.75|T=20260611T1615
2026-06-11 12:00:00,Entry long,1=29062.43|2=29166.45|3=29011.58|4=28987.51|5=28807.9|S=29244.5|T=20260611T1600
2026-06-11 12:30:00,Exit short,1=29053.85|2=29159.4|3=29022.52|4=28995.31|5=28807.73|S=29178.75|T=20260611T1630
2026-06-11 12:15:00,Entry short,1=29102.01|2=29194.2|3=29040.41|4=29009.52|5=28827.6|S=29138.75|T=20260611T1615
2026-06-11 12:45:00,Exit long,1=29093.7|2=29178.34|3=29042.16|4=29009.64|5=28820.36|S=29062.75|T=20260611T1645
2026-06-11 12:30:00,Entry long,1=29053.85|2=29159.4|3=29022.52|4=28995.31|5=28807.73|S=29178.75|T=20260611T1630
2026-06-11 13:00:00,Exit short,1=29084.57|2=29164.36|3=29038.14|4=29002.89|5=28811.53|S=29036.5|T=20260611T1700
2026-06-11 12:45:00,Entry short,1=29093.7|2=29178.34|3=29042.16|4=29009.64|5=28820.36|S=29062.75|T=20260611T1645
2026-06-11 13:15:00,Exit long,1=29048.72|2=29130.65|3=29023.33|4=28990.26|5=28797.35|S=29378|T=20260611T1715
2026-06-11 13:00:00,Entry long,1=29084.57|2=29164.36|3=29038.14|4=29002.89|5=28811.53|S=29036.5|T=20260611T1700
2026-06-11 13:30:00,Exit short,1=28843.53|2=28974.87|3=28932.92|4=28919.91|5=28730.62|S=29574.25|T=20260611T1730
2026-06-11 13:15:00,Entry short,1=29048.72|2=29130.65|3=29023.33|4=28990.26|5=28797.35|S=29378|T=20260611T1715
2026-06-11 13:45:00,Exit long,1=29069.93|2=29155.54|3=29072.58|4=29045.97|5=28848.9|S=29506.75|T=20260611T1745
2026-06-11 13:30:00,Entry long,1=28843.53|2=28974.87|3=28932.92|4=28919.91|5=28730.62|S=29574.25|T=20260611T1730
2026-06-11 14:00:00,Exit short,1=29092.37|2=29147.65|3=29061.25|4=29024.37|5=28824.87|S=29475|T=20260611T1800
2026-06-11 13:45:00,Entry short,1=29069.93|2=29155.54|3=29072.58|4=29045.97|5=28848.9|S=29506.75|T=20260611T1745
2026-06-11 14:15:00,Exit long,1=29101|2=29142.1|3=29053.57|4=29016.34|5=28810.72|S=29481|T=20260611T1815
2026-06-11 14:00:00,Entry long,1=29092.37|2=29147.65|3=29061.25|4=29024.37|5=28824.87|S=29475|T=20260611T1800
2026-06-11 14:30:00,Exit short,1=29067.5|2=29113.87|3=29037.14|4=28997.95|5=28792.17|S=29516.25|T=20260611T1830
2026-06-11 14:15:00,Entry short,1=29101|2=29142.1|3=29053.57|4=29016.34|5=28810.72|S=29481|T=20260611T1815
2026-06-11 14:45:00,Exit long,1=29142.31|2=29174.88|3=29077.21|4=29028.77|5=28820.6|S=29561.5|T=20260611T1845
2026-06-11 14:30:00,Entry long,1=29067.5|2=29113.87|3=29037.14|4=28997.95|5=28792.17|S=29516.25|T=20260611T1830
2026-06-11 15:00:00,Exit short,1=29185.45|2=29196.69|3=29089.93|4=29031.02|5=28821.44|S=29653.25|T=20260611T1900
2026-06-11 14:45:00,Entry short,1=29142.31|2=29174.88|3=29077.21|4=29028.77|5=28820.6|S=29561.5|T=20260611T1845
2026-06-11 15:15:00,Exit long,1=29245.82|2=29230.25|3=29110.93|4=29040.42|5=28828.4|S=29716.75|T=20260611T1915
2026-06-11 15:00:00,Entry long,1=29185.45|2=29196.69|3=29089.93|4=29031.02|5=28821.44|S=29653.25|T=20260611T1900
2026-06-11 15:30:00,Exit short,1=29049.26|2=29073.92|3=29008.39|4=28951.04|5=28743.33|S=29791.5|T=20260611T1930
2026-06-11 15:15:00,Entry short,1=29245.82|2=29230.25|3=29110.93|4=29040.42|5=28828.4|S=29716.75|T=20260611T1915
2026-06-11 15:45:00,Exit long,1=29221.39|2=29212.94|3=29121.75|4=29050.11|5=28836.39|S=29749.5|T=20260611T1945
2026-06-11 15:30:00,Entry long,1=29049.26|2=29073.92|3=29008.39|4=28951.04|5=28743.33|S=29791.5|T=20260611T1930
2026-06-11 16:00:00,Exit short,1=28881.22|2=28947.71|3=28944.51|4=28899.56|5=28693.7|S=29806|T=20260611T2000
2026-06-11 15:45:00,Entry short,1=29221.39|2=29212.94|3=29121.75|4=29050.11|5=28836.39|S=29749.5|T=20260611T1945
2026-06-11 16:15:00,Exit long,1=29130.82|2=29152.4|3=29113.66|4=29048.2|5=28837.88|S=29767.5|T=20260611T2015
2026-06-11 16:00:00,Entry long,1=28881.22|2=28947.71|3=28944.51|4=28899.56|5=28693.7|S=29806|T=20260611T2000
2026-06-11 16:30:00,Exit short,1=29190.62|2=29177.73|3=29117.76|4=29037.27|5=28824.84|S=29708.25|T=20260611T2030
2026-06-11 16:15:00,Entry short,1=29130.82|2=29152.4|3=29113.66|4=29048.2|5=28837.88|S=29767.5|T=20260611T2015
2026-06-11 16:45:00,Exit long,1=29247.13|2=29193.3|3=29120.89|4=29031.82|5=28814.91|S=29726|T=20260611T2045
2026-06-11 16:30:00,Entry long,1=29190.62|2=29177.73|3=29117.76|4=29037.27|5=28824.84|S=29708.25|T=20260611T2030
2026-06-11 18:00:00,Exit short,1=29308.1|2=29224.07|3=29151.58|4=29040.75|5=28823.86|S=29815.25|T=20260611T2200
