Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
103,Exit long,2021-02-15 19:15,X,17260,1,345025,175,0.05,215,0.06,-190,-0.06,21640,0.02,5
103,Entry long,2021-02-15 18:00,B=0|T=20210215T2300,17251.25,1,345025,175,0.05,215,0.06,-190,-0.06,21640,0.02,5
104,Exit long,2021-02-16 00:30,X,17262.5,1,345200,50,0.01,505,0.15,-65,-0.02,21690,0.02,21
104,Entry long,2021-02-15 19:15,B=1|T=20210216T0015,17260,1,345200,50,0.01,505,0.15,-65,-0.02,21690,0.02,21
105,Exit long,2021-02-17 00:15,X,17146.75,1,345250,-2315,-0.67,225,0.07,-3675,-1.06,19375,0.02,90
105,Entry long,2021-02-16 00:30,B=0|T=20210216T0530,17262.5,1,345250,-2315,-0.67,225,0.07,-3675,-1.06,19375,0.02,90
106,Exit long,2021-02-17 08:45,X,17062.25,1,342935,-1690,-0.49,460,0.13,-2045,-0.60,17685,0.02,34
106,Entry long,2021-02-17 00:15,B=1|T=20210217T0515,17146.75,1,342935,-1690,-0.49,460,0.13,-2045,-0.60,17685,0.02,34
107,Exit long,2021-02-17 14:00,X,17063.25,1,341245,20,0.01,300,0.09,-2690,-0.79,17705,0.02,21
107,Entry long,2021-02-17 08:45,B=0|T=20210217T1345,17062.25,1,341245,20,0.01,300,0.09,-2690,-0.79,17705,0.02,21
108,Exit long,2021-02-17 14:15,X,17030,1,341265,-665,-0.19,30,0.01,-730,-0.21,17040,0.02,1
108,Entry long,2021-02-17 14:00,B=1|T=20210217T1900,17063.25,1,341265,-665,-0.19,30,0.01,-730,-0.21,17040,0.02,1
109,Exit long,2021-02-17 15:00,X,17055,1,340600,500,0.15,620,0.18,-130,-0.04,17540,0.02,3
109,Entry long,2021-02-17 14:15,B=0|T=20210217T1915,17030,1,340600,500,0.15,620,0.18,-130,-0.04,17540,0.02,3
110,Exit long,2021-02-17 20:30,X,17052.25,1,341100,-55,-0.02,1060,0.31,-205,-0.06,17485,0.02,17
110,Entry long,2021-02-17 15:00,B=1|T=20210217T2000,17055,1,341100,-55,-0.02,1060,0.31,-205,-0.06,17485,0.02,17
111,Exit long,2021-02-17 20:45,X,17061.75,1,341045,190,0.06,295,0.09,-65,-0.02,17675,0.02,1
111,Entry long,2021-02-17 20:30,B=0|T=20210218T0130,17052.25,1,341045,190,0.06,295,0.09,-65,-0.02,17675,0.02,1
112,Exit long,2021-02-17 22:15,X,17039.25,1,341235,-450,-0.13,450,0.13,-490,-0.14,17225,0.02,6
112,Entry long,2021-02-17 20:45,B=1|T=20210218T0145,17061.75,1,341235,-450,-0.13,450,0.13,-490,-0.14,17225,0.02,6
113,Exit long,2021-02-17 22:30,X,17044,1,340785,95,0.03,125,0.04,-205,-0.06,17320,0.02,1
113,Entry long,2021-02-17 22:15,B=0|T=20210218T0315,17039.25,1,340785,95,0.03,125,0.04,-205,-0.06,17320,0.02,1
114,Exit long,2021-02-17 23:00,X,17000.5,1,340880,-870,-0.26,75,0.02,-950,-0.28,16450,0.02,2
114,Entry long,2021-02-17 22:30,B=1|T=20210218T0330,17044,1,340880,-870,-0.26,75,0.02,-950,-0.28,16450,0.02,2
115,Exit long,2021-02-18 01:15,X,17033.5,1,340010,660,0.19,680,0.20,-70,-0.02,17110,0.02,9
115,Entry long,2021-02-17 23:00,B=0|T=20210218T0400,17000.5,1,340010,660,0.19,680,0.20,-70,-0.02,17110,0.02,9
116,Exit long,2021-02-18 01:30,X,17026.25,1,340670,-145,-0.04,0,0.00,-270,-0.08,16965,0.02,1
116,Entry long,2021-02-18 01:15,B=1|T=20210218T0615,17033.5,1,340670,-145,-0.04,0,0.00,-270,-0.08,16965,0.02,1
117,Exit long,2021-02-18 03:00,X,17025.75,1,340525,-10,0.00,30,0.01,-565,-0.17,16955,0.02,6
117,Entry long,2021-02-18 01:30,B=0|T=20210218T0630,17026.25,1,340525,-10,0.00,30,0.01,-565,-0.17,16955,0.02,6
118,Exit long,2021-02-18 03:15,X,16996,1,340515,-595,-0.17,20,0.01,-695,-0.20,16360,0.02,1
118,Entry long,2021-02-18 03:00,B=1|T=20210218T0800,17025.75,1,340515,-595,-0.17,20,0.01,-695,-0.20,16360,0.02,1
119,Exit long,2021-02-18 03:45,X,17038.25,1,339920,845,0.25,865,0.25,-15,0.00,17205,0.02,2
119,Entry long,2021-02-18 03:15,B=0|T=20210218T0815,16996,1,339920,845,0.25,865,0.25,-15,0.00,17205,0.02,2
120,Exit long,2021-02-18 04:15,X,17004.75,1,340765,-670,-0.20,20,0.01,-695,-0.20,16535,0.02,2
120,Entry long,2021-02-18 03:45,B=1|T=20210218T0845,17038.25,1,340765,-670,-0.20,20,0.01,-695,-0.20,16535,0.02,2
121,Exit long,2021-02-18 13:15,X,16986,1,340095,-375,-0.11,310,0.09,-3040,-0.89,16160,0.02,36
121,Entry long,2021-02-18 04:15,B=0|T=20210218T0915,17004.75,1,340095,-375,-0.11,310,0.09,-3040,-0.89,16160,0.02,36
122,Exit long,2021-02-18 20:30,X,16956,1,339720,-600,-0.18,1365,0.40,-900,-0.26,15560,0.02,24
122,Entry long,2021-02-18 13:15,B=1|T=20210218T1815,16986,1,339720,-600,-0.18,1365,0.40,-900,-0.26,15560,0.02,24
123,Exit long,2021-02-18 20:45,X,16970.25,1,339120,285,0.08,290,0.09,-45,-0.01,15845,0.02,1
123,Entry long,2021-02-18 20:30,B=0|T=20210219T0130,16956,1,339120,285,0.08,290,0.09,-45,-0.01,15845,0.02,1
124,Exit long,2021-02-18 21:00,X,16962.25,1,339405,-160,-0.05,40,0.01,-260,-0.08,15685,0.02,1
124,Entry long,2021-02-18 20:45,B=1|T=20210219T0145,16970.25,1,339405,-160,-0.05,40,0.01,-260,-0.08,15685,0.02,1
125,Exit long,2021-02-18 23:30,X,16967.5,1,339245,105,0.03,130,0.04,-550,-0.16,15790,0.02,10
125,Entry long,2021-02-18 21:00,B=0|T=20210219T0200,16962.25,1,339245,105,0.03,130,0.04,-550,-0.16,15790,0.02,10
126,Exit long,2021-02-18 23:45,X,16963.5,1,339350,-80,-0.02,75,0.02,-95,-0.03,15710,0.02,1
126,Entry long,2021-02-18 23:30,B=1|T=20210219T0430,16967.5,1,339350,-80,-0.02,75,0.02,-95,-0.03,15710,0.02,1
127,Exit long,2021-02-19 00:00,X,16988.25,1,339270,495,0.15,515,0.15,0,0.00,16205,0.02,1
127,Entry long,2021-02-18 23:45,B=0|T=20210219T0445,16963.5,1,339270,495,0.15,515,0.15,0,0.00,16205,0.02,1
128,Exit long,2021-02-19 09:30,X,17054.25,1,339765,1320,0.39,2510,0.74,-255,-0.08,17525,0.02,38
128,Entry long,2021-02-19 00:00,B=1|T=20210219T0500,16988.25,1,339765,1320,0.39,2510,0.74,-255,-0.08,17525,0.02,38
129,Exit long,2021-02-19 10:45,X,17061.25,1,341085,140,0.04,250,0.07,-800,-0.23,17665,0.02,5
129,Entry long,2021-02-19 09:30,B=0|T=20210219T1430,17054.25,1,341085,140,0.04,250,0.07,-800,-0.23,17665,0.02,5
130,Exit long,2021-02-19 11:45,X,17048.75,1,341225,-250,-0.07,465,0.14,-270,-0.08,17415,0.02,4
130,Entry long,2021-02-19 10:45,B=1|T=20210219T1545,17061.25,1,341225,-250,-0.07,465,0.14,-270,-0.08,17415,0.02,4
131,Exit long,2021-02-22 07:15,X,16790.25,1,340975,-5170,-1.52,140,0.04,-5990,-1.76,12245,0.01,73
131,Entry long,2021-02-19 11:45,B=0|T=20210219T1645,17048.75,1,340975,-5170,-1.52,140,0.04,-5990,-1.76,12245,0.01,73
132,Exit long,2021-02-22 07:30,X,16756.5,1,335805,-675,-0.20,10,0.00,-810,-0.24,11570,0.01,1
132,Entry long,2021-02-22 07:15,B=1|T=20210222T1215,16790.25,1,335805,-675,-0.20,10,0.00,-810,-0.24,11570,0.01,1
133,Exit long,2021-02-22 07:45,X,16776.75,1,335130,405,0.12,420,0.13,-60,-0.02,11975,0.01,1
133,Entry long,2021-02-22 07:30,B=0|T=20210222T1230,16756.5,1,335130,405,0.12,420,0.13,-60,-0.02,11975,0.01,1
134,Exit long,2021-02-22 08:00,X,16761,1,335535,-315,-0.09,100,0.03,-430,-0.13,11660,0.01,1
134,Entry long,2021-02-22 07:45,B=1|T=20210222T1245,16776.75,1,335535,-315,-0.09,100,0.03,-430,-0.13,11660,0.01,1
135,Exit long,2021-02-22 08:15,X,16773,1,335220,240,0.07,315,0.09,-110,-0.03,11900,0.01,1
135,Entry long,2021-02-22 08:00,B=0|T=20210222T1300,16761,1,335220,240,0.07,315,0.09,-110,-0.03,11900,0.01,1
136,Exit long,2021-02-22 10:45,X,16685,1,335460,-1760,-0.52,1155,0.34,-1985,-0.59,10140,0.01,10
136,Entry long,2021-02-22 08:15,B=1|T=20210222T1315,16773,1,335460,-1760,-0.52,1155,0.34,-1985,-0.59,10140,0.01,10
137,Exit long,2021-02-22 11:30,X,16724.25,1,333700,785,0.24,1070,0.32,-370,-0.11,10925,0.01,3
137,Entry long,2021-02-22 10:45,B=0|T=20210222T1545,16685,1,333700,785,0.24,1070,0.32,-370,-0.11,10925,0.01,3
138,Exit long,2021-02-22 11:45,X,16707,1,334485,-345,-0.10,125,0.04,-570,-0.17,10580,0.01,1
138,Entry long,2021-02-22 11:30,B=1|T=20210222T1630,16724.25,1,334485,-345,-0.10,125,0.04,-570,-0.17,10580,0.01,1
139,Exit long,2021-02-22 21:30,X,16686,1,334140,-420,-0.13,1270,0.38,-2555,-0.76,10160,0.01,34
139,Entry long,2021-02-22 11:45,B=0|T=20210222T1645,16707,1,334140,-420,-0.13,1270,0.38,-2555,-0.76,10160,0.01,34
140,Exit long,2021-02-22 22:00,X,16669.25,1,333720,-335,-0.10,115,0.03,-420,-0.13,9825,0.01,2
140,Entry long,2021-02-22 21:30,B=1|T=20210223T0230,16686,1,333720,-335,-0.10,115,0.03,-420,-0.13,9825,0.01,2
141,Exit long,2021-02-22 22:15,X,16675.5,1,333385,125,0.04,145,0.04,-265,-0.08,9950,0.01,1
141,Entry long,2021-02-22 22:00,B=0|T=20210223T0300,16669.25,1,333385,125,0.04,145,0.04,-265,-0.08,9950,0.01,1
142,Exit long,2021-02-23 03:00,X,16665.5,1,333510,-200,-0.06,900,0.27,-395,-0.12,9750,0.01,19
142,Entry long,2021-02-22 22:15,B=1|T=20210223T0315,16675.5,1,333510,-200,-0.06,900,0.27,-395,-0.12,9750,0.01,19
143,Exit long,2021-02-23 10:30,X,16422,1,333310,-4870,-1.46,80,0.02,-10470,-3.14,4880,0.00,30
143,Entry long,2021-02-23 03:00,B=0|T=20210223T0800,16665.5,1,333310,-4870,-1.46,80,0.02,-10470,-3.14,4880,0.00,30
144,Exit long,2021-02-23 11:30,X,16372,1,328440,-1000,-0.30,1640,0.50,-1095,-0.33,3880,0.00,4
144,Entry long,2021-02-23 10:30,B=1|T=20210223T1530,16422,1,328440,-1000,-0.30,1640,0.50,-1095,-0.33,3880,0.00,4
145,Exit long,2021-02-23 12:15,X,16387.25,1,327440,305,0.09,420,0.13,-1480,-0.45,4185,0.00,3
145,Entry long,2021-02-23 11:30,B=0|T=20210223T1630,16372,1,327440,305,0.09,420,0.13,-1480,-0.45,4185,0.00,3
146,Exit long,2021-02-23 12:30,X,16288.25,1,327745,-1980,-0.60,260,0.08,-2060,-0.63,2205,0.00,1
146,Entry long,2021-02-23 12:15,B=1|T=20210223T1715,16387.25,1,327745,-1980,-0.60,260,0.08,-2060,-0.63,2205,0.00,1
147,Exit long,2021-02-23 13:00,X,16367.5,1,325765,1585,0.49,1725,0.53,-370,-0.11,3790,0.00,2
147,Entry long,2021-02-23 12:30,B=0|T=20210223T1730,16288.25,1,325765,1585,0.49,1725,0.53,-370,-0.11,3790,0.00,2
148,Exit long,2021-02-24 00:45,X,16472.75,1,327350,2105,0.64,5605,1.71,-85,-0.03,5895,0.01,42
148,Entry long,2021-02-23 13:00,B=1|T=20210223T1800,16367.5,1,327350,2105,0.64,5605,1.71,-85,-0.03,5895,0.01,42
149,Exit long,2021-02-24 04:15,X,16616.5,1,329455,2875,0.87,2890,0.88,-1220,-0.37,8770,0.01,14
149,Entry long,2021-02-24 00:45,B=0|T=20210224T0545,16472.75,1,329455,2875,0.87,2890,0.88,-1220,-0.37,8770,0.01,14
150,Exit long,2021-02-24 04:30,X,16600.25,1,332330,-325,-0.10,65,0.02,-395,-0.12,8445,0.01,1
150,Entry long,2021-02-24 04:15,B=1|T=20210224T0915,16616.5,1,332330,-325,-0.10,65,0.02,-395,-0.12,8445,0.01,1
151,Exit long,2021-02-24 07:45,X,16665.25,1,332005,1300,0.39,1600,0.48,-1080,-0.33,9745,0.01,13
151,Entry long,2021-02-24 04:30,B=0|T=20210224T0930,16600.25,1,332005,1300,0.39,1600,0.48,-1080,-0.33,9745,0.01,13
152,Exit long,2021-02-24 08:15,X,16613,1,333305,-1045,-0.31,185,0.06,-1365,-0.41,8700,0.01,2
152,Entry long,2021-02-24 07:45,B=1|T=20210224T1245,16665.25,1,333305,-1045,-0.31,185,0.06,-1365,-0.41,8700,0.01,2
153,Exit long,2021-02-24 12:00,X,16603.75,1,332260,-185,-0.06,90,0.03,-5405,-1.63,8515,0.01,15
153,Entry long,2021-02-24 08:15,B=0|T=20210224T1315,16613,1,332260,-185,-0.06,90,0.03,-5405,-1.63,8515,0.01,15
154,Exit long,2021-02-25 02:30,X,16681.25,1,332075,1550,0.47,2695,0.81,-955,-0.29,10065,0.01,53
154,Entry long,2021-02-24 12:00,B=1|T=20210224T1700,16603.75,1,332075,1550,0.47,2695,0.81,-955,-0.29,10065,0.01,53
155,Exit long,2021-02-25 21:15,X,16239.75,1,333625,-8830,-2.65,115,0.03,-11870,-3.56,1235,0.00,70
155,Entry long,2021-02-25 02:30,B=0|T=20210225T0730,16681.25,1,333625,-8830,-2.65,115,0.03,-11870,-3.56,1235,0.00,70
156,Exit long,2021-02-25 23:45,X,16127.75,1,324795,-2240,-0.69,235,0.07,-2640,-0.81,-1005,0.00,10
156,Entry long,2021-02-25 21:15,B=1|T=20210226T0215,16239.75,1,324795,-2240,-0.69,235,0.07,-2640,-0.81,-1005,0.00,10
157,Exit long,2021-02-26 01:00,X,16144.5,1,322555,335,0.10,640,0.20,-1615,-0.50,-670,0.00,5
157,Entry long,2021-02-25 23:45,B=0|T=20210226T0445,16127.75,1,322555,335,0.10,640,0.20,-1615,-0.50,-670,0.00,5
158,Exit long,2021-02-26 10:15,X,16145.5,1,322890,20,0.01,5445,1.69,-1580,-0.49,-650,0.00,37
158,Entry long,2021-02-26 01:00,B=1|T=20210226T0600,16144.5,1,322890,20,0.01,5445,1.69,-1580,-0.49,-650,0.00,37
159,Exit long,2021-02-26 10:30,X,16289.5,1,322910,2880,0.89,3065,0.95,-55,-0.02,2230,0.00,1
159,Entry long,2021-02-26 10:15,B=0|T=20210226T1515,16145.5,1,322910,2880,0.89,3065,0.95,-55,-0.02,2230,0.00,1
160,Exit long,2021-02-26 15:45,X,16278,1,325790,-230,-0.07,3695,1.13,-260,-0.08,2000,0.00,21
160,Entry long,2021-02-26 10:30,B=1|T=20210226T1530,16289.5,1,325790,-230,-0.07,3695,1.13,-260,-0.08,2000,0.00,21
161,Exit long,2021-02-28 18:00,X,16346,1,325560,1360,0.42,1950,0.60,-735,-0.23,3360,0.00,4
161,Entry long,2021-02-26 15:45,B=0|T=20210226T2045,16278,1,325560,1360,0.42,1950,0.60,-735,-0.23,3360,0.00,4
162,Exit long,2021-02-28 23:30,X,16431.75,1,326920,1715,0.52,2490,0.76,-300,-0.09,5075,0.01,22
162,Entry long,2021-02-28 18:00,B=1|T=20210228T2300,16346,1,326920,1715,0.52,2490,0.76,-300,-0.09,5075,0.01,22
163,Exit long,2021-03-01 02:00,X,16480.75,1,328635,980,0.30,1020,0.31,-320,-0.10,6055,0.01,10
163,Entry long,2021-02-28 23:30,B=0|T=20210301T0430,16431.75,1,328635,980,0.30,1020,0.31,-320,-0.10,6055,0.01,10
164,Exit long,2021-03-01 04:00,X,16481.5,1,329615,15,0.00,740,0.22,-135,-0.04,6070,0.01,8
164,Entry long,2021-03-01 02:00,B=1|T=20210301T0700,16480.75,1,329615,15,0.00,740,0.22,-135,-0.04,6070,0.01,8
165,Exit long,2021-03-01 10:15,X,16521.75,1,329630,805,0.24,1040,0.32,-1240,-0.38,6875,0.01,25
165,Entry long,2021-03-01 04:00,B=0|T=20210301T0900,16481.5,1,329630,805,0.24,1040,0.32,-1240,-0.38,6875,0.01,25
166,Exit long,2021-03-01 21:15,X,16652,1,330435,2605,0.79,3825,1.16,-210,-0.06,9480,0.01,39
166,Entry long,2021-03-01 10:15,B=1|T=20210301T1515,16521.75,1,330435,2605,0.79,3825,1.16,-210,-0.06,9480,0.01,39
167,Exit long,2021-03-02 21:30,X,16497.75,1,333040,-3085,-0.93,715,0.21,-4380,-1.32,6395,0.01,92
167,Entry long,2021-03-01 21:15,B=0|T=20210302T0215,16652,1,333040,-3085,-0.93,715,0.21,-4380,-1.32,6395,0.01,92
168,Exit long,2021-03-03 08:30,X,16384,1,329955,-2275,-0.69,1580,0.48,-2460,-0.75,4120,0.00,44
168,Entry long,2021-03-02 21:30,B=1|T=20210303T0230,16497.75,1,329955,-2275,-0.69,1580,0.48,-2460,-0.75,4120,0.00,44
169,Exit long,2021-03-04 00:30,X,15977.5,1,327680,-8130,-2.48,1055,0.32,-9760,-2.98,-4010,0.00,59
169,Entry long,2021-03-03 08:30,B=0|T=20210303T1330,16384,1,327680,-8130,-2.48,1055,0.32,-9760,-2.98,-4010,0.00,59
170,Exit long,2021-03-04 12:45,X,15869.25,1,319550,-2165,-0.68,4085,1.28,-2980,-0.93,-6175,-0.01,49
170,Entry long,2021-03-04 00:30,B=1|T=20210304T0530,15977.5,1,319550,-2165,-0.68,4085,1.28,-2980,-0.93,-6175,-0.01,49
171,Exit long,2021-03-04 14:45,X,15896.5,1,317385,545,0.17,1000,0.32,-3560,-1.12,-5630,-0.01,8
171,Entry long,2021-03-04 12:45,B=0|T=20210304T1745,15869.25,1,317385,545,0.17,1000,0.32,-3560,-1.12,-5630,-0.01,8
172,Exit long,2021-03-04 15:00,X,15828.25,1,317930,-1365,-0.43,390,0.12,-1930,-0.61,-6995,-0.01,1
172,Entry long,2021-03-04 14:45,B=1|T=20210304T1945,15896.5,1,317930,-1365,-0.43,390,0.12,-1930,-0.61,-6995,-0.01,1
173,Exit long,2021-03-04 22:45,X,15825.75,1,316565,-50,-0.02,1225,0.39,-2780,-0.88,-7045,-0.01,26
173,Entry long,2021-03-04 15:00,B=0|T=20210304T2000,15828.25,1,316565,-50,-0.02,1225,0.39,-2780,-0.88,-7045,-0.01,26
174,Exit long,2021-03-05 11:15,X,15616,1,316515,-4195,-1.33,3830,1.21,-4675,-1.48,-11240,-0.01,50
174,Entry long,2021-03-04 22:45,B=1|T=20210305T0345,15825.75,1,316515,-4195,-1.33,3830,1.21,-4675,-1.48,-11240,-0.01,50
175,Exit long,2021-03-05 11:30,X,15715,1,312320,1980,0.63,2030,0.65,-15,0.00,-9260,-0.01,1
175,Entry long,2021-03-05 11:15,B=0|T=20210305T1615,15616,1,312320,1980,0.63,2030,0.65,-15,0.00,-9260,-0.01,1
176,Exit long,2021-03-07 21:15,X,15953.25,1,314300,4765,1.52,8620,2.74,-1385,-0.44,-4495,0.00,34
176,Entry long,2021-03-05 11:30,B=1|T=20210305T1630,15715,1,314300,4765,1.52,8620,2.74,-1385,-0.44,-4495,0.00,34
177,Exit long,2021-03-08 08:00,X,15916.25,1,319065,-740,-0.23,130,0.04,-3850,-1.21,-5235,-0.01,43
177,Entry long,2021-03-07 21:15,B=0|T=20210308T0215,15953.25,1,319065,-740,-0.23,130,0.04,-3850,-1.21,-5235,-0.01,43
178,Exit long,2021-03-08 15:15,X,15726.75,1,318325,-3790,-1.19,3685,1.16,-3990,-1.25,-9025,-0.01,29
178,Entry long,2021-03-08 08:00,B=1|T=20210308T1300,15916.25,1,318325,-3790,-1.19,3685,1.16,-3990,-1.25,-9025,-0.01,29
179,Exit long,2021-03-08 15:30,X,15768,1,314535,825,0.26,1105,0.35,-40,-0.01,-8200,-0.01,1
179,Entry long,2021-03-08 15:15,B=0|T=20210308T2015,15726.75,1,314535,825,0.26,1105,0.35,-40,-0.01,-8200,-0.01,1
180,Exit long,2021-03-08 15:45,X,15685.25,1,315360,-1655,-0.52,245,0.08,-2030,-0.64,-9855,-0.01,1
180,Entry long,2021-03-08 15:30,B=1|T=20210308T2030,15768,1,315360,-1655,-0.52,245,0.08,-2030,-0.64,-9855,-0.01,1
181,Exit long,2021-03-08 18:00,X,15742.5,1,313705,1145,0.36,1170,0.37,-145,-0.05,-8710,-0.01,4
181,Entry long,2021-03-08 15:45,B=0|T=20210308T2045,15685.25,1,313705,1145,0.36,1170,0.37,-145,-0.05,-8710,-0.01,4
182,Exit long,2021-03-08 20:30,X,15724.75,1,314850,-355,-0.11,1020,0.32,-545,-0.17,-9065,-0.01,10
182,Entry long,2021-03-08 18:00,B=1|T=20210308T2300,15742.5,1,314850,-355,-0.11,1020,0.32,-545,-0.17,-9065,-0.01,10
183,Exit long,2021-03-08 21:00,X,15781.5,1,314495,1135,0.36,1225,0.39,-280,-0.09,-7930,-0.01,2
183,Entry long,2021-03-08 20:30,B=0|T=20210309T0130,15724.75,1,314495,1135,0.36,1225,0.39,-280,-0.09,-7930,-0.01,2
184,Exit long,2021-03-09 01:15,X,15782,1,315630,10,0.00,1565,0.50,-435,-0.14,-7920,-0.01,17
184,Entry long,2021-03-08 21:00,B=1|T=20210309T0200,15781.5,1,315630,10,0.00,1565,0.50,-435,-0.14,-7920,-0.01,17
185,Exit long,2021-03-09 02:30,X,15821,1,315640,780,0.25,1090,0.35,-615,-0.19,-7140,-0.01,5
185,Entry long,2021-03-09 01:15,B=0|T=20210309T0615,15782,1,315640,780,0.25,1090,0.35,-615,-0.19,-7140,-0.01,5
186,Exit long,2021-03-09 15:45,X,16171.75,1,316420,7015,2.22,8625,2.73,-85,-0.03,-125,0.00,53
186,Entry long,2021-03-09 02:30,B=1|T=20210309T0730,15821,1,316420,7015,2.22,8625,2.73,-85,-0.03,-125,0.00,53
187,Exit long,2021-03-10 08:30,X,16232.5,1,323435,1215,0.38,2240,0.69,-1680,-0.52,1090,0.00,62
187,Entry long,2021-03-09 15:45,B=0|T=20210309T2045,16171.75,1,323435,1215,0.38,2240,0.69,-1680,-0.52,1090,0.00,62
188,Exit long,2021-03-10 10:15,X,16181.75,1,324650,-1015,-0.31,2910,0.90,-1180,-0.36,75,0.00,7
188,Entry long,2021-03-10 08:30,B=1|T=20210310T1330,16232.5,1,324650,-1015,-0.31,2910,0.90,-1180,-0.36,75,0.00,7
189,Exit long,2021-03-11 01:15,X,16232,1,323635,1005,0.31,1250,0.39,-1540,-0.48,1080,0.00,55
189,Entry long,2021-03-10 10:15,B=0|T=20210310T1515,16181.75,1,323635,1005,0.31,1250,0.39,-1540,-0.48,1080,0.00,55
190,Exit long,2021-03-11 10:15,X,16337.5,1,324640,2110,0.65,3335,1.03,-80,-0.02,3190,0.00,36
190,Entry long,2021-03-11 01:15,B=1|T=20210311T0615,16232,1,324640,2110,0.65,3335,1.03,-80,-0.02,3190,0.00,36
191,Exit long,2021-03-11 10:30,X,16383,1,326750,910,0.28,955,0.29,-10,0.00,4100,0.00,1
191,Entry long,2021-03-11 10:15,B=0|T=20210311T1515,16337.5,1,326750,910,0.28,955,0.29,-10,0.00,4100,0.00,1
192,Exit long,2021-03-11 15:00,X,16443.25,1,327660,1205,0.37,2420,0.74,-320,-0.10,5305,0.01,18
192,Entry long,2021-03-11 10:30,B=1|T=20210311T1530,16383,1,327660,1205,0.37,2420,0.74,-320,-0.10,5305,0.01,18
193,Exit long,2021-03-11 15:15,X,16469.5,1,328865,525,0.16,585,0.18,-20,-0.01,5830,0.01,1
193,Entry long,2021-03-11 15:00,B=0|T=20210311T2000,16443.25,1,328865,525,0.16,585,0.18,-20,-0.01,5830,0.01,1
194,Exit long,2021-03-11 15:30,X,16449,1,329390,-410,-0.12,30,0.01,-625,-0.19,5420,0.01,1
194,Entry long,2021-03-11 15:15,B=1|T=20210311T2015,16469.5,1,329390,-410,-0.12,30,0.01,-625,-0.19,5420,0.01,1
195,Exit long,2021-03-12 09:45,X,16274,1,328980,-3500,-1.06,615,0.19,-5570,-1.69,1920,0.00,68
195,Entry long,2021-03-11 15:30,B=0|T=20210311T2030,16449,1,328980,-3500,-1.06,615,0.19,-5570,-1.69,1920,0.00,68
196,Exit long,2021-03-12 10:15,X,16189.5,1,325480,-1690,-0.52,325,0.10,-2300,-0.71,230,0.00,2
196,Entry long,2021-03-12 09:45,B=1|T=20210312T1445,16274,1,325480,-1690,-0.52,325,0.10,-2300,-0.71,230,0.00,2
197,Exit long,2021-03-12 11:15,X,16220.5,1,323790,620,0.19,800,0.25,-730,-0.23,850,0.00,4
197,Entry long,2021-03-12 10:15,B=0|T=20210312T1515,16189.5,1,323790,620,0.19,800,0.25,-730,-0.23,850,0.00,4
198,Exit long,2021-03-15 00:00,X,16316,1,324410,1910,0.59,3475,1.07,-395,-0.12,2760,0.00,46
198,Entry long,2021-03-12 11:15,B=1|T=20210312T1615,16220.5,1,324410,1910,0.59,3475,1.07,-395,-0.12,2760,0.00,46
199,Exit long,2021-03-15 05:00,X,16359.75,1,326320,875,0.27,900,0.28,-1185,-0.36,3635,0.00,20
199,Entry long,2021-03-15 00:00,B=0|T=20210315T0400,16316,1,326320,875,0.27,900,0.28,-1185,-0.36,3635,0.00,20
200,Exit long,2021-03-15 07:15,X,16339.5,1,327195,-405,-0.12,445,0.14,-495,-0.15,3230,0.00,9
200,Entry long,2021-03-15 05:00,B=1|T=20210315T0900,16359.75,1,327195,-405,-0.12,445,0.14,-495,-0.15,3230,0.00,9
201,Exit long,2021-03-15 07:30,X,16340.75,1,326790,25,0.01,115,0.04,-255,-0.08,3255,0.00,1
201,Entry long,2021-03-15 07:15,B=0|T=20210315T1115,16339.5,1,326790,25,0.01,115,0.04,-255,-0.08,3255,0.00,1
202,Exit long,2021-03-15 07:45,X,16319.75,1,326815,-420,-0.13,0,0.00,-445,-0.14,2835,0.00,1
202,Entry long,2021-03-15 07:30,B=1|T=20210315T1130,16340.75,1,326815,-420,-0.13,0,0.00,-445,-0.14,2835,0.00,1
203,Exit long,2021-03-15 09:15,X,16335.25,1,326395,310,0.09,450,0.14,-500,-0.15,3145,0.00,6
203,Entry long,2021-03-15 07:45,B=0|T=20210315T1145,16319.75,1,326395,310,0.09,450,0.14,-500,-0.15,3145,0.00,6
204,Exit long,2021-03-15 09:30,X,16308.5,1,326705,-535,-0.16,0,0.00,-1070,-0.33,2610,0.00,1
204,Entry long,2021-03-15 09:15,B=1|T=20210315T1315,16335.25,1,326705,-535,-0.16,0,0.00,-1070,-0.33,2610,0.00,1
205,Exit long,2021-03-15 09:45,X,16346,1,326170,750,0.23,1180,0.36,-255,-0.08,3360,0.00,1
205,Entry long,2021-03-15 09:30,B=0|T=20210315T1330,16308.5,1,326170,750,0.23,1180,0.36,-255,-0.08,3360,0.00,1
206,Exit long,2021-03-16 00:15,X,16507.75,1,326920,3235,0.99,3510,1.07,-1605,-0.49,6595,0.01,53
206,Entry long,2021-03-15 09:45,B=1|T=20210315T1345,16346,1,326920,3235,0.99,3510,1.07,-1605,-0.49,6595,0.01,53
207,Exit long,2021-03-16 09:45,X,16619,1,330155,2225,0.67,2315,0.70,-450,-0.14,8820,0.01,38
