Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1845,Entry long,2025-09-09 09:00,B=0|T=20250909T1300,24814.25,1,496285,1495,0.30,2125,0.43,-1780,-0.36,175145,0.18,7
1846,Exit long,2025-09-10 04:00,X,24895,1,497780,120,0.02,1285,0.26,-315,-0.06,175265,0.18,11
1846,Entry long,2025-09-09 16:00,B=1|T=20250909T2000,24889,1,497780,120,0.02,1285,0.26,-315,-0.06,175265,0.18,11
1847,Exit long,2025-09-10 05:00,X,24908.5,1,497900,270,0.05,290,0.06,-270,-0.05,175535,0.18,1
1847,Entry long,2025-09-10 04:00,B=0|T=20250910T0800,24895,1,497900,270,0.05,290,0.06,-270,-0.05,175535,0.18,1
1848,Exit long,2025-09-10 13:00,X,24896.5,1,498170,-240,-0.05,2700,0.54,-735,-0.15,175295,0.18,8
1848,Entry long,2025-09-10 05:00,B=1|T=20250910T0900,24908.5,1,498170,-240,-0.05,2700,0.54,-735,-0.15,175295,0.18,8
1849,Exit long,2025-09-11 08:00,X,24959,1,497930,1250,0.25,1575,0.32,-2245,-0.45,176545,0.18,18
1849,Entry long,2025-09-10 13:00,B=0|T=20250910T1700,24896.5,1,497930,1250,0.25,1575,0.32,-2245,-0.45,176545,0.18,18
1850,Exit long,2025-09-12 04:00,X,25002,1,499180,860,0.17,1725,0.35,-1000,-0.20,177405,0.18,19
1850,Entry long,2025-09-11 08:00,B=1|T=20250911T1200,24959,1,499180,860,0.17,1725,0.35,-1000,-0.20,177405,0.18,19
1851,Exit long,2025-09-12 05:00,X,25009.75,1,500040,155,0.03,320,0.06,-130,-0.03,177560,0.18,1
1851,Entry long,2025-09-12 04:00,B=0|T=20250912T0800,25002,1,500040,155,0.03,320,0.06,-130,-0.03,177560,0.18,1
1852,Exit long,2025-09-15 04:00,X,25095,1,500195,1705,0.34,2980,0.60,-180,-0.04,179265,0.18,22
1852,Entry long,2025-09-12 05:00,B=1|T=20250912T0900,25009.75,1,500195,1705,0.34,2980,0.60,-180,-0.04,179265,0.18,22
1853,Exit long,2025-09-15 06:00,X,25126.25,1,501900,625,0.12,750,0.15,-310,-0.06,179890,0.18,2
1853,Entry long,2025-09-15 04:00,B=0|T=20250915T0800,25095,1,501900,625,0.12,750,0.15,-310,-0.06,179890,0.18,2
1854,Exit long,2025-09-16 09:00,X,25296,1,502525,3395,0.68,5575,1.11,-25,0.00,183285,0.18,26
1854,Entry long,2025-09-15 06:00,B=1|T=20250915T1000,25126.25,1,502525,3395,0.68,5575,1.11,-25,0.00,183285,0.18,26
1855,Exit long,2025-09-17 18:00,X,25325.25,1,505920,585,0.12,720,0.14,-5925,-1.17,183870,0.18,31
1855,Entry long,2025-09-16 09:00,B=0|T=20250916T1300,25296,1,505920,585,0.12,720,0.14,-5925,-1.17,183870,0.18,31
1856,Exit long,2025-09-22 04:00,X,25539,1,506505,4275,0.84,6410,1.27,-150,-0.03,188145,0.19,56
1856,Entry long,2025-09-17 18:00,B=1|T=20250917T2200,25325.25,1,506505,4275,0.84,6410,1.27,-150,-0.03,188145,0.19,56
1857,Exit long,2025-09-22 09:00,X,25630,1,510780,1820,0.36,1985,0.39,-420,-0.08,189965,0.19,5
1857,Entry long,2025-09-22 04:00,B=0|T=20250922T0800,25539,1,510780,1820,0.36,1985,0.39,-420,-0.08,189965,0.19,5
1858,Exit long,2025-09-23 04:00,X,25760.25,1,512600,2605,0.51,3100,0.60,-345,-0.07,192570,0.19,18
1858,Entry long,2025-09-22 09:00,B=1|T=20250922T1300,25630,1,512600,2605,0.51,3100,0.60,-345,-0.07,192570,0.19,18
1859,Exit long,2025-09-26 07:00,X,25397,1,515205,-7265,-1.41,285,0.06,-11600,-2.25,185305,0.19,72
1859,Entry long,2025-09-23 04:00,B=0|T=20250923T0800,25760.25,1,515205,-7265,-1.41,285,0.06,-11600,-2.25,185305,0.19,72
1860,Exit long,2025-09-26 10:00,X,25322.75,1,507940,-1485,-0.29,2165,0.43,-2385,-0.47,183820,0.18,3
1860,Entry long,2025-09-26 07:00,B=1|T=20250926T1100,25397,1,507940,-1485,-0.29,2165,0.43,-2385,-0.47,183820,0.18,3
1861,Exit long,2025-09-26 11:00,X,25338.75,1,506455,320,0.06,1430,0.28,-385,-0.08,184140,0.18,1
1861,Entry long,2025-09-26 10:00,B=0|T=20250926T1400,25322.75,1,506455,320,0.06,1430,0.28,-385,-0.08,184140,0.18,1
1862,Exit long,2025-09-30 07:00,X,25560.75,1,506775,4440,0.88,7890,1.56,-255,-0.05,188580,0.19,42
1862,Entry long,2025-09-26 11:00,B=1|T=20250926T1500,25338.75,1,506775,4440,0.88,7890,1.56,-255,-0.05,188580,0.19,42
1863,Exit long,2025-09-30 08:00,X,25591.5,1,511215,615,0.12,840,0.16,-300,-0.06,189195,0.19,1
1863,Entry long,2025-09-30 07:00,B=0|T=20250930T1100,25560.75,1,511215,615,0.12,840,0.16,-300,-0.06,189195,0.19,1
1864,Exit long,2025-09-30 09:00,X,25543.25,1,511830,-965,-0.19,65,0.01,-2230,-0.44,188230,0.19,1
1864,Entry long,2025-09-30 08:00,B=1|T=20250930T1200,25591.5,1,511830,-965,-0.19,65,0.01,-2230,-0.44,188230,0.19,1
1865,Exit long,2025-09-30 10:00,X,25600,1,510865,1135,0.22,1380,0.27,-770,-0.15,189365,0.19,1
1865,Entry long,2025-09-30 09:00,B=0|T=20250930T1300,25543.25,1,510865,1135,0.22,1380,0.27,-770,-0.15,189365,0.19,1
1866,Exit long,2025-09-30 11:00,X,25568.5,1,512000,-630,-0.12,410,0.08,-1735,-0.34,188735,0.19,1
1866,Entry long,2025-09-30 10:00,B=1|T=20250930T1400,25600,1,512000,-630,-0.12,410,0.08,-1735,-0.34,188735,0.19,1
1867,Exit long,2025-09-30 14:00,X,25595.5,1,511370,540,0.11,820,0.16,-1580,-0.31,189275,0.19,3
1867,Entry long,2025-09-30 11:00,B=0|T=20250930T1500,25568.5,1,511370,540,0.11,820,0.16,-1580,-0.31,189275,0.19,3
1868,Exit long,2025-09-30 16:00,X,25596,1,511910,10,0.00,1520,0.30,-325,-0.06,189285,0.19,2
1868,Entry long,2025-09-30 14:00,B=1|T=20250930T1800,25595.5,1,511910,10,0.00,1520,0.30,-325,-0.06,189285,0.19,2
1869,Exit long,2025-10-01 10:00,X,25655.25,1,511920,1185,0.23,1475,0.29,-4100,-0.80,190470,0.19,17
1869,Entry long,2025-09-30 16:00,B=0|T=20250930T2000,25596,1,511920,1185,0.23,1475,0.29,-4100,-0.80,190470,0.19,17
1870,Exit long,2025-10-03 07:00,X,25894.75,1,513105,4790,0.93,5980,1.17,-445,-0.09,195260,0.20,43
1870,Entry long,2025-10-01 10:00,B=1|T=20251001T1400,25655.25,1,513105,4790,0.93,5980,1.17,-445,-0.09,195260,0.20,43
1871,Exit long,2025-10-06 11:00,X,25965.75,1,517895,1420,0.27,2090,0.40,-4275,-0.83,196680,0.20,27
1871,Entry long,2025-10-03 07:00,B=0|T=20251003T1100,25894.75,1,517895,1420,0.27,2090,0.40,-4275,-0.83,196680,0.20,27
1872,Exit long,2025-10-06 12:00,X,25960,1,519315,-115,-0.02,70,0.01,-505,-0.10,196565,0.20,1
1872,Entry long,2025-10-06 11:00,B=1|T=20251006T1500,25965.75,1,519315,-115,-0.02,70,0.01,-505,-0.10,196565,0.20,1
1873,Exit long,2025-10-06 13:00,X,25985.25,1,519200,505,0.10,590,0.11,-385,-0.07,197070,0.20,1
1873,Entry long,2025-10-06 12:00,B=0|T=20251006T1600,25960,1,519200,505,0.10,590,0.11,-385,-0.07,197070,0.20,1
1874,Exit long,2025-10-06 15:00,X,25942.25,1,519705,-860,-0.17,505,0.10,-940,-0.18,196210,0.20,2
1874,Entry long,2025-10-06 13:00,B=1|T=20251006T1700,25985.25,1,519705,-860,-0.17,505,0.10,-940,-0.18,196210,0.20,2
1875,Exit long,2025-10-07 07:00,X,25969.5,1,518845,545,0.11,545,0.11,-1240,-0.24,196755,0.20,15
1875,Entry long,2025-10-06 15:00,B=0|T=20251006T1900,25942.25,1,518845,545,0.11,545,0.11,-1240,-0.24,196755,0.20,15
1876,Exit long,2025-10-07 11:00,X,25787.25,1,519390,-3645,-0.70,1265,0.24,-4540,-0.87,193110,0.19,4
1876,Entry long,2025-10-07 07:00,B=1|T=20251007T1100,25969.5,1,519390,-3645,-0.70,1265,0.24,-4540,-0.87,193110,0.19,4
1877,Exit long,2025-10-08 09:00,X,25932,1,515745,2895,0.56,3085,0.60,-770,-0.15,196005,0.20,21
1877,Entry long,2025-10-07 11:00,B=0|T=20251007T1500,25787.25,1,515745,2895,0.56,3085,0.60,-770,-0.15,196005,0.20,21
1878,Exit long,2025-10-09 10:00,X,26008.25,1,518640,1525,0.29,4395,0.85,-30,-0.01,197530,0.20,24
1878,Entry long,2025-10-08 09:00,B=1|T=20251008T1300,25932,1,518640,1525,0.29,4395,0.85,-30,-0.01,197530,0.20,24
1879,Exit long,2025-10-13 20:00,X,25765.25,1,520165,-4860,-0.93,2750,0.53,-21840,-4.20,192670,0.19,55
1879,Entry long,2025-10-09 10:00,B=0|T=20251009T1400,26008.25,1,520165,-4860,-0.93,2750,0.53,-21840,-4.20,192670,0.19,55
1880,Exit long,2025-10-13 23:00,X,25669.25,1,515305,-1920,-0.37,260,0.05,-2070,-0.40,190750,0.19,3
1880,Entry long,2025-10-13 20:00,B=1|T=20251014T0000,25765.25,1,515305,-1920,-0.37,260,0.05,-2070,-0.40,190750,0.19,3
1881,Exit long,2025-10-14 12:00,X,25650,1,513385,-385,-0.07,720,0.14,-9810,-1.91,190365,0.19,13
1881,Entry long,2025-10-13 23:00,B=0|T=20251014T0300,25669.25,1,513385,-385,-0.07,720,0.14,-9810,-1.91,190365,0.19,13
1882,Exit long,2025-10-14 15:00,X,25515,1,513000,-2700,-0.53,915,0.18,-4130,-0.81,187665,0.19,3
1882,Entry long,2025-10-14 12:00,B=1|T=20251014T1600,25650,1,513000,-2700,-0.53,915,0.18,-4130,-0.81,187665,0.19,3
1883,Exit long,2025-10-14 20:00,X,25555.75,1,510300,815,0.16,1210,0.24,-1200,-0.24,188480,0.19,4
1883,Entry long,2025-10-14 15:00,B=0|T=20251014T1900,25515,1,510300,815,0.16,1210,0.24,-1200,-0.24,188480,0.19,4
1884,Exit long,2025-10-16 11:00,X,25730.25,1,511115,3490,0.68,7630,1.49,-2695,-0.53,191970,0.19,38
1884,Entry long,2025-10-14 20:00,B=1|T=20251015T0000,25555.75,1,511115,3490,0.68,7630,1.49,-2695,-0.53,191970,0.19,38
1885,Exit long,2025-10-17 09:00,X,25580,1,514605,-3005,-0.58,480,0.09,-11250,-2.19,188965,0.19,21
1885,Entry long,2025-10-16 11:00,B=0|T=20251016T1500,25730.25,1,514605,-3005,-0.58,480,0.09,-11250,-2.19,188965,0.19,21
1886,Exit long,2025-10-17 10:00,X,25521.75,1,511600,-1165,-0.23,2770,0.54,-1465,-0.29,187800,0.19,1
1886,Entry long,2025-10-17 09:00,B=1|T=20251017T1300,25580,1,511600,-1165,-0.23,2770,0.54,-1465,-0.29,187800,0.19,1
1887,Exit long,2025-10-17 11:00,X,25607.25,1,510435,1710,0.34,2190,0.43,-1780,-0.35,189510,0.19,1
1887,Entry long,2025-10-17 10:00,B=0|T=20251017T1400,25521.75,1,510435,1710,0.34,2190,0.43,-1780,-0.35,189510,0.19,1
1888,Exit long,2025-10-21 20:00,X,25983.25,1,512145,7520,1.47,10370,2.02,-410,-0.08,197030,0.20,54
1888,Entry long,2025-10-17 11:00,B=1|T=20251017T1500,25607.25,1,512145,7520,1.47,10370,2.02,-410,-0.08,197030,0.20,54
1889,Exit long,2025-10-21 21:00,X,26023.75,1,519665,810,0.16,865,0.17,-220,-0.04,197840,0.20,1
1889,Entry long,2025-10-21 20:00,B=0|T=20251022T0000,25983.25,1,519665,810,0.16,865,0.17,-220,-0.04,197840,0.20,1
1890,Exit long,2025-10-22 03:00,X,26055.5,1,520475,635,0.12,1445,0.28,-440,-0.08,198475,0.20,6
1890,Entry long,2025-10-21 21:00,B=1|T=20251022T0100,26023.75,1,520475,635,0.12,1445,0.28,-440,-0.08,198475,0.20,6
1891,Exit long,2025-10-23 12:00,X,25997.75,1,521110,-1155,-0.22,155,0.03,-9860,-1.89,197320,0.20,32
1891,Entry long,2025-10-22 03:00,B=0|T=20251022T0700,26055.5,1,521110,-1155,-0.22,155,0.03,-9860,-1.89,197320,0.20,32
1892,Exit long,2025-10-28 06:00,X,26735.25,1,519955,14750,2.84,15575,3.00,-1010,-0.19,212070,0.21,63
1892,Entry long,2025-10-23 12:00,B=1|T=20251023T1600,25997.75,1,519955,14750,2.84,15575,3.00,-1010,-0.19,212070,0.21,63
1893,Exit long,2025-10-28 12:00,X,26866.25,1,534705,2620,0.49,3385,0.63,-5,0.00,214690,0.21,6
1893,Entry long,2025-10-28 06:00,B=0|T=20251028T1000,26735.25,1,534705,2620,0.49,3385,0.63,-5,0.00,214690,0.21,6
1894,Exit long,2025-10-28 19:00,X,26941.25,1,537325,1500,0.28,2460,0.46,-115,-0.02,216190,0.22,6
1894,Entry long,2025-10-28 12:00,B=1|T=20251028T1600,26866.25,1,537325,1500,0.28,2460,0.46,-115,-0.02,216190,0.22,6
1895,Exit long,2025-10-28 21:00,X,26973.25,1,538825,640,0.12,785,0.15,-350,-0.06,216830,0.22,2
1895,Entry long,2025-10-28 19:00,B=0|T=20251028T2300,26941.25,1,538825,640,0.12,785,0.15,-350,-0.06,216830,0.22,2
1896,Exit long,2025-10-29 00:00,X,27004,1,539465,615,0.11,745,0.14,-25,0.00,217445,0.22,3
1896,Entry long,2025-10-28 21:00,B=1|T=20251029T0100,26973.25,1,539465,615,0.11,745,0.14,-25,0.00,217445,0.22,3
1897,Exit long,2025-10-29 03:00,X,27050.5,1,540080,930,0.17,1055,0.20,-25,0.00,218375,0.22,3
1897,Entry long,2025-10-29 00:00,B=0|T=20251029T0400,27004,1,540080,930,0.17,1055,0.20,-25,0.00,218375,0.22,3
1898,Exit long,2025-10-29 04:00,X,27027.5,1,541010,-460,-0.09,340,0.06,-650,-0.12,217915,0.22,1
1898,Entry long,2025-10-29 03:00,B=1|T=20251029T0700,27050.5,1,541010,-460,-0.09,340,0.06,-650,-0.12,217915,0.22,1
1899,Exit long,2025-10-29 09:00,X,27076.5,1,540550,980,0.18,995,0.18,-865,-0.16,218895,0.22,5
1899,Entry long,2025-10-29 04:00,B=0|T=20251029T0800,27027.5,1,540550,980,0.18,995,0.18,-865,-0.16,218895,0.22,5
1900,Exit long,2025-10-29 10:00,X,27017.25,1,541530,-1185,-0.22,155,0.03,-1505,-0.28,217710,0.22,1
1900,Entry long,2025-10-29 09:00,B=1|T=20251029T1300,27076.5,1,541530,-1185,-0.22,155,0.03,-1505,-0.28,217710,0.22,1
1901,Exit long,2025-11-03 06:00,X,26911,1,540345,-2125,-0.39,2790,0.52,-8130,-1.50,215585,0.22,65
1901,Entry long,2025-10-29 10:00,B=0|T=20251029T1400,27017.25,1,540345,-2125,-0.39,2790,0.52,-8130,-1.50,215585,0.22,65
1902,Exit long,2025-11-03 10:00,X,26846.25,1,538220,-1295,-0.24,2255,0.42,-2755,-0.51,214290,0.21,4
1902,Entry long,2025-11-03 06:00,B=1|T=20251103T1100,26911,1,538220,-1295,-0.24,2255,0.42,-2755,-0.51,214290,0.21,4
1903,Exit long,2025-11-03 11:00,X,26876.25,1,536925,600,0.11,790,0.15,-900,-0.17,214890,0.21,1
1903,Entry long,2025-11-03 10:00,B=0|T=20251103T1500,26846.25,1,536925,600,0.11,790,0.15,-900,-0.17,214890,0.21,1
1904,Exit long,2025-11-03 18:00,X,26827.5,1,537525,-975,-0.18,1230,0.23,-1155,-0.21,213915,0.21,6
1904,Entry long,2025-11-03 11:00,B=1|T=20251103T1600,26876.25,1,537525,-975,-0.18,1230,0.23,-1155,-0.21,213915,0.21,6
1905,Exit long,2025-11-05 09:00,X,26453.75,1,536550,-7475,-1.39,0,0.00,-15755,-2.94,206440,0.21,38
1905,Entry long,2025-11-03 18:00,B=0|T=20251103T2300,26827.5,1,536550,-7475,-1.39,0,0.00,-15755,-2.94,206440,0.21,38
1906,Exit long,2025-11-06 09:00,X,26270.75,1,529075,-3660,-0.69,3680,0.70,-3720,-0.70,202780,0.20,23
1906,Entry long,2025-11-05 09:00,B=1|T=20251105T1400,26453.75,1,529075,-3660,-0.69,3680,0.70,-3720,-0.70,202780,0.20,23
1907,Exit long,2025-11-09 18:00,X,26093,1,525415,-3555,-0.68,680,0.13,-16075,-3.06,199225,0.20,31
1907,Entry long,2025-11-06 09:00,B=0|T=20251106T1400,26270.75,1,525415,-3555,-0.68,680,0.13,-16075,-3.06,199225,0.20,31
1908,Exit long,2025-11-12 09:00,X,26351,1,521860,5160,0.99,9895,1.90,-1325,-0.25,204385,0.20,61
1908,Entry long,2025-11-09 18:00,B=1|T=20251109T2300,26093,1,521860,5160,0.99,9895,1.90,-1325,-0.25,204385,0.20,61
1909,Exit long,2025-11-14 10:00,X,25900.75,1,527020,-9005,-1.71,2565,0.49,-19345,-3.67,195380,0.20,47
1909,Entry long,2025-11-12 09:00,B=0|T=20251112T1400,26351,1,527020,-9005,-1.71,2565,0.49,-19345,-3.67,195380,0.20,47
1910,Exit long,2025-11-18 09:00,X,25280.25,1,518015,-12410,-2.40,4365,0.84,-12420,-2.40,182970,0.18,45
1910,Entry long,2025-11-14 10:00,B=1|T=20251114T1500,25900.75,1,518015,-12410,-2.40,4365,0.84,-12420,-2.40,182970,0.18,45
1911,Exit long,2025-11-18 11:00,X,25411,1,505605,2615,0.52,3490,0.69,-2925,-0.58,185585,0.19,2
1911,Entry long,2025-11-18 09:00,B=0|T=20251118T1400,25280.25,1,505605,2615,0.52,3490,0.69,-2925,-0.58,185585,0.19,2
1912,Exit long,2025-11-18 15:00,X,25342.75,1,508220,-1365,-0.27,3140,0.62,-3195,-0.63,184220,0.18,4
1912,Entry long,2025-11-18 11:00,B=1|T=20251118T1600,25411,1,508220,-1365,-0.27,3140,0.62,-3195,-0.63,184220,0.18,4
1913,Exit long,2025-11-18 21:00,X,25404.25,1,506855,1230,0.24,1270,0.25,-1750,-0.35,185450,0.19,5
1913,Entry long,2025-11-18 15:00,B=0|T=20251118T2000,25342.75,1,506855,1230,0.24,1270,0.25,-1750,-0.35,185450,0.19,5
1914,Exit long,2025-11-18 22:00,X,25300.5,1,508085,-2075,-0.41,180,0.04,-2235,-0.44,183375,0.18,1
1914,Entry long,2025-11-18 21:00,B=1|T=20251119T0200,25404.25,1,508085,-2075,-0.41,180,0.04,-2235,-0.44,183375,0.18,1
1915,Exit long,2025-11-19 02:00,X,25365.5,1,506010,1300,0.26,1670,0.33,-1955,-0.39,184675,0.18,4
1915,Entry long,2025-11-18 22:00,B=0|T=20251119T0300,25300.5,1,506010,1300,0.26,1670,0.33,-1955,-0.39,184675,0.18,4
1916,Exit long,2025-11-19 03:00,X,25348.5,1,507310,-340,-0.07,885,0.17,-735,-0.14,184335,0.18,1
1916,Entry long,2025-11-19 02:00,B=1|T=20251119T0700,25365.5,1,507310,-340,-0.07,885,0.17,-735,-0.14,184335,0.18,1
1917,Exit long,2025-11-19 04:00,X,25434.25,1,506970,1715,0.34,1835,0.36,-415,-0.08,186050,0.19,1
1917,Entry long,2025-11-19 03:00,B=0|T=20251119T0800,25348.5,1,506970,1715,0.34,1835,0.36,-415,-0.08,186050,0.19,1
1918,Exit long,2025-11-20 11:00,X,25312.5,1,508685,-2435,-0.48,12670,2.49,-3390,-0.67,183615,0.18,30
1918,Entry long,2025-11-19 04:00,B=1|T=20251119T0900,25434.25,1,508685,-2435,-0.48,12670,2.49,-3390,-0.67,183615,0.18,30
1919,Exit long,2025-11-21 13:00,X,25235,1,506250,-1550,-0.31,1735,0.34,-13005,-2.57,182065,0.18,25
1919,Entry long,2025-11-20 11:00,B=0|T=20251120T1600,25312.5,1,506250,-1550,-0.31,1735,0.34,-13005,-2.57,182065,0.18,25
1920,Exit long,2025-11-21 15:00,X,25071.5,1,504700,-3270,-0.65,2380,0.47,-3845,-0.76,178795,0.18,2
1920,Entry long,2025-11-21 13:00,B=1|T=20251121T1800,25235,1,504700,-3270,-0.65,2380,0.47,-3845,-0.76,178795,0.18,2
1921,Exit long,2025-11-23 18:00,X,25229.25,1,501430,3155,0.63,4830,0.96,-220,-0.04,181950,0.18,2
1921,Entry long,2025-11-21 15:00,B=0|T=20251121T2000,25071.5,1,501430,3155,0.63,4830,0.96,-220,-0.04,181950,0.18,2
1922,Exit long,2025-11-26 19:00,X,26088,1,504585,17175,3.40,18090,3.59,-2195,-0.44,199125,0.20,70
1922,Entry long,2025-11-23 18:00,B=1|T=20251123T2300,25229.25,1,504585,17175,3.40,18090,3.59,-2195,-0.44,199125,0.20,70
1923,Exit long,2025-12-01 09:00,X,26123.25,1,521760,705,0.14,4315,0.83,-2740,-0.53,199830,0.20,43
1923,Entry long,2025-11-26 19:00,B=0|T=20251127T0000,26088,1,521760,705,0.14,4315,0.83,-2740,-0.53,199830,0.20,43
1924,Exit long,2025-12-01 23:00,X,26129.75,1,522465,130,0.02,2605,0.50,-1960,-0.38,199960,0.20,13
1924,Entry long,2025-12-01 09:00,B=1|T=20251201T1400,26123.25,1,522465,130,0.02,2605,0.50,-1960,-0.38,199960,0.20,13
1925,Exit long,2025-12-02 03:00,X,26178.75,1,522595,980,0.19,1095,0.21,-945,-0.18,200940,0.20,4
1925,Entry long,2025-12-01 23:00,B=0|T=20251202T0400,26129.75,1,522595,980,0.19,1095,0.21,-945,-0.18,200940,0.20,4
1926,Exit long,2025-12-03 09:00,X,26252.25,1,523575,1470,0.28,5145,0.98,-130,-0.02,202410,0.20,29
1926,Entry long,2025-12-02 03:00,B=1|T=20251202T0800,26178.75,1,523575,1470,0.28,5145,0.98,-130,-0.02,202410,0.20,29
1927,Exit long,2025-12-03 12:00,X,26383.25,1,525045,2620,0.50,2855,0.54,-245,-0.05,205030,0.21,3
1927,Entry long,2025-12-03 09:00,B=0|T=20251203T1400,26252.25,1,525045,2620,0.50,2855,0.54,-245,-0.05,205030,0.21,3
1928,Exit long,2025-12-03 19:00,X,26390.5,1,527665,145,0.03,1195,0.23,-345,-0.07,205175,0.21,6
1928,Entry long,2025-12-03 12:00,B=1|T=20251203T1700,26383.25,1,527665,145,0.03,1195,0.23,-345,-0.07,205175,0.21,6
1929,Exit long,2025-12-03 20:00,X,26397,1,527810,130,0.02,600,0.11,-85,-0.02,205305,0.21,1
1929,Entry long,2025-12-03 19:00,B=0|T=20251204T0000,26390.5,1,527810,130,0.02,600,0.11,-85,-0.02,205305,0.21,1
1930,Exit long,2025-12-03 22:00,X,26388,1,527940,-180,-0.03,365,0.07,-520,-0.10,205125,0.21,2
1930,Entry long,2025-12-03 20:00,B=1|T=20251204T0100,26397,1,527940,-180,-0.03,365,0.07,-520,-0.10,205125,0.21,2
1931,Exit long,2025-12-05 09:00,X,26549,1,527760,3220,0.61,3460,0.66,-2830,-0.54,208345,0.21,34
1931,Entry long,2025-12-03 22:00,B=0|T=20251204T0300,26388,1,527760,3220,0.61,3460,0.66,-2830,-0.54,208345,0.21,34
1932,Exit long,2025-12-05 10:00,X,26500.75,1,530980,-965,-0.18,1535,0.29,-1500,-0.28,207380,0.21,1
1932,Entry long,2025-12-05 09:00,B=1|T=20251205T1400,26549,1,530980,-965,-0.18,1535,0.29,-1500,-0.28,207380,0.21,1
1933,Exit long,2025-12-07 21:00,X,26540.25,1,530015,790,0.15,805,0.15,-1835,-0.35,208170,0.21,10
1933,Entry long,2025-12-05 10:00,B=0|T=20251205T1500,26500.75,1,530015,790,0.15,805,0.15,-1835,-0.35,208170,0.21,10
1934,Exit long,2025-12-08 03:00,X,26532.5,1,530805,-155,-0.03,775,0.15,-285,-0.05,208015,0.21,6
1934,Entry long,2025-12-07 21:00,B=1|T=20251208T0200,26540.25,1,530805,-155,-0.03,775,0.15,-285,-0.05,208015,0.21,6
1935,Exit long,2025-12-08 05:00,X,26550.75,1,530650,365,0.07,485,0.09,-245,-0.05,208380,0.21,2
1935,Entry long,2025-12-08 03:00,B=0|T=20251208T0800,26532.5,1,530650,365,0.07,485,0.09,-245,-0.05,208380,0.21,2
1936,Exit long,2025-12-08 06:00,X,26531.25,1,531015,-390,-0.07,95,0.02,-440,-0.08,207990,0.21,1
1936,Entry long,2025-12-08 05:00,B=1|T=20251208T1000,26550.75,1,531015,-390,-0.07,95,0.02,-440,-0.08,207990,0.21,1
1937,Exit long,2025-12-08 07:00,X,26561.25,1,530625,600,0.11,755,0.14,-175,-0.03,208590,0.21,1
1937,Entry long,2025-12-08 06:00,B=0|T=20251208T1100,26531.25,1,530625,600,0.11,755,0.14,-175,-0.03,208590,0.21,1
1938,Exit long,2025-12-08 09:00,X,26502.25,1,531225,-1180,-0.22,1145,0.22,-1640,-0.31,207410,0.21,2
1938,Entry long,2025-12-08 07:00,B=1|T=20251208T1200,26561.25,1,531225,-1180,-0.22,1145,0.22,-1640,-0.31,207410,0.21,2
1939,Exit long,2025-12-10 02:00,X,26486,1,530045,-325,-0.06,670,0.13,-3690,-0.70,207085,0.21,39
1939,Entry long,2025-12-08 09:00,B=0|T=20251208T1400,26502.25,1,530045,-325,-0.06,670,0.13,-3690,-0.70,207085,0.21,39
1940,Exit long,2025-12-10 05:00,X,26408,1,529720,-1560,-0.29,350,0.07,-2245,-0.42,205525,0.21,3
1940,Entry long,2025-12-10 02:00,B=1|T=20251210T0700,26486,1,529720,-1560,-0.29,350,0.07,-2245,-0.42,205525,0.21,3
1941,Exit long,2025-12-10 14:00,X,26581.25,1,528160,3465,0.66,3690,0.70,-2430,-0.46,208990,0.21,9
1941,Entry long,2025-12-10 05:00,B=0|T=20251210T1000,26408,1,528160,3465,0.66,3690,0.70,-2430,-0.46,208990,0.21,9
1942,Exit long,2025-12-10 21:00,X,26307,1,531625,-5485,-1.03,945,0.18,-5995,-1.13,203505,0.20,6
1942,Entry long,2025-12-10 14:00,B=1|T=20251210T1900,26581.25,1,531625,-5485,-1.03,945,0.18,-5995,-1.13,203505,0.20,6
1943,Exit long,2025-12-11 02:00,X,26297.5,1,526140,-190,-0.04,20,0.00,-3325,-0.63,203315,0.20,5
1943,Entry long,2025-12-10 21:00,B=0|T=20251211T0200,26307,1,526140,-190,-0.04,20,0.00,-3325,-0.63,203315,0.20,5
1944,Exit long,2025-12-11 09:00,X,26172.25,1,525950,-2505,-0.48,3225,0.61,-2785,-0.53,200810,0.20,7
1944,Entry long,2025-12-11 02:00,B=1|T=20251211T0700,26297.5,1,525950,-2505,-0.48,3225,0.61,-2785,-0.53,200810,0.20,7
1945,Exit long,2025-12-11 10:00,X,26288.75,1,523445,2330,0.45,4295,0.82,-485,-0.09,203140,0.20,1
1945,Entry long,2025-12-11 09:00,B=0|T=20251211T1400,26172.25,1,523445,2330,0.45,4295,0.82,-485,-0.09,203140,0.20,1
1946,Exit long,2025-12-11 11:00,X,26259,1,525775,-595,-0.11,1165,0.22,-1495,-0.28,202545,0.20,1
1946,Entry long,2025-12-11 10:00,B=1|T=20251211T1500,26288.75,1,525775,-595,-0.11,1165,0.22,-1495,-0.28,202545,0.20,1
1947,Exit long,2025-12-11 12:00,X,26350.25,1,525180,1825,0.35,2925,0.56,-130,-0.02,204370,0.20,1
1947,Entry long,2025-12-11 11:00,B=0|T=20251211T1600,26259,1,525180,1825,0.35,2925,0.56,-130,-0.02,204370,0.20,1
