Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
63,Entry long,2021-02-01 10:00,P1=NaN|P5=NaN|PH=16378.31|PD=NaN|PW=NaN|PM=NaN|T=20210201T1100,16404,1,328080,4840,1.48,5045,1.54,-640,-0.20,14100,0.01,1
64,Exit short,2021-02-01 18:00,P1=NaN|P5=NaN|PH=16450.98|PD=NaN|PW=NaN|PM=NaN|T=20210201T1900,16617.25,1,332920,575,0.17,1100,0.33,-160,-0.05,14675,0.01,1
64,Entry short,2021-02-01 14:00,P1=NaN|P5=NaN|PH=16391.95|PD=NaN|PW=NaN|PM=NaN|T=20210201T1500,16646,1,332920,575,0.17,1100,0.33,-160,-0.05,14675,0.01,1
65,Exit long,2021-02-01 22:00,P1=NaN|P5=NaN|PH=16486.29|PD=NaN|PW=NaN|PM=NaN|T=20210201T2300,16734.25,1,332345,2340,0.70,2775,0.83,-40,-0.01,17015,0.02,1
65,Entry long,2021-02-01 18:00,P1=NaN|P5=NaN|PH=16450.98|PD=NaN|PW=NaN|PM=NaN|T=20210201T1900,16617.25,1,332345,2340,0.70,2775,0.83,-40,-0.01,17015,0.02,1
66,Exit short,2021-02-02 02:00,P1=NaN|P5=NaN|PH=16542.81|PD=NaN|PW=NaN|PM=NaN|T=20210202T0300,16708.75,1,334685,510,0.15,920,0.27,-70,-0.02,17525,0.02,1
66,Entry short,2021-02-01 22:00,P1=NaN|P5=NaN|PH=16486.29|PD=NaN|PW=NaN|PM=NaN|T=20210201T2300,16734.25,1,334685,510,0.15,920,0.27,-70,-0.02,17525,0.02,1
67,Exit long,2021-02-02 06:00,P1=NaN|P5=NaN|PH=16584.86|PD=NaN|PW=NaN|PM=NaN|T=20210202T0700,16747.25,1,334175,770,0.23,1090,0.33,-455,-0.14,18295,0.02,1
67,Entry long,2021-02-02 02:00,P1=NaN|P5=NaN|PH=16542.81|PD=NaN|PW=NaN|PM=NaN|T=20210202T0300,16708.75,1,334175,770,0.23,1090,0.33,-455,-0.14,18295,0.02,1
68,Exit short,2021-02-02 10:00,P1=NaN|P5=NaN|PH=16622.99|PD=NaN|PW=NaN|PM=NaN|T=20210202T1100,16766.25,1,334945,-380,-0.11,730,0.22,-1215,-0.36,17915,0.02,1
68,Entry short,2021-02-02 06:00,P1=NaN|P5=NaN|PH=16584.86|PD=NaN|PW=NaN|PM=NaN|T=20210202T0700,16747.25,1,334945,-380,-0.11,730,0.22,-1215,-0.36,17915,0.02,1
69,Exit long,2021-02-02 14:00,P1=NaN|P5=NaN|PH=16657.83|PD=NaN|PW=NaN|PM=NaN|T=20210202T1500,16856.5,1,335325,1805,0.54,2070,0.62,-260,-0.08,19720,0.02,1
69,Entry long,2021-02-02 10:00,P1=NaN|P5=NaN|PH=16622.99|PD=NaN|PW=NaN|PM=NaN|T=20210202T1100,16766.25,1,335325,1805,0.54,2070,0.62,-260,-0.08,19720,0.02,1
70,Exit short,2021-02-02 18:00,P1=NaN|P5=NaN|PH=16708.41|PD=NaN|PW=NaN|PM=NaN|T=20210202T1900,16890.75,1,337130,-685,-0.20,1275,0.38,-760,-0.23,19035,0.02,1
70,Entry short,2021-02-02 14:00,P1=NaN|P5=NaN|PH=16657.83|PD=NaN|PW=NaN|PM=NaN|T=20210202T1500,16856.5,1,337130,-685,-0.20,1275,0.38,-760,-0.23,19035,0.02,1
71,Exit long,2021-02-02 22:00,P1=NaN|P5=NaN|PH=16739.44|PD=NaN|PW=NaN|PM=NaN|T=20210202T2300,16896.25,1,337815,110,0.03,555,0.16,-605,-0.18,19145,0.02,1
71,Entry long,2021-02-02 18:00,P1=NaN|P5=NaN|PH=16708.41|PD=NaN|PW=NaN|PM=NaN|T=20210202T1900,16890.75,1,337815,110,0.03,555,0.16,-605,-0.18,19145,0.02,1
72,Exit short,2021-02-03 02:00,P1=NaN|P5=NaN|PH=16780.41|PD=NaN|PW=NaN|PM=NaN|T=20210203T0300,16930.25,1,337925,-680,-0.20,220,0.07,-750,-0.22,18465,0.02,1
72,Entry short,2021-02-02 22:00,P1=NaN|P5=NaN|PH=16739.44|PD=NaN|PW=NaN|PM=NaN|T=20210202T2300,16896.25,1,337925,-680,-0.20,220,0.07,-750,-0.22,18465,0.02,1
73,Exit long,2021-02-03 06:00,P1=NaN|P5=NaN|PH=16819.53|PD=NaN|PW=NaN|PM=NaN|T=20210203T0700,16927.25,1,338605,-60,-0.02,780,0.23,-640,-0.19,18405,0.02,1
73,Entry long,2021-02-03 02:00,P1=NaN|P5=NaN|PH=16780.41|PD=NaN|PW=NaN|PM=NaN|T=20210203T0300,16930.25,1,338605,-60,-0.02,780,0.23,-640,-0.19,18405,0.02,1
74,Exit short,2021-02-03 10:00,P1=NaN|P5=NaN|PH=16846.98|PD=NaN|PW=NaN|PM=NaN|T=20210203T1100,16912,1,338545,305,0.09,1620,0.48,-260,-0.08,18710,0.02,1
74,Entry short,2021-02-03 06:00,P1=NaN|P5=NaN|PH=16819.53|PD=NaN|PW=NaN|PM=NaN|T=20210203T0700,16927.25,1,338545,305,0.09,1620,0.48,-260,-0.08,18710,0.02,1
75,Exit long,2021-02-03 14:00,P1=NaN|P5=NaN|PH=16857.36|PD=NaN|PW=NaN|PM=NaN|T=20210203T1500,16872.75,1,338240,-785,-0.23,125,0.04,-2725,-0.81,17925,0.02,1
75,Entry long,2021-02-03 10:00,P1=NaN|P5=NaN|PH=16846.98|PD=NaN|PW=NaN|PM=NaN|T=20210203T1100,16912,1,338240,-785,-0.23,125,0.04,-2725,-0.81,17925,0.02,1
76,Exit short,2021-02-03 18:00,P1=NaN|P5=NaN|PH=16857.23|PD=NaN|PW=NaN|PM=NaN|T=20210203T1900,16814.25,1,337455,1170,0.35,2025,0.60,-100,-0.03,19095,0.02,1
76,Entry short,2021-02-03 14:00,P1=NaN|P5=NaN|PH=16857.36|PD=NaN|PW=NaN|PM=NaN|T=20210203T1500,16872.75,1,337455,1170,0.35,2025,0.60,-100,-0.03,19095,0.02,1
77,Exit long,2021-02-03 22:00,P1=NaN|P5=NaN|PH=16846.31|PD=NaN|PW=NaN|PM=NaN|T=20210203T2300,16819.75,1,336285,110,0.03,455,0.14,-330,-0.10,19205,0.02,1
77,Entry long,2021-02-03 18:00,P1=NaN|P5=NaN|PH=16857.23|PD=NaN|PW=NaN|PM=NaN|T=20210203T1900,16814.25,1,336285,110,0.03,455,0.14,-330,-0.10,19205,0.02,1
78,Exit short,2021-02-04 02:00,P1=NaN|P5=NaN|PH=16833.26|PD=NaN|PW=NaN|PM=NaN|T=20210204T0300,16809.5,1,336395,205,0.06,1795,0.53,-90,-0.03,19410,0.02,1
78,Entry short,2021-02-03 22:00,P1=NaN|P5=NaN|PH=16846.31|PD=NaN|PW=NaN|PM=NaN|T=20210203T2300,16819.75,1,336395,205,0.06,1795,0.53,-90,-0.03,19410,0.02,1
79,Exit long,2021-02-04 06:00,P1=NaN|P5=NaN|PH=16820.43|PD=NaN|PW=NaN|PM=NaN|T=20210204T0700,16833.25,1,336190,475,0.14,650,0.19,-320,-0.10,19885,0.02,1
79,Entry long,2021-02-04 02:00,P1=NaN|P5=NaN|PH=16833.26|PD=NaN|PW=NaN|PM=NaN|T=20210204T0300,16809.5,1,336190,475,0.14,650,0.19,-320,-0.10,19885,0.02,1
80,Exit short,2021-02-04 10:00,P1=NaN|P5=NaN|PH=16821.28|PD=NaN|PW=NaN|PM=NaN|T=20210204T1100,16821.5,1,336665,235,0.07,725,0.22,-635,-0.19,20120,0.02,1
80,Entry short,2021-02-04 06:00,P1=NaN|P5=NaN|PH=16820.43|PD=NaN|PW=NaN|PM=NaN|T=20210204T0700,16833.25,1,336665,235,0.07,725,0.22,-635,-0.19,20120,0.02,1
81,Exit long,2021-02-04 14:00,P1=NaN|P5=NaN|PH=16822.79|PD=NaN|PW=NaN|PM=NaN|T=20210204T1500,16879.75,1,336430,1165,0.35,1355,0.40,-900,-0.27,21285,0.02,1
81,Entry long,2021-02-04 10:00,P1=NaN|P5=NaN|PH=16821.28|PD=NaN|PW=NaN|PM=NaN|T=20210204T1100,16821.5,1,336430,1165,0.35,1355,0.40,-900,-0.27,21285,0.02,1
82,Exit short,2021-02-04 18:00,P1=NaN|P5=NaN|PH=16835.05|PD=NaN|PW=NaN|PM=NaN|T=20210204T1900,16944.75,1,337595,-1300,-0.39,145,0.04,-1475,-0.44,19985,0.02,1
82,Entry short,2021-02-04 14:00,P1=NaN|P5=NaN|PH=16822.79|PD=NaN|PW=NaN|PM=NaN|T=20210204T1500,16879.75,1,337595,-1300,-0.39,145,0.04,-1475,-0.44,19985,0.02,1
83,Exit long,2021-02-04 22:00,P1=NaN|P5=NaN|PH=16856.05|PD=NaN|PW=NaN|PM=NaN|T=20210204T2300,16961.25,1,338895,330,0.10,670,0.20,-635,-0.19,20315,0.02,1
83,Entry long,2021-02-04 18:00,P1=NaN|P5=NaN|PH=16835.05|PD=NaN|PW=NaN|PM=NaN|T=20210204T1900,16944.75,1,338895,330,0.10,670,0.20,-635,-0.19,20315,0.02,1
84,Exit short,2021-02-05 02:00,P1=NaN|P5=NaN|PH=16879.84|PD=NaN|PW=NaN|PM=NaN|T=20210205T0300,16986.75,1,339225,-510,-0.15,290,0.09,-845,-0.25,19805,0.02,1
84,Entry short,2021-02-04 22:00,P1=NaN|P5=NaN|PH=16856.05|PD=NaN|PW=NaN|PM=NaN|T=20210204T2300,16961.25,1,339225,-510,-0.15,290,0.09,-845,-0.25,19805,0.02,1
85,Exit long,2021-02-05 06:00,P1=NaN|P5=NaN|PH=16906.65|PD=NaN|PW=NaN|PM=NaN|T=20210205T0700,16975.75,1,339735,-220,-0.06,150,0.04,-720,-0.21,19585,0.02,1
85,Entry long,2021-02-05 02:00,P1=NaN|P5=NaN|PH=16879.84|PD=NaN|PW=NaN|PM=NaN|T=20210205T0300,16986.75,1,339735,-220,-0.06,150,0.04,-720,-0.21,19585,0.02,1
86,Exit short,2021-02-05 10:00,P1=NaN|P5=NaN|PH=16924.55|PD=NaN|PW=NaN|PM=NaN|T=20210205T1100,16923.75,1,339515,1040,0.31,1115,0.33,-350,-0.10,20625,0.02,1
86,Entry short,2021-02-05 06:00,P1=NaN|P5=NaN|PH=16906.65|PD=NaN|PW=NaN|PM=NaN|T=20210205T0700,16975.75,1,339515,1040,0.31,1115,0.33,-350,-0.10,20625,0.02,1
87,Exit long,2021-02-05 14:00,P1=NaN|P5=NaN|PH=16932.12|PD=NaN|PW=NaN|PM=NaN|T=20210205T1500,16972.75,1,338475,980,0.29,1990,0.59,-390,-0.12,21605,0.02,1
87,Entry long,2021-02-05 10:00,P1=NaN|P5=NaN|PH=16924.55|PD=NaN|PW=NaN|PM=NaN|T=20210205T1100,16923.75,1,338475,980,0.29,1990,0.59,-390,-0.12,21605,0.02,1
88,Exit short,2021-02-07 18:00,P1=NaN|P5=NaN|PH=16944.34|PD=NaN|PW=NaN|PM=NaN|T=20210205T1900,17008.5,1,339455,-715,-0.21,390,0.11,-715,-0.21,20890,0.02,1
88,Entry short,2021-02-05 14:00,P1=NaN|P5=NaN|PH=16932.12|PD=NaN|PW=NaN|PM=NaN|T=20210205T1500,16972.75,1,339455,-715,-0.21,390,0.11,-715,-0.21,20890,0.02,1
89,Exit long,2021-02-07 22:00,P1=NaN|P5=NaN|PH=16955.22|PD=NaN|PW=NaN|PM=NaN|T=20210207T2300,17061,1,340170,1050,0.31,1270,0.37,-370,-0.11,21940,0.02,1
89,Entry long,2021-02-07 18:00,P1=NaN|P5=NaN|PH=16944.34|PD=NaN|PW=NaN|PM=NaN|T=20210205T1900,17008.5,1,340170,1050,0.31,1270,0.37,-370,-0.11,21940,0.02,1
90,Exit short,2021-02-08 02:00,P1=NaN|P5=NaN|PH=16981.17|PD=NaN|PW=NaN|PM=NaN|T=20210208T0300,17058,1,341220,60,0.02,210,0.06,-145,-0.04,22000,0.02,1
90,Entry short,2021-02-07 22:00,P1=NaN|P5=NaN|PH=16955.22|PD=NaN|PW=NaN|PM=NaN|T=20210207T2300,17061,1,341220,60,0.02,210,0.06,-145,-0.04,22000,0.02,1
91,Exit long,2021-02-08 06:00,P1=NaN|P5=NaN|PH=17000.12|PD=NaN|PW=NaN|PM=NaN|T=20210208T0700,17027.75,1,341160,-605,-0.18,45,0.01,-905,-0.27,21395,0.02,1
91,Entry long,2021-02-08 02:00,P1=NaN|P5=NaN|PH=16981.17|PD=NaN|PW=NaN|PM=NaN|T=20210208T0300,17058,1,341160,-605,-0.18,45,0.01,-905,-0.27,21395,0.02,1
92,Exit short,2021-02-08 10:00,P1=NaN|P5=NaN|PH=17008.33|PD=NaN|PW=NaN|PM=NaN|T=20210208T1100,17048,1,340555,-405,-0.12,295,0.09,-620,-0.18,20990,0.02,1
92,Entry short,2021-02-08 06:00,P1=NaN|P5=NaN|PH=17000.12|PD=NaN|PW=NaN|PM=NaN|T=20210208T0700,17027.75,1,340555,-405,-0.12,295,0.09,-620,-0.18,20990,0.02,1
93,Exit long,2021-02-08 14:00,P1=NaN|P5=NaN|PH=17017.92|PD=NaN|PW=NaN|PM=NaN|T=20210208T1500,17010,1,340960,-760,-0.22,595,0.17,-1345,-0.39,20230,0.02,1
93,Entry long,2021-02-08 10:00,P1=NaN|P5=NaN|PH=17008.33|PD=NaN|PW=NaN|PM=NaN|T=20210208T1100,17048,1,340960,-760,-0.22,595,0.17,-1345,-0.39,20230,0.02,1
94,Exit short,2021-02-08 18:00,P1=NaN|P5=NaN|PH=17017.8|PD=NaN|PW=NaN|PM=NaN|T=20210208T1900,17068.25,1,340200,-1165,-0.34,95,0.03,-1295,-0.38,19065,0.02,1
94,Entry short,2021-02-08 14:00,P1=NaN|P5=NaN|PH=17017.92|PD=NaN|PW=NaN|PM=NaN|T=20210208T1500,17010,1,340200,-1165,-0.34,95,0.03,-1295,-0.38,19065,0.02,1
95,Exit long,2021-02-08 22:00,P1=NaN|P5=NaN|PH=17027.93|PD=NaN|PW=NaN|PM=NaN|T=20210208T2300,17059.5,1,341365,-175,-0.05,290,0.08,-530,-0.16,18890,0.02,1
95,Entry long,2021-02-08 18:00,P1=NaN|P5=NaN|PH=17017.8|PD=NaN|PW=NaN|PM=NaN|T=20210208T1900,17068.25,1,341365,-175,-0.05,290,0.08,-530,-0.16,18890,0.02,1
96,Exit short,2021-02-09 02:00,P1=NaN|P5=NaN|PH=17035.79|PD=NaN|PW=NaN|PM=NaN|T=20210209T0300,17059.25,1,341190,5,0.00,160,0.05,-275,-0.08,18895,0.02,1
96,Entry short,2021-02-08 22:00,P1=NaN|P5=NaN|PH=17027.93|PD=NaN|PW=NaN|PM=NaN|T=20210208T2300,17059.5,1,341190,5,0.00,160,0.05,-275,-0.08,18895,0.02,1
97,Exit long,2021-02-09 06:00,P1=NaN|P5=NaN|PH=17042|PD=NaN|PW=NaN|PM=NaN|T=20210209T0700,17049.5,1,341185,-195,-0.06,40,0.01,-245,-0.07,18700,0.02,1
97,Entry long,2021-02-09 02:00,P1=NaN|P5=NaN|PH=17035.79|PD=NaN|PW=NaN|PM=NaN|T=20210209T0300,17059.25,1,341185,-195,-0.06,40,0.01,-245,-0.07,18700,0.02,1
98,Exit short,2021-02-09 10:00,P1=NaN|P5=NaN|PH=17045.08|PD=NaN|PW=NaN|PM=NaN|T=20210209T1100,17088.5,1,340990,-780,-0.23,615,0.18,-870,-0.26,17920,0.02,1
98,Entry short,2021-02-09 06:00,P1=NaN|P5=NaN|PH=17042|PD=NaN|PW=NaN|PM=NaN|T=20210209T0700,17049.5,1,340990,-780,-0.23,615,0.18,-870,-0.26,17920,0.02,1
99,Exit long,2021-02-09 14:00,P1=NaN|P5=NaN|PH=17051.88|PD=NaN|PW=NaN|PM=NaN|T=20210209T1500,17056.25,1,341770,-645,-0.19,630,0.18,-840,-0.25,17275,0.02,1
99,Entry long,2021-02-09 10:00,P1=NaN|P5=NaN|PH=17045.08|PD=NaN|PW=NaN|PM=NaN|T=20210209T1100,17088.5,1,341770,-645,-0.19,630,0.18,-840,-0.25,17275,0.02,1
100,Exit short,2021-02-09 18:00,P1=NaN|P5=NaN|PH=17057.88|PD=NaN|PW=NaN|PM=NaN|T=20210209T1900,17082.75,1,341125,-530,-0.16,145,0.04,-785,-0.23,16745,0.02,1
100,Entry short,2021-02-09 14:00,P1=NaN|P5=NaN|PH=17051.88|PD=NaN|PW=NaN|PM=NaN|T=20210209T1500,17056.25,1,341125,-530,-0.16,145,0.04,-785,-0.23,16745,0.02,1
101,Exit long,2021-02-09 22:00,P1=NaN|P5=NaN|PH=17060.99|PD=NaN|PW=NaN|PM=NaN|T=20210209T2300,17117.75,1,341655,700,0.20,720,0.21,-380,-0.11,17445,0.02,1
101,Entry long,2021-02-09 18:00,P1=NaN|P5=NaN|PH=17057.88|PD=NaN|PW=NaN|PM=NaN|T=20210209T1900,17082.75,1,341655,700,0.20,720,0.21,-380,-0.11,17445,0.02,1
102,Exit short,2021-02-10 02:00,P1=NaN|P5=NaN|PH=17072.57|PD=NaN|PW=NaN|PM=NaN|T=20210210T0300,17124.25,1,342355,-130,-0.04,40,0.01,-370,-0.11,17315,0.02,1
102,Entry short,2021-02-09 22:00,P1=NaN|P5=NaN|PH=17060.99|PD=NaN|PW=NaN|PM=NaN|T=20210209T2300,17117.75,1,342355,-130,-0.04,40,0.01,-370,-0.11,17315,0.02,1
103,Exit long,2021-02-10 06:00,P1=NaN|P5=NaN|PH=17087.18|PD=NaN|PW=NaN|PM=NaN|T=20210210T0700,17125.75,1,342485,30,0.01,595,0.17,-120,-0.04,17345,0.02,1
103,Entry long,2021-02-10 02:00,P1=NaN|P5=NaN|PH=17072.57|PD=NaN|PW=NaN|PM=NaN|T=20210210T0300,17124.25,1,342485,30,0.01,595,0.17,-120,-0.04,17345,0.02,1
104,Exit short,2021-02-10 10:00,P1=NaN|P5=NaN|PH=17096.88|PD=NaN|PW=NaN|PM=NaN|T=20210210T1100,17120.25,1,342515,110,0.03,545,0.16,-420,-0.12,17455,0.02,1
104,Entry short,2021-02-10 06:00,P1=NaN|P5=NaN|PH=17087.18|PD=NaN|PW=NaN|PM=NaN|T=20210210T0700,17125.75,1,342515,110,0.03,545,0.16,-420,-0.12,17455,0.02,1
105,Exit long,2021-02-10 14:00,P1=NaN|P5=NaN|PH=17093.62|PD=NaN|PW=NaN|PM=NaN|T=20210210T1500,17007.5,1,342405,-2255,-0.66,355,0.10,-4355,-1.27,15200,0.02,1
105,Entry long,2021-02-10 10:00,P1=NaN|P5=NaN|PH=17096.88|PD=NaN|PW=NaN|PM=NaN|T=20210210T1100,17120.25,1,342405,-2255,-0.66,355,0.10,-4355,-1.27,15200,0.02,1
106,Exit short,2021-02-10 18:00,P1=NaN|P5=NaN|PH=17075.49|PD=NaN|PW=NaN|PM=NaN|T=20210210T1900,17046.75,1,340150,-785,-0.23,95,0.03,-1435,-0.42,14415,0.01,1
106,Entry short,2021-02-10 14:00,P1=NaN|P5=NaN|PH=17093.62|PD=NaN|PW=NaN|PM=NaN|T=20210210T1500,17007.5,1,340150,-785,-0.23,95,0.03,-1435,-0.42,14415,0.01,1
107,Exit long,2021-02-10 22:00,P1=NaN|P5=NaN|PH=17068.54|PD=NaN|PW=NaN|PM=NaN|T=20210210T2300,17048,1,340935,25,0.01,120,0.04,-990,-0.29,14440,0.01,1
107,Entry long,2021-02-10 18:00,P1=NaN|P5=NaN|PH=17075.49|PD=NaN|PW=NaN|PM=NaN|T=20210210T1900,17046.75,1,340935,25,0.01,120,0.04,-990,-0.29,14440,0.01,1
108,Exit short,2021-02-11 02:00,P1=NaN|P5=NaN|PH=17057.51|PD=NaN|PW=NaN|PM=NaN|T=20210211T0300,17040.5,1,340960,150,0.04,430,0.13,-155,-0.05,14590,0.01,1
108,Entry short,2021-02-10 22:00,P1=NaN|P5=NaN|PH=17068.54|PD=NaN|PW=NaN|PM=NaN|T=20210210T2300,17048,1,340960,150,0.04,430,0.13,-155,-0.05,14590,0.01,1
109,Exit long,2021-02-11 06:00,P1=NaN|P5=NaN|PH=17053.57|PD=NaN|PW=NaN|PM=NaN|T=20210211T0700,17090.5,1,340810,1000,0.29,1215,0.36,-5,0.00,15590,0.02,1
109,Entry long,2021-02-11 02:00,P1=NaN|P5=NaN|PH=17057.51|PD=NaN|PW=NaN|PM=NaN|T=20210211T0300,17040.5,1,340810,1000,0.29,1215,0.36,-5,0.00,15590,0.02,1
110,Exit short,2021-02-11 10:00,P1=NaN|P5=NaN|PH=17062.27|PD=NaN|PW=NaN|PM=NaN|T=20210211T1100,17072,1,341810,370,0.11,475,0.14,-660,-0.19,15960,0.02,1
110,Entry short,2021-02-11 06:00,P1=NaN|P5=NaN|PH=17053.57|PD=NaN|PW=NaN|PM=NaN|T=20210211T0700,17090.5,1,341810,370,0.11,475,0.14,-660,-0.19,15960,0.02,1
111,Exit long,2021-02-11 14:00,P1=NaN|P5=NaN|PH=17069.1|PD=NaN|PW=NaN|PM=NaN|T=20210211T1500,17081,1,341440,180,0.05,1130,0.33,-1255,-0.37,16140,0.02,1
111,Entry long,2021-02-11 10:00,P1=NaN|P5=NaN|PH=17062.27|PD=NaN|PW=NaN|PM=NaN|T=20210211T1100,17072,1,341440,180,0.05,1130,0.33,-1255,-0.37,16140,0.02,1
112,Exit short,2021-02-11 18:00,P1=NaN|P5=NaN|PH=17072.41|PD=NaN|PW=NaN|PM=NaN|T=20210211T1900,17096,1,341620,-300,-0.09,1125,0.33,-780,-0.23,15840,0.02,1
112,Entry short,2021-02-11 14:00,P1=NaN|P5=NaN|PH=17069.1|PD=NaN|PW=NaN|PM=NaN|T=20210211T1500,17081,1,341620,-300,-0.09,1125,0.33,-780,-0.23,15840,0.02,1
113,Exit long,2021-02-11 22:00,P1=NaN|P5=NaN|PH=17079.36|PD=NaN|PW=NaN|PM=NaN|T=20210211T2300,17092,1,341920,-80,-0.02,615,0.18,-295,-0.09,15760,0.02,1
113,Entry long,2021-02-11 18:00,P1=NaN|P5=NaN|PH=17072.41|PD=NaN|PW=NaN|PM=NaN|T=20210211T1900,17096,1,341920,-80,-0.02,615,0.18,-295,-0.09,15760,0.02,1
114,Exit short,2021-02-12 02:00,P1=NaN|P5=NaN|PH=17084.84|PD=NaN|PW=NaN|PM=NaN|T=20210212T0300,17096.5,1,341840,-90,-0.03,60,0.02,-250,-0.07,15670,0.02,1
114,Entry short,2021-02-11 22:00,P1=NaN|P5=NaN|PH=17079.36|PD=NaN|PW=NaN|PM=NaN|T=20210211T2300,17092,1,341840,-90,-0.03,60,0.02,-250,-0.07,15670,0.02,1
115,Exit long,2021-02-12 06:00,P1=NaN|P5=NaN|PH=17087.15|PD=NaN|PW=NaN|PM=NaN|T=20210212T0700,17089.75,1,341930,-135,-0.04,80,0.02,-970,-0.28,15535,0.02,1
115,Entry long,2021-02-12 02:00,P1=NaN|P5=NaN|PH=17084.84|PD=NaN|PW=NaN|PM=NaN|T=20210212T0300,17096.5,1,341930,-135,-0.04,80,0.02,-970,-0.28,15535,0.02,1
116,Exit short,2021-02-12 10:00,P1=NaN|P5=NaN|PH=17086.76|PD=NaN|PW=NaN|PM=NaN|T=20210212T1100,17078,1,341795,235,0.07,1175,0.34,-345,-0.10,15770,0.02,1
116,Entry short,2021-02-12 06:00,P1=NaN|P5=NaN|PH=17087.15|PD=NaN|PW=NaN|PM=NaN|T=20210212T0700,17089.75,1,341795,235,0.07,1175,0.34,-345,-0.10,15770,0.02,1
117,Exit long,2021-02-12 14:00,P1=NaN|P5=NaN|PH=17087.21|PD=NaN|PW=NaN|PM=NaN|T=20210212T1500,17106.5,1,341560,570,0.17,1225,0.36,-580,-0.17,16340,0.02,1
117,Entry long,2021-02-12 10:00,P1=NaN|P5=NaN|PH=17086.76|PD=NaN|PW=NaN|PM=NaN|T=20210212T1100,17078,1,341560,570,0.17,1225,0.36,-580,-0.17,16340,0.02,1
118,Exit short,2021-02-14 18:00,P1=NaN|P5=NaN|PH=17095.86|PD=NaN|PW=NaN|PM=NaN|T=20210212T1900,17214.25,1,342130,-2155,-0.63,245,0.07,-2155,-0.63,14185,0.01,1
118,Entry short,2021-02-12 14:00,P1=NaN|P5=NaN|PH=17087.21|PD=NaN|PW=NaN|PM=NaN|T=20210212T1500,17106.5,1,342130,-2155,-0.63,245,0.07,-2155,-0.63,14185,0.01,1
119,Exit long,2021-02-14 22:00,P1=NaN|P5=NaN|PH=17117.06|PD=NaN|PW=NaN|PM=NaN|T=20210214T2300,17232.75,1,344285,370,0.11,745,0.22,-390,-0.11,14555,0.01,1
119,Entry long,2021-02-14 18:00,P1=NaN|P5=NaN|PH=17095.86|PD=NaN|PW=NaN|PM=NaN|T=20210212T1900,17214.25,1,344285,370,0.11,745,0.22,-390,-0.11,14555,0.01,1
120,Exit short,2021-02-15 02:00,P1=NaN|P5=NaN|PH=17147.85|PD=NaN|PW=NaN|PM=NaN|T=20210215T0300,17222.5,1,344655,205,0.06,240,0.07,-180,-0.05,14760,0.01,1
120,Entry short,2021-02-14 22:00,P1=NaN|P5=NaN|PH=17117.06|PD=NaN|PW=NaN|PM=NaN|T=20210214T2300,17232.75,1,344655,205,0.06,240,0.07,-180,-0.05,14760,0.01,1
121,Exit long,2021-02-15 06:00,P1=NaN|P5=NaN|PH=17168.44|PD=NaN|PW=NaN|PM=NaN|T=20210215T0700,17228,1,344450,110,0.03,235,0.07,-105,-0.03,14870,0.01,1
121,Entry long,2021-02-15 02:00,P1=NaN|P5=NaN|PH=17147.85|PD=NaN|PW=NaN|PM=NaN|T=20210215T0300,17222.5,1,344450,110,0.03,235,0.07,-105,-0.03,14870,0.01,1
122,Exit short,2021-02-15 10:00,P1=NaN|P5=NaN|PH=17183.8|PD=NaN|PW=NaN|PM=NaN|T=20210215T1100,17241.5,1,344560,-270,-0.08,125,0.04,-385,-0.11,14600,0.01,1
122,Entry short,2021-02-15 06:00,P1=NaN|P5=NaN|PH=17168.44|PD=NaN|PW=NaN|PM=NaN|T=20210215T0700,17228,1,344560,-270,-0.08,125,0.04,-385,-0.11,14600,0.01,1
123,Exit long,2021-02-15 18:00,P1=NaN|P5=NaN|PH=17197.21|PD=NaN|PW=NaN|PM=NaN|T=20210215T1500,17257.25,1,344830,315,0.09,430,0.12,-85,-0.02,14915,0.01,1
123,Entry long,2021-02-15 10:00,P1=NaN|P5=NaN|PH=17183.8|PD=NaN|PW=NaN|PM=NaN|T=20210215T1100,17241.5,1,344830,315,0.09,430,0.12,-85,-0.02,14915,0.01,1
124,Exit short,2021-02-15 22:00,P1=NaN|P5=NaN|PH=17207.33|PD=NaN|PW=NaN|PM=NaN|T=20210215T2300,17277.25,1,345145,-400,-0.12,310,0.09,-560,-0.16,14515,0.01,1
124,Entry short,2021-02-15 18:00,P1=NaN|P5=NaN|PH=17197.21|PD=NaN|PW=NaN|PM=NaN|T=20210215T1500,17257.25,1,345145,-400,-0.12,310,0.09,-560,-0.16,14515,0.01,1
125,Exit long,2021-02-16 02:00,P1=NaN|P5=NaN|PH=17224.59|PD=NaN|PW=NaN|PM=NaN|T=20210216T0300,17268,1,345545,-185,-0.05,160,0.05,-405,-0.12,14330,0.01,1
125,Entry long,2021-02-15 22:00,P1=NaN|P5=NaN|PH=17207.33|PD=NaN|PW=NaN|PM=NaN|T=20210215T2300,17277.25,1,345545,-185,-0.05,160,0.05,-405,-0.12,14330,0.01,1
126,Exit short,2021-02-16 06:00,P1=NaN|P5=NaN|PH=17235.39|PD=NaN|PW=NaN|PM=NaN|T=20210216T0700,17254,1,345360,280,0.08,745,0.22,-55,-0.02,14610,0.01,1
