date,class,X,ts,etmin,sym,level,dir,touch_num,level_age_min,appr15,dist_same,dist_cross,vol30,fwd5,fwd15,fwd30,fwd60,beyond30,beyond60,reject30,reject60,race30,race60,raceV30
2024-06-03,lt_rand1,10,1717423200,600,NQM4,18738.75,1,2,211,-42.8,13.75,,6.45,-34.0,-3.2,-18.0,-125.4,0.0,0.0,93.25,167.75,bounce,bounce,bounce
2024-06-03,lt_rand2,10,1717423200,600,NQM4,18702.5,1,4,226,-42.8,27.75,,6.45,-34.0,-3.2,-18.0,-125.4,13.3,13.3,57.0,131.5,both,both,both
2024-06-03,lt_rand2,5,1717423200,600,NQM4,18702.5,1,3,226,-42.8,27.75,,6.45,-34.0,-3.2,-18.0,-125.4,13.3,13.3,57.0,131.5,both,both,both
2024-06-03,lt_rand2,2,1717423200,600,NQM4,18702.5,1,3,226,-42.8,27.75,,6.45,-34.0,-3.2,-18.0,-125.4,13.3,13.3,57.0,131.5,both,both,both
2024-06-03,lt_rand2,10,1717423200,600,NQM4,18730.25,1,2,91,-42.8,27.75,,6.45,-34.0,-3.2,-18.0,-125.4,0.0,0.0,84.75,159.25,bounce,bounce,bounce
2024-06-03,lt_rand2,5,1717423200,600,NQM4,18730.25,1,2,91,-42.8,27.75,,6.45,-34.0,-3.2,-18.0,-125.4,0.0,0.0,84.75,159.25,bounce,bounce,bounce
2024-06-03,lt_rand2,2,1717423200,600,NQM4,18730.25,1,2,91,-42.8,27.75,,6.45,-34.0,-3.2,-18.0,-125.4,0.0,0.0,84.75,159.25,bounce,bounce,bounce
2024-06-03,grid50,10,1717423320,602,NQM4,18650.0,-1,4,602,62.2,50.0,,6.45,3.6,-3.7,7.6,108.3,4.5,79.0,60.0,60.0,bounce,bounce,bounce
2024-06-03,grid50,10,1717423740,609,NQM4,18650.0,-1,5,609,35.2,50.0,,6.45,-40.8,-42.0,-4.2,57.5,4.5,85.8,60.0,60.0,bounce,bounce,bounce
2024-06-03,grid50,5,1717423740,609,NQM4,18650.0,-1,2,609,35.2,50.0,,6.45,-40.8,-42.0,-4.2,57.5,4.5,85.8,60.0,60.0,bounce,bounce,bounce
2024-06-03,grid50,2,1717423800,610,NQM4,18650.0,-1,1,610,16.5,50.0,,6.45,-39.5,-29.3,-6.5,66.3,2.5,85.8,60.0,60.0,bounce,bounce,bounce
2024-06-03,grid50,10,1717423980,613,NQM4,18700.0,1,3,613,2.5,50.0,,6.45,4.5,11.7,-31.3,-96.0,10.0,10.0,52.5,135.8,bounce,bounce,bounce
2024-06-03,grid100,10,1717423980,613,NQM4,18700.0,1,3,613,2.5,100.0,,6.45,4.5,11.7,-31.3,-96.0,10.0,10.0,52.5,135.8,bounce,bounce,bounce
2024-06-03,lt_rand0,10,1717423980,613,NQM4,18694.5,1,2,29,2.5,35.75,,6.45,4.5,11.7,-31.3,-96.0,15.5,15.5,47.0,130.3,break,break,bounce
2024-06-03,lt_rand0,5,1717423980,613,NQM4,18694.5,1,2,29,2.5,35.75,,6.45,4.5,11.7,-31.3,-96.0,15.5,15.5,47.0,130.3,break,break,bounce
2024-06-03,grid50,5,1717424040,614,NQM4,18700.0,1,3,614,17.8,50.0,,6.45,2.0,2.7,-42.0,-107.3,10.0,10.0,53.5,135.8,bounce,bounce,break
2024-06-03,grid100,5,1717424040,614,NQM4,18700.0,1,3,614,17.8,100.0,,6.45,2.0,2.7,-42.0,-107.3,10.0,10.0,53.5,135.8,bounce,bounce,break
2024-06-03,grid50,2,1717424100,615,NQM4,18700.0,1,3,615,-3.2,50.0,,6.45,-19.0,-14.8,-56.0,-107.2,10.0,10.0,61.2,135.8,bounce,bounce,bounce
2024-06-03,grid100,2,1717424100,615,NQM4,18700.0,1,3,615,-3.2,100.0,,6.45,-19.0,-14.8,-56.0,-107.2,10.0,10.0,61.2,135.8,bounce,bounce,bounce
2024-06-03,lt_rand0,2,1717424100,615,NQM4,18699.25,1,2,31,-3.2,39.0,,6.45,-19.0,-14.8,-56.0,-107.2,10.75,10.75,60.45,135.05,bounce,bounce,bounce
2024-06-03,lt_rand2,10,1717424100,615,NQM4,18708.75,1,5,241,-3.2,21.5,,6.45,-19.0,-14.8,-56.0,-107.2,1.25,1.25,69.95,144.55,bounce,bounce,bounce
2024-06-03,lt_rand2,5,1717424100,615,NQM4,18708.75,1,4,241,-3.2,21.5,,6.45,-19.0,-14.8,-56.0,-107.2,1.25,1.25,69.95,144.55,bounce,bounce,bounce
2024-06-03,lt_rand2,2,1717424100,615,NQM4,18708.75,1,4,241,-3.2,21.5,,6.45,-19.0,-14.8,-56.0,-107.2,1.25,1.25,69.95,144.55,bounce,bounce,bounce
2024-06-03,gex_rand1,10,1717424640,624,NQM4,18718.0,1,4,160,42.0,90.0,,6.45,1.5,-37.8,-117.0,-77.0,0.0,0.0,141.5,153.8,bounce,bounce,bounce
2024-06-03,lt_rand2,10,1717425000,630,NQM4,18677.25,-1,2,136,14.8,34.25,,6.45,26.7,41.2,107.4,63.4,106.25,113.05,11.25,11.25,bounce,bounce,bounce
2024-06-03,lt_rand2,5,1717425060,631,NQM4,18677.25,-1,2,137,5.4,34.25,,6.45,30.6,42.8,103.8,66.6,106.25,113.05,7.95,7.95,break,break,bounce
2024-06-03,lt_rand2,2,1717425120,632,NQM4,18677.25,-1,2,138,11.3,34.25,,6.45,17.0,44.2,100.7,62.0,106.25,113.05,6.75,6.75,break,break,bounce
2024-06-03,grid50,10,1717425300,635,NQM4,18650.0,-1,6,635,22.5,50.0,,6.45,-8.5,59.3,90.5,37.7,85.8,85.8,24.8,24.8,bounce,bounce,bounce
2024-06-03,lt_rand0,10,1717425300,635,NQM4,18659.75,-1,2,126,22.5,35.5,,6.45,-8.5,59.3,90.5,37.7,95.55,95.55,15.05,15.05,break,break,break
2024-06-03,lt_rand0,5,1717425300,635,NQM4,18659.75,-1,2,126,22.5,35.5,,6.45,-8.5,59.3,90.5,37.7,95.55,95.55,15.05,15.05,break,break,break
2024-06-03,lt_rand0,2,1717425300,635,NQM4,18659.75,-1,2,126,22.5,35.5,,6.45,-8.5,59.3,90.5,37.7,95.55,95.55,15.05,15.05,break,break,break
2024-06-03,lt_real,10,1717425360,636,NQM4,18643.25,-1,1,52,28.3,31.75,87.25,6.45,-21.6,48.7,70.0,16.2,79.05,79.05,31.55,31.55,bounce,bounce,bounce
2024-06-03,lt_real,5,1717425360,636,NQM4,18643.25,-1,1,52,28.3,31.75,87.25,6.45,-21.6,48.7,70.0,16.2,79.05,79.05,31.55,31.55,bounce,bounce,bounce
2024-06-03,grid50,5,1717425360,636,NQM4,18650.0,-1,3,636,28.3,50.0,,6.45,-21.6,48.7,70.0,16.2,85.8,85.8,24.8,24.8,bounce,bounce,bounce
2024-06-03,grid50,2,1717425360,636,NQM4,18650.0,-1,2,636,28.3,50.0,,6.45,-21.6,48.7,70.0,16.2,85.8,85.8,24.8,24.8,bounce,bounce,bounce
2024-06-03,lt_real,2,1717425900,645,NQM4,18644.0,-1,1,61,41.2,35.25,45.0,6.45,44.8,66.2,51.2,34.2,79.8,79.8,2.5,2.5,break,break,break
2024-06-03,lt_rand0,10,1717425960,646,NQM4,18623.75,-1,1,272,42.8,33.25,,6.45,36.5,61.0,45.5,44.8,59.55,59.55,20.25,20.25,bounce,bounce,bounce
2024-06-03,lt_real,10,1717426080,648,NQM4,18608.75,-1,1,139,63.6,35.25,80.25,6.45,29.4,39.0,12.4,10.4,44.55,44.55,8.05,28.45,break,break,bounce
2024-06-03,lt_real,5,1717426080,648,NQM4,18608.75,-1,1,139,63.6,35.25,80.25,6.45,29.4,39.0,12.4,10.4,44.55,44.55,8.05,28.45,break,break,bounce
2024-06-03,gex_rand0,10,1717426080,648,NQM4,18609.75,-1,1,394,63.6,9.5,,6.45,29.4,39.0,12.4,10.4,45.55,45.55,7.05,27.45,break,break,bounce
2024-06-03,gex_rand0,5,1717426080,648,NQM4,18609.75,-1,1,394,63.6,9.5,,6.45,29.4,39.0,12.4,10.4,45.55,45.55,7.05,27.45,break,break,bounce
2024-06-03,gex_rand0,10,1717426080,648,NQM4,18619.25,-1,1,4,63.6,9.5,,6.45,29.4,39.0,12.4,10.4,55.05,55.05,0.0,17.95,break,break,break
2024-06-03,gex_rand0,5,1717426080,648,NQM4,18619.25,-1,1,4,63.6,9.5,,6.45,29.4,39.0,12.4,10.4,55.05,55.05,0.0,17.95,break,break,break
2024-06-03,gex_rand0,2,1717426080,648,NQM4,18619.25,-1,1,4,63.6,9.5,,6.45,29.4,39.0,12.4,10.4,55.05,55.05,0.0,17.95,break,break,break
2024-06-03,lt_rand0,5,1717426080,648,NQM4,18623.75,-1,1,274,63.6,33.25,,6.45,29.4,39.0,12.4,10.4,59.55,59.55,0.0,13.45,break,break,break
2024-06-03,lt_rand0,2,1717426080,648,NQM4,18623.75,-1,1,274,63.6,33.25,,6.45,29.4,39.0,12.4,10.4,59.55,59.55,0.0,13.45,break,break,break
2024-06-03,lt_real,2,1717426140,649,NQM4,18608.75,-1,1,140,68.5,35.25,80.25,6.45,29.5,35.7,4.0,2.7,44.55,44.55,4.05,28.45,break,break,break
2024-06-03,grid50,10,1717426140,649,NQM4,18600.0,-1,1,649,68.5,50.0,,6.45,29.5,35.7,4.0,2.7,35.8,35.8,12.8,37.2,bounce,bounce,bounce
2024-06-03,grid100,10,1717426140,649,NQM4,18600.0,-1,1,649,68.5,100.0,,6.45,29.5,35.7,4.0,2.7,35.8,35.8,12.8,37.2,bounce,bounce,bounce
2024-06-03,gex_rand0,2,1717426140,649,NQM4,18609.75,-1,1,395,68.5,9.5,,6.45,29.5,35.7,4.0,2.7,45.55,45.55,3.05,27.45,break,break,break
2024-06-03,grid50,5,1717426200,650,NQM4,18600.0,-1,1,650,59.3,50.0,,6.45,29.2,31.2,-13.3,-3.0,35.8,35.8,15.2,37.2,bounce,bounce,bounce
2024-06-03,grid50,2,1717426200,650,NQM4,18600.0,-1,1,650,59.3,50.0,,6.45,29.2,31.2,-13.3,-3.0,35.8,35.8,15.2,37.2,bounce,bounce,bounce
2024-06-03,grid100,5,1717426200,650,NQM4,18600.0,-1,1,650,59.3,100.0,,6.45,29.2,31.2,-13.3,-3.0,35.8,35.8,15.2,37.2,bounce,bounce,bounce
2024-06-03,grid100,2,1717426200,650,NQM4,18600.0,-1,1,650,59.3,100.0,,6.45,29.2,31.2,-13.3,-3.0,35.8,35.8,15.2,37.2,bounce,bounce,bounce
2024-06-03,lt_real,10,1717427280,668,NQM4,18603.25,1,2,159,4.7,37.5,43.5,6.45,0.0,25.7,35.0,-15.7,33.95,33.95,21.75,32.25,bounce,bounce,bounce
2024-06-03,lt_real,5,1717427400,670,NQM4,18603.25,1,2,161,24.2,37.5,43.5,6.45,-1.4,27.0,17.8,-12.7,33.95,33.95,21.75,33.25,bounce,bounce,bounce
2024-06-03,lt_real,2,1717427400,670,NQM4,18603.25,1,2,161,24.2,37.5,43.5,6.45,-1.4,27.0,17.8,-12.7,33.95,33.95,21.75,33.25,bounce,bounce,bounce
2024-06-03,gex_rand0,10,1717427400,670,NQM4,18608.75,1,2,416,24.2,9.5,,6.45,-1.4,27.0,17.8,-12.7,28.45,28.45,27.25,38.75,bounce,bounce,bounce
2024-06-03,gex_rand0,5,1717427940,679,NQM4,18610.0,1,2,425,31.7,9.25,,6.45,14.5,-0.3,1.3,-89.3,27.2,27.2,17.2,97.5,break,break,break
2024-06-03,gex_rand0,2,1717427940,679,NQM4,18610.0,1,2,425,31.7,9.25,,6.45,14.5,-0.3,1.3,-89.3,27.2,27.2,17.2,97.5,break,break,break
2024-06-03,gex_rand0,10,1717427940,679,NQM4,18619.25,1,2,35,31.7,9.25,,6.45,14.5,-0.3,1.3,-89.3,17.95,17.95,26.45,106.75,bounce,bounce,bounce
2024-06-03,lt_rand1,10,1717427940,679,NQM4,18619.0,1,1,5,31.7,79.75,,6.45,14.5,-0.3,1.3,-89.3,18.2,18.2,26.2,106.5,bounce,bounce,bounce
2024-06-03,gex_rand0,5,1717428000,680,NQM4,18619.25,1,2,36,44.5,9.25,,6.45,8.7,8.3,-10.3,-96.5,17.95,17.95,26.45,106.75,bounce,bounce,bounce
2024-06-03,lt_rand1,5,1717428000,680,NQM4,18619.0,1,1,6,44.5,79.75,,6.45,8.7,8.3,-10.3,-96.5,18.2,18.2,26.2,106.5,bounce,bounce,bounce
2024-06-03,gex_rand0,2,1717428060,681,NQM4,18619.25,1,2,37,36.0,9.25,,6.45,-0.2,17.8,-9.0,-107.4,17.95,17.95,26.45,112.25,bounce,bounce,bounce
2024-06-03,lt_rand1,2,1717428060,681,NQM4,18619.0,1,1,7,36.0,79.75,,6.45,-0.2,17.8,-9.0,-107.4,18.2,18.2,26.2,112.0,bounce,bounce,bounce
2024-06-03,lt_real,10,1717428360,686,NQM4,18637.25,1,2,102,21.5,17.0,10.75,6.45,-1.8,-1.8,-15.8,-111.0,0.0,0.0,44.45,149.25,bounce,bounce,bounce
2024-06-03,lt_real,10,1717429200,700,NQM4,18602.0,-1,3,191,9.2,40.75,46.75,6.45,2.2,5.8,30.5,109.0,32.0,129.0,24.0,24.0,bounce,bounce,bounce
2024-06-03,grid50,10,1717429200,700,NQM4,18600.0,-1,2,700,9.2,50.0,,6.45,2.2,5.8,30.5,109.0,30.0,127.0,26.0,26.0,bounce,bounce,bounce
2024-06-03,grid100,10,1717429200,700,NQM4,18600.0,-1,2,700,9.2,100.0,,6.45,2.2,5.8,30.5,109.0,30.0,127.0,26.0,26.0,bounce,bounce,bounce
2024-06-03,lt_real,5,1717429260,701,NQM4,18602.0,-1,3,192,1.8,40.75,46.75,6.45,21.0,14.0,36.0,104.2,32.0,129.0,24.0,24.0,bounce,bounce,bounce
2024-06-03,lt_real,2,1717429260,701,NQM4,18602.0,-1,3,192,1.8,40.75,46.75,6.45,21.0,14.0,36.0,104.2,32.0,129.0,24.0,24.0,bounce,bounce,bounce
2024-06-03,grid50,5,1717429260,701,NQM4,18600.0,-1,2,701,1.8,50.0,,6.45,21.0,14.0,36.0,104.2,30.0,127.0,26.0,26.0,bounce,bounce,bounce
2024-06-03,grid50,2,1717429260,701,NQM4,18600.0,-1,2,701,1.8,50.0,,6.45,21.0,14.0,36.0,104.2,30.0,127.0,26.0,26.0,bounce,bounce,bounce
2024-06-03,grid100,5,1717429260,701,NQM4,18600.0,-1,2,701,1.8,100.0,,6.45,21.0,14.0,36.0,104.2,30.0,127.0,26.0,26.0,bounce,bounce,bounce
2024-06-03,grid100,2,1717429260,701,NQM4,18600.0,-1,2,701,1.8,100.0,,6.45,21.0,14.0,36.0,104.2,30.0,127.0,26.0,26.0,bounce,bounce,bounce
2024-06-03,gex_rand1,10,1717429260,701,NQM4,18594.75,-1,1,42,1.8,188.0,,6.45,21.0,14.0,36.0,104.2,24.75,121.75,31.25,31.25,bounce,bounce,bounce
2024-06-03,gex_rand1,5,1717429560,706,NQM4,18592.75,-1,1,47,21.0,188.0,,6.45,-14.0,-8.3,59.0,92.4,76.75,119.75,33.25,33.25,bounce,bounce,bounce
2024-06-03,gex_rand1,2,1717429560,706,NQM4,18592.75,-1,1,47,21.0,188.0,,6.45,-14.0,-8.3,59.0,92.4,76.75,119.75,33.25,33.25,bounce,bounce,bounce
2024-06-03,grid50,10,1717431120,732,NQM4,18550.0,-1,1,732,65.6,50.0,,6.45,11.0,23.4,27.0,86.7,77.0,114.2,0.0,0.0,break,break,break
2024-06-03,grid50,5,1717431120,732,NQM4,18550.0,-1,1,732,65.6,50.0,,6.45,11.0,23.4,27.0,86.7,77.0,114.2,0.0,0.0,break,break,break
2024-06-03,grid50,2,1717431120,732,NQM4,18550.0,-1,1,732,65.6,50.0,,6.45,11.0,23.4,27.0,86.7,77.0,114.2,0.0,0.0,break,break,break
2024-06-03,lt_rand0,10,1717431120,732,NQM4,18559.25,-1,1,58,65.6,90.25,,6.45,11.0,23.4,27.0,86.7,86.25,123.45,0.0,0.0,break,break,break
2024-06-03,lt_rand0,5,1717431120,732,NQM4,18559.25,-1,1,58,65.6,90.25,,6.45,11.0,23.4,27.0,86.7,86.25,123.45,0.0,0.0,break,break,break
2024-06-03,lt_rand0,2,1717431120,732,NQM4,18559.25,-1,1,58,65.6,90.25,,6.45,11.0,23.4,27.0,86.7,86.25,123.45,0.0,0.0,break,break,break
2024-06-03,lt_rand1,10,1717431120,732,NQM4,18548.75,-1,1,148,65.6,67.5,,6.45,11.0,23.4,27.0,86.7,75.75,112.95,0.0,0.0,break,break,break
2024-06-03,lt_rand1,5,1717431120,732,NQM4,18548.75,-1,1,148,65.6,67.5,,6.45,11.0,23.4,27.0,86.7,75.75,112.95,0.0,0.0,break,break,break
2024-06-03,lt_rand1,2,1717431120,732,NQM4,18548.75,-1,1,148,65.6,67.5,,6.45,11.0,23.4,27.0,86.7,75.75,112.95,0.0,0.0,break,break,break
2024-06-03,lt_rand2,10,1717431120,732,NQM4,18526.5,-1,1,732,65.6,8.25,,6.45,11.0,23.4,27.0,86.7,53.5,90.7,15.5,15.5,bounce,bounce,both
2024-06-03,lt_rand2,5,1717431120,732,NQM4,18526.5,-1,1,732,65.6,8.25,,6.45,11.0,23.4,27.0,86.7,53.5,90.7,15.5,15.5,bounce,bounce,both
2024-06-03,lt_rand2,10,1717431120,732,NQM4,18534.75,-1,1,58,65.6,8.25,,6.45,11.0,23.4,27.0,86.7,61.75,98.95,7.25,7.25,break,break,break
2024-06-03,lt_rand2,5,1717431120,732,NQM4,18534.75,-1,1,58,65.6,8.25,,6.45,11.0,23.4,27.0,86.7,61.75,98.95,7.25,7.25,break,break,break
2024-06-03,lt_rand2,2,1717431120,732,NQM4,18534.75,-1,1,58,65.6,8.25,,6.45,11.0,23.4,27.0,86.7,61.75,98.95,7.25,7.25,break,break,break
2024-06-03,lt_rand2,2,1717431180,733,NQM4,18526.5,-1,1,733,74.7,8.25,,6.45,6.8,22.0,25.0,73.8,53.5,90.7,15.5,15.5,break,break,both
2024-06-03,grid50,10,1717431660,741,NQM4,18500.0,-1,1,741,71.2,50.0,,6.45,3.8,18.0,24.3,7.8,27.0,64.2,19.2,19.2,bounce,bounce,bounce
2024-06-03,grid100,10,1717431660,741,NQM4,18500.0,-1,1,741,71.2,100.0,,6.45,3.8,18.0,24.3,7.8,27.0,64.2,19.2,19.2,bounce,bounce,bounce
2024-06-03,lt_real,10,1717431720,742,NQM4,18486.5,-1,1,742,76.8,107.5,160.75,6.45,-11.8,-1.8,21.8,-1.0,14.5,50.7,32.7,32.7,bounce,bounce,bounce
2024-06-03,grid50,5,1717431720,742,NQM4,18500.0,-1,1,742,76.8,50.0,,6.45,-11.8,-1.8,21.8,-1.0,28.0,64.2,19.2,19.2,break,break,break
2024-06-03,grid50,2,1717431720,742,NQM4,18500.0,-1,1,742,76.8,50.0,,6.45,-11.8,-1.8,21.8,-1.0,28.0,64.2,19.2,19.2,break,break,break
2024-06-03,grid100,5,1717431720,742,NQM4,18500.0,-1,1,742,76.8,100.0,,6.45,-11.8,-1.8,21.8,-1.0,28.0,64.2,19.2,19.2,break,break,break
2024-06-03,grid100,2,1717431720,742,NQM4,18500.0,-1,1,742,76.8,100.0,,6.45,-11.8,-1.8,21.8,-1.0,28.0,64.2,19.2,19.2,break,break,break
2024-06-03,lt_real,5,1717431780,743,NQM4,18486.5,-1,1,743,76.3,107.5,160.75,6.45,-10.3,-6.5,11.7,-6.7,18.7,50.7,32.7,32.7,bounce,bounce,bounce
2024-06-03,lt_real,2,1717431780,743,NQM4,18486.5,-1,1,743,76.3,107.5,160.75,6.45,-10.3,-6.5,11.7,-6.7,18.7,50.7,32.7,32.7,bounce,bounce,bounce
2024-06-03,lt_rand2,10,1717432740,759,NQM4,18517.5,1,2,759,11.8,153.5,,6.45,-10.8,-13.0,-43.0,48.2,0.7,50.5,52.0,81.7,bounce,bounce,bounce
2024-06-03,lt_rand2,5,1717432740,759,NQM4,18517.5,1,2,759,11.8,153.5,,6.45,-10.8,-13.0,-43.0,48.2,0.7,50.5,52.0,81.7,bounce,bounce,bounce
2024-06-03,lt_rand2,2,1717432740,759,NQM4,18517.5,1,2,759,11.8,153.5,,6.45,-10.8,-13.0,-43.0,48.2,0.7,50.5,52.0,81.7,bounce,bounce,bounce
2024-06-03,grid50,10,1717434600,790,NQM4,18450.0,-1,1,790,43.5,50.0,,6.45,-12.8,-50.0,-110.8,-120.8,14.2,14.2,118.0,128.8,break,break,break
2024-06-03,grid50,5,1717434600,790,NQM4,18450.0,-1,1,790,43.5,50.0,,6.45,-12.8,-50.0,-110.8,-120.8,14.2,14.2,118.0,128.8,break,break,break
2024-06-03,grid50,2,1717434600,790,NQM4,18450.0,-1,1,790,43.5,50.0,,6.45,-12.8,-50.0,-110.8,-120.8,14.2,14.2,118.0,128.8,break,break,break
2024-06-03,lt_real,10,1717434960,796,NQM4,18478.0,1,2,796,-6.7,86.75,161.5,6.45,25.2,69.0,98.4,60.7,100.8,100.8,5.0,5.0,break,break,break
2024-06-03,lt_real,5,1717434960,796,NQM4,18478.0,1,2,796,-6.7,86.75,161.5,6.45,25.2,69.0,98.4,60.7,100.8,100.8,5.0,5.0,break,break,break
2024-06-03,lt_real,2,1717434960,796,NQM4,18478.0,1,2,796,-6.7,86.75,161.5,6.45,25.2,69.0,98.4,60.7,100.8,100.8,5.0,5.0,break,break,break
2024-06-03,grid50,10,1717435080,798,NQM4,18500.0,1,2,798,7.2,50.0,,6.45,17.0,64.8,81.0,55.3,78.8,78.8,16.2,16.2,bounce,bounce,bounce
2024-06-03,grid50,5,1717435080,798,NQM4,18500.0,1,2,798,7.2,50.0,,6.45,17.0,64.8,81.0,55.3,78.8,78.8,16.2,16.2,bounce,bounce,bounce
2024-06-03,grid100,10,1717435080,798,NQM4,18500.0,1,2,798,7.2,100.0,,6.45,17.0,64.8,81.0,55.3,78.8,78.8,16.2,16.2,bounce,bounce,bounce
2024-06-03,grid100,5,1717435080,798,NQM4,18500.0,1,2,798,7.2,100.0,,6.45,17.0,64.8,81.0,55.3,78.8,78.8,16.2,16.2,bounce,bounce,bounce
2024-06-03,grid50,2,1717435200,800,NQM4,18500.0,1,2,800,13.3,50.0,,6.45,2.5,49.5,63.3,47.5,78.8,78.8,8.8,8.8,break,break,bounce
2024-06-03,grid100,2,1717435200,800,NQM4,18500.0,1,2,800,13.3,100.0,,6.45,2.5,49.5,63.3,47.5,78.8,78.8,8.8,8.8,break,break,bounce
2024-06-03,lt_rand2,10,1717435200,800,NQM4,18511.25,1,3,800,13.3,23.5,,6.45,2.5,49.5,63.3,47.5,67.55,67.55,20.05,20.05,bounce,bounce,bounce
2024-06-03,lt_rand2,5,1717435320,802,NQM4,18511.25,1,3,802,28.0,23.5,,6.45,9.8,58.8,59.8,57.8,67.55,67.55,15.75,15.75,bounce,bounce,bounce
2024-06-03,lt_rand0,10,1717435620,807,NQM4,18521.0,1,1,13,62.3,51.5,,6.45,40.4,53.4,40.7,39.2,57.8,57.8,10.2,10.2,both,both,both
2024-06-03,lt_rand2,2,1717435620,807,NQM4,18511.25,1,3,807,62.3,23.5,,6.45,40.4,53.4,40.7,39.2,67.55,67.55,0.45,0.45,break,break,break
2024-06-03,lt_rand0,5,1717435680,808,NQM4,18521.0,1,1,14,73.2,51.5,,6.45,22.8,41.6,23.0,21.6,57.8,57.8,0.0,0.0,break,break,break
2024-06-03,lt_rand0,2,1717435680,808,NQM4,18521.0,1,1,14,73.2,51.5,,6.45,22.8,41.6,23.0,21.6,57.8,57.8,0.0,0.0,break,break,break
2024-06-03,lt_rand1,10,1717435680,808,NQM4,18535.0,1,2,224,73.2,53.0,,6.45,22.8,41.6,23.0,21.6,43.8,43.8,13.8,13.8,bounce,bounce,bounce
2024-06-03,lt_rand1,5,1717435680,808,NQM4,18535.0,1,2,224,73.2,53.0,,6.45,22.8,41.6,23.0,21.6,43.8,43.8,13.8,13.8,bounce,bounce,bounce
2024-06-03,grid50,10,1717435800,810,NQM4,18550.0,1,2,810,74.7,50.0,,6.45,9.5,33.7,19.7,15.3,28.8,28.8,12.5,23.5,bounce,bounce,bounce
2024-06-03,lt_rand1,2,1717435800,810,NQM4,18537.75,1,2,226,74.7,61.75,,6.45,9.5,33.7,19.7,15.3,41.05,41.05,0.25,11.25,break,break,break
2024-06-03,grid50,5,1717435860,811,NQM4,18550.0,1,2,811,69.0,50.0,,6.45,14.7,29.4,15.4,4.7,28.8,28.8,11.5,23.5,bounce,bounce,bounce
2024-06-03,lt_real,10,1717435920,812,NQM4,18556.25,1,1,18,70.0,28.75,34.25,6.45,8.6,19.8,5.0,3.3,22.55,22.55,17.75,29.75,bounce,bounce,bounce
2024-06-03,lt_real,5,1717435920,812,NQM4,18556.25,1,1,18,70.0,28.75,34.25,6.45,8.6,19.8,5.0,3.3,22.55,22.55,17.75,29.75,bounce,bounce,bounce
2024-06-03,lt_real,2,1717435920,812,NQM4,18556.25,1,1,18,70.0,28.75,34.25,6.45,8.6,19.8,5.0,3.3,22.55,22.55,17.75,29.75,bounce,bounce,bounce
2024-06-03,grid50,2,1717435920,812,NQM4,18550.0,1,2,812,70.0,50.0,,6.45,8.6,19.8,5.0,3.3,28.8,28.8,11.5,23.5,bounce,bounce,break
2024-06-03,gex_rand2,10,1717435920,812,NQM4,18562.0,1,1,3,70.0,31.75,,6.45,8.6,19.8,5.0,3.3,16.8,16.8,23.5,35.5,bounce,bounce,bounce
2024-06-03,gex_rand2,5,1717435980,813,NQM4,18562.0,1,1,4,64.8,31.75,,6.45,6.0,16.2,10.8,2.0,16.8,16.8,23.5,35.5,bounce,bounce,bounce
2024-06-03,gex_rand2,2,1717436160,816,NQM4,18562.0,1,1,7,58.5,31.75,,6.45,0.0,-6.3,3.5,2.0,16.8,16.8,19.5,35.5,break,break,bounce
2024-06-03,lt_rand0,10,1717436220,817,NQM4,18575.25,1,1,83,58.8,58.0,,6.45,4.4,1.0,4.2,-3.3,3.55,3.55,32.75,48.75,bounce,bounce,bounce
2024-06-03,lt_rand0,5,1717436580,823,NQM4,18575.25,1,1,89,41.6,58.0,,6.45,-2.6,-18.6,-29.0,0.2,3.55,9.55,39.25,48.75,bounce,bounce,bounce
2024-06-03,lt_real,10,1717436640,824,NQM4,18586.75,1,4,315,41.3,7.5,59.75,6.45,-3.5,-14.3,-42.5,-5.0,0.0,0.0,60.25,60.25,bounce,bounce,bounce
2024-06-03,lt_rand0,2,1717436640,824,NQM4,18578.5,1,1,90,41.3,56.5,,6.45,-3.5,-14.3,-42.5,-5.0,0.0,6.3,52.0,52.0,bounce,bounce,bounce
2024-06-03,gex_rand1,10,1717436640,824,NQM4,18586.75,1,2,165,41.3,5.75,,6.45,-3.5,-14.3,-42.5,-5.0,0.0,0.0,60.25,60.25,bounce,bounce,bounce
2024-06-03,lt_rand1,10,1717437300,835,NQM4,18541.0,-1,3,251,9.8,65.25,,6.45,-6.2,-19.8,-9.2,8.0,14.5,14.5,32.0,43.8,bounce,bounce,bounce
2024-06-03,lt_rand1,5,1717437360,836,NQM4,18541.0,-1,3,252,14.3,65.25,,6.45,-15.0,-13.6,-16.6,2.0,14.5,14.5,32.0,43.8,bounce,bounce,bounce
2024-06-03,lt_rand1,2,1717437360,836,NQM4,18541.0,-1,3,252,14.3,65.25,,6.45,-15.0,-13.6,-16.6,2.0,14.5,14.5,32.0,43.8,bounce,bounce,bounce
2024-06-03,gex_real,10,1717438440,854,NQM4,18524.5,-1,1,45,28.2,123.5,15.75,6.45,-16.0,-8.8,-37.5,-42.2,0.0,0.0,60.3,60.3,bounce,bounce,bounce
2024-06-03,gex_real,5,1717438440,854,NQM4,18524.5,-1,1,45,28.2,123.5,15.75,6.45,-16.0,-8.8,-37.5,-42.2,0.0,0.0,60.3,60.3,bounce,bounce,bounce
