i,epoch,et_date,trade_date,year,et_min,side,E,atr,sym,arr3,arr5,arr10,arr15,eff10,accel,dep_bars,fresh_bars,rv60,brk0_t,brk5_t,ret_p35_t,maxret_prebrk5,maxret_t,hold_p20_b0,hold_p20_b5,hold_p35_b0,hold_p35_b5,hold_p50_b0,hold_p50_b5,hold_a15_b0,hold_a15_b5,hold_a25_b0,hold_a25_b5,burst30,burst60
1218283,1717587480,2024-06-05,2024-06-05,2024,458,1,18799.0,226.0192307692308,NQM4,0.0331830171020165,0.0176976091210754,0.0584021100995522,0.097336850165915,0.6354166666666805,0.005983477369506,218,85,0.5813664596273195,1,2,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.015485407980941035,0.022122011401344333
1218310,1717589100,2024-06-05,2024-06-05,2024,485,1,18815.5,226.0192307692308,NQM4,0.0190249298051529,0.0119458861567291,0.014600527524884,0.0176976091210754,-0.0295358649789327,0.0010744976966356,203,12,0.5959669871522196,10,46,27,37.5,27,0,1,0,1,0,0,0,1,0,0,0.022122011401344333,0.028758614821747634
1218350,1717591500,2024-06-05,2024-06-05,2024,525,1,18818.2,226.0192307692308,NQM4,0.0486684250829575,0.0575172296434952,0.1017612524461839,0.133616948864123,0.6506024096385674,0.0065733976735401,235,30,0.7402025014889783,1,6,0,5.400000000001455,4,0,0,0,0,0,0,0,0,0,0,0.0265464136816132,0.0331830171020165
1218366,1717592460,2024-06-05,2024-06-05,2024,541,1,18830.8,226.0192307692308,NQM4,0.0247766527694992,0.0367225389262283,0.0468986641708435,0.0486684250829575,0.6557377049181892,0.0012641149372196,203,3,0.69640091891431,4,6,0,6.0,3,0,0,0,0,0,0,0,0,0,0,0.022122011401344333,0.02433421254147877
1218387,1717593720,2024-06-05,2024-06-05,2024,562,1,18841.5,226.0192307692308,NQM4,0.0464562239428231,0.0429167021186112,0.0110610057006721,0.015485407980941,0.0967741935483366,0.0195095071977559,120,14,0.5941972262401056,1,4,38,4.299999999999272,2,0,0,0,0,0,0,0,0,0,0,0.0199098102612099,0.02433421254147877
1218417,1717595520,2024-06-05,2024-06-05,2024,592,1,18859.5,226.0192307692308,NQM4,0.0884880456053773,0.0774270399047051,0.1349442695482004,0.1181315408831819,0.4303599374021811,0.0184350095011202,77,23,1.1047732493831557,10,31,8,59.5,8,1,1,1,1,1,1,1,1,1,1,0.07853314047477239,0.11614055985705776
1218448,1717597380,2024-06-05,2024-06-05,2024,623,1,18868.5,226.0192307692308,NQM4,0.1207861822513368,0.149102356845064,0.1460052752488726,0.1548540798094103,0.765807962529278,0.0362168929513432,23,21,1.6405683655236765,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.05530502850336084,0.08074534161490682
1218489,1717599840,2024-06-05,2024-06-05,2024,664,1,18946.0,226.0192307692308,NQM4,0.0805241215008965,0.1083978558665872,0.1274227856717401,0.1159193397430475,0.7065217391303789,0.0160121225381189,37,28,1.3113928358716824,3,9,0,15.0,5,0,0,0,0,0,0,0,0,0,0,0.04977452565302475,0.07742703990470517
1218508,1717600980,2024-06-05,2024-06-05,2024,683,1,18979.5,226.0192307692308,NQM4,0.0774270399047051,0.030970815961882,0.1128222581468561,0.1650302050540255,0.5210643015521232,0.0178029520325104,24,5,1.266706372840973,1,19,0,29.299999999999272,3,0,1,0,0,0,0,0,0,0,0,0.03650131881221815,0.05198672679315919
1218527,1717602120,2024-06-05,2024-06-05,2024,702,1,18986.5,226.0192307692308,NQM4,0.066366034204033,0.0486684250829575,0.066366034204033,0.1017612524461839,0.3698630136986301,0.0199098102612099,43,18,1.093712243682483,3,56,0,31.700000000000728,19,0,1,0,0,0,0,0,0,0,0,0.034289117672083716,0.04756232451289032
1218583,1717605480,2024-06-05,2024-06-05,2024,758,1,18992.2,226.0192307692308,NQM4,0.0371649791542649,0.0504381859950715,0.0637113928358781,0.0619416319237641,0.2876712328767908,-0.0002528229874417,97,53,0.8415213137071417,8,12,0,10.700000000000728,5,0,0,0,0,0,0,0,0,0,0,0.03207691653194929,0.037607419382285366
1218599,1717606440,2024-06-05,2024-06-05,2024,774,1,19006.5,226.0192307692308,NQM4,0.0221220114013443,0.0641538330638985,0.0898153662894547,0.0951246490257806,0.7751004016064644,-0.0037712762293715,103,1,0.7371054198927868,2,9,0,8.299999999999272,6,0,0,0,0,0,0,0,0,0,0,0.034289117672083716,0.04313792223262145
1218617,1717607520,2024-06-05,2024-06-05,2024,792,1,19021.5,226.0192307692308,NQM4,0.0287586148217476,0.0353952182421509,0.0575172296434952,0.0765421594486481,0.4650205761316712,0.0029706701024651,106,6,0.7061346039309048,28,28,8,44.29999999999927,9,1,1,1,1,0,0,1,1,0,0,0.02322811197141155,0.03539521824215094
1218645,1717609200,2024-06-05,2024-06-05,2024,820,1,19026.8,226.0192307692308,NQM4,0.0468986641708435,0.0530928273632264,0.1150344592869905,0.1796307325789095,0.90551181102357,0.0014748007600865,85,28,0.8463881562154311,19,53,0,26.799999999999272,2,1,1,0,0,0,0,0,0,0,0,0.0331830171020165,0.040925721092487016
1218664,1717610340,2024-06-05,2024-06-05,2024,839,1,19028.2,226.0192307692308,NQM4,0.0221220114013443,0.0451289032587456,0.0539777078192834,0.068135795116147,0.4059405940594273,-0.0030760130139016,104,19,0.8800136135454679,33,34,0,22.700000000000728,16,1,1,0,0,0,0,0,0,0,0,0.0265464136816132,0.028758614821747634
1218697,1717612320,2024-06-05,2024-06-05,2024,872,1,19031.8,226.0192307692308,NQM4,0.0256615332255562,0.0398196205224198,0.0575172296434952,0.0822938824129944,0.4367346938776456,0.0006109888863223,136,33,0.8021441334127102,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.02101591083127712,0.03650131881221815
1218716,1717613460,2024-06-05,2024-06-05,2024,891,1,19041.8,226.0192307692308,NQM4,0.0168127286650184,0.0345103377860939,0.0345103377860939,0.0468986641708435,0.2244897959183673,-0.0003160287343049,138,8,0.7331234578405383,1,22,0,14.0,9,0,0,0,0,0,0,0,0,0,0,0.02322811197141155,0.02433421254147877
1218737,1717614720,2024-06-05,2024-06-05,2024,912,1,19045.5,226.0192307692308,NQM4,0.0252190929975357,0.0243342125414787,0.0221220114013443,0.015485407980941,0.1973684210526693,0.00589920304036,111,18,0.6207436399216866,1,25,0,20.299999999999272,18,0,1,0,0,0,0,0,0,0,0,0.025440313111545983,0.02986471539181485
1218762,1717616220,2024-06-05,2024-06-05,2024,937,1,19052.5,226.0192307692308,NQM4,0.066366034204033,0.0986641708499925,0.0907002467455117,0.0190249298051529,0.3857868020304967,0.0108292512955163,132,19,0.6264953628860651,2,16,0,32.0,13,0,1,0,0,0,0,0,0,0,0,0.034289117672083716,0.04977452565302475
1218778,1717617180,2024-06-05,2024-06-05,2024,953,1,19063.0,226.0192307692308,NQM4,0.1061856547264528,0.133616948864123,0.0716753169403588,0.0486684250829575,0.2827004219409503,0.0361958243690573,144,1,0.7548030290138622,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07742703990470517,0.09070024674551178
1218805,1717618800,2024-06-05,2024-06-05,2024,980,1,19080.0,226.0192307692308,NQM4,0.0495533055390145,0.081851442184974,0.0774270399047051,0.1106100570067216,0.7264957264956813,0.0117984060807185,119,24,0.9277971581724008,1,16,0,2.7999999999992724,3,0,0,0,0,0,0,0,0,0,0,0.022122011401344333,0.02765251425168042
1218821,1717619760,2024-06-05,2024-06-05,2024,996,1,19090.5,226.0192307692308,NQM4,0.0384922998383423,0.0331830171020165,0.0517655066791489,0.0367225389262283,0.6727272727274051,0.0045929509385669,46,14,0.7831192036076217,24,71,0,18.5,25,0,0,0,0,0,0,0,0,0,0,0.03207691653194929,0.03539521824215094
1218845,1717624800,2024-06-05,2024-06-06,2024,1080,1,19093.0,246.5,NQM4,0.0223123732251521,0.029208924949293,0.0316430020283946,0.0356997971602404,-0.4468085106383061,-0.0158021829421429,152,24,0.4766734279919307,38,63,0,21.0,1,1,1,0,0,0,0,0,0,0,0,0.02332657200811359,0.02332657200811359
1218883,1717627080,2024-06-05,2024-06-06,2024,1118,1,19094.5,246.5,NQM4,0.0486815415821501,0.0628803245436105,0.0677484787018285,0.0567951318458417,0.7333333333334027,0.011745387810297,108,38,0.3805273833671517,9,25,0,7.5,1,0,0,0,0,0,0,0,0,0,0,0.03144016227180527,0.034482758620689655
1218908,1717628580,2024-06-05,2024-06-06,2024,1143,1,19103.5,246.5,NQM4,0.02718052738337,0.0434077079107534,0.0405679513184584,0.0296146044624716,0.6129032258064516,0.0064715541388983,133,16,0.3537525354969899,1,0,95,35.70000000000073,96,0,1,0,1,0,0,0,0,0,0,0.02636916835699797,0.028397565922920892
1218983,1717633080,2024-06-05,2024-06-06,2024,1218,-1,19074.2,246.5,NQM4,0.0255578093306258,0.0348884381338683,0.0446247464503042,0.0551724137930975,0.5092592592592936,0.0057954216169212,240,240,0.2689655172413763,1,20,0,10.0,6,0,0,0,0,0,0,0,0,0,0,0.02028397565922921,0.02636916835699797
1219002,1717634220,2024-06-05,2024-06-06,2024,1237,-1,19069.2,246.5,NQM4,0.0235294117647029,0.0470588235294058,0.0486815415821501,0.04300202839756,0.5054945054945252,0.0004636337293533,240,18,0.3314401622717934,1,0,73,39.29999999999927,78,0,1,0,1,0,0,0,1,0,0,0.016227180527383367,0.019269776876267748
1219069,1717638240,2024-06-05,2024-06-06,2024,1304,1,19097.2,246.5,NQM4,0.0300202839756651,0.0178498985801276,0.0129817444219096,0.0283975659229208,0.1153846153845526,0.0105476673427996,240,159,0.3736308316430108,1,6,0,2.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0.02434077079107505
1219174,1717644540,2024-06-05,2024-06-06,2024,1409,1,19111.2,246.5,NQM4,0.0210953346856013,0.02718052738337,0.0251521298174471,0.029208924949293,0.4102564102565418,0.0023954409349956,240,94,0.2409736308316341,0,0,0,27.700000000000728,116,1,1,0,0,0,0,0,0,0,0,0.02028397565922921,0.018255578093306288
1219217,1717647120,2024-06-06,2024-06-06,2024,12,-1,19093.8,246.5,NQM4,0.0121703853955375,0.0068965517241408,0.0178498985801276,0.0324543610547667,0.4146341463414201,0.0018931710615272,240,213,0.2194726166328689,9,70,0,7.0,37,0,0,0,0,0,0,0,0,0,0,0.011156186612576065,0.016227180527383367
1219285,1717651200,2024-06-06,2024-06-06,2024,80,-1,19090.8,246.5,NQM4,0.0040567951318458,0.0170385395537554,0.0150101419878325,0.0178498985801276,0.2598425196849672,-0.0007534048102023,240,55,0.2718052738336861,2,5,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.009127789046653144,0.014198782961460446
1219306,1717652460,2024-06-06,2024-06-06,2024,101,-1,19082.8,246.5,NQM4,0.0129817444219096,0.0170385395537554,0.0259634888438192,0.0109533468559867,0.2824427480916115,-0.0011784023954413,240,11,0.301825557809366,10,23,0,6.700000000000728,7,0,0,0,0,0,0,0,0,0,0,0.012170385395537525,0.018255578093306288
1219327,1717653720,2024-06-06,2024-06-06,2024,122,-1,19081.0,246.5,NQM4,0.019472616632857,0.0235294117647029,0.0129817444219096,0.0324543610547667,0.2909090909092532,0.0074181396696591,240,11,0.3066937119675545,1,14,0,3.5,9,0,0,0,0,0,0,0,0,0,0,0.016227180527383367,0.02231237322515213
1219364,1717655940,2024-06-06,2024-06-06,2024,159,-1,19074.0,246.5,NQM4,0.0210953346856013,0.0210953346856013,0.029208924949293,0.0223123732251521,0.6458333333332623,0.0045204288612006,240,23,0.2904665314401711,1,0,0,34.79999999999927,109,0,1,0,0,0,0,0,0,0,0,0.010141987829614604,0.015212981744421906
1219397,1717657920,2024-06-06,2024-06-06,2024,192,1,19099.2,246.5,NQM4,0.0462474645030485,0.0787018255578152,0.0352941176470617,0.0515212981744451,0.2296819787985629,0.0140056022408977,240,223,0.3521298174442309,4,66,0,15.400000000001455,31,0,0,0,0,0,0,0,0,0,0,0.030425963488843813,0.035496957403651115
1219463,1717661880,2024-06-06,2024-06-06,2024,258,1,19105.5,246.5,NQM4,0.0344827586206896,0.0474645030425993,0.0263691683569979,0.0296146044624716,0.185840707964616,0.0095431275958669,240,59,0.4604462474644882,1,0,0,33.0,85,0,1,0,0,0,0,0,0,0,0,0.02332657200811359,0.028397565922920892
1219542,1717666620,2024-06-06,2024-06-06,2024,337,-1,19082.0,246.5,NQM4,0.0356997971602404,0.0519269776876238,0.0425963488843813,0.0519269776876238,0.3866666666667615,0.008480633632763,240,177,0.3687626774847781,4,6,0,3.5,3,0,0,0,0,0,0,0,0,0,0,0.018255578093306288,0.02535496957403651
1219649,1717673040,2024-06-06,2024-06-06,2024,444,1,19099.2,246.5,NQM4,0.0068965517241408,0.0202839756592292,0.0089249492900638,0.0202839756592292,0.1239669421487752,0.0010624939631024,240,176,0.3521298174442309,1,39,76,12.200000000000728,24,0,0,0,0,0,0,0,0,0,0,0.014198782961460446,0.014198782961460446
1219687,1717675320,2024-06-06,2024-06-06,2024,482,1,19103.5,246.5,NQM4,0.0231237322515242,0.0344827586206896,0.0312373225152159,0.0588235294117647,0.3636363636364764,0.0047908818699913,240,33,0.3415821501014081,1,2,37,2.5,1,0,0,0,0,0,0,0,0,0,0,0.02231237322515213,0.030425963488843813
1219718,1717677180,2024-06-06,2024-06-06,2024,513,-1,19083.2,246.5,NQM4,0.0661257606490842,0.0438133874239321,0.0701825557809301,0.1046653144016197,0.3721682847896265,0.0136192407997681,240,170,0.5517241379310345,2,3,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0.056795131845841784,0.058823529411764705
1219801,1717682160,2024-06-06,2024-06-06,2024,596,-1,19051.5,246.5,NQM4,0.0872210953346856,0.0872210953346856,0.0851926977687626,0.2109533468559837,0.23283983849259,0.0243600888631304,240,76,1.182961460446212,1,2,28,9.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.06693711967545639,0.08316430020283976
1219941,1717690560,2024-06-06,2024-06-06,2024,736,-1,19039.8,246.5,NQM4,0.1135902636916835,0.1164300202839786,0.130628803245439,0.0860040567951348,0.67410714285717,0.032724814063556,156,137,0.8438133874239351,21,111,46,50.70000000000073,83,1,1,0,1,0,1,0,1,0,0,0.06592292089249494,0.08417849898580122
1219962,1717691820,2024-06-06,2024-06-06,2024,757,-1,19035.2,246.5,NQM4,0.0498985801217009,0.0511156186612517,0.0864097363083134,0.1026369168356968,0.2322738386307986,-0.004539746933256,175,21,0.8340770791075139,90,92,25,55.29999999999927,62,1,1,1,1,1,1,1,1,0,0,0.038539553752535496,0.059837728194726165
1220009,1717694640,2024-06-06,2024-06-06,2024,804,1,19082.2,246.5,NQM4,0.0413793103448305,0.0405679513184584,0.0616632860040597,0.0770791075050709,0.9310344827586208,0.0085965420651019,240,240,0.7192697768762648,1,13,41,7.700000000000728,5,0,0,0,0,0,0,0,0,0,0,0.02738336713995943,0.032454361054766734
1220052,1717697220,2024-06-06,2024-06-06,2024,847,-1,19033.5,246.5,NQM4,0.0961460446247494,0.1432048681541552,0.1643002028397566,0.1553752535496927,0.7215189873418207,0.0137931034482782,240,90,0.680730223123685,2,2,43,6.5,1,0,0,0,0,0,0,0,0,0,0,0.08924949290060852,0.09026369168356999
1220261,1717713360,2024-06-06,2024-06-07,2024,1116,1,19075.2,243.84615384615384,NQM4,0.0110725552050503,0.0110725552050503,0.0233753943217695,0.0233753943217695,0.7464788732391047,0.0013865104401372,240,237,0.2542586750789091,1,8,0,0.7000000000007276,1,0,0,0,0,0,0,0,0,0,0,0.005126182965299685,0.009227129337539433
1220392,1717721220,2024-06-06,2024-06-07,2024,1247,1,19081.2,243.84615384615384,NQM4,0.0110725552050503,0.0164037854889589,0.0344479495268198,0.0385488958990596,0.5460992907803907,-0.0006053777978072,240,123,0.2673817034700196,13,61,0,7.700000000000728,34,0,0,0,0,0,0,0,0,0,0,0.016403785488958992,0.019479495268138802
1220436,1717723860,2024-06-06,2024-06-07,2024,1291,1,19084.2,243.84615384615384,NQM4,0.0246056782334384,0.031577287066249,0.0397791798107285,0.0221451104101006,0.8058252427184329,0.0041204746882956,240,31,0.210378548895896,2,90,0,5.400000000001455,30,0,0,0,0,0,0,0,0,0,0,0.018454258675078865,0.01332807570977918
1220453,1717724880,2024-06-06,2024-06-07,2024,1308,1,19086.8,243.84615384615384,NQM4,0.0176340694006279,0.0123028391167192,0.0196845425867478,0.0065615141955776,0.5135135135135667,0.0042181162685884,240,15,0.1902839116719452,39,0,0,8.0,13,0,0,0,0,0,0,0,0,0,0,0.009227129337539433,0.015378548895899053
1220492,1717727220,2024-06-06,2024-06-07,2024,1347,1,19087.5,243.84615384615384,NQM4,0.0102523659305993,0.0102523659305993,0.01517350157729,0.0205047318611987,0.3913043478263162,0.0013474538080212,240,39,0.2169400630914737,25,0,0,8.299999999999272,75,0,0,0,0,0,0,0,0,0,0,0.008201892744479496,0.011277602523659306
1220517,1717728720,2024-06-06,2024-06-07,2024,1372,1,19088.0,243.84615384615384,NQM4,0.0090220820189304,0.0073817034700285,0.0225552050473186,0.0246056782334384,0.7464788732391047,0.00080066095839,240,25,0.1870031545741414,9,96,0,8.799999999999272,50,0,0,0,0,0,0,0,0,0,0,0.005126182965299685,0.009227129337539433
1220613,1717734540,2024-06-07,2024-06-07,2024,29,1,19093.2,243.84615384615384,NQM4,0.0262460567823403,0.031577287066249,0.0295268138801291,0.0274763406940092,0.6296296296296047,0.007733213159081,240,87,0.1894637223974793,1,66,0,10.700000000000728,6,0,0,0,0,0,0,0,0,0,0,0.02050473186119874,0.024605678233438486
1220671,1717738020,2024-06-07,2024-06-07,2024,87,1,19095.0,243.84615384615384,NQM4,0.0164037854889589,0.0246056782334384,0.0278864353312273,0.0205047318611987,0.8,1.4209804030951569e-15,240,57,0.1952050473186358,3,8,0,5.799999999999272,1,0,0,0,0,0,0,0,0,0,0,0.008201892744479496,0.008201892744479496
1220758,1717743240,2024-06-07,2024-06-07,2024,174,1,19100.8,243.84615384615384,NQM4,0.0073817034700285,0.0205047318611987,0.0237854889589875,0.0164037854889589,0.4651162790698461,-0.0023433979269941,240,79,0.2846056782334444,8,0,0,27.799999999999272,59,0,1,0,0,0,0,0,0,0,0,0.01025236593059937,0.011277602523659306
1220789,1717745100,2024-06-07,2024-06-07,2024,205,-1,19081.2,243.84615384615384,NQM4,0.0164037854889589,0.0176340694006279,0.0401892744479465,0.0533123028391167,0.5974025974027293,0.0012498122277326,240,240,0.3649842271293375,1,11,0,5.0,8,0,0,0,0,0,0,0,0,0,0,0.014353312302839117,0.018454258675078865
1220817,1717746780,2024-06-07,2024-06-07,2024,233,-1,19073.0,243.84615384615384,NQM4,0.0205047318611987,0.0237854889589875,0.0348580441640378,0.0205047318611987,0.4676258992805265,0.0020504731861198,240,16,0.4305993690851735,78,0,0,22.799999999999272,19,1,1,0,0,0,0,0,0,0,0,0.019479495268138802,0.02358044164037855
1220895,1717751460,2024-06-07,2024-06-07,2024,311,-1,19071.2,243.84615384615384,NQM4,0.0311671924290161,0.0328075709779179,0.0352681388012558,0.0176340694006279,0.4603174603173228,0.005975664713834,240,78,0.4006624605678412,6,94,0,13.0,22,0,0,0,0,0,0,0,0,0,0,0.022555205047318613,0.02050473186119874
1220970,1717755960,2024-06-07,2024-06-07,2024,386,-1,19066.2,243.84615384615384,NQM4,0.0278864353312273,0.0258359621451074,0.0196845425867478,0.0229652996845366,0.1578947368421052,0.0059561363977767,240,69,0.323564668769722,19,38,0,12.0,5,0,0,0,0,0,0,0,0,0,0,0.018454258675078865,0.02358044164037855
1220989,1717757100,2024-06-07,2024-06-07,2024,405,-1,19064.2,243.84615384615384,NQM4,0.0369085173501577,0.048391167192426,0.0475709779179751,0.0410094637223974,0.6243093922650779,0.0103695358269509,240,19,0.33914826498426,16,29,88,10.299999999999272,7,0,0,0,0,0,0,0,0,0,0,0.024605678233438486,0.031782334384858044
1221005,1717758060,2024-06-07,2024-06-07,2024,421,-1,19063.5,243.84615384615384,NQM4,0.01517350157729,0.0258359621451074,0.0307570977917981,0.0102523659305993,0.1234567901234789,-0.0046867958539868,240,16,0.3801577287066425,2,13,63,6.299999999999272,1,0,0,0,0,0,0,0,0,0,0,0.011277602523659306,0.014353312302839117
1221030,1717759560,2024-06-07,2024-06-07,2024,446,-1,19053.2,243.84615384615384,NQM4,0.0401892744479465,0.048391167192426,0.0451104100946372,0.0381388012618266,0.64788732394368,0.0102328376145406,240,11,0.3908201892744599,1,64,14,46.59999999999855,47,0,1,0,1,0,0,0,1,0,0,0.019479495268138802,0.032807570977917984
1221044,1717760400,2024-06-07,2024-06-07,2024,460,1,19090.0,243.84615384615384,NQM4,0.0582334384858074,0.0738170347003154,0.1086750788643533,0.129179810725552,0.7897897897897852,0.0119318011116122,240,240,0.4937539432176567,1,4,50,2.5,3,0,0,0,0,0,0,0,0,0,0,0.028706624605678233,0.05433753943217666
1221067,1717761780,2024-06-07,2024-06-07,2024,483,1,19098.2,243.84615384615384,NQM4,0.0356782334384887,0.0356782334384887,0.0254258675078894,0.0274763406940092,0.3658536585365529,0.0130839717590506,240,19,0.4962145110410244,1,27,27,12.0,26,0,0,0,0,0,0,0,0,0,0,0.018454258675078865,0.025630914826498423
1221094,1717763400,2024-06-07,2024-06-07,2024,510,1,19146.8,243.84615384615384,NQM4,0.2226813880126153,0.2206309148264954,0.2349842271293345,0.2198107255520445,-0.8041543026706565,-0.1169941415051815,0,17,0.8878548895898905,0,0,1,206.79999999999927,13,1,1,1,1,1,1,1,1,1,1,0.06561514195583597,0.02665615141955836
1221094,1717763400,2024-06-07,2024-06-07,2024,510,-1,18992.0,243.84615384615384,NQM4,0.4121451104100946,0.4141955835962145,0.3998422712933754,0.4150157728706654,0.8041543026706565,0.1169941415051815,0,63,0.8878548895898905,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.3424290220820189,0.3803627760252366
1221221,1717771020,2024-06-07,2024-06-07,2024,637,1,19069.8,243.84615384615384,NQM4,0.0935015772870632,0.113186119873811,0.1500946372239688,0.1107255520504731,0.7067833698030362,0.017204446447349,55,127,1.3885804416403726,1,3,29,12.799999999999272,1,0,0,0,0,0,0,0,0,0,0,0.08509463722397477,0.08817034700315457
1221334,1717777800,2024-06-07,2024-06-07,2024,750,1,19125.8,243.84615384615384,NQM4,0.0852996845425837,0.0861198738170347,0.113186119873811,0.1632176656151389,0.6125907990314702,0.0213053928195888,67,101,0.8616088328075949,1,25,17,47.79999999999927,19,0,1,0,1,0,0,0,1,0,0,0.05536277602523659,0.05946372239747634
1221359,1717779300,2024-06-07,2024-06-07,2024,775,1,19140.0,243.84615384615384,NQM4,0.1181072555205017,0.1402523659306023,0.1484542586750818,0.1550157728706594,0.4289215686274586,0.0333934204596636,67,24,1.0707570977917773,1,2,65,1.7999999999992724,1,0,0,0,0,0,0,0,0,0,0,0.05843848580441641,0.07381703470031546
1221387,1717780980,2024-06-07,2024-06-07,2024,803,1,19153.2,243.84615384615384,NQM4,0.0848895899053657,0.0848895899053657,0.0820189274447949,0.1115457413249241,0.3759213759213513,0.022281808622503,34,26,1.1335015772870425,1,0,15,156.20000000000073,52,0,1,0,1,0,1,0,1,0,1,0.05433753943217666,0.08201892744479496
1221425,1717783260,2024-06-07,2024-06-07,2024,841,-1,19068.2,243.84615384615384,NQM4,0.2493375394321736,0.2636908517350128,0.2624605678233438,0.2206309148264954,0.6988636363636683,0.0610064593660804,35,240,1.1318611987381704,3,3,0,24.0,1,1,1,0,0,0,0,0,0,0,0,0.12917981072555204,0.17634069400630914
1221614,1717971000,2024-06-09,2024-06-10,2024,1090,1,19058.0,247.96153846153845,NQM4,0.0725919032107957,0.0705754614549402,0.1451838064215914,0.1068714130603381,0.8441558441558441,0.009121998419346,240,226,0.4238560570808216,1,0,120,38.79999999999927,120,0,1,0,1,0,0,0,1,0,0,0.047386381262602764,0.07561656584457888
1221734,1717978200,2024-06-09,2024-06-10,2024,1210,-1,19019.2,247.96153846153845,NQM4,0.0496044671940408,0.0604932526756631,0.0556537924616071,0.0362959516053978,0.4888888888889817,0.0148640563717353,240,240,0.4807197145958803,3,0,0,20.799999999999272,108,0,1,0,0,0,0,0,0,0,0,0.03226306809368699,0.0383123933612533
1221896,1717987920,2024-06-09,2024-06-10,2024,1372,1,19041.2,247.96153846153845,NQM4,0.0120986505351326,0.0169381107491886,0.0177446874515337,0.0217775709632445,0.4400000000001455,0.0032263068093678,240,240,0.2177757096324165,15,19,0,5.700000000000728,3,0,0,0,0,0,0,0,0,0,0,0.008065767023421747,0.008065767023421747
1221913,1717988940,2024-06-09,2024-06-10,2024,1389,1,19043.8,247.96153846153845,NQM4,0.0120986505351326,0.0185512641538641,0.0266170311772858,0.0266170311772858,1.0,0.0015555407830902,240,2,0.2141461144718855,1,2,0,0.2999999999992724,1,0,0,0,0,0,0,0,0,0,0,0.009073987901349466,0.014115092290988058
1222044,1717996860,2024-06-10,2024-06-10,2024,81,1,19051.5,247.96153846153845,NQM4,0.0181479758026989,0.0221808593144098,0.0173413991003538,0.0213742826120646,0.3770491803276146,0.0034759615029512,240,124,0.1810764696758534,0,0,68,59.0,101,1,1,1,1,1,1,1,1,0,0,0.009073987901349466,0.01209865053513262
1222084,1717999260,2024-06-10,2024-06-10,2024,121,-1,19032.0,247.96153846153845,NQM4,0.0504110438963859,0.0371025283077429,0.0342795098495424,0.0371025283077429,0.3521126760562899,0.0177638916587264,240,240,0.2758492322010149,1,4,0,1.2000000000007276,1,0,0,0,0,0,0,0,0,0,0,0.02419730107026524,0.03024662633783155
1222104,1718000460,2024-06-10,2024-06-10,2024,141,-1,19019.5,247.96153846153845,NQM4,0.0310532030401766,0.0504110438963859,0.0350860865518875,0.0080657670234217,0.4078947368421336,0.0064142052043411,240,15,0.3665891112145242,4,8,0,4.5,1,0,0,0,0,0,0,0,0,0,0,0.021172638436482087,0.028230184581976115
1222141,1718002680,2024-06-10,2024-06-10,2024,178,-1,19005.2,247.96153846153845,NQM4,0.0645261361873739,0.0596866759733179,0.0524274856522413,0.0669458662943946,0.4814814814814814,0.023237090710334,240,28,0.4899953466728858,1,3,0,8.0,2,0,0,0,0,0,0,0,0,0,0,0.03125484721575927,0.03730417248332558
1222261,1718009880,2024-06-10,2024-06-10,2024,298,-1,18991.8,247.96153846153845,NQM4,0.0540406390569315,0.0500077555452206,0.065332712889719,0.0782379401271968,0.5109489051094619,0.0134429450390376,240,116,0.5754924771211593,8,23,94,12.400000000001455,4,0,0,0,0,0,0,0,0,0,0,0.021172638436482087,0.03730417248332558
1222284,1718011260,2024-06-10,2024-06-10,2024,321,-1,18984.5,247.96153846153845,NQM4,0.0423452768729641,0.0350860865518875,0.0431518535753092,0.0262137428261206,0.7086092715231246,0.0139998670477958,240,15,0.48918876997057,1,1,71,0.0,0,0,0,0,0,0,0,0,0,0,0,0.029238405459903832,0.03226306809368699
1222353,1718015400,2024-06-10,2024-06-10,2024,390,1,19016.8,247.96153846153845,NQM4,0.0403288351171087,0.0443617186288196,0.054847215759262,0.0677524429967397,0.841269841269823,0.0073360071498749,240,240,0.4290988056460281,1,2,0,4.299999999999272,1,0,0,0,0,0,0,0,0,0,0,0.01915619668062665,0.022180859314409804
1222417,1718019240,2024-06-10,2024-06-10,2024,454,1,19039.5,247.96153846153845,NQM4,0.0383123933612533,0.0350860865518875,0.041538700170619,0.0443617186288196,0.444444444444407,0.0113688906615843,240,59,0.4589421436327091,0,0,80,61.70000000000073,117,1,1,1,1,1,1,1,1,0,0,0.03125484721575927,0.03932061423918102
1222483,1718023200,2024-06-10,2024-06-10,2024,520,-1,19014.0,247.96153846153845,NQM4,0.0524274856522413,0.0504110438963859,0.0584768109198076,0.0596866759733179,0.4901960784313725,0.0139230502190018,240,195,0.5395998138669119,1,9,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0.02520552194819296,0.029238405459903832
