td,year,tf,direction,freeze_end,price_end,slope_pm,w2s,atr14,slope_norm
2025-04-24,2025,5,up,1050,19170.589,0.821429,50.482,983.62,0.0292
2025-04-24,2025,5,up,1095,19172.694,0.138889,44.389,983.62,0.0064
2025-04-24,2025,5,up,1135,19241.062,1.275,44.062,983.62,0.0518
2025-04-24,2025,5,up,1155,19260.125,0.6,26.875,983.62,0.0122
2025-04-24,2025,5,up,1225,19271.821,0.592857,30.321,983.62,0.0211
2025-04-24,2025,5,up,1270,19292.917,0.705556,42.667,983.62,0.0323
2025-04-24,2025,5,dn,1175,19234.312,-0.491667,38.188,983.62,-0.015
2025-04-24,2025,5,dn,1290,19255.955,-0.681818,45.182,983.62,-0.0381
2025-04-25,2025,5,up,1060,19361.0,0.85,44.75,1000.14,0.0297
2025-04-25,2025,5,up,1185,19501.05,1.29,72.55,1000.14,0.1612
2025-04-25,2025,5,dn,1010,19318.5,-0.05,85.5,1000.14,-0.002
2025-04-28,2025,5,dn,1065,19342.773,-2.445455,67.705,939.68,-0.1431
2025-04-28,2025,5,dn,1125,19302.531,-0.7375,46.094,939.68,-0.0471
2025-04-28,2025,5,dn,1175,19300.6,-0.205,46.425,939.68,-0.0109
2025-04-29,2025,5,up,1040,19552.898,0.254545,66.17,829.98,0.0169
2025-04-29,2025,5,up,1225,19633.875,1.152941,67.669,829.98,0.1181
2025-04-29,2025,5,up,1260,19665.661,0.121429,24.661,829.98,0.0051
2025-04-29,2025,5,dn,1155,19506.312,-0.991667,50.188,829.98,-0.0717
2025-04-29,2025,5,dn,1295,19655.443,-0.136364,26.239,829.98,-0.009
2025-04-30,2025,5,up,1105,19434.625,0.766667,50.375,753.32,0.0458
2025-04-30,2025,5,up,1195,19467.0,1.6,66.0,753.32,0.0743
2025-04-30,2025,5,up,1225,19557.375,2.433333,61.125,753.32,0.0969
2025-04-30,2025,5,dn,1170,19395.643,-0.564286,67.107,753.32,-0.0262
2025-04-30,2025,5,dn,1260,19507.438,-0.225,63.312,753.32,-0.0119
2025-05-01,2025,5,up,1055,20075.368,1.523529,73.235,607.62,0.2131
2025-05-01,2025,5,up,1180,20000.042,0.805556,41.042,607.62,0.0597
2025-05-01,2025,5,up,1235,20001.841,0.286364,47.205,607.62,0.0259
2025-05-01,2025,5,up,1265,20019.25,0.15,32.25,607.62,0.0074
2025-05-01,2025,5,dn,1115,19935.25,-1.15,42.5,607.62,-0.0379
2025-05-01,2025,5,dn,1290,19998.319,-0.411111,34.486,607.62,-0.0304
2025-05-02,2025,5,up,1055,20163.5,0.316667,36.25,525.93,0.0271
2025-05-02,2025,5,up,1105,20234.725,1.28,43.475,525.93,0.1217
2025-05-02,2025,5,up,1135,20245.917,0.233333,23.583,525.93,0.0133
2025-05-02,2025,5,up,1255,20243.075,0.71,44.325,525.93,0.0337
2025-05-02,2025,5,dn,1285,20197.625,-1.3,37.875,525.93,-0.1112
2025-05-05,2025,5,up,1040,20066.948,0.120833,53.115,505.98,0.0143
2025-05-05,2025,5,up,1060,20096.906,0.2875,31.406,505.98,0.0114
2025-05-05,2025,5,up,1150,20119.396,0.252778,31.146,505.98,0.045
2025-05-05,2025,5,up,1190,20132.344,0.1375,21.969,505.98,0.0109
2025-05-05,2025,5,up,1260,20174.955,0.560714,24.955,505.98,0.0776
2025-05-05,2025,5,dn,1075,20079.656,-0.8125,26.344,505.98,-0.0321
2025-05-06,2025,5,up,1075,19921.088,0.295,35.837,485.79,0.0304
2025-05-06,2025,5,up,1110,19978.304,2.107143,79.554,485.79,0.1518
2025-05-06,2025,5,up,1280,19914.799,0.332609,48.44,485.79,0.0787
2025-05-06,2025,5,dn,1105,19953.49,-0.070833,72.052,485.79,-0.0087
2025-05-06,2025,5,dn,1155,19926.562,-0.445,72.987,485.79,-0.0458
2025-05-06,2025,5,dn,1205,19864.838,-0.455,34.163,485.79,-0.0468
2025-05-07,2025,5,up,1095,19827.875,0.328571,34.304,483.07,0.0238
2025-05-07,2025,5,up,1120,19831.85,0.01,25.8,483.07,0.0005
2025-05-07,2025,5,up,1170,19913.65,1.365,32.575,483.07,0.1413
2025-05-07,2025,5,dn,1050,19854.934,-0.805882,78.022,483.07,-0.1418
2025-05-07,2025,5,dn,1090,19821.5,-0.05,35.25,483.07,-0.0041
2025-05-07,2025,5,dn,1235,19747.429,-1.211905,86.857,483.07,-0.2634
2025-05-08,2025,5,up,1085,20248.75,2.65,107.5,462.36,0.4299
2025-05-08,2025,5,up,1115,20298.625,0.3,31.375,462.36,0.0195
2025-05-08,2025,5,up,1150,20316.018,0.335714,26.268,462.36,0.0254
2025-05-08,2025,5,up,1260,20293.15,0.49,31.95,462.36,0.053
2025-05-08,2025,5,up,1305,20293.0,0.3,42.75,462.36,0.0292
2025-05-08,2025,5,dn,990,20049.7,-1.44,46.3,462.36,-0.0779
2025-05-08,2025,5,dn,1035,20026.333,-1.022222,62.667,462.36,-0.0995
2025-05-08,2025,5,dn,1220,20263.125,-0.486111,36.167,462.36,-0.0946
2025-05-09,2025,5,up,1215,20142.589,0.964286,32.875,464.88,0.0726
2025-05-09,2025,5,up,1290,20161.633,0.326667,28.767,464.88,0.0527
2025-05-09,2025,5,dn,1015,20075.542,-3.261111,66.458,464.88,-0.3157
2025-05-09,2025,5,dn,1110,20112.125,-0.66875,45.906,464.88,-0.0575
2025-05-09,2025,5,dn,1145,20099.696,-0.121429,29.518,464.88,-0.0091
2025-05-09,2025,5,dn,1180,20089.875,-0.3,32.875,464.88,-0.0226
2025-05-12,2025,5,up,1165,20913.694,1.427778,42.722,432.54,0.2971
2025-05-12,2025,5,up,1260,20920.55,0.29,27.3,432.54,0.0335
2025-05-12,2025,5,dn,1060,20776.844,-0.4375,29.656,432.54,-0.0202
2025-05-12,2025,5,dn,1280,20904.125,-0.295,29.05,432.54,-0.0341
2025-05-13,2025,5,up,1085,21275.0,0.647222,39.458,430.0,0.1355
2025-05-13,2025,5,up,1155,21314.786,0.482143,30.946,430.0,0.0785
2025-05-13,2025,5,up,1195,21329.5,0.2,20.0,430.0,0.0186
2025-05-13,2025,5,up,1295,21324.977,0.490909,23.886,430.0,0.0628
2025-05-13,2025,5,dn,1220,21299.075,-0.54,32.175,430.0,-0.0628
2025-05-14,2025,5,up,1030,21333.844,0.6125,45.344,429.05,0.0286
2025-05-14,2025,5,up,1080,21351.388,0.385,43.638,429.05,0.0449
2025-05-14,2025,5,up,1105,21383.125,0.3,18.125,429.05,0.0175
2025-05-14,2025,5,up,1130,21396.725,0.91,36.425,429.05,0.053
2025-05-14,2025,5,up,1250,21385.925,1.01,29.725,429.05,0.0589
2025-05-14,2025,5,dn,1045,21319.8,-1.01,46.45,429.05,-0.0589
2025-05-14,2025,5,dn,1140,21379.031,-0.4625,30.219,429.05,-0.0216
2025-05-14,2025,5,dn,1180,21297.078,-1.85625,43.422,429.05,-0.1731
2025-05-15,2025,5,up,1060,21377.68,0.978125,61.742,388.89,0.2012
2025-05-15,2025,5,up,1085,21435.125,0.87,24.425,388.89,0.0559
2025-05-15,2025,5,up,1105,21450.906,0.7875,23.156,388.89,0.0405
2025-05-15,2025,5,up,1180,21512.0,0.9,31.25,388.89,0.1736
2025-05-15,2025,5,dn,1015,21284.075,-0.64,36.425,388.89,-0.0411
2025-05-15,2025,5,dn,1240,21434.484,-0.408696,64.614,388.89,-0.1209
2025-05-15,2025,5,dn,1305,21335.712,-1.111538,48.635,388.89,-0.1858
2025-05-16,2025,5,up,1120,21433.375,0.2,20.875,388.88,0.0206
2025-05-16,2025,5,up,1195,21460.217,0.356667,23.133,388.88,0.0688
2025-05-16,2025,5,up,1285,21484.625,0.311111,26.042,388.88,0.072
2025-05-16,2025,5,dn,1025,21352.167,-1.577778,55.583,388.88,-0.1826
2025-05-19,2025,5,up,1080,21460.5,1.65,40.5,376.45,0.1096
2025-05-19,2025,5,up,1125,21446.139,0.038889,32.444,376.45,0.0046
2025-05-19,2025,5,up,1170,21535.889,1.477778,30.778,376.45,0.1767
2025-05-19,2025,5,up,1280,21485.575,0.41,27.325,376.45,0.0272
2025-05-19,2025,5,dn,1305,21472.481,-0.096154,30.423,376.45,-0.0166
2025-05-20,2025,5,up,1095,21424.0,0.30625,26.344,385.12,0.0318
2025-05-20,2025,5,up,1165,21454.0,0.407143,26.357,385.12,0.074
2025-05-20,2025,5,dn,1245,21351.696,-1.921429,39.768,385.12,-0.1746
2025-05-20,2025,5,dn,1285,21330.234,-1.06875,48.266,385.12,-0.111
2025-05-21,2025,5,up,1105,21510.475,0.87,52.575,360.29,0.3018
2025-05-21,2025,5,up,1150,21513.667,0.188889,47.667,360.29,0.0236
2025-05-21,2025,5,up,1255,21235.175,0.03,48.025,360.29,0.0021
2025-05-21,2025,5,dn,1190,21201.018,-4.985714,116.304,360.29,-0.9687
2025-05-21,2025,5,dn,1305,21125.654,-1.746154,79.096,360.29,-0.315
2025-05-22,2025,5,up,1115,21293.35,1.13,48.1,372.07,0.1519
2025-05-22,2025,5,up,1240,21297.85,0.16,18.8,372.07,0.0108
2025-05-22,2025,5,up,1285,21317.083,0.516667,28.167,372.07,0.0625
2025-05-22,2025,5,dn,1170,21259.312,-0.025,63.438,372.07,-0.0067
2025-05-23,2025,5,up,1075,20957.375,0.415,57.6,355.66,0.0583
2025-05-23,2025,5,up,1185,21028.0,0.588636,54.33,355.66,0.1821
2025-05-23,2025,5,up,1235,21047.0,0.19,38.85,355.66,0.0267
2025-05-23,2025,5,up,1290,21028.857,0.064286,41.857,355.66,0.0063
2025-05-23,2025,5,dn,1055,20932.386,-0.481818,54.364,355.66,-0.0745
2025-05-23,2025,5,dn,1240,21039.484,-0.29375,37.641,355.66,-0.033
2025-05-23,2025,5,dn,1305,21013.425,-0.91,40.075,355.66,-0.064
2025-05-27,2025,5,up,1065,21382.688,0.26875,21.594,381.13,0.0282
2025-05-27,2025,5,up,1140,21449.4,0.786667,21.65,381.13,0.1548
2025-05-27,2025,5,up,1180,21453.625,0.2,16.625,381.13,0.021
2025-05-27,2025,5,up,1220,21480.781,0.53125,15.688,381.13,0.0558
2025-05-27,2025,5,dn,1035,21360.656,-0.4625,18.594,381.13,-0.0243
2025-05-27,2025,5,dn,1310,21424.714,-0.528571,18.393,381.13,-0.0971
2025-05-28,2025,5,up,1060,21462.219,0.4125,21.469,372.83,0.0221
2025-05-28,2025,5,up,1135,21468.594,0.2125,15.594,372.83,0.0114
2025-05-28,2025,5,up,1180,21477.708,0.211111,15.958,372.83,0.0255
2025-05-28,2025,5,up,1230,21486.3,0.235,19.475,372.83,0.0315
2025-05-28,2025,5,up,1285,21475.975,0.81,50.425,372.83,0.0543
2025-05-28,2025,5,dn,1015,21446.688,-0.4625,20.625,372.83,-0.0496
2025-05-28,2025,5,dn,1035,21444.0,-0.35,23.25,372.83,-0.0188
2025-05-28,2025,5,dn,1095,21451.25,-0.35,22.75,372.83,-0.0188
2025-05-28,2025,5,dn,1150,21466.562,-0.191667,16.438,372.83,-0.0154
2025-05-28,2025,5,dn,1270,21440.562,-2.291667,73.688,372.83,-0.1844
2025-05-29,2025,5,up,1305,21379.583,0.316667,33.417,356.83,0.0266
2025-05-29,2025,5,dn,1100,21379.787,-0.795,90.712,356.83,-0.2228
2025-05-29,2025,5,dn,1215,21388.577,-0.892308,33.962,356.83,-0.1625
2025-05-29,2025,5,dn,1245,21340.688,-1.691667,48.812,356.83,-0.1422
2025-05-30,2025,5,up,1245,21273.367,1.340625,44.992,381.98,0.2808
2025-05-30,2025,5,dn,1130,21109.712,-4.185,93.487,381.98,-0.5478
2025-05-30,2025,5,dn,1150,21128.438,-0.375,62.562,381.98,-0.0196
2025-06-02,2025,5,up,1095,21413.443,0.522727,39.148,362.54,0.0793
2025-06-02,2025,5,up,1170,21457.4,0.655,26.675,362.54,0.0903
2025-06-02,2025,5,up,1250,21485.094,0.5125,37.844,362.54,0.1131
2025-06-02,2025,5,up,1300,21530.525,0.57,21.775,362.54,0.0786
2025-06-03,2025,5,up,1060,21653.789,0.603125,42.008,351.17,0.1374
2025-06-03,2025,5,up,1150,21732.0,0.677778,25.917,351.17,0.1737
2025-06-03,2025,5,up,1180,21749.875,0.4,15.875,351.17,0.0342
2025-06-03,2025,5,dn,1230,21692.179,-0.139286,58.518,351.17,-0.0555
2025-06-04,2025,5,up,1050,21765.429,0.742857,30.214,364.96,0.0712
2025-06-04,2025,5,up,1195,21748.75,0.071739,35.576,364.96,0.0226
2025-06-04,2025,5,up,1225,21791.896,0.541667,15.729,364.96,0.0445
2025-06-04,2025,5,up,1250,21792.825,0.14,12.275,364.96,0.0096
2025-06-04,2025,5,dn,1110,21716.0,-0.85,22.75,364.96,-0.0699
2025-06-05,2025,5,up,1095,21904.902,0.803571,42.152,351.44,0.1601
2025-06-05,2025,5,dn,1115,21818.812,-2.825,48.938,351.44,-0.2411
2025-06-05,2025,5,dn,1160,21691.792,-3.394444,83.208,351.44,-0.4346
2025-06-05,2025,5,dn,1235,21674.55,-0.71,78.95,351.44,-0.1515
2025-06-05,2025,5,dn,1295,21569.438,-1.7125,91.625,351.44,-0.2924
2025-06-06,2025,5,up,1045,21803.789,0.071875,67.289,369.88,0.0155
2025-06-06,2025,5,up,1110,21809.719,0.3125,29.469,369.88,0.0169
2025-06-06,2025,5,up,1250,21815.161,0.278571,62.518,369.88,0.1054
2025-06-06,2025,5,dn,1005,21789.375,-1.35,46.875,369.88,-0.1095
2025-06-06,2025,5,dn,1060,21742.65,-3.03,51.6,369.88,-0.2048
2025-06-06,2025,5,dn,1155,21772.526,-0.152632,52.816,369.88,-0.0392
2025-06-09,2025,5,up,1150,21877.097,0.788889,19.736,367.62,0.0966
2025-06-09,2025,5,up,1210,21863.25,0.07,16.3,367.62,0.0048
2025-06-09,2025,5,up,1275,21863.938,0.158333,17.688,367.62,0.0129
2025-06-09,2025,5,dn,1065,21828.312,-0.575,23.938,367.62,-0.0469
2025-06-09,2025,5,dn,1110,21829.875,-0.15,16.625,367.62,-0.0102
2025-06-09,2025,5,dn,1260,21857.107,-0.435714,22.143,367.62,-0.0415
2025-06-10,2025,5,up,1105,21842.25,0.55,72.0,360.73,0.0762
2025-06-10,2025,5,up,1125,21909.875,0.6,17.125,360.73,0.0333
2025-06-10,2025,5,up,1170,21915.844,0.7625,26.594,360.73,0.0423
2025-06-10,2025,5,up,1285,21931.799,0.532609,68.44,360.73,0.1698
2025-06-10,2025,5,dn,1070,21774.062,-3.408333,82.438,360.73,-0.2835
2025-06-10,2025,5,dn,1200,21879.312,-0.65625,22.156,360.73,-0.0728
2025-06-10,2025,5,dn,1220,21831.656,-2.3125,45.594,360.73,-0.1282
2025-06-11,2025,5,up,1170,22008.125,0.73125,21.344,343.38,0.0852
2025-06-11,2025,5,dn,1085,22004.607,-0.264286,31.571,343.38,-0.0269
2025-06-11,2025,5,dn,1120,21931.214,-1.971429,52.786,343.38,-0.2009
2025-06-11,2025,5,dn,1235,21862.891,-1.019565,87.435,343.38,-0.3415
2025-06-12,2025,5,up,1135,21952.727,0.713636,27.727,344.75,0.1139
2025-06-12,2025,5,up,1195,21955.475,0.23,15.475,344.75,0.0167
2025-06-12,2025,5,up,1300,21929.321,0.042857,24.321,344.75,0.0087
2025-06-12,2025,5,dn,1060,21888.275,-1.88,35.475,344.75,-0.1363
2025-06-12,2025,5,dn,1220,21941.875,-0.2,17.625,344.75,-0.0203
2025-06-12,2025,5,dn,1245,21908.4,-1.01,21.55,344.75,-0.0732
2025-06-13,2025,5,up,1090,21835.705,1.327273,27.205,325.9,0.224
2025-06-13,2025,5,up,1115,21838.775,0.47,23.025,325.9,0.0361
2025-06-13,2025,5,dn,1175,21770.562,-1.425,35.938,325.9,-0.1312
2025-06-13,2025,5,dn,1200,21779.0,-0.25,33.0,325.9,-0.0192
2025-06-13,2025,5,dn,1260,21621.719,-2.470833,57.281,325.9,-0.4549
2025-06-17,2025,5,up,1050,22103.114,0.027273,32.295,361.05,0.0042
2025-06-17,2025,5,up,1280,21961.5,0.62,30.3,361.05,0.0429
2025-06-17,2025,5,up,1310,21982.667,0.433333,19.333,361.05,0.036
2025-06-17,2025,5,dn,1160,22032.875,-1.377273,39.284,361.05,-0.2098
2025-06-17,2025,5,dn,1220,21947.062,-1.475,43.438,361.05,-0.2451
2025-06-17,2025,5,dn,1260,21940.953,-0.40625,37.547,361.05,-0.045
2025-06-18,2025,5,up,1220,22022.295,0.410714,66.366,364.57,0.0789
2025-06-18,2025,5,dn,1160,22028.75,-0.275,18.125,364.57,-0.0226
2025-06-18,2025,5,dn,1195,21971.125,-2.15,63.875,364.57,-0.2064
2025-06-18,2025,5,dn,1280,21935.295,-1.568182,76.568,364.57,-0.2366
2025-06-20,2025,5,up,1175,21851.462,0.461538,72.212,339.98,0.0882
2025-06-20,2025,5,dn,1115,21854.375,-0.35,26.375,339.98,-0.0206
2025-06-20,2025,5,dn,1195,21819.547,-0.853125,67.344,339.98,-0.2007
2025-06-23,2025,5,up,1025,21986.225,0.23,35.225,340.29,0.0169
2025-06-23,2025,5,up,1205,22064.125,2.916667,67.625,340.29,0.5143
2025-06-23,2025,5,dn,1080,21947.292,-0.616667,34.292,340.29,-0.0815
2025-06-23,2025,5,dn,1135,21792.17,-3.345455,104.102,340.29,-0.5407
2025-06-24,2025,5,up,1085,22356.521,0.454167,38.292,353.04,0.1544
2025-06-24,2025,5,up,1175,22400.806,0.294444,18.111,353.04,0.0751
2025-06-24,2025,5,up,1220,22419.486,0.388889,18.347,353.04,0.0496
2025-06-24,2025,5,up,1285,22442.938,0.658333,15.188,353.04,0.0559
2025-06-24,2025,5,dn,1180,22393.1,-0.23,16.8,353.04,-0.0163
2025-06-24,2025,5,dn,1250,22416.125,-0.175,10.75,353.04,-0.0099
2025-06-25,2025,5,up,1180,22444.75,0.7,28.5,370.0,0.0378
2025-06-25,2025,5,up,1290,22448.625,0.594444,21.792,370.0,0.0723
2025-06-25,2025,5,dn,1000,22479.875,-0.733333,27.125,370.0,-0.0595
2025-06-25,2025,5,dn,1050,22474.562,-0.375,35.188,370.0,-0.0507
2025-06-25,2025,5,dn,1070,22437.5,-0.8,20.5,370.0,-0.0432
2025-06-25,2025,5,dn,1120,22436.688,-0.175,19.062,370.0,-0.0236
2025-06-25,2025,5,dn,1145,22426.3,-0.41,22.45,370.0,-0.0277
2025-06-25,2025,5,dn,1200,22400.792,-1.141667,29.417,370.0,-0.0926
2025-06-26,2025,5,up,1060,22583.775,0.29,32.325,349.4,0.0415
2025-06-26,2025,5,up,1100,22607.125,0.525,33.5,349.4,0.0601
2025-06-26,2025,5,up,1200,22631.488,0.1925,23.4,349.4,0.0551
2025-06-26,2025,5,up,1240,22682.5,0.875,17.625,349.4,0.1002
2025-06-26,2025,5,dn,1070,22578.917,-0.144444,31.083,349.4,-0.0186
2025-06-26,2025,5,dn,1295,22665.458,-0.066667,13.958,349.4,-0.0057
2025-06-27,2025,5,dn,1040,22763.146,-0.608333,27.271,338.15,-0.054
2025-06-27,2025,5,dn,1215,22715.0,-1.05,34.75,338.15,-0.2174
2025-06-27,2025,5,dn,1275,22622.875,-1.6,46.875,338.15,-0.2839
2025-06-30,2025,5,up,1110,22851.173,0.392308,22.212,342.06,0.0745
2025-06-30,2025,5,up,1215,22822.35,0.34,31.0,342.06,0.0248
2025-06-30,2025,5,dn,1055,22820.057,-0.109091,20.193,342.06,-0.0175
2025-06-30,2025,5,dn,1215,22810.388,-0.4575,31.0,342.06,-0.1337
2025-06-30,2025,5,dn,1260,22816.25,-0.116667,37.0,342.06,-0.0153
2025-07-01,2025,5,up,995,22794.95,0.56,61.7,336.13,0.0416
2025-07-01,2025,5,up,1110,22671.167,0.288889,41.167,336.13,0.0387
2025-07-01,2025,5,up,1170,22724.125,0.608333,29.5,336.13,0.1086
2025-07-01,2025,5,up,1210,22746.484,0.44375,22.422,336.13,0.0528
2025-07-01,2025,5,dn,1280,22658.625,-2.45,48.125,336.13,-0.2187
2025-07-02,2025,5,up,1160,22834.719,0.1625,15.969,336.52,0.0097
2025-07-02,2025,5,up,1250,22827.125,0.05,11.875,336.52,0.0059
2025-07-02,2025,5,up,1280,22840.125,0.5,20.625,336.52,0.0446
2025-07-02,2025,5,dn,1300,22835.167,-0.033333,16.917,336.52,-0.003
2025-07-07,2025,5,up,1115,22906.819,0.705556,66.264,292.52,0.1085
2025-07-07,2025,5,up,1280,22839.5,0.15,53.0,292.52,0.0308
2025-07-07,2025,5,dn,1035,22912.398,-0.340909,35.011,292.52,-0.0641
2025-07-07,2025,5,dn,1120,22865.25,-1.871429,59.821,292.52,-0.2239
2025-07-07,2025,5,dn,1200,22886.333,-0.083333,41.583,292.52,-0.0128
2025-07-07,2025,5,dn,1250,22808.188,-1.325,48.312,292.52,-0.2265
2025-07-08,2025,5,up,1020,22894.833,0.394444,53.833,290.8,0.061
2025-07-08,2025,5,up,1125,22931.344,0.596875,40.359,290.8,0.1642
2025-07-08,2025,5,up,1225,22930.661,0.521429,19.911,290.8,0.0628
2025-07-08,2025,5,dn,1035,22885.875,-0.266667,48.875,290.8,-0.0275
2025-07-08,2025,5,dn,1175,22897.828,-0.30625,26.672,290.8,-0.0421
2025-07-08,2025,5,dn,1290,22904.228,-0.047826,34.696,290.8,-0.0189
2025-07-09,2025,5,up,1150,22983.385,0.303846,29.673,284.32,0.0695
2025-07-09,2025,5,up,1230,23010.714,0.742857,26.929,284.32,0.0914
2025-07-09,2025,5,up,1300,23040.152,0.339286,15.188,284.32,0.0835
2025-07-09,2025,5,dn,1110,22960.911,-0.071429,24.982,284.32,-0.0088
2025-07-10,2025,5,up,1030,22962.232,0.535714,32.554,283.0,0.0663
2025-07-10,2025,5,up,1095,22998.846,0.596154,35.596,283.0,0.1369
2025-07-10,2025,5,up,1240,23035.21,0.338636,19.869,283.0,0.1316
2025-07-11,2025,5,up,1080,22960.49,0.026923,50.663,266.67,0.0066
2025-07-11,2025,5,up,1165,23009.143,0.535714,20.393,266.67,0.0703
2025-07-11,2025,5,up,1255,23002.062,0.175,19.312,266.67,0.0197
2025-07-11,2025,5,dn,1200,22984.841,-0.181818,27.568,266.67,-0.0375
2025-07-11,2025,5,dn,1285,22944.594,-1.6875,45.906,266.67,-0.2531
2025-07-14,2025,5,up,1040,22996.234,0.83125,38.734,240.92,0.138
2025-07-14,2025,5,up,1110,23011.821,0.096429,18.875,240.92,0.028
2025-07-14,2025,5,up,1195,23055.346,0.438235,17.728,240.92,0.1546
2025-07-15,2025,5,up,1240,23141.693,0.177273,40.966,231.0,0.0844
2025-07-15,2025,5,dn,1035,23131.659,-0.445455,42.341,231.0,-0.1061
2025-07-15,2025,5,dn,1155,23094.958,-1.133333,28.958,231.0,-0.2208
2025-07-15,2025,5,dn,1280,23131.083,-0.02619,47.476,231.0,-0.0119
2025-07-15,2025,5,dn,1300,23092.312,-0.3125,19.25,231.0,-0.0271
2025-07-16,2025,5,up,1030,22998.281,0.1125,37.156,236.25,0.0095
2025-07-16,2025,5,up,1055,22970.475,0.48,82.475,236.25,0.0508
2025-07-16,2025,5,up,1165,23031.661,0.646429,47.536,236.25,0.1915
2025-07-16,2025,5,up,1280,23053.658,0.115217,30.821,236.25,0.0561
2025-07-16,2025,5,dn,1075,22875.031,-3.1125,86.219,236.25,-0.527
2025-07-17,2025,5,up,1045,23219.163,1.057692,40.702,236.94,0.2902
2025-07-17,2025,5,up,1125,23263.0,0.4,19.0,236.94,0.1351
2025-07-17,2025,5,up,1220,23259.679,0.207143,23.179,236.94,0.0612
2025-07-17,2025,5,up,1280,23267.25,0.383333,10.5,236.94,0.0485
2025-07-17,2025,5,up,1310,23263.938,0.058333,10.688,236.94,0.0074
2025-07-17,2025,5,dn,1185,23250.562,-0.325,14.938,236.94,-0.0274
2025-07-17,2025,5,dn,1235,23256.325,-0.08,21.025,236.94,-0.0169
2025-07-18,2025,5,up,1090,23234.058,0.361538,25.615,240.04,0.0979
2025-07-18,2025,5,up,1190,23201.875,0.15,23.125,240.04,0.0281
2025-07-18,2025,5,up,1250,23219.25,0.4,13.75,240.04,0.0417
2025-07-18,2025,5,up,1300,23217.325,0.11,16.825,240.04,0.0229
2025-07-18,2025,5,dn,1135,23206.899,-0.132692,39.389,240.04,-0.0719
2025-07-21,2025,5,up,1190,23399.597,0.170455,26.46,237.38,0.079
2025-07-21,2025,5,dn,1120,23373.5,-0.266667,18.75,237.38,-0.0843
2025-07-21,2025,5,dn,1230,23406.042,-0.333333,10.042,237.38,-0.0421
2025-07-21,2025,5,dn,1290,23364.875,-0.683333,15.125,237.38,-0.1727
2025-07-22,2025,5,up,1185,23219.188,0.375,37.188,229.1,0.1146
2025-07-22,2025,5,up,1280,23231.875,0.466667,32.875,229.1,0.1222
2025-07-22,2025,5,dn,1055,23215.35,-0.07,21.9,229.1,-0.0076
2025-07-22,2025,5,dn,1100,23209.167,-0.127778,22.333,229.1,-0.0251
2025-07-22,2025,5,dn,1140,23174.766,-0.73125,26.234,229.1,-0.1277
2025-07-22,2025,5,dn,1235,23191.2,-1.44,41.8,229.1,-0.1571
2025-07-23,2025,5,up,1040,23205.208,0.766667,24.042,228.02,0.1009
2025-07-23,2025,5,up,1095,23268.955,1.377273,45.205,228.02,0.3322
2025-07-23,2025,5,up,1245,23309.156,1.0625,30.531,228.02,0.3728
2025-07-24,2025,5,up,1090,23378.825,0.11,23.325,224.17,0.0123
2025-07-24,2025,5,up,1175,23392.088,0.264706,34.882,224.17,0.1004
2025-07-24,2025,5,up,1305,23402.727,0.063636,22.727,224.17,0.0156
2025-07-24,2025,5,dn,1125,23351.562,-0.575,20.188,224.17,-0.1282
2025-07-24,2025,5,dn,1265,23396.837,-0.085,21.612,224.17,-0.019
2025-07-25,2025,5,up,1010,23413.875,0.375,15.25,217.18,0.0345
2025-07-25,2025,5,up,1070,23413.24,0.095833,17.448,217.18,0.0265
2025-07-25,2025,5,up,1130,23467.719,0.779167,19.969,217.18,0.2153
2025-07-25,2025,5,dn,1225,23440.542,-0.177778,19.208,217.18,-0.0368
2025-07-25,2025,5,dn,1285,23445.25,-0.216667,10.25,217.18,-0.0299
2025-07-28,2025,5,up,1120,23498.15,0.37,16.65,209.79,0.0441
2025-07-28,2025,5,dn,1060,23451.812,-1.525,37.938,209.79,-0.2181
2025-07-28,2025,5,dn,1175,23469.702,-0.292308,19.087,209.79,-0.0906
2025-07-28,2025,5,dn,1225,23455.5,-0.3,20.0,209.79,-0.0715
2025-07-29,2025,5,up,1185,23489.792,0.066667,36.958,208.66,0.0288
2025-07-29,2025,5,dn,1005,23552.656,-0.6625,23.844,208.66,-0.0635
2025-07-29,2025,5,dn,1080,23468.95,-1.34,50.8,208.66,-0.4816
2025-07-30,2025,5,up,1010,23499.528,0.061111,30.389,206.0,0.0133
2025-07-30,2025,5,up,1035,23512.3,0.49,36.3,206.0,0.0595
2025-07-30,2025,5,up,1120,23514.081,0.067647,33.934,206.0,0.0279
2025-07-30,2025,5,up,1200,23540.875,0.25,13.875,206.0,0.0485
2025-07-30,2025,5,up,1220,23541.938,0.4375,24.375,206.0,0.0425
2025-07-30,2025,5,up,1255,23540.5,0.85,61.75,206.0,0.1444
2025-07-30,2025,5,dn,1220,23529.625,-0.4,24.625,206.0,-0.0583
2025-07-30,2025,5,dn,1280,23402.188,-2.575,84.312,206.0,-0.75
2025-07-31,2025,5,dn,1055,23521.625,-1.4,59.375,209.16,-0.6024
2025-07-31,2025,5,dn,1190,23497.625,-0.466667,84.375,209.16,-0.3012
2025-07-31,2025,5,dn,1235,23356.875,-2.55,89.625,209.16,-0.5486
2025-08-01,2025,5,up,1105,22972.428,0.163158,68.27,232.18,0.0668
2025-08-01,2025,5,up,1125,23003.719,0.3625,47.219,232.18,0.0312
