trade_date,year,dow,full_rth,rth_same_sym,roll_in_day,on_ok,gap_ok,on_high,on_low,on_range,on_range_atr,rth_open,rth_close,prior_rth_close,gap,gap_atr,atr14_prior,on_compressed,p0930,p0935,p0940,p0945,p1000,p1005,p1010,p1015,p1030,p1045,p1100,p1200,oc_open,oc_high,oc_low,oc_close,oc_dir,oc_body,oc_body_atr,oc_range,arr5,morn_high_mod,morn_low_mod,morn_high,morn_low,rth_high_mod,rth_low_mod,rth_high,rth_low,oc_set_rth_high,oc_set_rth_low,p0945_is_high_sofar,p0945_is_low_sofar,fhw1030_hi_mod,fhw1030_lo_mod,fhw1015_hi_mod,fhw1015_lo_mod,fhw1100_hi_mod,fhw1100_lo_mod,fhw1130_hi_mod,fhw1130_lo_mod,or15_break_dir,or15_break_mod,vol_1000_5m_atr,vol_1100_5m_atr
2025-06-16,2025,0,True,True,True,False,False,22062.75,21501.75,561.0,1.6776674142902914,22014.5,22176.0,21652.25,,,334.3928571428572,False,22014.5,22071.25,22088.5,22084.75,22152.0,22171.0,22145.75,22182.0,22197.5,22199.25,22183.5,22172.0,22014.5,22099.0,22014.0,22084.75,1.0,70.25,0.21008223859873967,85.0,0.022428708747196408,685,570,22222.0,22014.0,685,570,22222.0,22014.0,False,True,False,False,629,570,614,570,635,609,685,658,1.0,585.0,0.08597671686425289,0.06504325536686957
2025-06-17,2025,1,True,True,False,True,True,22177.25,21996.0,181.25,0.5020030664226717,22064.0,21956.5,22176.0,-112.0,-0.3102032741480785,361.0535714285714,False,22064.0,22084.75,22084.5,22034.5,22095.0,22077.0,22105.5,22121.5,22102.5,22084.0,22075.75,22097.5,22064.0,22110.0,22029.0,22034.5,-1.0,-29.5,-0.08170532667293141,81.0,0.15371680102873536,674,585,22135.0,22026.0,674,884,22135.0,21909.5,False,False,False,False,616,585,614,585,616,604,674,657,-1.0,585.0,0.12532766210000496,0.09139917899005887
2025-06-18,2025,2,True,True,False,True,True,22066.25,21862.25,204.0,0.5595611285266457,21993.0,21949.0,21956.5,36.5,0.1001175548589341,364.57142857142856,False,21993.0,21930.75,21962.5,21977.5,22001.75,22023.75,22023.75,22045.25,22072.75,22086.25,22079.75,22038.5,21993.0,21995.5,21926.25,21977.5,-1.0,-15.5,-0.04251567398119122,69.25,0.011657523510971787,643,574,22097.75,21926.25,643,901,22097.75,21882.25,False,False,False,False,629,574,614,574,643,602,643,689,1.0,587.0,0.1481191222570533,0.039086990595611285
2025-06-20,2025,4,True,True,False,True,True,22103.0,21745.75,357.25,1.0507947282086092,22075.0,21842.75,21703.0,372.0,1.0941795350415748,339.9807692307692,False,22075.0,22089.75,22121.0,22117.75,22018.25,22020.5,21995.25,21996.0,21936.75,21880.25,21818.5,21848.5,22075.0,22130.5,22040.0,22117.75,1.0,42.75,0.1257424062446971,90.5,0.027942756943266023,581,661,22130.5,21776.0,581,817,22130.5,21765.0,True,False,False,False,581,625,581,611,605,654,640,661,-1.0,592.0,0.07353357090333164,0.1250070705356638
2025-06-23,2025,0,True,True,False,True,True,21944.25,21566.75,377.5,1.109352924554959,21869.25,22072.75,21842.75,26.5,0.0778751059621361,340.28846153846155,False,21869.25,21784.5,21867.5,21876.75,21925.25,21957.0,21986.5,21981.25,21985.0,22005.0,21955.25,21938.75,21869.25,21885.75,21758.5,21876.75,1.0,7.5,0.02204012432890647,127.25,0.05363096920033908,645,574,22018.0,21758.5,958,757,22093.0,21738.25,False,False,False,False,620,574,609,574,645,600,645,689,1.0,585.0,0.10211924272393332,0.12636337948573043
2025-06-24,2025,1,True,True,False,True,True,22384.5,22065.75,318.75,0.902876130297418,22286.25,22405.5,22072.75,213.5,0.6047499727639176,353.03846153846155,False,22286.25,22295.0,22301.0,22311.25,22292.0,22303.25,22292.0,22293.5,22308.0,22337.0,22315.5,22362.5,22286.25,22327.5,22260.0,22311.25,1.0,25.0,0.07081381414097396,67.5,0.0750626429894324,709,573,22388.0,22260.0,906,573,22448.25,22260.0,False,True,False,False,588,573,588,573,645,608,689,659,1.0,586.0,0.08143588626212006,0.10622072121146094
2025-06-25,2025,2,True,True,False,True,True,22511.5,22384.5,127.0,0.3432432432432432,22499.5,22463.25,22405.5,94.0,0.254054054054054,370.0,True,22499.5,22518.25,22541.0,22538.25,22522.75,22504.25,22499.75,22474.75,22488.5,22513.75,22492.0,22444.0,22499.5,22548.25,22493.0,22538.25,1.0,38.75,0.10472972972972973,55.25,0.019594594594594596,584,692,22548.25,22429.0,584,820,22548.25,22388.5,True,False,False,False,584,624,584,614,600,624,645,674,-1.0,590.0,0.10540540540540541,0.0945945945945946
2025-06-26,2025,3,True,True,False,True,True,22585.0,22437.75,147.25,0.4214321096372943,22552.25,22673.25,22463.25,89.0,0.2547195773019979,349.40384615384613,True,22552.25,22534.75,22515.5,22524.75,22543.75,22563.75,22546.75,22552.75,22569.0,22562.75,22570.25,22610.0,22552.25,22566.5,22495.0,22524.75,-1.0,-27.5,-0.07870548736859487,71.5,0.05867136331113435,714,591,22618.75,22476.0,952,591,22694.0,22476.0,False,False,False,False,622,591,605,591,631,607,680,645,-1.0,588.0,0.07298145192360615,0.04650778799053333
2025-06-27,2025,4,True,True,False,True,True,22788.0,22660.25,127.75,0.3777866242038217,22707.5,22752.0,22673.25,34.25,0.1012852593266606,338.15384615384613,True,22707.5,22717.75,22737.75,22732.75,22764.5,22794.0,22797.25,22801.25,22783.25,22800.75,22760.25,22809.25,22707.5,22742.75,22685.25,22732.75,1.0,25.25,0.07467015468607825,57.5,0.0014786169244767973,612,572,22825.5,22685.25,612,896,22825.5,22600.0,False,False,False,False,612,572,612,572,612,658,639,660,1.0,585.0,0.10646041856232939,0.07984531392174705
2025-06-30,2025,0,True,True,False,True,True,22915.0,22751.5,163.5,0.4779895429246078,22871.75,22885.5,22752.0,119.75,0.3500871422949345,342.0576923076923,False,22871.75,22825.25,22833.0,22814.75,22826.75,22832.5,22829.75,22843.75,22842.0,22820.25,22821.75,22843.25,22871.75,22875.5,22804.75,22814.75,-1.0,-57.0,-0.16663855624894586,70.75,0.08258840726373194,570,591,22875.5,22794.25,955,882,22934.75,22781.0,False,False,False,False,570,591,570,591,612,621,630,678,-1.0,588.0,0.05335357283409231,0.05116096025186934
2025-07-01,2025,1,True,True,False,True,True,22914.75,22755.75,159.0,0.4730247725842439,22802.25,22693.0,22885.5,-83.25,-0.2476686309285428,336.13461538461536,True,22802.25,22804.25,22810.75,22793.5,22810.0,22804.0,22799.0,22829.0,22767.0,22712.25,22687.5,22659.75,22802.25,22821.25,22780.0,22793.5,-1.0,-8.75,-0.02603123748498198,41.25,0.09148120601865097,615,674,22848.25,22594.5,615,674,22848.25,22594.5,False,False,False,False,615,628,591,584,615,658,632,674,1.0,588.0,0.12197494135820128,0.13238743635219408
2025-07-02,2025,2,True,True,False,True,True,22781.25,22582.0,199.25,0.5920909766272359,22654.25,22844.5,22693.0,-38.75,-0.115149437110692,336.5192307692308,False,22654.25,22668.5,22703.0,22693.75,22706.5,22732.75,22741.0,22755.25,22790.5,22775.75,22811.75,22822.0,22654.25,22708.25,22651.25,22693.75,1.0,39.5,0.11737813589347963,57.0,0.0007428995942625293,666,572,22847.5,22651.25,957,572,22854.0,22651.25,False,True,False,False,629,572,612,572,651,600,666,644,1.0,585.0,0.10474884279101662,0.06537516429510258
2025-07-07,2025,0,True,True,False,True,True,23028.5,22908.25,120.25,0.4110791702276435,22943.25,22883.25,22906.75,36.5,0.1247766296325072,292.52272727272725,True,22943.25,22926.75,22923.0,22948.25,22944.75,22931.75,22931.0,22917.25,22937.5,22919.25,22894.75,22928.5,22943.25,22975.75,22900.5,22948.25,1.0,5.0,0.01709268899075441,75.25,0.13075907077927124,592,658,22977.5,22882.5,592,870,22977.5,22779.75,False,False,False,False,592,574,592,574,627,658,630,658,1.0,592.0,0.18460104110014763,0.0999922305959133
2025-07-08,2025,1,True,True,False,True,True,22972.75,22808.5,164.25,0.5648300117233294,22935.5,22891.75,22883.25,52.25,0.1796795623290347,290.79545454545456,False,22935.5,22901.75,22894.75,22905.0,22882.0,22896.0,22879.0,22881.75,22875.0,22927.5,22893.5,22906.25,22935.5,22943.5,22889.5,22905.0,-1.0,-30.5,-0.10488472059398202,54.0,0.01805392731535756,571,656,22943.5,22841.0,747,656,22962.75,22841.0,False,False,False,False,571,626,571,607,640,656,640,656,-1.0,599.0,0.09284876905041031,0.08855021492770614
2025-07-09,2025,2,True,True,False,True,True,22978.75,22843.5,135.25,0.4756994404476419,22978.75,23051.0,22891.75,87.0,0.3059952038369304,284.3181818181818,True,22978.75,23024.5,23048.5,23054.75,23086.0,23089.5,23090.75,23091.0,23049.0,22978.5,22947.0,22948.25,22978.75,23064.5,22978.0,23054.75,1.0,76.0,0.26730615507593924,86.5,0.056274980015987214,602,677,23112.0,22919.75,602,677,23112.0,22919.75,False,False,False,False,602,570,602,570,602,659,630,677,1.0,585.0,0.09496402877697842,0.10639488409272582
2025-07-10,2025,3,True,True,False,True,True,23078.75,22976.5,102.25,0.3613074204946996,23072.25,23015.0,23051.0,21.25,0.0750883392226148,283.0,True,23072.25,23032.5,23035.75,23029.75,22960.75,22920.75,22930.0,22942.0,22938.25,22971.0,22963.25,23024.25,23072.25,23090.0,23021.75,23029.75,-1.0,-42.5,-0.1501766784452297,68.25,0.044169611307420496,570,606,23090.0,22901.25,570,606,23090.0,22901.25,True,False,False,False,570,606,570,606,654,606,689,630,-1.0,585.0,0.16166077738515902,0.0627208480565371
2025-07-11,2025,4,True,True,False,True,True,23048.75,22831.5,217.25,0.8146874999999999,22915.25,22955.25,23015.0,-99.75,-0.3740624999999999,266.6666666666667,False,22915.25,22931.25,22893.5,22877.0,22963.75,22956.5,22951.0,22978.5,22990.75,22986.0,22970.0,22976.75,22915.25,22958.25,22871.0,22877.0,-1.0,-38.25,-0.1434375,87.25,0.08437499999999999,702,585,23010.75,22863.0,787,585,23021.5,22863.0,False,False,False,False,628,585,614,585,635,610,635,675,-1.0,585.0,0.06937499999999999,0.0534375
2025-07-14,2025,0,True,True,False,True,True,22944.5,22803.0,141.5,0.5873400207540643,22942.75,23034.25,22955.25,-12.5,-0.0518851608439986,240.91666666666663,True,22942.75,22935.25,22932.75,22853.75,22912.0,22934.5,22934.75,22945.25,22938.5,22957.75,22991.5,23008.75,22942.75,22979.25,22853.0,22853.75,-1.0,-89.0,-0.3694223452092702,126.25,0.3310273261847112,664,585,23022.5,22842.25,816,585,23066.5,22842.25,False,False,False,False,621,585,571,585,659,601,664,632,-1.0,585.0,0.12244897959183676,0.15669318574887584
2025-07-15,2025,1,True,True,False,True,True,23219.0,22996.0,223.0,0.9653679653679652,23200.25,23052.25,23034.25,166.0,0.7186147186147186,231.0,False,23200.25,23161.5,23155.25,23164.25,23139.0,23135.0,23162.0,23189.0,23178.75,23141.0,23100.25,23157.5,23200.25,23222.75,23123.0,23164.25,-1.0,-36.0,-0.15584415584415584,99.75,0.1396103896103896,570,658,23222.75,23096.0,570,959,23222.75,23050.0,True,False,False,False,570,604,570,604,615,658,630,658,-1.0,600.0,0.11580086580086581,0.10930735930735931
2025-07-16,2025,2,True,True,False,True,True,23085.0,22929.0,156.0,0.6603174603174603,23074.25,23074.5,23052.25,22.0,0.0931216931216931,236.25,True,23074.25,23026.25,23043.5,23013.25,22968.5,22971.25,22975.25,22975.5,23005.0,23002.25,22989.75,22990.0,23074.25,23089.5,23000.75,23013.25,-1.0,-61.0,-0.2582010582010582,88.75,0.18095238095238095,570,697,23089.5,22835.5,941,697,23100.0,22835.5,False,False,False,False,570,607,570,607,653,607,675,682,-1.0,589.0,0.11005291005291006,0.17354497354497356
2025-07-17,2025,3,True,True,False,True,True,23158.5,23017.0,141.5,0.597203903983118,23100.25,23257.75,23074.5,25.75,0.1086784489580585,236.9375,True,23100.25,23084.75,23079.5,23122.25,23150.5,23172.5,23166.75,23153.0,23154.0,23173.0,23194.5,23249.0,23100.25,23128.5,23065.75,23122.25,1.0,22.0,0.09285149037193352,62.75,0.20680559219203376,718,574,23255.5,23065.75,840,574,23279.75,23065.75,False,True,False,False,601,574,601,574,659,624,666,630,1.0,585.0,0.11184384067528357,0.09707201266156687
2025-07-18,2025,4,True,True,False,True,True,23320.75,23245.25,75.5,0.3145287276514494,23301.0,23226.5,23257.75,43.25,0.1801770525950355,240.04166666666663,True,23301.0,23291.5,23275.0,23267.75,23257.5,23247.75,23244.75,23230.25,23194.0,23223.25,23205.0,23247.75,23301.0,23310.0,23257.25,23267.75,-1.0,-33.25,-0.1385176184690158,52.75,0.037493490713417815,574,626,23310.0,23186.75,574,756,23310.0,23169.5,True,False,False,False,574,626,574,614,600,626,645,664,-1.0,592.0,0.2260024301336574,0.09269224093039405
2025-07-21,2025,0,True,True,False,True,True,23308.5,23203.75,104.75,0.4412848867825171,23256.25,23344.75,23226.5,29.75,0.1253291205897841,237.375,True,23256.25,23300.5,23327.5,23338.75,23376.0,23393.5,23391.75,23399.25,23417.0,23409.5,23397.5,23385.5,23256.25,23348.75,23255.25,23338.75,1.0,82.5,0.34755134281200634,93.5,0.08952080042127436,633,570,23424.75,23255.25,633,570,23424.75,23255.25,False,True,False,False,620,570,601,570,633,600,633,667,1.0,585.0,0.10953133228014744,0.040021063717746184
2025-07-22,2025,1,True,True,False,True,True,23367.0,23267.5,99.5,0.4343002637082841,23346.0,23221.25,23344.75,1.25,0.0054560334636719,229.10416666666663,True,23346.0,23289.75,23306.0,23278.25,23142.0,23134.0,23176.25,23181.5,23168.75,23215.25,23224.5,23206.75,23346.0,23349.75,23259.0,23278.25,-1.0,-67.75,-0.2957170137310176,90.75,0.20514685823406387,570,600,23349.75,23108.0,570,600,23349.75,23108.0,True,False,False,False,570,600,570,600,658,600,658,630,-1.0,585.0,0.148404110211876,0.10148222242429755
2025-07-23,2025,2,True,True,False,True,True,23283.75,23170.25,113.5,0.4977615349474645,23261.5,23324.5,23221.25,40.25,0.1765189584285061,228.02083333333331,True,23261.5,23219.5,23224.25,23197.5,23165.5,23159.25,23168.5,23150.25,23193.0,23173.25,23199.5,23257.0,23261.5,23263.75,23183.0,23197.5,-1.0,-64.0,-0.2806761078117862,80.75,0.12169940612151668,716,612,23293.5,23146.75,959,612,23324.75,23146.75,False,False,False,False,570,612,570,612,659,612,661,634,-1.0,585.0,0.1206030150753769,0.15568752855185017
2025-07-24,2025,3,True,True,False,True,True,23422.75,23327.25,95.5,0.426010122673072,23374.0,23376.75,23324.5,49.5,0.2208115295530582,224.17307692307693,True,23374.0,23367.5,23347.25,23359.75,23363.5,23344.0,23329.25,23312.75,23332.5,23352.25,23372.5,23388.0,23374.0,23399.5,23334.25,23359.75,-1.0,-14.25,-0.06356695547739555,65.25,0.057990906751308226,588,613,23401.0,23298.25,925,613,23424.5,23298.25,False,False,False,False,588,613,588,613,658,613,685,630,1.0,588.0,0.13494037917131338,0.07806468216522261
2025-07-25,2025,4,True,True,False,True,True,23441.75,23346.75,95.0,0.4374280545962835,23360.0,23422.5,23376.75,-16.75,-0.0771254727840815,217.17857142857144,True,23360.0,23364.5,23352.0,23361.5,23389.5,23387.75,23401.25,23405.0,23405.0,23408.5,23405.25,23421.0,23360.0,23378.25,23330.75,23361.5,1.0,1.5,0.006906758756783423,47.5,0.06216082881105081,690,578,23429.25,23330.75,751,578,23476.0,23330.75,False,True,False,False,612,578,612,578,634,607,634,656,1.0,588.0,0.10475250781121526,0.06561420818944252
2025-07-28,2025,0,True,True,False,True,True,23585.25,23466.25,119.0,0.5672454885938032,23472.75,23491.75,23422.5,50.25,0.2395301327885597,209.78571428571428,True,23472.75,23494.5,23487.0,23494.75,23520.25,23510.75,23522.5,23515.75,23503.25,23503.0,23493.5,23494.0,23472.75,23505.0,23464.75,23494.75,1.0,22.0,0.10486891385767791,40.25,0.05005107252298264,608,680,23529.0,23436.75,608,680,23529.0,23436.75,False,False,False,False,608,570,608,570,608,621,642,680,1.0,585.0,0.09891045284303712,0.06435137895812053
2025-07-29,2025,1,True,True,False,True,True,23613.5,23503.0,110.5,0.5295678219940094,23595.25,23457.0,23491.75,103.5,0.4960205391527599,208.66071428571428,True,23595.25,23631.25,23646.0,23621.5,23588.5,23567.25,23571.5,23572.0,23559.0,23554.5,23527.5,23503.75,23595.25,23652.5,23592.0,23621.5,1.0,26.25,0.1258023106546855,60.5,0.016773641420624732,578,703,23652.5,23438.25,578,939,23652.5,23421.25,True,False,False,False,578,627,578,607,600,653,641,689,-1.0,589.0,0.17732135216089004,0.1258023106546855
2025-07-30,2025,2,True,True,False,True,True,23522.0,23449.25,72.75,0.3531553398058252,23487.0,23484.0,23457.0,30.0,0.145631067961165,206.0,True,23487.0,23486.75,23493.0,23508.0,23483.5,23476.25,23481.5,23479.5,23504.0,23518.75,23515.0,23529.75,23487.0,23510.0,23450.75,23508.0,1.0,21.0,0.10194174757281553,59.25,0.0825242718446602,656,572,23541.25,23450.75,876,900,23589.5,23356.5,False,False,False,False,586,572,586,572,656,603,656,675,1.0,585.0,0.09101941747572816,0.10315533980582524
2025-07-31,2025,3,True,True,False,True,True,23845.0,23686.0,159.0,0.7601809954751132,23747.25,23354.25,23484.0,263.25,1.258601553829079,209.16071428571428,False,23747.25,23678.25,23659.25,23636.25,23671.25,23671.5,23686.25,23670.75,23640.0,23620.25,23541.25,23583.75,23747.25,23752.0,23620.25,23636.25,-1.0,-111.0,-0.5306923930675318,131.75,0.18645948945615984,570,676,23752.0,23483.25,570,856,23752.0,23305.5,True,False,False,False,570,586,570,586,608,659,631,676,-1.0,585.0,0.12311107316656707,0.213950311619568
2025-08-01,2025,4,True,True,False,True,True,23347.5,23031.5,316.0,1.36102138132595,23087.5,22880.5,23354.25,-266.75,-1.1489001692047378,232.17857142857144,False,23087.5,23013.0,22991.25,22919.5,22880.0,22861.5,22890.0,22908.0,22984.75,22958.75,22929.75,23006.25,23087.5,23095.75,22918.0,22919.5,-1.0,-168.0,-0.7235809875403784,177.75,0.31548992462698044,571,603,23095.75,22800.0,571,849,23095.75,22775.0,True,False,False,False,571,603,571,603,634,603,634,689,-1.0,585.0,0.34456237501922776,0.16259037071219812
2025-08-04,2025,0,True,True,False,True,True,23098.25,22821.75,276.5,1.087512291052114,23094.0,23296.75,22880.5,213.5,0.839724680432645,254.25,False,23094.0,23129.5,23159.0,23189.5,23246.75,23248.5,23229.5,23252.75,23250.0,23220.25,23215.0,23254.25,23094.0,23197.0,23088.75,23189.5,1.0,95.5,0.37561455260570303,108.25,0.14945919370698132,600,571,23264.25,23088.75,957,571,23307.25,23088.75,False,True,False,False,600,571,600,571,600,655,637,661,1.0,585.0,0.09734513274336283,0.14060963618485742
2025-08-05,2025,1,True,True,False,True,True,23404.25,23312.5,91.75,0.3364106593334643,23348.25,23133.5,23296.75,51.5,0.1888299613697374,272.73214285714283,True,23348.25,23308.75,23351.25,23353.25,23374.5,23327.25,23336.5,23313.5,23289.75,23187.0,23181.0,23155.75,23348.25,23363.0,23303.5,23353.25,1.0,5.0,0.018333005958226938,59.5,0.0430825640018333,588,701,23397.25,23113.5,588,701,23397.25,23113.5,False,False,False,False,588,627,588,571,600,650,630,650,1.0,585.0,0.21632947030707786,0.20166306554049632
2025-08-06,2025,2,True,True,False,True,True,23227.0,23045.5,181.5,0.6609442060085837,23169.25,23424.75,23133.5,35.75,0.1301859799713877,274.60714285714283,False,23169.25,23219.75,23159.5,23202.5,23201.5,23269.5,23278.0,23219.75,23200.0,23254.75,23282.5,23367.75,23169.25,23228.25,23148.5,23202.5,1.0,33.25,0.12108206528807389,79.75,0.15931850695799196,714,580,23375.5,23148.5,933,580,23445.25,23148.5,False,True,False,False,606,580,606,580,656,623,688,630,1.0,588.0,0.2649239172844323,0.10651580179477176
2025-08-07,2025,3,True,True,False,True,True,23639.0,23384.5,254.5,0.8948888609820419,23601.0,23501.0,23424.75,176.25,0.6197413035288207,284.3928571428572,False,23601.0,23615.0,23633.25,23605.5,23654.0,23639.5,23605.75,23607.5,23574.25,23579.0,23538.25,23497.5,23601.0,23648.0,23582.0,23605.5,1.0,4.5,0.015823182217757123,66.0,0.05186487504709279,600,709,23671.0,23477.0,600,863,23671.0,23329.0,False,False,False,False,600,628,600,586,600,656,645,688,-1.0,585.0,0.14944116538992838,0.16702247896521408
2025-08-08,2025,4,True,True,False,True,True,23583.0,23503.0,80.0,0.2684402900113847,23541.75,23714.5,23501.0,40.75,0.1367367727245491,298.0178571428572,True,23541.75,23546.5,23578.0,23604.0,23643.75,23649.25,23666.5,23640.0,23676.0,23686.5,23652.25,23680.0,23541.75,23614.25,23530.0,23604.0,1.0,62.25,0.2088801006651087,84.25,0.12163700641140868,634,574,23703.0,23530.0,846,574,23724.0,23530.0,False,True,False,False,627,574,610,574,634,616,634,661,1.0,585.0,0.06878782431541733,0.06375456887770387
2025-08-11,2025,0,True,True,False,True,True,23773.0,23667.75,105.25,0.353166756546228,23715.75,23638.5,23714.5,1.25,0.0041943795314278,298.0178571428572,True,23715.75,23687.25,23712.75,23729.0,23744.75,23726.5,23736.5,23746.25,23752.0,23754.75,23726.75,23763.75,23715.75,23738.25,23680.75,23729.0,1.0,13.25,0.044460423033135583,57.5,0.08556534244112886,623,574,23767.5,23680.75,731,956,23804.5,23587.5,False,False,False,False,623,574,612,574,623,648,631,667,1.0,597.0,0.0838875906285577,0.046977050751992315
2025-08-12,2025,1,True,True,False,True,True,23822.25,23596.0,226.25,0.7669027298589673,23733.0,23934.5,23638.5,94.5,0.3203195932449609,295.0178571428572,False,23733.0,23780.25,23794.25,23737.5,23653.75,23663.5,23692.5,23721.75,23752.75,23755.75,23776.75,23867.5,23733.0,23808.25,23710.25,23737.5,1.0,4.5,0.015253313964045756,98.0,0.04745475455480902,718,601,23871.0,23622.0,954,601,23950.0,23622.0,False,False,False,False,583,601,583,601,653,601,679,646,-1.0,588.0,0.15083832697778582,0.07457175715755703
2025-08-13,2025,2,True,True,False,True,True,24046.25,23921.75,124.5,0.4047605224963715,24044.5,23943.0,23934.5,110.0,0.3576197387518142,307.5892857142857,True,24044.5,24058.0,24051.0,24045.5,24017.25,23992.5,24005.25,23994.5,23957.0,23967.0,23959.0,23925.5,24044.5,24068.5,24028.75,24045.5,1.0,1.0,0.003251088534107402,39.75,0.021944847605224964,578,676,24068.5,23892.25,578,770,24068.5,23886.0,True,False,False,False,578,629,578,612,600,647,644,676,-1.0,585.0,0.09184325108853411,0.0983454281567489
2025-08-14,2025,3,True,True,False,True,True,23966.75,23793.25,173.5,0.5567908309455588,23857.75,23922.0,23943.0,-85.25,-0.2735816618911175,311.60714285714283,False,23857.75,23902.75,23914.25,23922.0,23935.75,23923.25,23918.75,23911.5,23951.5,23982.25,23955.75,23931.5,23857.75,23924.0,23841.25,23922.0,1.0,64.25,0.206189111747851,82.75,0.031289398280802294,647,571,24007.75,23841.25,647,571,24007.75,23841.25,False,True,False,False,593,571,593,571,647,613,647,687,1.0,585.0,0.06739255014326648,0.048137535816618914
2025-08-15,2025,4,True,True,False,True,True,23963.0,23871.0,92.0,0.2906301122581373,23909.25,23806.0,23922.0,-12.75,-0.0402775427314266,316.55357142857144,True,23909.25,23857.0,23852.5,23853.0,23801.0,23854.0,23865.75,23872.25,23855.5,23832.75,23800.25,23787.75,23909.25,23911.0,23835.0,23853.0,-1.0,-56.25,-0.17769504146217632,76.0,0.055282901788232634,570,704,23911.0,23734.5,570,704,23911.0,23734.5,True,False,False,False,570,593,570,593,615,600,631,659,-1.0,585.0,0.28036328764032264,0.05765216900772832
2025-08-18,2025,0,True,True,False,True,True,23881.75,23739.5,142.25,0.4414030032692413,23768.25,23797.0,23806.0,-37.75,-0.1171385825899041,322.2678571428572,True,23768.25,23815.5,23805.75,23776.5,23749.0,23782.5,23768.75,23773.0,23775.75,23751.75,23777.5,23747.25,23768.25,23817.25,23768.0,23776.5,1.0,8.25,0.02559982268521083,49.25,0.012412035241314344,625,647,23824.25,23719.0,625,647,23824.25,23719.0,False,False,False,False,625,598,575,598,625,647,632,647,-1.0,591.0,0.13265362664154703,0.03878761012910732
2025-08-19,2025,1,True,True,False,True,True,23838.0,23730.75,107.25,0.3379283182355257,23762.5,23470.25,23797.0,-34.5,-0.1087042142575817,317.375,True,23762.5,23666.75,23693.0,23683.0,23678.25,23721.0,23725.25,23707.5,23627.25,23584.0,23541.0,23558.75,23762.5,23770.5,23660.0,23683.0,-1.0,-79.5,-0.2504923198109492,110.5,0.03465931469082316,570,661,23770.5,23514.5,570,907,23770.5,23426.0,True,False,False,False,570,628,570,588,609,659,633,661,-1.0,586.0,0.15754233950374164,0.1157936195352501
2025-08-20,2025,2,True,True,False,True,True,23485.5,23334.25,151.25,0.4581102277029585,23426.25,23324.75,23470.25,-44.0,-0.1332684298772243,330.1607142857143,True,23426.25,23371.5,23359.0,23323.0,23174.0,23171.0,23111.25,23109.75,23096.0,23068.25,23057.5,23171.25,23426.25,23432.0,23322.25,23323.0,-1.0,-103.25,-0.31272648601871383,109.75,0.11130942722699984,570,653,23432.0,23035.0,570,653,23432.0,23035.0,True,False,False,False,570,617,570,612,603,653,689,653,-1.0,585.0,0.15144139758775488,0.09616528746822435
2025-08-21,2025,3,True,True,False,True,True,23369.25,23208.25,161.0,0.4972150223349694,23260.5,23217.5,23324.75,-64.25,-0.1984227651243588,323.80357142857144,False,23260.5,23242.25,23276.5,23256.25,23184.5,23262.25,23282.5,23281.5,23344.75,23278.75,23295.0,23204.25,23260.5,23290.25,23199.25,23256.25,-1.0,-4.25,-0.013125241272817514,91.0,0.1273920476479347,629,600,23348.25,23156.0,629,805,23348.25,23119.0,False,False,False,False,629,600,613,600,629,600,630,675,-1.0,585.0,0.34897700325373626,0.1065460762146363
2025-08-22,2025,4,True,True,False,True,True,23280.75,23076.75,204.0,0.6782236998337687,23264.5,23565.0,23217.5,47.0,0.156257421040133,300.7857142857143,False,23264.5,23233.5,23277.25,23322.5,23268.75,23486.0,23569.5,23586.75,23554.5,23620.5,23603.75,23569.25,23264.5,23324.0,23205.5,23322.5,1.0,58.0,0.19282830681548327,118.5,0.15542626454523867,664,571,23650.0,23205.5,664,571,23650.0,23205.5,False,True,False,False,616,571,614,571,646,600,664,630,1.0,585.0,0.89183091902161,0.16124436000949893
2025-08-25,2025,0,True,True,False,True,True,23607.5,23462.0,145.5,0.4738586798487932,23496.0,23495.5,23565.0,-69.0,-0.2247164873509741,307.05357142857144,True,23496.0,23470.0,23500.0,23480.0,23519.0,23542.75,23548.75,23551.25,23540.25,23539.75,23570.75,23600.75,23496.0,23518.25,23443.25,23480.0,-1.0,-16.0,-0.052108170979936023,75.0,0.10177377144518755,713,574,23616.25,23443.25,713,574,23616.25,23443.25,False,True,False,False,616,574,614,574,649,601,682,630,1.0,599.0,0.12457109624890957,0.056179121837743526
2025-08-26,2025,1,True,True,False,True,True,23520.25,23371.5,148.75,0.4980865821573785,23470.75,23587.0,23495.5,-24.75,-0.0828749103085386,298.6428571428572,True,23470.75,23502.0,23485.0,23498.0,23494.75,23506.0,23501.0,23507.0,23542.75,23546.0,23521.75,23517.5,23470.75,23518.5,23463.25,23498.0,1.0,27.25,0.09124611337000715,55.25,0.11217412102367852,645,589,23553.75,23427.0,953,589,23600.0,23427.0,False,False,False,False,626,589,610,589,645,612,645,689,-1.0,586.0,0.07534082755321692,0.04185601530734273
