trade_date,year,dow,full_rth,roll_in_day,sym_rth_first,sym_rth_last,rth_same_sym,same_sym_prev_rth,on_ok,gap_ok,n_on,n_rth,on_high,on_low,on_range,on_range_atr,rth_open,rth_close,rth_high,rth_low,prior_rth_close,prior_td,gap,gap_atr,atr14_prior,on_terc_lo_boundary,on_compressed
2021-06-11,2021,4,True,True,NQM1,NQU1,False,True,True,True,929,390,13997.75,13947.5,50.25,0.29438936457863907,13960.0,13986.25,13988.75,13932.25,13959.75,2021-06-10,0.25,0.0014646237043713386,170.69230769230768,106.75,True
2021-06-14,2021,0,True,True,NQU1,NQU1,True,True,True,True,928,390,14043.25,13990.0,53.25,0.35409207161125317,14007.5,14123.5,14123.5,13957.0,13986.25,2021-06-11,21.25,0.14130434782608695,150.3846153846154,106.75,True
2021-06-15,2021,1,True,True,NQU1,NQU1,True,True,True,True,930,390,14155.25,14097.25,58.0,0.3789896959034933,14110.0,14027.25,14122.5,14000.75,14123.5,2021-06-14,-13.5,-0.08821311887408896,153.03846153846155,106.41666666666667,True
2021-06-16,2021,2,True,False,NQU1,NQU1,True,True,True,True,929,390,14055.75,14018.5,37.25,0.23376780111030654,14050.25,13975.75,14095.75,13830.25,14027.25,2021-06-15,23.0,0.14433985034998795,159.34615384615384,105.50000000000001,True
2021-06-17,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,13941.0,13841.75,99.25,0.5769058797227811,13934.25,14156.25,14199.0,13932.0,13975.75,2021-06-16,-41.5,-0.2412251285490722,172.03846153846155,104.00000000000001,True
2021-06-18,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14204.75,14051.0,153.75,0.8017448856799038,14080.5,14041.75,14131.5,14010.0,14156.25,2021-06-17,-75.75,-0.39500601684717207,191.76923076923077,104.0,False
2021-06-21,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,14126.75,13983.75,143.0,0.7448609431680774,14052.0,14128.25,14144.0,13958.5,14041.75,2021-06-18,10.25,0.05339038229001953,191.98214285714286,104.0,False
2021-06-22,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,14179.0,14066.5,112.5,0.5849582172701949,14120.0,14257.75,14279.25,14107.5,14128.25,2021-06-21,-8.25,-0.04289693593314763,192.32142857142858,104.00000000000001,False
2021-06-23,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,14313.75,14239.0,74.75,0.37431816149512653,14258.0,14263.0,14315.75,14231.75,14257.75,2021-06-22,0.25,0.0012519002056693195,199.69642857142858,104.75,True
2021-06-24,2021,3,True,False,NQU1,NQU1,True,True,True,True,929,390,14358.75,14270.0,88.75,0.47167125367751733,14349.75,14354.25,14422.0,14327.25,14263.0,2021-06-23,86.75,0.46104204232703805,188.16071428571428,104.0,True
2021-06-25,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14394.25,14332.0,62.25,0.35279829976723004,14379.5,14338.75,14390.5,14313.25,14354.25,2021-06-24,25.25,0.14310292480518166,176.44642857142858,104.0,True
2021-06-28,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,14396.5,14333.25,63.25,0.3637670740474479,14394.0,14511.25,14519.75,14390.75,14338.75,2021-06-25,55.25,0.3177570093457944,173.875,102.66666666666667,True
2021-06-29,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,14513.5,14468.75,44.75,0.2562110213679583,14505.75,14564.0,14566.75,14470.5,14511.25,2021-06-28,-5.5,-0.031489622737961354,174.66071428571428,101.91666666666667,True
2021-06-30,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,14598.5,14527.0,71.5,0.4098259979529171,14558.75,14543.5,14576.75,14518.25,14564.0,2021-06-29,-5.25,-0.030092118730808595,174.46428571428572,101.75,True
2021-07-01,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,14606.25,14498.25,108.0,0.6619964973730298,14527.75,14547.75,14570.0,14471.0,14543.5,2021-06-30,-15.75,-0.09654115586690018,163.14285714285714,100.08333333333334,False
2021-07-02,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14648.75,14513.25,135.5,0.8059479553903346,14629.0,14714.75,14729.0,14619.25,14547.75,2021-07-01,81.25,0.483271375464684,168.125,100.91666666666669,False
2021-07-05,2021,0,False,False,NQU1,NQU1,True,True,True,True,930,210,14721.75,14674.5,47.25,0.2752808988764045,14704.0,14693.25,14704.5,14689.25,14714.75,2021-07-02,-10.75,-0.0626300457761132,171.64285714285714,101.75,True
2021-07-06,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,14749.0,14671.0,78.0,0.45096731154102737,14740.5,14776.5,14790.0,14625.25,14693.25,2021-07-05,47.25,0.2731821214142762,172.96153846153845,100.08333333333334,True
2021-07-07,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,14878.0,14754.0,124.0,0.750552904202072,14871.25,14802.25,14883.75,14726.25,14776.5,2021-07-06,94.75,0.5735071586544058,165.21153846153845,98.83333333333334,False
2021-07-08,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,14822.0,14544.0,278.0,1.8552361396303902,14594.0,14722.75,14755.0,14540.5,14802.25,2021-07-07,-208.25,-1.389758726899384,149.84615384615384,99.25000000000001,False
2021-07-09,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14742.75,14640.75,102.0,0.6516771102100996,14693.5,14810.25,14832.0,14668.0,14722.75,2021-07-08,-29.25,-0.1868779948396609,156.51923076923077,100.08333333333334,False
2021-07-12,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,14882.0,14785.0,97.0,0.6179857877971086,14870.75,14868.5,14888.5,14802.25,14810.25,2021-07-09,60.5,0.38544474393531,156.96153846153845,100.91666666666669,True
2021-07-13,2021,1,True,False,NQU1,NQU1,True,True,True,True,929,390,14927.5,14794.5,133.0,0.8952750809061488,14853.0,14865.25,14994.75,14833.5,14868.5,2021-07-12,-15.5,-0.10433656957928801,148.55769230769232,99.25000000000001,False
2021-07-14,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,14975.0,14841.25,133.75,0.8492063492063492,14969.0,14894.5,14996.0,14862.0,14865.25,2021-07-13,103.75,0.6587301587301587,157.5,100.08333333333334,False
2021-07-15,2021,3,True,False,NQU1,NQU1,True,True,True,True,929,390,14962.75,14864.0,98.75,0.6261431532739911,14893.0,14790.5,14902.25,14708.25,14894.5,2021-07-14,-1.5,-0.009511035239604927,157.71153846153845,100.91666666666669,True
2021-07-16,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14852.75,14736.0,116.75,0.6825182686902754,14829.75,14673.25,14869.5,14656.0,14790.5,2021-07-15,39.25,0.2294547498594716,171.05769230769232,99.25000000000001,False
2021-07-19,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,14682.5,14503.75,178.75,1.0324336332333666,14528.75,14553.5,14574.5,14445.0,14673.25,2021-07-16,-144.5,-0.8346106853271131,173.1346153846154,100.08333333333334,False
2021-07-20,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,14644.5,14571.25,73.25,0.39838928982324023,14591.5,14718.5,14782.5,14516.75,14553.5,2021-07-19,38.0,0.20667294216086185,183.8653846153846,100.91666666666669,True
2021-07-21,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,14765.75,14668.25,97.5,0.4920896826167136,14702.0,14828.0,14832.5,14692.25,14718.5,2021-07-20,-16.5,-0.08327671551975153,198.1346153846154,99.25000000000001,True
2021-07-22,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,14879.25,14826.75,52.5,0.2620213072271811,14840.0,14929.0,14930.75,14839.5,14828.0,2021-07-21,12.0,0.05989058450906997,200.3653846153846,98.91666666666667,True
2021-07-23,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,15015.5,14964.5,51.0,0.26594464500601683,14985.75,15098.75,15117.25,14934.25,14929.0,2021-07-22,56.75,0.29592860008022465,191.76923076923077,98.5,True
2021-07-26,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,15126.25,15038.75,87.5,0.4577727952167414,15075.5,15117.0,15134.0,15040.25,15098.75,2021-07-23,-23.25,-0.12163677130044843,191.14285714285714,98.0,True
2021-07-27,2021,1,True,False,NQU1,NQU1,True,True,True,True,928,390,15131.5,15052.0,79.5,0.4270093995779782,15105.25,14950.25,15107.0,14774.25,15117.0,2021-07-26,-11.75,-0.06311145213888357,186.17857142857142,98.0,True
2021-07-28,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15019.25,14866.0,153.25,0.764543429844098,14998.25,15006.0,15074.5,14901.5,14950.25,2021-07-27,48.0,0.2394654788418708,200.44642857142858,97.83333333333334,False
2021-07-29,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,15024.75,14944.5,80.25,0.41104911735113875,14983.25,15035.25,15084.0,14982.25,15006.0,2021-07-28,-22.75,-0.11652794292508918,195.23214285714286,98.0,True
2021-07-30,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14937.0,14811.25,125.75,0.6565355211635279,14869.0,14954.75,14980.0,14866.0,15035.25,2021-07-29,-166.25,-0.8679843371247437,191.53571428571428,97.66666666666667,False
2021-08-02,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,15056.25,14969.0,87.25,0.44470738145080546,15027.75,14954.75,15051.5,14932.25,14954.75,2021-07-30,73.0,0.3720760899244562,196.19642857142858,97.83333333333334,True
2021-08-03,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,14993.5,14942.0,51.5,0.2699868938401048,14986.0,15044.0,15050.0,14849.0,14954.75,2021-08-02,31.25,0.16382699868938402,190.75,97.5,True
2021-08-04,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15073.75,15015.75,58.0,0.2988865372227846,15044.75,15069.0,15108.0,14997.0,15044.0,2021-08-03,0.75,0.0038649121192601455,194.05357142857142,97.16666666666667,True
2021-08-05,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,15117.25,15069.25,48.0,0.2611483532497814,15101.5,15166.25,15172.25,15073.0,15069.0,2021-08-04,32.5,0.17681919751287284,183.80357142857142,97.0,True
2021-08-06,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,15169.75,15083.0,86.75,0.4931479037661151,15109.25,15096.25,15150.0,15047.25,15166.25,2021-08-05,-57.0,-0.32402801746015636,175.91071428571428,97.0,True
2021-08-09,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,15126.75,15003.25,123.5,0.7364497923543818,15115.5,15122.75,15145.5,15069.0,15096.25,2021-08-06,19.25,0.11479075710786923,167.69642857142858,94.66666666666667,False
2021-08-10,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,15150.5,15092.75,57.75,0.36349331235247834,15144.5,15046.25,15157.25,14994.5,15122.75,2021-08-09,21.75,0.13690007867820614,158.875,95.83333333333334,True
2021-08-11,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15112.75,14976.25,136.5,0.8597458103700372,15098.25,15021.75,15119.0,14963.0,15046.25,2021-08-10,52.0,0.3275222134742999,158.76785714285714,93.50000000000003,False
2021-08-12,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,15035.0,14983.0,52.0,0.3200351686998571,14999.5,15076.25,15090.5,14941.25,15021.75,2021-08-11,-22.25,-0.13693812506868885,162.48214285714286,94.6666666666667,True
2021-08-13,2021,4,True,False,NQU1,NQU1,True,True,True,True,929,390,15096.5,15055.25,41.25,0.2576974564926372,15089.0,15126.25,15141.75,15068.25,15076.25,2021-08-12,12.75,0.07965194109772422,160.07142857142858,93.41666666666667,True
2021-08-16,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,15123.0,15061.0,62.0,0.3888453354238996,15079.75,15134.0,15137.0,14917.25,15126.25,2021-08-13,-46.5,-0.29163400156792474,159.44642857142858,93.25,True
2021-08-17,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,15133.75,15014.5,119.25,0.7969924812030075,15017.0,15000.5,15058.0,14897.0,15134.0,2021-08-16,-117.0,-0.7819548872180451,149.625,92.75,False
2021-08-18,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15028.25,14951.5,76.75,0.506123410268488,14978.75,14856.25,15037.25,14842.25,15000.5,2021-08-17,-21.75,-0.14342910975035328,151.64285714285714,93.0,True
2021-08-19,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,14874.75,14710.5,164.25,1.0555428046821207,14774.5,14929.0,14999.0,14763.75,14856.25,2021-08-18,-81.75,-0.5253614872618775,155.60714285714286,92.5,False
2021-08-20,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,14987.75,14851.0,136.75,0.8330251278146417,14973.5,15083.5,15100.0,14959.0,14929.0,2021-08-19,44.5,0.27107581855759816,164.16071428571428,92.75,False
2021-08-23,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,15153.5,15086.5,67.0,0.38708346229237595,15127.0,15306.25,15337.5,15124.75,15083.5,2021-08-20,43.5,0.25131538223460226,173.08928571428572,93.0,True
2021-08-24,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,15384.0,15309.5,74.5,0.4217123218437279,15333.25,15356.0,15380.5,15313.0,15306.25,2021-08-23,27.0,0.15283533811786112,176.66071428571428,92.5,True
2021-08-25,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15389.5,15333.5,56.0,0.3217400225710475,15365.25,15362.5,15397.0,15333.0,15356.0,2021-08-24,9.25,0.053144557299681955,174.05357142857142,91.16666666666669,True
2021-08-26,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,15368.25,15295.5,72.75,0.4247732248983422,15335.5,15273.75,15365.0,15255.25,15362.5,2021-08-25,-27.0,-0.15764779480763216,171.26785714285714,90.41666666666667,True
2021-08-27,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,15336.75,15265.5,71.25,0.4176698419344708,15301.0,15424.5,15443.75,15280.0,15273.75,2021-08-26,27.25,0.15974039568721868,170.58928571428572,90.25,True
2021-08-30,2021,0,True,False,NQU1,NQU1,True,True,True,True,930,390,15459.0,15420.0,39.0,0.22522429617407447,15455.5,15599.25,15617.75,15455.25,15424.5,2021-08-27,31.0,0.1790244405486233,173.16071428571428,89.91666666666667,True
2021-08-31,2021,1,True,False,NQU1,NQU1,True,True,True,True,930,390,15677.25,15563.0,114.25,0.6504015451865407,15607.5,15584.5,15609.25,15517.75,15599.25,2021-08-30,8.25,0.04696553827386399,175.66071428571428,89.41666666666667,False
2021-09-01,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15648.5,15578.5,70.0,0.3979291442493148,15630.0,15611.5,15699.0,15603.0,15584.5,2021-08-31,45.5,0.25865394376205464,175.91071428571428,89.75,True
2021-09-02,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,15668.75,15600.5,68.25,0.3925636811832375,15668.25,15605.0,15682.0,15551.75,15611.5,2021-09-01,56.75,0.32641741988496303,173.85714285714286,89.08333333333334,True
2021-09-03,2021,4,True,False,NQU1,NQU1,True,True,True,True,930,390,15677.5,15552.25,125.25,0.7076985167995157,15555.75,15652.5,15669.75,15554.25,15605.0,2021-09-02,-49.25,-0.27827666229442033,176.98214285714286,88.33333333333334,False
2021-09-06,2021,0,False,False,NQU1,NQU1,True,True,True,True,926,210,15708.75,15642.5,66.25,0.3891744466589741,15688.5,15701.25,15707.75,15686.75,15652.5,2021-09-03,36.0,0.21147592573166893,170.23214285714286,88.75,True
2021-09-07,2021,1,True,False,NQU1,NQU1,True,True,True,True,929,390,15702.25,15621.75,80.5,0.48753785231772656,15655.0,15673.25,15701.5,15606.75,15701.25,2021-09-06,-46.25,-0.28010715117633356,165.1153846153846,87.91666666666669,True
2021-09-08,2021,2,True,False,NQU1,NQU1,True,True,True,True,930,390,15691.0,15605.25,85.75,0.5445774303859306,15666.0,15622.75,15667.25,15523.75,15673.25,2021-09-07,-7.25,-0.04604298974108452,157.46153846153845,87.41666666666667,True
2021-09-09,2021,3,True,False,NQU1,NQU1,True,True,True,True,930,390,15635.0,15546.75,88.25,0.5957419187329612,15630.5,15564.0,15675.75,15555.25,15622.75,2021-09-08,7.75,0.05231727898221472,148.1346153846154,87.25,False
2021-09-10,2021,4,True,True,NQZ1,NQZ1,True,False,False,False,929,390,15638.5,15553.5,85.0,0.6119340994046795,15629.5,15437.75,15660.0,15425.75,15564.0,2021-09-09,,,138.90384615384616,87.33333333333334,False
2021-09-13,2021,0,True,True,NQZ1,NQZ1,True,True,True,True,930,390,15544.0,15405.75,138.25,1.0046115148127446,15539.25,15431.0,15557.5,15342.75,15437.75,2021-09-10,101.5,0.7375628842929011,137.6153846153846,87.33333333333334,False
2021-09-14,2021,1,True,False,NQZ1,NQZ1,True,True,True,True,929,390,15498.0,15391.25,106.75,0.7193209796553064,15492.75,15382.75,15524.25,15344.5,15431.0,2021-09-13,61.75,0.4160943371776597,148.40384615384616,87.41666666666667,False
2021-09-15,2021,2,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15432.5,15369.25,63.25,0.4020782396088019,15405.0,15497.25,15514.5,15307.75,15382.75,2021-09-14,22.25,0.14144254278728605,157.30769230769232,87.5,True
2021-09-16,2021,3,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15520.75,15433.0,87.75,0.5333722969023963,15441.75,15510.25,15532.5,15358.75,15497.25,2021-09-15,-55.5,-0.33734658094681474,164.51923076923077,87.33333333333334,False
2021-09-17,2021,4,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15528.25,15458.25,70.0,0.4263792901487642,15483.75,15322.0,15485.0,15276.25,15510.25,2021-09-16,-26.5,-0.1614150169848893,164.17307692307693,87.41666666666667,True
2021-09-20,2021,0,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15338.25,15048.25,290.0,1.7226410783641763,15076.0,15004.5,15151.25,14807.5,15322.0,2021-09-17,-246.0,-1.4612748457847842,168.34615384615384,87.25,False
2021-09-21,2021,1,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15163.25,14981.75,181.5,0.9217697040726633,15082.25,15018.5,15131.75,14974.5,15004.5,2021-09-20,77.75,0.3948627795683172,196.90384615384616,87.33333333333334,False
2021-09-22,2021,2,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15104.25,14930.5,173.75,0.859493911719939,15062.0,15161.75,15227.0,15014.75,15018.5,2021-09-21,43.5,0.21518264840182647,202.15384615384616,87.41666666666667,False
2021-09-23,2021,3,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15310.0,15175.25,134.75,0.6269124094121857,15210.75,15299.5,15347.0,15182.0,15161.75,2021-09-22,49.0,0.22796814887715847,214.94230769230768,87.5,False
2021-09-24,2021,4,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15333.0,15176.75,156.25,0.7150400422423655,15206.5,15315.75,15334.25,15189.75,15299.5,2021-09-23,-93.0,-0.425591833142656,218.51923076923077,87.58333333333334,False
2021-09-27,2021,0,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15399.25,15155.0,244.25,1.1404986241974486,15185.25,15194.25,15230.75,15084.0,15315.75,2021-09-24,-130.5,-0.609355457350121,214.16071428571428,87.66666666666667,False
2021-09-28,2021,1,True,False,NQZ1,NQZ1,True,True,True,True,930,390,15192.25,14924.5,267.75,1.1648539465506527,15001.5,14764.25,15029.0,14740.75,15194.25,2021-09-27,-192.75,-0.8385643256681168,229.85714285714286,87.75,False
2021-09-29,2021,2,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14926.0,14759.75,166.25,0.6645727746448712,14817.75,14742.25,14906.25,14711.0,14764.25,2021-09-28,53.5,0.21386251695338712,250.16071428571428,87.91666666666667,False
2021-09-30,2021,3,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14883.5,14754.75,128.75,0.5023340068278408,14809.75,14675.75,14878.75,14670.25,14742.25,2021-09-29,67.5,0.2633595763951787,256.30357142857144,88.08333333333334,False
2021-10-01,2021,4,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14743.25,14552.25,191.0,0.7495970285233724,14710.0,14770.5,14818.0,14537.0,14675.75,2021-09-30,34.25,0.13441726820379846,254.80357142857142,88.25,False
2021-10-04,2021,0,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14835.0,14633.5,201.5,0.776386404293381,14704.25,14468.0,14720.0,14367.75,14770.5,2021-10-01,-66.25,-0.25526352002201735,259.5357142857143,88.41666666666667,False
2021-10-05,2021,1,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14549.5,14410.5,139.0,0.49630196378474883,14507.0,14658.5,14754.75,14497.5,14468.0,2021-10-04,39.0,0.13925019127773527,280.07142857142856,88.58333333333334,False
2021-10-06,2021,2,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14674.75,14422.5,252.25,0.870149069853394,14522.0,14754.0,14765.0,14483.75,14658.5,2021-10-05,-136.5,-0.47086361956387823,289.89285714285717,88.75000000000001,False
2021-10-07,2021,3,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14951.0,14767.0,184.0,0.6093796203205394,14882.25,14886.5,15001.25,14859.25,14754.0,2021-10-06,128.25,0.4247442190549412,301.94642857142856,89.08333333333334,False
2021-10-08,2021,4,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14996.0,14835.5,160.5,0.5337926119491626,14933.25,14811.0,14943.0,14790.75,14886.5,2021-10-07,46.75,0.15548164865185887,300.67857142857144,89.41666666666667,False
2021-10-11,2021,0,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14829.0,14681.25,147.75,0.5325695159629248,14748.25,14699.75,14897.25,14696.25,14811.0,2021-10-08,-62.75,-0.22618434603501544,277.42857142857144,89.75,False
2021-10-12,2021,1,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14783.25,14586.5,196.75,0.7042505592841163,14759.75,14650.0,14779.0,14621.5,14699.75,2021-10-11,60.0,0.21476510067114093,279.375,89.91666666666667,False
2021-10-13,2021,2,True,False,NQZ1,NQZ1,True,True,True,True,930,390,14754.75,14591.0,163.75,0.6014692378328742,14746.75,14766.25,14795.75,14660.5,14650.0,2021-10-12,96.75,0.35537190082644626,272.25,90.08333333333334,False
2021-10-14,2021,3,True,False,NQZ1,NQZ1,True,True,True,True,929,390,14948.5,14767.5,181.0,0.659123423071921,14919.25,15037.0,15048.75,14890.5,14766.25,2021-10-13,153.0,0.5571595786188062,274.60714285714283,90.25,False
