date,cls,direction,price,first_touch_utc,K,spread_put,spread_call,rspread_put,rspread_call,imb_put,imb_call,depth_put,depth_call,depth_ratio,intens,intens_ratio,dspread_otm,iv_put,iv_call,iv_gap,iv_kink
2025-01-03,broken,upper,21480.83,2025-01-03T18:00,518,0.01,0.01,0.0083,0.0146,-0.0811,0.2603,37,146,0.109,62,1.0,-0.0,0.2411,0.2411,0.0,-0.002
2025-01-03,broken,upper,21495.5,2025-01-03T18:28,518,0.02,0.02,0.0225,0.0274,-0.104,0.3169,125,243,0.183,62,1.0,0.01,0.2298,0.2298,0.0,-0.0032
2025-01-03,broken,upper,21505.75,2025-01-03T18:29,518,0.01,0.01,0.0129,0.0118,-0.0417,0.0441,96,136,0.184,62,1.0,-0.01,0.2339,0.2281,0.0058,-0.0017
2025-01-03,broken,upper,21527.64,2025-01-03T18:31,519,0.04,0.01,0.0351,0.0215,-0.254,0.0649,126,154,0.175,62,1.0,-0.0,0.2215,0.2139,0.0076,-0.0014
2025-01-03,rejected,upper,21362.8,2025-01-03T14:33,515,0.01,0.01,0.0043,0.0059,-0.7895,0.8551,19,69,0.494,6,1.0,,0.3553,0.3571,-0.0018,-0.0022
2025-01-03,rejected,upper,21398.5,2025-01-03T15:44,516,0.03,0.01,0.0166,0.0082,-0.1852,-0.7949,81,39,0.29,62,1.0,-0.02,0.2923,0.2983,-0.006,0.0007
2025-01-03,rejected,upper,21413.0,2025-01-03T16:03,516,0.02,0.01,0.0123,0.0087,-0.3548,0.5263,93,76,0.356,62,1.0,0.0,0.2805,0.2795,0.001,-0.0025
2025-01-03,rejected,upper,21436.53,2025-01-03T14:44,517,0.04,0.02,0.0172,0.0135,0.5789,-0.8148,152,108,1.005,28,1.0,,0.3414,0.3377,0.0037,0.0007
2025-01-03,rejected,upper,21489.73,2025-01-03T16:50,518,0.02,0.01,0.0148,0.0102,-0.6667,0.9177,84,729,0.874,62,1.0,0.0,0.2577,0.2566,0.0011,-0.0007
2025-01-03,rejected,upper,21552.65,2025-01-03T19:37,519,0.01,0.02,0.0211,0.0235,0.75,0.2083,240,144,0.229,62,1.0,-0.01,0.2487,0.2467,0.002,0.0009
2025-01-03,rejected,upper,21559.2,2025-01-03T19:39,520,0.02,0.01,0.023,0.0274,-0.6667,-0.4414,36,222,0.223,62,1.0,0.0,0.2304,0.2242,0.0062,-0.0027
