trade_date,year,dow,regime,fh_prog,fh_loc,fh_net,fh_rng,fh_open,fh_close,fh_high,fh_low,atr14_prior,gap,on_range,rod_drift,rod_mfe_up,rod_mfe_dn,rod_close,pm_texture,pm_drift,fh_dir
2021-07-02,2021,4,BTD,0.4087,0.6217,18.8,46.0,14629.0,14647.8,14665.2,14619.2,168.125,81.25,135.5,67.0,81.2,22.3,14714.8,DRIFT_UP,26.0,1
2021-07-06,2021,1,BTD,0.5135,0.5615,26.7,52.0,14740.5,14767.2,14790.0,14738.0,172.96153846153845,47.25,78.0,9.3,16.8,142.0,14776.5,TREND_UP,75.7,1
2021-07-07,2021,2,SWEEP_REVERT_BEAR,0.8157,0.0574,-81.0,99.3,14871.2,14790.2,14883.8,14784.5,165.21153846153845,94.75,124.0,12.0,38.8,64.0,14802.2,CHOP,2.4,-1
2021-07-08,2021,3,SWEEP_REVERT_BULL,0.4505,0.9324,50.0,111.0,14594.0,14644.0,14651.5,14540.5,149.84615384615384,-208.25,278.0,78.8,111.0,78.0,14722.8,CHOP,13.0,1
2021-07-09,2021,4,BTD,0.3638,0.7455,24.3,66.8,14693.5,14717.8,14734.8,14668.0,156.51923076923077,-29.25,102.0,92.4,114.2,14.3,14810.2,DRIFT_DOWN,-8.3,1
2021-07-12,2021,0,SWEEP_REVERT_BEAR,0.4589,0.336,-39.6,86.3,14870.8,14831.2,14888.5,14802.2,156.96153846153845,60.5,97.0,37.3,41.3,14.0,14868.5,DRIFT_UP,29.3,-1
2021-07-13,2021,1,ONEWAY_UP,0.8914,0.9868,101.0,113.3,14853.0,14954.0,14955.5,14842.2,148.55769230769232,-15.5,133.0,-88.8,40.8,120.5,14865.2,TREND_DOWN,-113.3,1
2021-07-14,2021,2,SWEEP_REVERT_BEAR,0.2328,0.3246,-14.2,61.0,14969.0,14954.8,14996.0,14935.0,157.5,103.75,133.75,-60.3,35.7,92.8,14894.5,DRIFT_DOWN,-38.5,-1
2021-07-15,2021,3,ONEWAY_DOWN,0.7577,0.1632,-88.2,116.4,14893.0,14804.8,14902.2,14785.8,157.71153846153845,-1.5,98.75,-14.3,38.4,96.6,14790.5,CHOP,8.0,-1
2021-07-16,2021,4,SWEEP_REVERT_BEAR,0.6692,0.0254,-87.0,130.0,14829.8,14742.8,14869.5,14739.5,171.05769230769232,39.25,116.75,-69.6,44.0,86.8,14673.2,TREND_DOWN,-85.6,-1
2021-07-19,2021,0,CHOP,0.1671,0.4518,-19.6,117.3,14528.8,14509.2,14573.5,14456.2,173.1346153846154,-144.5,178.75,44.3,65.3,64.2,14553.5,TREND_UP,79.7,-1
2021-07-20,2021,1,SWEEP_REVERT_BULL,0.003,0.7599,0.3,98.7,14591.5,14591.8,14615.5,14516.8,183.8653846153846,38.0,73.25,126.7,190.7,10.6,14718.5,DRIFT_DOWN,-25.0,1
2021-07-21,2021,2,ONEWAY_UP,0.664,0.7937,50.2,75.6,14702.0,14752.2,14767.8,14692.2,198.1346153846154,-16.5,97.5,75.8,80.3,17.2,14828.0,TREND_UP,83.8,1
2021-07-22,2021,3,ONEWAY_UP,0.942,0.9493,65.0,69.0,14840.0,14905.0,14908.5,14839.5,200.3653846153846,12.0,52.5,24.0,25.8,54.5,14929.0,TREND_UP,40.0,1
2021-07-23,2021,4,SWEEP_REVERT_BULL,0.1516,0.8824,10.7,70.6,14985.8,14996.5,15004.8,14934.2,191.76923076923077,56.75,51.0,102.3,120.7,3.7,15098.8,DRIFT_UP,15.8,1
2021-07-26,2021,0,CHOP,0.2273,0.6857,17.5,77.0,15075.5,15093.0,15117.2,15040.2,191.14285714285714,-23.25,87.5,24.0,41.0,10.8,15117.0,TREND_UP,20.2,1
2021-07-27,2021,1,ONEWAY_DOWN,0.7619,0.2266,-118.7,155.8,15105.2,14986.5,15107.0,14951.2,186.17857142857142,-11.75,79.5,-36.3,1.0,212.3,14950.2,TREND_UP,130.2,-1
2021-07-28,2021,2,BTD,0.3331,0.9264,54.3,163.0,14998.2,15052.5,15064.5,14901.5,200.44642857142858,48.0,153.25,-46.5,22.0,130.7,15006.0,CHOP,8.2,1
2021-07-29,2021,3,ONEWAY_UP,0.8356,0.8458,81.3,97.3,14983.2,15064.5,15079.5,14982.2,195.23214285714286,-22.75,80.25,-29.3,19.5,34.3,15035.2,DRIFT_DOWN,-18.8,1
2021-07-30,2021,4,BTD,0.6474,0.6737,73.8,114.0,14869.0,14942.8,14980.0,14866.0,191.53571428571428,-166.25,125.75,12.0,36.2,32.6,14954.8,DRIFT_DOWN,-21.0,1
2021-08-02,2021,0,CHOP,0.1776,0.6688,-19.3,108.7,15027.8,15008.5,15044.5,14935.8,196.19642857142858,73.0,87.25,-53.7,43.0,76.3,14954.8,DRIFT_DOWN,-35.2,-1
2021-08-03,2021,1,SWEEP_REVERT_BEAR,0.3609,0.4833,-52.8,146.3,14986.0,14933.2,15008.8,14862.5,190.75,31.25,51.5,110.8,116.8,84.2,15044.0,DRIFT_UP,23.2,-1
2021-08-04,2021,2,STR,0.3939,0.2318,-26.0,66.0,15044.8,15018.8,15069.5,15003.5,194.05357142857142,0.75,58.0,50.2,89.2,21.8,15069.0,CHOP,4.0,-1
2021-08-05,2021,3,BTD,0.4,0.875,24.0,60.0,15101.5,15125.5,15133.0,15073.0,183.80357142857142,32.5,48.0,40.7,46.7,10.5,15166.2,TREND_UP,26.4,1
2021-08-06,2021,4,CHOP,0.0917,0.3431,5.0,54.5,15109.2,15114.2,15150.0,15095.5,175.91071428571428,-57.0,86.75,-18.0,8.3,67.0,15096.2,CHOP,-2.0,1
2021-08-09,2021,0,CHOP,0.0788,0.745,5.5,69.8,15115.5,15121.0,15138.8,15069.0,167.69642857142858,19.25,123.5,1.8,24.5,31.2,15122.8,CHOP,8.3,1
2021-08-10,2021,1,SWEEP_REVERT_BEAR,0.779,0.0161,-48.3,62.0,15144.5,15096.2,15157.2,15095.2,158.875,21.75,57.75,-50.0,0.6,101.7,15046.2,CHOP,-9.0,-1
2021-08-11,2021,2,SWEEP_REVERT_BEAR,0.6209,0.1372,-53.4,86.0,15098.2,15044.8,15119.0,15033.0,158.76785714285714,52.0,136.5,-23.0,8.2,81.8,15021.8,DRIFT_UP,18.6,-1
2021-08-12,2021,3,SWEEP_REVERT_BULL,0.2403,0.9664,19.3,80.3,14999.5,15018.8,15021.5,14941.2,162.48214285714286,-22.25,52.0,57.4,71.7,-0.2,15076.2,DRIFT_UP,34.0,1
2021-08-13,2021,4,BTD,0.3505,0.6332,25.8,73.6,15089.0,15114.8,15141.8,15068.2,160.07142857142858,12.75,41.25,11.4,13.4,22.6,15126.2,DRIFT_UP,9.2,1
2021-08-16,2021,0,ONEWAY_DOWN,0.7673,0.0423,-130.6,170.2,15079.8,14949.2,15112.2,14942.0,159.44642857142858,-46.5,62.0,184.8,187.8,32.0,15134.0,TREND_UP,111.0,-1
2021-08-17,2021,1,CHOP,0.0426,0.6894,-4.0,94.0,15017.0,15013.0,15042.2,14948.2,149.625,-117.0,119.25,-12.5,45.0,116.0,15000.5,TREND_UP,97.0,-1
2021-08-18,2021,2,BTD,0.5319,0.723,38.4,72.2,14978.8,15017.2,15037.2,14965.0,151.64285714285714,-21.75,76.75,-161.0,12.3,175.0,14856.2,TREND_DOWN,-133.8,1
2021-08-19,2021,3,ONEWAY_UP,0.7586,0.8462,92.7,122.2,14774.5,14867.2,14886.0,14763.8,155.60714285714286,-81.75,164.25,61.8,131.8,43.7,14929.0,DRIFT_DOWN,-58.2,1
2021-08-20,2021,4,ONEWAY_UP,0.7419,0.8513,98.3,132.5,14973.5,15071.8,15091.5,14959.0,164.16071428571428,44.5,136.75,11.7,28.2,70.3,15083.5,DRIFT_UP,17.0,1
2021-08-23,2021,0,ONEWAY_UP,0.8901,0.9071,115.0,129.2,15127.0,15242.0,15254.0,15124.8,173.08928571428572,43.5,67.0,64.2,95.5,4.0,15306.2,DRIFT_DOWN,-16.8,1
2021-08-24,2021,1,ONEWAY_UP,0.6092,0.9648,34.6,56.8,15333.2,15367.8,15369.8,15313.0,176.66071428571428,27.0,74.5,-11.8,12.7,37.6,15356.0,DRIFT_UP,14.5,1
2021-08-25,2021,2,SWEEP_REVERT_BEAR,0.1093,0.1512,-4.7,43.0,15365.2,15360.5,15397.0,15354.0,174.05357142857142,9.25,56.0,2.0,23.0,27.5,15362.5,CHOP,-7.0,-1
2021-08-26,2021,3,STR,0.4184,0.2769,-40.5,96.8,15335.5,15295.0,15365.0,15268.2,171.26785714285714,-27.0,72.75,-21.2,56.2,39.8,15273.8,TREND_DOWN,-59.4,-1
2021-08-27,2021,4,BTD,0.5981,0.7392,89.0,148.8,15301.0,15390.0,15428.8,15280.0,170.58928571428572,27.25,71.25,34.5,53.8,31.2,15424.5,DRIFT_UP,7.5,1
2021-08-30,2021,0,ONEWAY_UP,0.9686,0.9712,114.3,118.0,15455.5,15569.8,15573.2,15455.2,173.16071428571428,31.0,39.0,29.4,48.0,10.0,15599.2,DRIFT_UP,13.0,1
2021-08-31,2021,1,STR,0.6379,0.3435,-58.3,91.4,15607.5,15549.2,15609.2,15517.8,175.66071428571428,8.25,114.25,35.3,54.6,12.2,15584.5,DRIFT_DOWN,-12.0,-1
2021-09-01,2021,2,BTD,0.5481,0.6519,42.2,77.0,15630.0,15672.2,15699.0,15622.0,175.91071428571428,45.5,70.0,-60.7,16.8,69.2,15611.5,TREND_DOWN,-67.3,1
2021-09-02,2021,3,SWEEP_REVERT_BEAR,0.512,0.2814,-34.2,66.8,15668.2,15634.0,15682.0,15615.2,173.85714285714286,56.75,68.25,-29.0,22.2,82.2,15605.0,CHOP,-14.8,-1
2021-09-03,2021,4,BTD,0.6151,0.6292,70.0,113.8,15555.8,15625.8,15668.0,15554.2,176.98214285714286,-49.25,125.25,26.7,44.0,22.0,15652.5,CHOP,6.5,1
2021-09-07,2021,1,STR,0.3742,0.4032,-23.2,62.0,15655.0,15631.8,15668.8,15606.8,165.1153846153846,-46.25,80.5,41.4,69.7,2.3,15673.2,DRIFT_DOWN,-18.3,-1
2021-09-08,2021,2,ONEWAY_DOWN,0.6884,0.2899,-38.0,55.2,15666.0,15628.0,15667.2,15612.0,157.46153846153845,-7.25,85.75,-5.2,5.0,104.2,15622.8,TREND_UP,46.0,-1
2021-09-09,2021,3,BTD,0.5297,0.6877,28.5,53.8,15630.5,15659.0,15675.8,15622.0,148.1346153846154,7.75,88.25,-95.0,6.8,103.8,15564.0,TREND_DOWN,-55.2,1
2021-09-10,2021,4,SWEEP_REVERT_BEAR,0.3344,0.1555,-20.0,59.8,15629.5,15609.5,15660.0,15600.2,138.90384615384616,,85.0,-171.7,-0.3,183.7,15437.8,TREND_DOWN,-145.7,-1
2021-09-13,2021,0,SWEEP_REVERT_BEAR,0.766,0.1425,-153.2,200.0,15539.2,15386.0,15557.5,15357.5,137.6153846153846,101.5,138.25,45.0,58.2,43.2,15431.0,CHOP,-4.0,-1
2021-09-14,2021,1,SWEEP_REVERT_BEAR,0.4405,0.2965,-52.6,119.4,15492.8,15440.2,15524.2,15404.8,148.40384615384616,61.75,106.75,-57.4,49.0,95.7,15382.8,DRIFT_DOWN,-40.0,-1
2021-09-15,2021,2,SWEEP_REVERT_BEAR,0.6165,0.1567,-77.5,125.7,15405.0,15327.5,15433.5,15307.8,157.30769230769232,22.25,63.25,169.7,187.0,9.0,15497.2,TREND_UP,58.0,-1
2021-09-16,2021,3,STR,0.3996,0.3175,-43.8,109.6,15441.8,15398.0,15472.8,15363.2,164.51923076923077,-55.5,87.75,112.2,134.5,39.2,15510.2,TREND_UP,79.4,-1
2021-09-17,2021,4,ONEWAY_DOWN,0.7918,0.1984,-96.6,122.0,15483.8,15387.2,15485.0,15363.0,164.17307692307693,-26.5,70.0,-65.2,0.3,111.0,15322.0,DRIFT_DOWN,-24.8,-1
2021-09-20,2021,0,STR,0.2681,0.187,-37.0,138.0,15076.0,15039.0,15151.2,15013.2,168.34615384615384,-246.0,290.0,-34.5,13.5,231.5,15004.5,DRIFT_UP,87.0,-1
2021-09-21,2021,1,STR,0.2986,0.3157,-38.4,128.6,15082.2,15043.8,15131.8,15003.2,196.90384615384616,77.75,181.5,-25.3,75.7,69.3,15018.5,DRIFT_DOWN,-39.7,-1
2021-09-22,2021,2,BTD,0.4799,0.8843,56.0,116.7,15062.0,15118.0,15131.5,15014.8,202.15384615384616,43.5,173.75,43.8,109.0,27.8,15161.8,CHOP,8.6,1
2021-09-23,2021,3,ONEWAY_UP,0.7157,0.8997,112.0,156.5,15210.8,15322.8,15338.5,15182.0,214.94230769230768,49.0,134.75,-23.3,24.2,57.3,15299.5,CHOP,-0.7,1
2021-09-24,2021,4,BTD,0.4178,0.6466,30.5,73.0,15206.5,15237.0,15262.8,15189.8,218.51923076923077,-93.0,156.25,78.8,97.2,32.0,15315.8,DRIFT_UP,30.3,1
2021-09-27,2021,0,SWEEP_REVERT_BULL,0.0429,0.8184,5.6,130.5,15185.2,15190.8,15214.5,15084.0,214.16071428571428,-130.5,244.25,3.4,40.0,70.6,15194.2,DRIFT_UP,54.0,1
2021-09-28,2021,1,ONEWAY_DOWN,0.6328,0.2308,-127.5,201.5,15001.5,14874.0,15029.0,14827.5,229.85714285714286,-192.75,267.75,-109.8,9.0,133.2,14764.2,CHOP,6.2,-1
2021-09-29,2021,2,BTD,0.3387,0.5939,40.2,118.7,14817.8,14858.0,14906.2,14787.5,250.16071428571428,53.5,166.25,-115.8,31.0,147.0,14742.2,CHOP,-24.0,1
2021-09-30,2021,3,CHOP,0.245,0.3163,18.2,74.3,14809.8,14828.0,14878.8,14804.5,256.30357142857144,67.5,128.75,-152.2,12.5,157.8,14675.8,DRIFT_DOWN,-42.4,1
2021-10-01,2021,4,ONEWAY_DOWN,0.8277,0.0404,-160.0,193.3,14710.0,14550.0,14735.5,14542.2,254.80357142857142,34.25,191.0,220.5,268.0,13.0,14770.5,TREND_UP,107.3,-1
2021-10-04,2021,0,ONEWAY_DOWN,0.9199,0.0048,-193.0,209.8,14704.2,14511.2,14720.0,14510.2,259.5357142857143,-66.25,201.5,-43.2,0.0,143.4,14468.0,DRIFT_UP,71.8,-1
2021-10-05,2021,1,ONEWAY_UP,0.8885,0.9568,123.5,139.0,14507.0,14630.5,14636.5,14497.5,280.07142857142856,39.0,139.0,28.0,124.3,19.5,14658.5,TREND_DOWN,-63.7,1
2021-10-06,2021,2,ONEWAY_UP,0.676,0.8823,125.2,185.2,14522.0,14647.2,14669.0,14483.8,289.89285714285717,-136.5,252.25,106.8,117.8,79.7,14754.0,TREND_UP,152.8,1
2021-10-07,2021,3,ONEWAY_UP,0.7315,0.9021,98.6,134.8,14882.2,14980.8,14994.0,14859.2,301.94642857142856,128.25,184.0,-94.3,20.4,112.3,14886.5,TREND_DOWN,-99.7,1
2021-10-08,2021,4,STR,0.4239,0.4753,-41.2,97.2,14933.2,14892.0,14943.0,14845.8,300.67857142857144,46.75,160.5,-81.0,10.8,101.2,14811.0,DRIFT_DOWN,-21.5,-1
2021-10-11,2021,0,ONEWAY_UP,0.8105,0.96,142.0,175.2,14748.2,14890.2,14897.2,14722.0,277.42857142857144,-62.75,147.75,-190.4,3.6,194.0,14699.8,TREND_DOWN,-136.0,1
2021-10-12,2021,1,STR,0.5396,0.3098,-68.8,127.5,14759.8,14691.0,14779.0,14651.5,279.375,60.0,196.75,-41.0,41.2,69.5,14650.0,CHOP,-9.5,-1
2021-10-13,2021,2,SWEEP_REVERT_BEAR,0.5868,0.127,-65.6,111.8,14746.8,14681.2,14778.8,14667.0,272.25,96.75,163.75,85.0,114.6,20.7,14766.2,DRIFT_UP,61.0,-1
2021-10-14,2021,3,BTD,0.5024,0.7797,52.0,103.5,14919.2,14971.2,14994.0,14890.5,274.60714285714283,153.0,181.0,65.8,77.6,5.7,15037.0,CHOP,-1.5,1
2021-10-15,2021,4,ONEWAY_DOWN,0.7143,0.0902,-38.0,53.2,15088.8,15050.8,15099.2,15046.0,283.44642857142856,51.75,92.0,84.4,87.0,0.3,15135.2,TREND_UP,37.7,-1
2021-10-18,2021,0,ONEWAY_UP,0.6939,0.9191,75.5,108.8,15076.5,15152.0,15160.8,15052.0,269.2857142857143,-58.75,124.75,134.2,142.2,26.5,15286.2,TREND_UP,66.2,1
2021-10-19,2021,1,BTD,0.4799,0.9565,28.7,59.8,15330.5,15359.2,15361.8,15302.0,255.28571428571428,44.25,98.75,40.8,44.6,31.7,15400.0,CHOP,7.2,1
2021-10-20,2021,2,BTD,0.2915,0.9661,17.2,59.0,15419.8,15437.0,15439.0,15380.0,249.55357142857142,19.75,55.0,-54.0,9.5,118.0,15383.0,CHOP,-8.8,1
2021-10-21,2021,3,ONEWAY_UP,0.867,1.0,81.5,94.0,15346.5,15428.0,15428.0,15334.0,243.42857142857142,-36.5,66.0,47.2,55.8,32.2,15475.2,DRIFT_UP,40.0,1
2021-10-22,2021,4,BTD,0.5148,0.991,40.0,77.7,15422.5,15462.5,15463.2,15385.5,236.41071428571428,-52.75,88.75,-120.5,1.0,188.7,15342.0,CHOP,1.5,1
2021-10-25,2021,0,CHOP,0.0832,0.8256,9.3,111.8,15405.2,15414.5,15434.0,15322.2,216.58928571428572,63.25,111.0,86.7,126.7,21.7,15501.2,CHOP,5.0,1
2021-10-26,2021,1,ONEWAY_UP,0.7124,0.8629,84.2,118.2,15597.8,15682.0,15698.2,15580.0,209.53571428571428,96.5,88.0,-137.0,19.0,179.0,15545.0,CHOP,8.2,1
2021-10-27,2021,2,BTD,0.4978,0.6323,44.4,89.2,15570.8,15615.2,15648.0,15558.8,199.21428571428572,25.75,85.5,-30.2,102.3,33.2,15585.0,TREND_DOWN,-91.5,1
2021-10-28,2021,3,BTD,0.4027,0.8497,30.0,74.5,15668.8,15698.8,15710.0,15635.5,197.5,83.75,97.25,62.7,73.2,11.8,15761.5,TREND_UP,61.0,1
2021-10-29,2021,4,BTD,0.5208,0.6875,47.5,91.2,15631.0,15678.5,15707.0,15615.8,195.71428571428572,-130.5,96.5,161.7,168.3,10.0,15840.2,TREND_UP,56.2,1
2021-11-01,2021,0,STR,0.38,0.515,-38.0,100.0,15858.0,15820.0,15868.5,15768.5,198.23214285714286,17.75,64.25,73.8,79.0,31.0,15893.8,DRIFT_UP,33.6,-1
2021-11-02,2021,1,ONEWAY_UP,0.7841,0.8013,81.7,104.2,15865.8,15947.5,15968.2,15864.0,194.625,-28.0,47.5,14.5,32.7,42.3,15962.0,CHOP,8.0,1
2021-11-03,2021,2,SWEEP_REVERT_BEAR,0.3758,0.3548,-23.3,62.0,15980.5,15957.2,15997.2,15935.2,189.33928571428572,18.5,52.0,172.6,188.6,17.7,16129.8,TREND_UP,153.6,-1
2021-11-04,2021,3,ONEWAY_UP,0.8174,0.9829,114.6,140.2,16180.2,16294.8,16297.2,16157.0,184.28571428571428,50.5,86.5,40.2,81.2,51.6,16335.0,DRIFT_UP,30.0,1
2021-11-05,2021,4,CHOP,0.1384,0.616,10.2,73.7,16410.0,16420.2,16448.5,16374.8,193.53571428571428,75.0,121.75,-69.0,28.0,128.2,16351.2,DRIFT_DOWN,-30.6,1
2021-11-08,2021,0,SWEEP_REVERT_BEAR,0.1302,0.2943,-10.0,76.8,16349.8,16339.8,16394.0,16317.2,186.46428571428572,-1.5,118.5,-10.6,43.7,37.3,16329.2,CHOP,-15.0,-1
2021-11-09,2021,1,SWEEP_REVERT_BEAR,0.6614,0.2605,-133.8,202.3,16376.0,16242.2,16391.8,16189.5,186.69642857142858,46.75,105.25,-24.7,44.3,82.2,16217.5,CHOP,8.5,-1
2021-11-10,2021,2,SWEEP_REVERT_BULL,0.4448,0.7779,79.7,179.2,16101.5,16181.2,16221.0,16041.8,194.14285714285714,-116.0,161.5,-203.2,20.3,284.7,15978.0,DRIFT_DOWN,-149.8,1
2021-11-11,2021,3,ONEWAY_DOWN,0.7763,0.1126,-53.8,69.3,16102.8,16049.0,16110.5,16041.2,205.83928571428572,124.75,138.0,-26.5,48.0,44.8,16022.5,DRIFT_DOWN,-30.5,-1
2021-11-12,2021,4,CHOP,0.105,0.79,-8.0,76.2,16070.0,16062.0,16078.0,16001.8,202.14285714285714,47.5,61.75,127.8,151.2,18.0,16189.8,DRIFT_UP,15.3,-1
2021-11-15,2021,0,ONEWAY_DOWN,0.7812,0.0812,-75.0,96.0,16241.0,16166.0,16254.2,16158.2,199.71428571428572,51.25,71.0,22.2,29.0,83.8,16188.2,TREND_UP,52.0,-1
2021-11-16,2021,1,BTD,0.37,0.4422,41.0,110.8,16157.2,16198.2,16260.0,16149.2,199.44642857142858,-31.0,83.75,106.8,125.6,3.4,16305.0,DRIFT_UP,11.5,1
2021-11-17,2021,2,CHOP,0.0386,0.7544,-2.2,57.0,16315.2,16313.0,16327.0,16270.0,197.41071428571428,10.25,59.25,-0.2,83.5,24.8,16312.8,CHOP,7.8,-1
2021-11-18,2021,3,SWEEP_REVERT_BEAR,0.5489,0.2553,-64.5,117.5,16398.0,16333.5,16421.0,16303.5,193.57142857142858,85.25,90.0,147.5,169.7,3.0,16481.0,DRIFT_UP,42.2,-1
2021-11-19,2021,4,SWEEP_REVERT_BEAR,0.0099,0.3155,-1.0,100.8,16549.0,16548.0,16617.0,16516.2,189.89285714285714,68.0,99.75,24.8,80.5,14.5,16572.8,CHOP,-18.0,-1
2021-11-22,2021,0,ONEWAY_UP,0.8121,0.8144,105.0,129.3,16638.5,16743.5,16767.5,16638.2,189.32142857142858,65.75,79.25,-360.3,6.7,366.5,16383.2,TREND_DOWN,-145.8,1
2021-11-23,2021,1,SWEEP_REVERT_BEAR,0.4824,0.0352,-87.8,182.0,16331.0,16243.2,16418.8,16236.8,207.875,-52.25,140.5,62.6,75.6,124.7,16305.8,TREND_UP,133.0,-1
2021-11-24,2021,2,SWEEP_REVERT_BULL,0.3228,0.9466,50.2,155.5,16199.0,16249.2,16257.5,16102.0,214.28571428571428,-106.75,183.0,113.0,119.3,40.2,16362.2,DRIFT_UP,47.0,1
2021-11-29,2021,0,CHOP,0.2195,0.5156,23.2,105.7,16239.8,16263.0,16314.2,16208.5,227.125,196.25,220.0,127.8,174.8,36.0,16390.8,CHOP,-7.0,1
2021-11-30,2021,1,BTD,0.4227,0.6851,58.0,137.2,16355.0,16413.0,16456.2,16319.0,241.125,-35.75,202.5,-264.2,24.0,344.2,16148.8,CHOP,26.8,1
2021-12-01,2021,2,STR,0.2785,0.3617,-29.8,107.0,16339.0,16309.2,16377.5,16270.5,244.54166666666666,190.25,221.0,-434.4,118.3,450.7,15874.8,TREND_DOWN,-368.4,-1
2021-12-02,2021,3,SWEEP_REVERT_BULL,0.3639,0.5086,86.8,238.5,15823.0,15909.8,16027.0,15788.5,280.4583333333333,-51.75,202.25,80.7,156.4,147.0,15990.5,CHOP,-7.3,1
2021-12-03,2021,4,ONEWAY_DOWN,0.6669,0.212,-238.4,357.5,16047.2,15808.8,16090.5,15733.0,288.125,56.75,259.75,-92.8,3.0,270.8,15716.0,DRIFT_UP,84.5,-1
2021-12-06,2021,0,SWEEP_REVERT_BULL,0.139,0.9038,31.8,228.8,15734.2,15766.0,15788.0,15559.2,320.5833333333333,18.25,217.0,76.8,131.2,110.2,15842.8,CHOP,14.3,1
2021-12-07,2021,1,ONEWAY_UP,0.7678,0.7732,114.4,149.0,16119.8,16234.2,16268.0,16119.0,333.6041666666667,277.0,342.75,87.3,110.0,1.0,16321.5,CHOP,-9.5,1
2021-12-08,2021,2,STR,0.4511,0.2991,-47.5,105.3,16330.5,16283.0,16356.8,16251.5,366.375,9.0,121.25,106.0,114.8,28.2,16389.0,TREND_UP,69.2,-1
2021-12-09,2021,3,STR,0.4513,0.0138,-65.3,144.7,16336.8,16271.5,16414.2,16269.5,365.1666666666667,-52.25,117.75,-121.7,73.0,132.3,16149.8,TREND_DOWN,-152.4,-1
2021-12-10,2021,4,CHOP,0.2376,0.7624,29.7,125.0,16268.8,16298.5,16328.2,16203.2,377.0416666666667,,168.0,28.3,39.0,162.5,16326.8,DRIFT_UP,66.8,1
2021-12-13,2021,0,ONEWAY_DOWN,0.765,0.1451,-110.7,144.7,16326.5,16215.8,16339.5,16194.8,361.2916666666667,-0.25,90.5,-128.3,20.2,143.3,16087.5,DRIFT_DOWN,-74.0,-1
2021-12-14,2021,1,SWEEP_REVERT_BULL,0.251,0.4513,36.6,145.8,15882.2,15918.8,15998.8,15853.0,364.6458333333333,-205.25,252.25,7.7,47.4,184.8,15926.5,TREND_UP,161.7,1
2021-12-15,2021,2,STR,0.4187,0.4171,-50.5,120.6,15908.0,15857.5,15927.8,15807.2,375.6666666666667,-18.5,120.0,424.5,440.0,117.3,16282.0,TREND_UP,485.0,-1
2021-12-16,2021,3,STR,0.5979,0.3232,-150.2,251.2,16322.2,16172.0,16342.0,16090.8,389.63461538461536,40.25,179.75,-309.8,21.8,379.0,15862.2,CHOP,-39.8,-1
2021-12-17,2021,4,SWEEP_REVERT_BULL,0.1219,0.443,23.3,191.2,15713.2,15736.5,15843.0,15651.8,409.23214285714283,-149.0,236.0,43.0,220.0,24.0,15779.5,CHOP,-36.0,1
2021-12-20,2021,0,CHOP,0.0069,0.3092,0.8,115.8,15578.0,15578.8,15658.8,15543.0,402.44642857142856,-201.5,348.75,46.0,72.4,86.8,15624.8,TREND_UP,105.3,1
2021-12-21,2021,1,ONEWAY_DOWN,0.7375,0.0672,-136.0,184.4,15762.2,15626.2,15798.2,15613.8,400.4642857142857,137.5,157.25,346.8,361.0,21.2,15973.0,TREND_UP,107.8,-1
2021-12-22,2021,2,BTD,0.3656,0.6254,40.8,111.6,15962.2,16003.0,16044.8,15933.2,387.125,-10.75,103.5,165.5,174.5,1.2,16168.5,DRIFT_UP,53.5,1
2021-12-23,2021,3,ONEWAY_UP,0.8359,0.919,80.5,96.3,16184.5,16265.0,16272.8,16176.5,386.5892857142857,16.0,75.5,28.8,91.0,19.0,16293.8,DRIFT_DOWN,-25.2,1
2021-12-27,2021,0,ONEWAY_UP,0.9877,1.0,160.3,162.3,16346.5,16506.8,16506.8,16344.5,359.94642857142856,52.75,80.75,53.7,56.7,16.0,16560.5,TREND_UP,30.3,1
2021-12-28,2021,1,STR,0.4402,0.5,-51.5,117.0,16601.5,16550.0,16608.5,16491.5,354.32142857142856,41.0,126.5,-55.2,34.8,97.8,16494.8,CHOP,-6.4,-1
2021-12-29,2021,2,STR,0.3784,0.2944,-61.3,162.0,16496.5,16435.2,16549.5,16387.5,332.0,1.75,94.25,53.3,89.3,20.4,16488.5,DRIFT_UP,48.3,-1
2021-12-30,2021,3,ONEWAY_UP,0.6932,0.9155,82.0,118.3,16475.5,16557.5,16567.5,16449.2,331.39285714285717,-13.0,100.5,-129.0,5.3,146.3,16428.5,TREND_DOWN,-117.5,1
2021-12-31,2021,4,SWEEP_REVERT_BEAR,0.0618,0.4291,-6.8,110.0,16408.0,16401.2,16464.0,16354.0,322.5,-20.5,95.0,-76.2,7.3,87.4,16325.0,TREND_DOWN,-62.2,-1
2022-01-03,2022,0,SWEEP_REVERT_BULL,0.1893,0.6613,36.5,192.8,16383.0,16419.5,16484.8,16292.0,318.8392857142857,58.0,96.5,69.5,78.5,46.0,16489.0,TREND_UP,69.0,1
2022-01-04,2022,1,ONEWAY_DOWN,0.7153,0.2698,-105.0,146.8,16509.8,16404.8,16512.0,16365.2,309.23214285714283,20.75,87.0,-132.0,1.7,265.3,16272.8,DRIFT_UP,91.0,-1
2022-01-05,2022,2,CHOP,0.0166,0.6574,-2.4,144.2,16200.2,16197.8,16247.2,16103.0,311.07142857142856,-72.5,97.25,-434.0,0.2,438.8,15763.8,TREND_DOWN,-288.2,-1
