trade_date,c_0,c_400,c_600,c_830,c_900,c_915,c_930,c_945,c_1000,c_1030,c_1100,c_1200,c_1300,c_1330,c_1400,c_1430,c_1500,c_1515,c_1530,c_1545,c_1600,c_1800,c_2000,s_0,s_400,s_600,s_830,s_900,s_915,s_930,s_945,s_1000,s_1030,s_1100,s_1200,s_1300,s_1330,s_1400,s_1430,s_1500,s_1515,s_1530,s_1545,s_1600,s_1800,s_2000,vol0830_5m,vol1400_5m,vol0930_5m,rth_avg1m_vol
2025-06-04,21677.8,21721.2,21734.2,21698.0,21709.8,21707.0,21740.0,21767.5,21723.5,21739.2,21760.2,21753.2,21759.5,21772.0,21792.8,21790.8,21783.2,21788.0,21790.5,21787.0,21752.0,21694.5,21699.8,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,2069.0,3496.0,10373.0,753.8
2025-06-05,21749.0,21821.8,21784.2,21734.5,21806.0,21805.5,21832.0,21734.5,21737.5,21797.2,21860.5,21916.2,21677.0,21780.8,21740.0,21704.8,21687.2,21601.5,21596.8,21642.8,21616.8,21736.0,21745.2,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,3407.0,4997.0,15664.0,1188.5820512820512
2025-06-06,21609.0,21658.2,21681.5,21735.0,21770.8,21784.2,21790.8,21846.0,21835.2,21784.8,21833.2,21812.2,21764.2,21799.5,21840.0,21850.5,21845.2,21826.8,21811.0,21816.8,21782.0,21488.0,21560.5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,6312.0,4917.0,13018.0,856.7846153846153
2025-06-09,21740.8,21790.5,21778.5,21810.0,21802.0,21798.0,21808.2,21785.8,21809.0,21860.5,21842.5,21836.2,21863.0,21852.5,21868.8,21868.8,21871.2,21857.2,21852.8,21834.5,21807.5,21809.5,21757.8,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,509.0,1781.0,11274.0,677.3230769230769
2025-06-10,21940.0,21802.8,21835.2,21858.5,21859.2,21845.0,21855.2,21847.0,21865.0,21874.8,21850.2,21875.0,21908.8,21887.0,21849.5,21875.0,21955.8,21969.0,21954.0,21938.0,21946.2,21827.0,21827.2,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,581.0,10445.0,10321.0,814.2179487179487
2025-06-11,21907.8,21930.8,21917.0,22066.5,22037.8,22020.2,22015.2,21962.5,21994.8,22037.2,22062.8,22002.5,21974.2,22010.0,21923.8,21823.5,21845.5,21862.8,21855.5,21866.8,21872.2,21953.5,21949.8,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,9274.0,13349.0,13783.0,1010.8717948717949
2025-06-12,21811.2,21777.2,21802.0,21775.2,21838.0,21833.5,21861.5,21866.2,21866.2,21919.5,21942.8,21934.0,21921.2,21954.2,21938.5,21919.2,21936.0,21940.8,21927.2,21908.8,21931.5,21853.2,21841.5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,2904.0,2339.0,9723.0,717.5641025641025
2025-06-13,21568.2,21640.0,21608.2,21676.8,21659.2,21649.8,21721.0,21744.0,21741.0,21628.8,21738.0,21825.8,21825.8,21777.0,21801.2,21671.5,21661.2,21682.8,21646.5,21612.5,21664.8,21900.5,21753.0,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,NQM5,893.0,4746.0,13495.0,867.4948717948718
2025-06-16,21907.5,21983.8,21967.2,22056.8,22043.5,22039.0,22062.8,22101.2,22163.5,22199.2,22184.8,22183.8,22167.2,22206.2,22165.8,22165.8,22170.0,22151.8,22164.8,22172.5,22172.8,21559.0,21902.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQM5,NQU5,772.0,1489.0,9825.0,516.4435897435898
2025-06-17,22080.2,22043.2,22027.8,22071.8,22045.0,22037.0,22096.2,22041.8,22091.0,22106.5,22092.5,22109.2,22024.8,22012.2,21950.0,21953.5,21972.8,21974.5,21987.0,21986.2,21973.2,22170.0,22025.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1723.0,5860.0,9429.0,759.2205128205128
2025-06-18,21975.2,22011.8,22031.5,21993.8,21984.8,22000.8,21982.5,21977.2,21987.8,22070.0,22081.2,22031.0,22018.8,21975.8,22058.5,21999.8,21897.2,21981.5,21939.2,21990.5,21965.8,21937.8,21913.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,962.0,7816.0,11389.0,885.374358974359
2025-06-19,21885.0,21812.8,21831.8,21805.8,21763.0,21770.0,21770.8,21717.8,21691.8,21712.5,21731.2,21689.8,,,,,,,,,,21956.2,21948.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,,,,,,,,,,NQU5,NQU5,285.0,,1787.0,250.22857142857143
2025-06-20,21902.0,21931.0,21901.8,21986.5,22035.5,22032.0,22086.2,22095.8,22016.2,21922.2,21782.0,21848.0,21900.2,21791.5,21838.5,21883.8,21815.8,21816.2,21823.2,21816.2,21884.2,21805.0,21894.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,3008.0,3490.0,12723.0,995.7153846153847
2025-06-23,21767.0,21888.5,21877.8,21842.5,21880.8,21871.5,21849.0,21871.2,21930.2,21976.2,21955.8,21935.8,21845.8,22044.0,22053.8,22049.8,22050.2,22044.0,22051.8,22039.2,22056.5,21664.2,21746.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,921.0,3789.0,16688.0,1062.2666666666667
2025-06-24,22246.8,22322.5,22315.5,22286.0,22286.0,22284.5,22277.8,22322.2,22299.0,22311.0,22329.5,22361.2,22402.8,22394.5,22423.2,22415.8,22431.8,22434.8,22422.8,22412.8,22398.8,22068.5,22237.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1575.0,2688.0,15012.0,761.4871794871794
2025-06-25,22408.0,22422.0,22425.2,22486.5,22507.5,22500.8,22517.2,22540.5,22518.8,22497.0,22491.2,22453.2,22446.0,22449.2,22404.8,22422.2,22428.0,22451.8,22440.2,22439.2,22454.2,22400.2,22416.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,578.0,3279.0,13691.0,786.8717948717949
2025-06-26,22495.0,22530.8,22551.2,22565.2,22547.2,22533.5,22556.2,22503.8,22561.0,22577.2,22574.8,22616.0,22598.2,22639.0,22635.0,22675.2,22670.0,22658.5,22671.2,22660.2,22652.0,22460.8,22463.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,3289.0,2521.0,13080.0,792.6076923076923
2025-06-27,22693.8,22739.8,22743.5,22753.5,22732.5,22716.0,22714.5,22739.2,22788.2,22776.0,22750.2,22799.2,22791.0,22774.5,22727.0,22654.8,22618.0,22665.0,22682.0,22709.2,22735.2,22677.2,22678.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,3573.0,4400.0,12358.0,957.4487179487179
2025-06-30,22872.5,22867.5,22881.8,22884.5,22871.8,22879.2,22870.0,22823.0,22827.2,22837.8,22825.5,22848.0,22843.8,22833.2,22830.5,22816.0,22855.8,22859.8,22868.5,22884.8,22882.5,22766.5,22812.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,946.0,3039.0,14000.0,828.9205128205128
2025-07-01,22875.8,22841.0,22830.8,22789.2,22801.8,22815.5,22805.0,22802.5,22810.8,22770.5,22677.8,22658.5,22711.2,22718.2,22746.8,22729.2,22675.5,22693.5,22720.0,22715.8,22681.0,22859.8,22890.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1757.0,2338.0,11242.0,1007.9512820512821
2025-07-02,22738.2,22726.0,22711.0,22639.2,22616.8,22646.0,22664.0,22721.2,22719.5,22795.2,22822.8,22822.8,22837.8,22827.0,22823.2,22828.8,22833.0,22827.0,22826.2,22821.5,22840.0,22697.8,22715.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,2039.0,3068.0,11713.0,760.3615384615384
2025-07-03,22863.0,22887.2,22854.0,22901.2,22897.8,22912.5,22968.8,22959.8,23019.8,23054.2,23050.8,23089.5,23056.8,,,,,,,,,22848.2,22848.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,,,,,,,,,NQU5,NQU5,6679.0,,12866.0,863.3244444444445
2025-07-04,23010.5,22949.0,22948.0,22929.8,22925.0,22910.0,22919.5,22926.8,22918.8,22938.0,22939.5,22929.0,,,,,,,,,,23036.0,23030.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,,,,,,,,,,NQU5,NQU5,330.0,,1145.0,98.47619047619048
2025-07-07,22973.5,22938.2,22960.0,22984.2,22953.8,22940.5,22970.5,22925.5,22937.0,22929.2,22894.5,22943.5,22876.0,22898.0,22874.8,22789.5,22883.8,22860.0,22861.2,22857.2,22861.8,22993.2,22982.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,427.0,2366.0,17118.0,934.7435897435897
2025-07-08,22915.2,22953.0,22924.2,22938.5,22941.8,22947.0,22933.2,22913.2,22890.5,22884.2,22894.5,22904.0,22910.2,22918.0,22929.2,22904.0,22898.0,22880.5,22887.2,22884.0,22893.2,22848.0,22869.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,959.0,2682.0,11260.0,863.3615384615384
2025-07-09,22872.5,22889.0,22920.5,22939.8,22934.8,22956.0,23003.8,23074.0,23103.2,23026.2,22951.2,22957.5,22976.2,22984.8,22991.5,23011.2,23038.5,23032.2,23034.8,23041.2,23050.8,22914.8,22896.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,528.0,2666.0,13476.0,946.8615384615384
2025-07-10,22996.8,23016.0,23024.5,23062.0,23050.0,23054.5,23079.8,23021.2,22931.2,22944.0,22961.8,23018.0,22999.5,23019.8,23034.2,23038.5,23041.8,23036.0,23023.5,23032.2,23014.2,23035.2,23025.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1292.0,2680.0,14057.0,789.6282051282051
2025-07-11,22967.2,22913.2,22864.5,22885.2,22907.2,22901.8,22941.2,22881.2,22962.0,22990.2,22965.8,22994.2,22999.5,23010.0,23006.0,22999.5,22973.8,22982.0,22980.0,22976.2,22951.5,23015.2,23029.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,981.0,2867.0,12713.0,862.8153846153846
2025-07-14,22872.8,22874.8,22899.0,22906.2,22896.5,22904.8,22950.5,22865.8,22914.5,22941.5,22994.2,23003.2,23038.5,23051.2,23045.8,23047.2,23054.5,23044.2,23034.0,23017.5,23024.2,22842.0,22870.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,853.0,2682.0,18670.0,794.0333333333333
2025-07-15,23093.8,23148.8,23171.5,23194.0,23192.0,23194.5,23207.0,23179.8,23127.8,23183.2,23105.5,23161.2,23120.2,23120.0,23165.0,23173.8,23104.5,23097.0,23093.0,23105.0,23052.0,23026.2,23000.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,4972.0,4758.0,16590.0,976.6307692307693
2025-07-16,23017.0,22984.2,22996.5,23057.5,23069.2,23067.8,23066.5,23021.0,22977.8,23028.2,23004.0,22989.5,23041.8,23042.0,23026.0,23047.8,23075.8,23063.2,23072.8,23090.2,23067.0,23028.0,23013.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,5458.0,2519.0,17694.0,1128.7717948717948
2025-07-17,23039.0,23115.8,23112.0,23108.5,23142.5,23133.8,23105.2,23123.8,23160.5,23154.2,23204.2,23247.0,23255.5,23257.5,23272.8,23259.0,23255.8,23260.0,23266.5,23255.5,23250.5,23064.8,23042.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,2483.0,3688.0,14792.0,849.5948717948718
2025-07-18,23274.8,23275.2,23277.8,23259.2,23268.0,23274.5,23276.0,23271.0,23269.8,23196.0,23197.2,23246.2,23186.2,23213.5,23203.8,23223.8,23204.2,23216.0,23213.2,23208.0,23226.0,23252.0,23277.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,661.0,3002.0,17882.0,906.0897435897435
2025-07-21,23249.5,23302.0,23289.8,23279.0,23235.8,23232.8,23281.0,23367.5,23399.8,23415.5,23390.2,23375.0,23408.2,23418.0,23411.2,23409.2,23388.5,23374.2,23370.8,23351.5,23345.0,23216.0,23258.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,538.0,2028.0,12304.0,802.9846153846154
2025-07-22,23328.8,23279.5,23285.0,23335.5,23337.2,23339.0,23318.5,23254.8,23124.8,23187.5,23227.5,23200.2,23200.0,23246.0,23227.5,23216.8,23253.5,23232.5,23236.2,23240.0,23218.5,23343.8,23351.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,820.0,3536.0,17320.0,1103.6846153846154
2025-07-23,23237.2,23262.5,23274.0,23248.5,23235.8,23237.8,23223.5,23166.8,23158.5,23183.5,23211.5,23246.5,23225.0,23237.0,23266.5,23285.0,23298.5,23289.5,23289.8,23273.2,23305.8,23202.8,23253.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1247.0,4077.0,18670.0,997.7948717948718
2025-07-24,23380.0,23362.5,23389.8,23372.0,23353.2,23355.5,23390.5,23370.0,23349.5,23337.5,23383.0,23378.2,23370.0,23394.5,23387.2,23419.5,23403.5,23411.5,23417.0,23392.2,23369.8,23392.2,23388.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1539.0,3363.0,17183.0,876.925641025641
2025-07-25,23426.8,23371.8,23373.8,23382.2,23367.0,23362.8,23355.8,23369.8,23402.0,23406.2,23399.2,23423.5,23451.0,23448.2,23440.0,23455.5,23444.5,23451.0,23444.2,23438.8,23420.2,23388.0,23405.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1010.0,3263.0,11979.0,777.0358974358975
2025-07-28,23550.5,23547.2,23524.8,23506.2,23508.8,23481.2,23487.8,23512.8,23523.0,23499.5,23490.8,23485.5,23485.8,23474.0,23456.5,23459.5,23463.2,23455.0,23461.2,23463.5,23499.0,23535.2,23529.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1034.0,4618.0,15430.0,827.9179487179487
2025-07-29,23545.0,23582.5,23602.8,23595.0,23578.0,23582.5,23620.8,23618.5,23584.8,23566.0,23541.8,23510.8,23506.0,23510.2,23492.8,23485.2,23478.5,23480.2,23461.0,23455.0,23457.8,23505.2,23521.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,440.0,3793.0,20063.0,1150.320512820513
2025-07-30,23500.0,23503.2,23494.5,23487.8,23485.5,23484.8,23468.8,23519.8,23471.8,23520.8,23524.0,23523.2,23534.8,23526.2,23553.2,23553.8,23389.2,23450.0,23411.0,23412.8,23492.8,23460.0,23476.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,2245.0,5538.0,14431.0,1048.6153846153845
2025-07-31,23794.8,23822.2,23785.8,23803.0,23796.2,23789.0,23699.0,23618.2,23673.2,23650.2,23555.0,23590.2,23564.8,23439.0,23407.2,23424.0,23439.2,23399.8,23389.5,23400.2,23369.2,23692.0,23722.2,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,3088.0,9321.0,28362.0,1485.9358974358975
2025-08-01,23300.8,23160.2,23122.0,23088.0,23095.0,23063.0,23040.8,22898.8,22827.8,22989.0,22919.8,23015.8,22885.2,22876.0,22848.0,22899.2,22860.8,22877.2,22874.0,22887.2,22884.2,23316.0,23295.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,6654.0,4948.0,25255.0,1479.574358974359
2025-08-04,22985.0,23014.2,23058.0,23077.8,23073.0,23078.2,23098.8,23213.8,23252.8,23235.8,23196.2,23261.5,23272.5,23283.0,23273.8,23263.0,23267.8,23277.2,23264.2,23270.0,23296.0,22876.8,22921.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1444.0,3125.0,18056.0,840.9282051282051
2025-08-05,23344.2,23328.0,23350.2,23368.8,23368.0,23352.5,23305.8,23379.2,23355.5,23281.5,23164.0,23160.5,23180.8,23213.0,23243.2,23159.5,23147.2,23148.8,23171.0,23151.5,23132.2,23338.8,23325.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1041.0,3665.0,16880.0,1091.5794871794872
2025-08-06,23168.5,23213.8,23142.2,23151.5,23175.2,23188.2,23167.0,23193.8,23220.0,23195.8,23287.2,23359.5,23381.8,23373.2,23380.0,23422.5,23417.8,23419.2,23430.0,23419.8,23410.2,23106.0,23059.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1252.0,3570.0,16052.0,1024.1076923076923
2025-08-07,23490.8,23518.2,23602.5,23608.0,23598.5,23600.5,23590.0,23580.8,23654.2,23549.5,23545.2,23495.0,23476.2,23402.2,23427.2,23350.0,23411.2,23399.2,23409.5,23449.8,23525.0,23404.2,23448.5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1604.0,4244.0,16211.0,1097.3564102564103
2025-08-08,23554.2,23540.5,23565.2,23531.8,23542.0,23529.8,23562.2,23628.0,23638.2,23683.8,23655.5,23678.0,23673.8,23671.5,23714.8,23710.2,23713.8,23711.0,23702.2,23689.0,23723.2,23520.0,23536.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,973.0,7126.0,12540.0,912.7564102564103
2025-08-11,23751.5,23701.0,23722.5,23725.8,23725.2,23723.8,23719.8,23717.5,23739.0,23751.8,23728.0,23761.8,23737.2,23734.8,23687.8,23692.2,23686.0,23656.0,23658.0,23639.8,23637.2,23759.2,23712.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,999.0,4991.0,14343.0,888.1589743589743
2025-08-12,23655.0,23669.8,23635.0,23740.5,23769.5,23735.2,23738.2,23744.2,23628.2,23758.5,23776.8,23852.8,23896.2,23886.5,23918.0,23917.2,23908.2,23910.0,23926.5,23921.8,23934.0,23638.5,23638.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,9851.0,2804.0,17225.0,942.851282051282
2025-08-13,23944.0,23978.2,24004.5,24005.8,24020.8,24025.5,24031.2,24032.5,24003.8,23963.8,23951.8,23924.8,23909.8,23938.2,23937.2,23928.0,23936.8,23937.5,23932.5,23917.5,23946.5,23935.8,23959.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1075.0,3225.0,13402.0,947.5615384615385
2025-08-14,23926.2,23931.8,23926.5,23863.2,23824.2,23846.0,23847.2,23916.5,23939.0,23962.8,23951.2,23927.0,23953.0,23972.2,23952.8,23900.2,23923.5,23922.5,23923.2,23947.8,23917.0,23925.0,23949.0,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,8945.0,3344.0,16125.0,966.525641025641
2025-08-15,23931.5,23943.8,23881.5,23913.8,23901.5,23898.0,23861.5,23814.2,23794.8,23858.5,23793.8,23788.2,23812.5,23815.5,23840.2,23823.2,23802.0,23812.0,23807.5,23823.5,23796.8,23883.0,23888.8,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,NQU5,1427.0,6943.0,16228.0,905.9051282051282
