date,pin,pin_oi,spot10,pin_d10,pin_d12,pin_d14,pin_d15,pin_d1545,pin_d16,p_m5_d10,p_m5_d12,p_m5_d14,p_m5_d15,p_m5_d1545,p_m5_d16,p_p5_d10,p_p5_d12,p_p5_d14,p_p5_d15,p_p5_d1545,p_p5_d16,p_m2_d10,p_m2_d12,p_m2_d14,p_m2_d15,p_m2_d1545,p_m2_d16,p_p2_d10,p_p2_d12,p_p2_d14,p_p2_d15,p_p2_d1545,p_p2_d16,p_round_d10,p_round_d12,p_round_d14,p_round_d15,p_round_d1545,p_round_d16,exp_class,year,dte0_oi,oiterc
2025-09-05,585.0,30478,579.95,0.8707647210966384,1.8501594965083228,1.8674023622726168,1.6880765583239872,1.6518665402189912,1.5466850590568197,0.00862143288213717,0.9880162082938215,1.0052590740581153,0.8259332701094859,0.7897232520044902,0.6845417708423187,1.7329080093111393,2.712302784722824,2.729545650487118,2.5502198465384884,2.5140098284334926,2.4088283472713212,0.525907405810838,1.5053021812225222,1.5225450469868163,1.3432192430381866,1.3070092249331908,1.2018277437710194,1.2156220363824388,2.1950168117941233,2.212259677558417,2.0329338736097875,1.996723855504792,1.8915423743426203,0.00862143288213717,0.9880162082938215,1.0052590740581153,0.8259332701094859,0.7897232520044902,0.6845417708423187,weekly_fri,2025,769369,hiOI
2025-09-08,580.0,24743,579.84,0.02759381898454197,0.08450607064017816,0.2897350993377397,0.24317052980131898,0.22075055187637496,0.2035044150110289,0.8347130242825662,0.9468129139072863,0.5725717439293684,0.6191363134657891,0.6415562913907331,0.6588024282560792,0.8899006622516501,0.77780077262693,1.1520419426048478,1.105477373068427,1.0830573951434832,1.0658112582781372,0.3173289183223013,0.42942880794702143,0.055187637969103545,0.10175220750552424,0.12417218543046826,0.14141832229581436,0.3725165562913852,0.2604166666666651,0.634657836644583,0.5880932671081622,0.5656732891832182,0.5484271523178721,0.02759381898454197,0.08450607064017816,0.2897350993377397,0.24317052980131898,0.22075055187637496,0.2035044150110289,daily,2025,262059,hiOI
2025-09-09,585.0,17854,579.2,1.0013812154696053,1.134323204419898,0.9064226519337016,0.885704419889502,0.8753453038674119,0.7821132596685034,0.13812154696131812,0.2710635359116108,0.043162983425414365,0.02244475138121468,0.012085635359124656,0.08114640883978372,1.8646408839778927,1.997582872928185,1.7696823204419887,1.748964088397789,1.7386049723756993,1.6453729281767908,0.6560773480662905,0.7890193370165832,0.5611187845303867,0.540400552486187,0.530041436464097,0.4368093922651886,1.3466850828729202,1.479627071823213,1.2517265193370164,1.2310082872928167,1.2206491712707268,1.1274171270718183,0.13812154696131812,0.2710635359116108,0.043162983425414365,0.02244475138121468,0.012085635359124656,0.08114640883978372,daily,2025,202312,midOI
2025-09-10,580.0,18324,582.05,0.35220341895025425,0.42951636457349024,0.2181943132033299,0.07044068379004693,0.07387681470663174,0.12026458208058508,1.2112361480972347,1.2885490937204709,1.0772270423503105,0.9294734129370276,0.9329095438536124,0.9792973112275656,0.5068293101967264,0.42951636457349024,0.6408384159436507,0.7885920453569336,0.7851559144403488,0.7387681470663955,0.6958165106090464,0.7731294562322825,0.5618074048621221,0.41405377544883915,0.417489906365424,0.4638776737393773,0.008590327291461993,0.08590327291469806,0.1254187784554623,0.2731724078687453,0.2697362769521605,0.22334850957820715,0.35220341895025425,0.42951636457349024,0.2181943132033299,0.07044068379004693,0.07387681470663174,0.12026458208058508,daily,2025,255259,midOI
2025-09-11,578.0,15712,583.27,0.9035266686097316,1.0921185728736271,1.1281224818694673,1.131551425583353,1.1041198758722468,1.0458278327361297,1.7607625970819658,1.9493545013458613,1.9853584103417012,1.9887873540555872,1.961355804344481,1.9030637612083636,0.04629074013749753,0.23488264440139295,0.27088655339723305,0.2743154971111188,0.2468839474000128,0.1885919042638954,1.2464210399986253,1.4350129442625208,1.4710168532583607,1.4744457969722466,1.4470142472611407,1.3887222041250231,0.560632297220838,0.7492242014847333,0.7852281104805734,0.7886570541944592,0.7612255044833532,0.7029334613472359,0.29660363125139616,0.10801172698750074,0.07200781799166066,0.06857887427777484,0.09601042398888088,0.15430246712499826,daily,2025,233885,midOI
2025-09-12,590.0,29235,585.09,0.8391871336033717,0.6443453143960727,0.5110324907279238,0.3845562221196739,0.5554700986173067,0.5708523475020991,0.015382248884792397,0.21022406809209152,0.34353689176024044,0.4700131603684903,0.29909928387085744,0.2837170349860651,1.693756516091536,1.4989146968842368,1.365601873216088,1.239125604607838,1.4100394811054708,1.4254217299902634,0.49735938060810614,0.30251756140080704,0.16920473773265807,0.04272846912440821,0.21364234562204104,0.22902459450683346,1.1810148865986374,0.9861730673913383,0.8528602437231895,0.7263839751149396,0.8972978516125724,0.9126801004973647,0.015382248884792397,0.21022406809209152,0.34353689176024044,0.4700131603684903,0.29909928387085744,0.2837170349860651,weekly_fri,2025,747006,hiOI
2025-09-16,590.0,17903,591.37,0.2316654547914173,0.1217511879195812,0.2299744660703136,0.2874680825878968,0.24519336456026605,0.197845680369305,1.0771598153440325,0.9672455484721962,1.0754688266229286,1.132962443140512,1.090687725112881,1.04334004092192,0.6138289057611978,0.723743172633034,0.6155198944823015,0.5580262779647183,0.6003009959923491,0.6476486801833101,0.5698631990124633,0.4599489321406272,0.5681722102913597,0.6256658268089428,0.5833911087813121,0.5360434245903511,0.10653228942962872,0.21644655630146484,0.10822327815073242,0.05072966163314922,0.09300437966077997,0.14035206385174104,0.2316654547914173,0.1217511879195812,0.2299744660703136,0.2874680825878968,0.24519336456026605,0.197845680369305,daily,2025,281199,midOI
2025-09-17,595.0,22311,590.01,0.8457483771461516,1.11862510804902,0.9525262283690115,1.1847256826155503,0.7660887103608383,0.8593074693649345,0.0016948865273454527,0.2711818443755229,0.10508296469551441,0.3372824189420534,0.08135455331265881,0.011864205691437438,1.6931916408196486,1.966068371722517,1.7999694920425087,2.0321689462890475,1.6135319740343355,1.7067507330384317,0.5067710716767527,0.7796478025796212,0.6135489228996127,0.8457483771461516,0.42711140489143945,0.5203301638955357,1.1847256826155503,1.457602413518419,1.2915035338384104,1.5237029880849493,1.1050660158302372,1.1982847748343333,0.0016948865273454527,0.2711818443755229,0.10508296469551441,0.3372824189420534,0.08135455331265881,0.011864205691437438,daily,2025,337783,hiOI
2025-09-18,580.0,16809,595.32,2.573405899348258,2.73382382584156,2.721225559363039,2.808573540280862,2.637237116172822,2.583484512531075,3.413290331250428,3.5737082577437302,3.561109991265209,3.648457972183032,3.477121548074992,3.423368944433245,1.7335214674460877,1.8939393939393898,1.881341127460869,1.9686891083786917,1.797352684270652,1.7436000806289047,2.909359672109126,3.0697775986024283,3.057179332123907,3.14452731304173,2.97319088893369,2.919438285291943,2.2374521265873897,2.397870053080692,2.385271786602171,2.4726197675199937,2.3012833434119537,2.2475307397702067,0.0537526036417473,0.21417053013504955,0.2015722636565285,0.2889202445743511,0.11758382046631145,0.06383121682456418,daily,2025,338499,midOI
2025-09-19,584.0,114281,597.83,2.313366676145399,2.23474900891558,2.403693357643478,2.4321295351521273,2.465583861632907,2.5860194369636913,3.1497248381647025,3.071107170934883,3.240051519662781,3.2684876971714303,3.3019420236522103,3.4223775989829943,1.4770085141260962,1.3983908468962771,1.5673351956241748,1.5957713731328242,1.6292256996136039,1.749661274944388,2.64790994095312,2.5692922737233013,2.738236622451199,2.7666727999598484,2.8001271264406284,2.9205627017714124,1.978823411337678,1.900205744107859,2.0691500928357565,2.097586270344406,2.1310405968251858,2.2514761721559697,0.3629794423163707,0.44159710954618975,0.27265276081829204,0.24421658330964258,0.21076225682886285,0.09032668149807865,quarterly,2025,2911099,hiOI
2025-09-22,584.0,21887,599.17,2.531835706060043,2.6903883705793024,2.994141896289877,3.087604519585427,3.0141696012817643,3.0442111587696328,3.366323414056104,3.5248760785753634,3.828629604285938,3.9220922275814885,3.8486573092778253,3.8786988667656943,1.6973479980639818,1.855900662583241,2.159654188293816,2.2531168115893654,2.179681893285703,2.2097234507735717,2.8656307892584674,3.024183453777727,3.327936979488302,3.4213996027838514,3.347964684480189,3.3780062419680577,2.1980406228616185,2.3565932873808775,2.6603468130914525,2.7538094363870025,2.68037451808334,2.7104160755712083,0.138524959527353,0.02002770499190623,0.3237812307024809,0.41724385399803066,0.3438089356943681,0.373850493182237,daily,2025,260008,hiOI
2025-09-23,600.0,20230,600.87,0.1447900544210902,0.1664253499092982,0.2746018273503382,0.4560054587514785,0.30622264383311393,0.3095511508312969,0.9769168039675811,0.998552099455789,0.5575249221961527,0.3761212907950124,0.525904105713377,0.522575598715194,0.6873366951254007,0.6657013996371928,1.1067285768968291,1.2881322082979696,1.138349393379605,1.1416779003777877,0.4776407542396865,0.4992760497278945,0.05824887246825815,0.12315475893288218,0.02662805598548241,0.023299548987299475,0.1880606453975062,0.1664253499092982,0.6074525271689346,0.7888561585700749,0.6390733436517103,0.6424018506498932,0.1447900544210902,0.1664253499092982,0.2746018273503382,0.4560054587514785,0.30622264383311393,0.3095511508312969,daily,2025,263727,midOI
2025-09-24,598.0,14431,598.0,0.0,0.5685618729096952,0.44481605351170034,0.32608695652174674,0.44481605351170034,0.32441471571907265,0.8361204013377926,0.26755852842809746,0.3913043478260923,0.510033444816046,0.3913043478260923,0.5117056856187199,0.8361204013377926,1.4046822742474878,1.280936454849493,1.1622073578595393,1.280936454849493,1.1605351170568652,0.33444816053511706,0.23411371237457815,0.1103678929765833,0.008361204013370321,0.1103678929765833,0.010033444816044386,0.33444816053511706,0.9030100334448123,0.7792642140468174,0.6605351170568639,0.7792642140468174,0.6588628762541898,0.33444816053511706,0.9030100334448123,0.7792642140468174,0.6605351170568639,0.7792642140468174,0.6588628762541898,daily,2025,257224,loOI
2025-09-25,598.0,11267,589.23,1.4883831441033182,0.5668414710724219,1.2253279704020548,0.7738913497276013,0.8502622066086233,0.7552229180455926,0.6398180676476047,0.2817236053832914,0.3767628939463414,0.07467372672811204,0.0016971301529098834,0.09334215841012075,2.3369482205590315,1.4154065475281352,2.073893046857768,1.6224564261833145,1.6988272830643365,1.6037879945013058,1.1489571135210328,0.2274154404901366,0.8859019398197695,0.434465319145316,0.5108361760263379,0.41579688746330723,1.8278091746856036,0.9062675016547072,1.5647540009843401,1.1133173803098866,1.1896882371909085,1.0946489486278779,0.13067902177417678,0.7908626512567194,0.13237615192708665,0.5838127726015401,0.5074419157205181,0.6024812042835488,daily,2025,226086,loOI
2025-09-26,590.0,33887,595.54,0.9302481781240494,0.42986197400677456,0.8748362830372497,1.0142055949222495,0.970547738187187,1.0142055949222495,1.7698223461060492,1.2694361419887743,1.7144104510192493,1.853779762904249,1.8101219061691864,1.853779762904249,0.09067401014204984,0.40971219397522496,0.03526211505525009,0.1746314269402498,0.13097357020518735,0.1746314269402498,1.2660778453168493,0.7656916411995744,1.2106659502300494,1.3500352621150493,1.3063774053799868,1.3500352621150493,0.5944185109312496,0.09403230681397479,0.5390066158444499,0.6783759277294495,0.6347180709943872,0.6783759277294495,0.09067401014204984,0.40971219397522496,0.03526211505525009,0.1746314269402498,0.13097357020518735,0.1746314269402498,weekly_fri,2025,646713,hiOI
2025-09-29,595.0,11678,601.26,1.0411469247912701,0.6752486445131799,0.66194325250308,0.651964208495486,0.5688055084322854,0.6236902504740046,1.8727339254232762,1.506835645145186,1.493530253135086,1.4835512091274923,1.4003925090642915,1.4552772511060108,0.20955992415926405,0.15633835611882624,0.16964374812892621,0.17962279213652013,0.26278149219972075,0.20789675015800155,1.3737817250440727,1.0078834447659824,0.9945780527558824,0.9845990087482884,0.9014403086850877,0.9563250507268071,0.7085121245384677,0.34261384426037744,0.32930845225027744,0.3193294082426835,0.23617070817948294,0.29105545022120216,0.20955992415926405,0.15633835611882624,0.16964374812892621,0.17962279213652013,0.26278149219972075,0.20789675015800155,daily,2025,244314,loOI
2025-09-30,580.0,58802,597.63,2.949985777153087,3.0436892391613632,2.8813814567541836,3.1541254622425283,3.184244432173748,3.40177032612152,3.786623830798319,3.880327292806595,3.718019510399415,3.9907635158877603,4.02088248581898,4.238408379766753,2.113347723507855,2.207051185516131,2.0447434031089515,2.3174874085972963,2.3476063785285164,2.5651322724762884,3.2846409986111804,3.378344460619456,3.2160366782122765,3.4887806837006217,3.5188996536318413,3.736425547579613,2.6153305556949946,2.7090340177032703,2.5467262352960907,2.819470240784436,2.8495892107156555,3.0671151046634275,0.39656643742784076,0.30286297541956486,0.4651707578267444,0.19242675233839956,0.16230778240717958,0.05521811154059216,daily,2025,880624,hiOI
2025-10-01,595.0,20207,597.6,0.4350736278447159,1.0491967871485912,1.2617135207496593,1.4240294511378833,1.3587684069611787,1.3855421686746943,1.2717536813922392,1.8858768406961146,2.0983935742971824,2.2607095046854067,2.195448460508702,2.2222222222222174,0.4016064257028074,0.21251673360106788,0.42503346720213575,0.5873493975903599,0.5220883534136553,0.5488621151271708,0.7697456492637254,1.3838688085676005,1.5963855421686683,1.7587014725568926,1.693440428380188,1.7202141900937034,0.10040160642570661,0.714524765729582,0.9270414993306499,1.089357429718874,1.0240963855421694,1.0508701472556847,0.4016064257028074,0.21251673360106788,0.42503346720213575,0.5873493975903599,0.5220883534136553,0.5488621151271708,daily,2025,277556,midOI
2025-10-02,600.0,14863,604.66,0.7706810438924302,0.8219495253530955,0.8583336089703395,0.9625243938742516,0.957562927926432,0.9410247081004292,1.5975920351933266,1.648860516653992,1.6852446002712358,1.789435385175148,1.7844739192273287,1.7679356994013253,0.05622994740846622,0.004961465947800866,0.031422617669443084,0.13561340257335527,0.13065193662553562,0.11411371679953272,1.1014454404127887,1.1527139218734541,1.189098005490698,1.2932887903946102,1.2883273244467908,1.2717891046207876,0.43991664737207165,0.49118512883273696,0.5275692124499809,0.6317599973538931,0.6267985314060734,0.6102603115800705,0.05622994740846622,0.004961465947800866,0.031422617669443084,0.13561340257335527,0.13065193662553562,0.11411371679953272,daily,2025,250085,midOI
2025-10-03,590.0,29260,605.84,2.6145516968176468,2.768057572956553,2.0814076323781876,2.221708701967522,2.2332629076983976,2.1713653769972225,3.43985210616665,3.593357982305556,2.9067080417271907,3.047009111316525,3.0585633170474007,2.9966657863462256,1.7892512874686437,1.9427571636075498,1.2561072230291848,1.396408292618519,1.4079624983493946,1.3460649676482193,2.9446718605572477,3.0981777366961545,2.411527796117789,2.5518288657071233,2.563383071437999,2.5014855407368235,2.2844315330780454,2.4379374092169517,1.7512874686385866,1.891588538227921,1.9031427439587962,1.8412452132576214,0.13865046877063775,0.29215634490954406,0.39449359566882114,0.25419252607948695,0.24263832034861135,0.3045358510497866,weekly_fri,2025,672475,hiOI
2025-10-06,590.0,24166,607.03,2.8054626624713728,3.014678022502999,3.0937515444047206,3.133288305355581,3.0196201176218707,2.917483485165484,3.6291451822809373,3.838360542312564,3.9174340642142846,3.956970825165146,3.843302637431435,3.7411660049750486,1.981780142661808,2.1909955026934345,2.2700690245951556,2.3096057855460166,2.195937597812306,2.0938009653559195,3.134935670395198,3.344151030426825,3.423224552328546,3.462761313279407,3.3490931255456964,3.24695649308931,2.4759896545475466,2.6852050145791733,2.7642785364808944,2.803815297431755,2.690147109698045,2.588010477241658,0.33441510304267874,0.5436304630743052,0.6227039849760264,0.662240745926887,0.5485725581931767,0.4464359257367901,daily,2025,311059,hiOI
2025-10-07,607.0,16490,609.16,0.3545866439030744,0.47114058703788897,0.5269551513559716,0.37921071639634013,0.3283209665769256,0.4153260227198064,1.1753890603453885,0.34966182940442503,0.29384726508634246,0.4415917000459739,0.49248144986538844,0.40547639372250766,0.4662157725392396,1.291943003480203,1.3477575677982856,1.2000131328386543,1.1491233830192398,1.2361284391621203,0.6829076104800001,0.1428196204609634,0.19863418477904599,0.05088974981941451,0.0,0.08700505614288082,0.026265677326148824,0.7994615536148146,0.8552761179328973,0.7075316829732657,0.6566419331538512,0.743646989296732,0.137894805962314,0.9636220369032774,1.01943660122136,0.8716921662617286,0.8208024164423141,0.9078074725851948,daily,2025,272956,midOI
2025-10-08,605.0,14587,607.59,0.4262742968120002,0.7472144044503635,0.8262150463305816,0.8163399660955637,0.9578827827976184,1.0615711252654,1.2491976497309092,1.5701377573692725,1.6491383992494908,1.639263319014473,1.7808061357165277,1.8844944781843092,0.3966490561069089,0.07570894846854562,0.003291693411672643,0.006583386823345286,0.13495942987870935,0.23864777234649115,0.7554436379795638,1.076383745617927,1.1553843874981453,1.1455093072631273,1.287052123965182,1.390740466432964,0.09710495564443651,0.4180450632827998,0.4970457051630181,0.4871706249280002,0.6287134416300547,0.7324017840978365,0.3966490561069089,0.07570894846854562,0.003291693411672643,0.006583386823345286,0.13495942987870935,0.23864777234649115,daily,2025,262811,loOI
2025-10-09,610.0,20888,610.29,0.047518392895175024,0.013108522177987665,0.19662783266972184,0.12289239541857151,0.03768700126169824,0.11306100378509472,0.866801029018985,0.8061741139458224,0.6226548034540882,0.6963902407052385,0.8569696373855082,0.9323436399089048,0.771764243228635,0.8323911583017978,1.0159104687935319,0.9421750315423815,0.7815956348621119,0.7062216323387154,0.37523144734469904,0.31460453227153634,0.13108522177980214,0.2048206590309525,0.3654000557112223,0.44077405823461874,0.28019466155434897,0.34082157662751167,0.5243408871192459,0.4506054498680955,0.29002605318782576,0.21465205066442927,0.047518392895175024,0.013108522177987665,0.19662783266972184,0.12289239541857151,0.03768700126169824,0.11306100378509472,daily,2025,269434,midOI
2025-10-10,600.0,27198,612.5,2.0408163265306123,0.037551020408166234,0.6285714285714323,0.9812244897959168,1.1885714285714242,1.7191836734693833,2.857142857142857,0.7787755102040786,0.1877551020408126,0.16489795918367198,0.37224489795917926,0.9028571428571384,1.2244897959183674,0.8538775510204112,1.444897959183677,1.7975510204081617,2.004897959183669,2.535510204081628,2.36734693877551,0.2889795918367317,0.3020408163265343,0.6546938775510189,0.8620408163265262,1.3926530612244854,1.7142857142857144,0.3640816326530642,0.9551020408163302,1.307755102040815,1.515102040816322,2.0457142857142814,0.40816326530612246,1.670204081632656,2.261224489795922,2.6138775510204066,2.821224489795914,3.351836734693873,weekly_fri,2025,706121,hiOI
2025-10-13,590.0,34987,601.16,1.8564109388515486,1.873045445472086,2.011111850422522,1.9079779093752125,2.0593519196220633,2.0044580477742957,2.68813626987823,2.704770776498768,2.8428371814492035,2.7397032404018944,2.891077250648745,2.8361833788009774,1.0246856078248667,1.041320114445404,1.17938651939584,1.0762525783485308,1.2276265885953814,1.1727327167476138,2.189101071262221,2.2057355778827588,2.3438019828331944,2.2406680417858853,2.3920420520327363,2.3371481801849683,1.5237208064408758,1.5403553130614132,1.678421718011849,1.5752877769645397,1.7266617872113907,1.6717679153636227,0.19296027679818487,0.2095947834187223,0.34766118836915827,0.244527247321849,0.39590125756869976,0.341007385720932,daily,2025,395990,hiOI
2025-10-14,600.0,35575,593.79,1.045824281311581,0.12293908620893215,0.2509304636319253,0.2509304636319253,0.4917563448357094,0.3283989289142703,0.20377574563398446,0.7191094494686644,1.0929789993095218,1.0929789993095218,0.35029219084188706,0.5136496067633262,1.8878728169891774,0.9649876218865286,0.5911180720456712,0.5911180720456712,1.3338048805133058,1.1704474645918668,0.7090048670405423,0.21388032806210644,0.5877498779029638,0.5877498779029638,0.15493693056467087,0.008420485356768308,1.3826436955826196,0.4597585004799708,0.08588895063911331,0.08588895063911331,0.8285757591067481,0.6652183431853089,0.20377574563398446,0.7191094494686644,1.0929789993095218,1.0929789993095218,0.35029219084188706,0.5136496067633262,daily,2025,279738,hiOI
2025-10-15,595.0,20884,604.26,1.5324529176182422,1.2296031509614984,1.1087942276503566,1.2991096547843681,1.135272895773345,1.18492039850395,2.3599112964617865,2.0570615298050425,1.936252606493901,2.1265680336279127,1.9627312746168892,2.012378777347494,0.7049945387746981,0.40214477211795424,0.28133584880681256,0.47165127594082396,0.3078145169298007,0.3574620196604058,1.8634362691556599,1.560586502498916,1.4397775791877743,1.630093006321786,1.4662562473107625,1.5159037500413677,1.2014695660808248,0.8986197994240808,0.777810876112939,0.9681263032469505,0.8042895442359272,0.8539370469665323,0.12246384006884604,0.42531360672559,0.5461225300367316,0.3558071029027202,0.5196438619137436,0.4699963591831384,daily,2025,320095,midOI
2025-10-16,605.0,11843,605.52,0.0858766019289176,0.269190117584885,0.6870128154313595,0.9562029330162446,1.0552913198573104,0.8273880301228682,0.9116131589377695,0.556546439423967,0.13872374157749237,0.13046637600739258,0.22955476284845858,0.001651473114016202,0.7398599550799343,1.094926674593737,1.5127493724402115,1.7819394900250962,1.8810278768661624,1.65312458713172,0.4161712247324583,0.0611045052186558,0.3567181926278188,0.6259083102127038,0.7249966970537697,0.49709340731932733,0.2444180208746232,0.5994847403884258,1.0173074382349003,1.2864975558197853,1.3855859426608512,1.1576826529264088,0.0858766019289176,0.269190117584885,0.6870128154313595,0.9562029330162446,1.0552913198573104,0.8273880301228682,daily,2025,267603,loOI
2025-10-17,590.0,141452,600.0,1.6666666666666667,1.7666666666666706,2.1166666666666742,2.35833333333333,2.384999999999991,2.3133333333333326,2.5,2.6000000000000036,2.9500000000000073,3.191666666666663,3.2183333333333244,3.1466666666666656,0.8333333333333334,0.933333333333337,1.2833333333333408,1.5249999999999961,1.5516666666666576,1.479999999999999,2.0,2.100000000000004,2.4500000000000077,2.691666666666663,2.7183333333333244,2.646666666666666,1.3333333333333335,1.4333333333333371,1.783333333333341,2.0249999999999964,2.0516666666666574,1.979999999999999,0.0,0.1000000000000038,0.4500000000000076,0.6916666666666629,0.7183333333333242,0.6466666666666658,monthly,2025,2149675,hiOI
2025-10-20,595.0,14491,609.64,2.4014172298405594,2.7754084377665444,2.8492224919624705,2.818056557968629,2.755724689980965,2.71307656977888,3.2215733875729917,3.5955645954989763,3.669378649694903,3.6382127157010613,3.5758808477133974,3.5332327275113125,1.5812610721081273,1.955252280034112,2.029066334230038,1.997900400236197,1.9355685322485328,1.8929204120464478,2.7294796929335323,3.103470900859517,3.1772849550554434,3.146119021061602,3.083787153073938,3.0411390328718526,2.0733547667475865,2.447345974673571,2.5211600288694975,2.489994094875656,2.427662226887992,2.385014106685907,0.05905124335673736,0.3149399645692473,0.3887540187651736,0.35758808477133225,0.2952562167836682,0.2526080965815832,daily,2025,294543,loOI
2025-10-21,612.0,14848,610.03,0.3229349376260229,0.024588954641571282,0.014753372784950222,0.02786748192711163,0.016392636427720396,0.1081914004229248,0.4966968837598107,0.8442207760274049,0.8048784486008833,0.7917643394587219,0.8032391849581131,0.7114404209629087,1.1425667590118564,0.7950428667442623,0.8343851941707838,0.8474993033129451,0.8360244578135538,0.9278232218087583,0.004917790928310528,0.3524416831959047,0.3130993557693832,0.29998524662722176,0.311460092126613,0.21966132813140862,0.6507876661803562,0.30326377391276216,0.3426061013392836,0.35572021048144503,0.34424536498205377,0.43604412897725825,0.004917790928310528,0.3524416831959047,0.3130993557693832,0.29998524662722176,0.311460092126613,0.21966132813140862,daily,2025,233898,midOI
2025-10-22,615.0,23771,610.63,0.715654324222525,1.337962432242104,2.230483271375465,1.8898514648805271,1.6245516925142818,1.5705091462915401,0.10317213369798331,0.5191359743215956,1.411656813454957,1.071025006960019,0.8057252345937734,0.7516826883710318,1.5344807821430333,2.156788890162612,3.049309729295974,2.7086779228010354,2.44337815043479,2.3893356042120484,0.38812374105432174,1.0104318490739006,1.902952688207262,1.562320881712324,1.2970211093460784,1.2429785631233368,1.0431849073907282,1.6654930154103071,2.5580138545436686,2.2173820480487305,1.9520822756824854,1.8980397294597435,0.10317213369798331,0.5191359743215956,1.411656813454957,1.071025006960019,0.8057252345937734,0.7516826883710318,daily,2025,285399,hiOI
2025-10-23,608.0,12196,608.34,0.055889798467967225,0.1906828418318651,0.5243778150376524,0.5079396390176598,0.44383075253970566,0.4273925765197131,0.8777985994674083,1.012591642831306,1.3462866160370934,1.329848440017101,1.2657395535391467,1.2493013775191542,0.7660190025314738,0.631225959167576,0.29753098596178873,0.31396916198178126,0.3780780484597354,0.394516224479728,0.3846533188677437,0.5194463622316415,0.8531413354374289,0.8367031594174363,0.7725942729394821,0.7561560969194896,0.2728737219318092,0.13808067856791134,0.19561429463787594,0.17917611861788338,0.11506723213992923,0.09862905611993666,0.2728737219318092,0.13808067856791134,0.19561429463787594,0.17917611861788338,0.11506723213992923,0.09862905611993666,daily,2025,253307,loOI
2025-10-24,610.0,34420,616.94,1.1249067980678922,1.18974292475768,1.2934807274613442,1.2740298894544062,1.2699776315362978,1.134632217071352,1.9353583816902866,2.0001945083800745,2.1039323110837387,2.0844814730768007,2.0804292151586923,1.9450838006937463,0.31445521444549784,0.3792913411352857,0.48302914383894996,0.4635783058320118,0.4595260479139035,0.32418063344895776,1.44908743151685,1.5139235582066377,1.617661360910302,1.5982105229033639,1.5941582649852557,1.45881285052031,0.8007261646189345,0.8655622913087224,0.9693000940123866,0.9498492560054485,0.94579699808734,0.8104515836223944,0.31445521444549784,0.3792913411352857,0.48302914383894996,0.4635783058320118,0.4595260479139035,0.32418063344895776,weekly_fri,2025,902233,hiOI
2025-10-27,610.0,18892,625.3,2.4468255237485934,2.6227410842795424,2.752278906125066,2.8098512713897414,2.7922597153366446,2.8914121221813596,3.2464417079801624,3.4223572685111114,3.5518950903566346,3.6094674556213104,3.5918758995682136,3.6910283064129286,1.6472093395170246,1.8231249000479737,1.952662721893497,2.010235087158172,1.9926435311050754,2.091795937949791,2.766671997441221,2.94258755797217,3.0721253798176935,3.129697745082369,3.112106189029272,3.211258595873987,2.126979050055966,2.302894610586915,2.4324324324324387,2.4900047976971136,2.472413241644017,2.571565648488732,0.04797697105388686,0.22389253158483566,0.3534303534303593,0.41100271869503446,0.3934111626419377,0.49256356948665303,daily,2025,292857,midOI
2025-10-28,627.0,20493,630.63,0.5756148613291464,0.5581719867434124,0.9117866260723404,1.0751153608296422,1.070358213215356,0.9339866482723604,1.368472797044225,1.351029922458491,1.7046445617874189,1.8679732965447209,1.8632161489304349,1.726844583987439,0.21724307438593227,0.23468594897166614,0.1189286903572618,0.28225742511456364,0.2775002775002775,0.14112871255728182,0.8927580356151777,0.8753151610294438,1.2289298003583717,1.3922585351156738,1.3875013875013875,1.2511298225583918,0.2584716870431149,0.241028812457381,0.594643451786309,0.7579721865436108,0.7532150389293246,0.616843473986329,0.09990009990009918,0.08245722531436528,0.43607186464329317,0.5994005994005951,0.594643451786309,0.4582718868433132,daily,2025,317223,midOI
2025-10-29,630.0,11370,636.83,1.0724997252013944,0.7662955576841536,0.8322472245340129,0.5605891682238666,0.5998461127773582,0.926463891462396,1.8576386162712246,1.5514344487539837,1.617386115603843,1.3457280592936969,1.3849850038471885,1.7116027825322264,0.2873608341315643,0.01884333338567664,0.04710833346418267,0.22454972284596358,0.1852927782924721,0.14132500039256587,1.3865552816293265,1.0803511141120856,1.146302780961945,0.8746447246517988,0.9139016692052903,1.240519447890328,0.7584441687734624,0.45224000125622144,0.5181916681060807,0.24653361179593453,0.285790556349426,0.612408335034464,0.2873608341315643,0.01884333338567664,0.04710833346418267,0.22454972284596358,0.1852927782924721,0.14132500039256587,daily,2025,273428,loOI
2025-10-30,645.0,16047,632.19,2.0262895648460026,2.535630111200742,2.2445783704266207,2.5482845347126677,2.8488270931207373,3.0038437811417467,1.2353880953510725,1.7447286417058117,1.4536769009316906,1.7573830652177374,2.057925623625807,2.2129423116468163,2.817191034340933,3.326531580695672,3.035479839921551,3.3391860042075976,3.6397285626156677,3.7947452506366766,1.7099289770480304,2.2192695234027697,1.9282177826286484,2.2319239469146956,2.5324665053227653,2.6874831933437746,2.3426501526439747,2.8519906989987143,2.5609389582245927,2.8646451225106393,3.1651876809187094,3.3202043689397187,0.3464148436387881,0.16292570271595133,0.12812603805817008,0.1755801262278767,0.47612268463594654,0.6311393726569559,daily,2025,333579,midOI
